variant,record_type,component,entry_date,exit_date,entry_price,exit_price,return_pct,max_drawdown_pct,accumulated,buy_trigger,sell_reason,entry_signal_date,signal_date,tqqq_boosted,extension_decision_date,extended_to_80,rotation_signal_date,rotation_date,trajectory_lookback,decision_ndx_above_ma200,decision_breadth,decision_past_breadth,decision_breadth_change,decision_requires_ma200,natural_extension_gate,component_return_pct,allocation_at_entry,portfolio_contribution_pct,cluster,component_events
40_sessions,component_trade,ma200,2022-02-03,2022-02-07,14693.85,14716.43,0.042537013503873844,-1.4157795331841472,18146.416489114174,NDX-above-MA200,NDX-below-MA200,2022-02-02,2022-02-04,,,,,,,,,,,,,,,,,
40_sessions,component_trade,ma200,2022-02-10,2022-02-14,14770.67,14233.4,-3.74454130275228,-3.600794156033371,17466.916428709843,NDX-above-MA200,NDX-below-MA200,2022-02-09,2022-02-11,,,,,,,,,,,,,,,,,
40_sessions,component_trade,ma200,2022-03-30,2022-04-01,15177.15,14886.91,-2.02172225085796,-2.334692251774806,17113.78389273185,NDX-above-MA200,NDX-below-MA200,2022-03-29,2022-03-31,,,,,,,,,,,,,,,,,
40_sessions,component_trade,ma200,2022-04-05,2022-04-07,15109.27,14469.5,-4.341439283587112,-4.14128546771888,16370.799355904588,NDX-above-MA200,NDX-below-MA200,2022-04-04,2022-04-06,,,,,,,,,,,,,,,,,
40_sessions,component_trade,ma200,2023-01-27,2023-01-31,12000.21,11915.95,-0.813570521727558,-0.8370967703745791,16237.611358173783,NDX-above-MA200,NDX-below-MA200,2023-01-26,2023-01-30,,,,,,,,,,,,,,,,,
40_sessions,component_trade,ma200,2023-02-02,2023-03-13,12655.18,11752.1,-7.240739648957062,-6.61746583048235,15061.888194518939,NDX-above-MA200,NDX-below-MA200,2023-02-01,2023-03-10,,,,,,,,,,,,,,,,,
40_sessions,component_trade,ma200,2023-03-15,2025-03-07,12083.24,20015.62,65.46459873202184,1.2829523944676735,24922.09286252653,NDX-above-MA200,NDX-below-MA200,2023-03-14,2025-03-06,,,,,,,,,,,,,,,,,
40_sessions,component_trade,ma200,2025-05-13,2026-03-23,20906.92,24270.77,15.964951202912637,-0.06224541871748812,28900.892826773463,NDX-above-MA200,NDX-below-MA200,2025-05-12,2026-03-20,,,,,,,,,,,,,,,,,
40_sessions,component_exit,breadth,2002-07-24,2002-08-15,,,,,,,climax-top,,2002-08-14,,,,,,,,,,,,,13.55662512046738,0.7,9.489637584327166,,
40_sessions,component_exit,breadth,2002-10-10,2002-11-12,,,,,,,climax-top,,2002-11-11,,,,,,,,,,,,,27.820066111000365,0.7260014677015029,20.197408828139107,,
40_sessions,component_exit,breadth,2003-01-10,2003-03-18,,,,,,,climax-top,,2003-03-17,,,,,,,,,,,,,1.33557236672186,0.7720428959577106,1.0311191577650383,,
40_sessions,component_exit,breadth,2004-03-25,2004-06-14,,,,,,,bearish-divergence,,2004-06-10,,,,,,,,,,,,,5.355904007373269,0.7285894632207364,3.9022552257938807,,
40_sessions,component_exit,breadth,2005-03-31,2007-07-27,,,,,,,bearish-divergence,,2007-07-26,,,,,,,,,,,,,33.375072113785386,0.7531105400762854,25.135118584697885,,
40_sessions,component_exit,breadth,2008-01-23,2008-09-30,,,,,,,trailing-stop,,2008-09-29,,,,,,,,,,,,,-7.057821620464355,0.768271679732542,-5.422324471606801,,
40_sessions,component_exit,breadth,2008-10-17,2008-11-05,,,,,,,climax-top,,2008-11-04,,,,,,,,,,,,,5.886225319454774,0.771135379463466,4.539076595325219,,
40_sessions,component_exit,breadth,2008-11-24,2009-01-14,,,,,,,climax-top,,2009-01-13,,,,,,,,,,,,,7.538650369122291,0.7810726591526366,5.888233690232353,,
40_sessions,component_exit,breadth,2009-02-02,2009-02-18,,,,,,,climax-top,,2009-02-17,,,,,,,,,,,,,2.4602369031587967,0.7932467723582792,1.9515749826674438,,
40_sessions,component_exit,breadth,2009-03-09,2011-09-19,,,,,,,bearish-divergence,,2011-09-16,,,,,,,,,,,,,138.99962031784793,0.7972044790118539,110.81111989833545,,
40_sessions,component_exit,breadth,2011-10-06,2014-08-08,,,,,,,bearish-divergence,,2014-08-07,,,,,,,,,,,,,82.95910812393205,0.8796116400287369,72.97179715221318,,
40_sessions,component_exit,breadth,2015-08-25,2018-03-23,,,,,,,bearish-divergence,,2018-03-22,,,,,,,,,,,,,64.33068362686201,0.9069942826956232,58.34756225146478,,
40_sessions,component_exit,breadth,2018-10-15,2020-02-26,,,,,,,bearish-divergence,,2020-02-25,,,,,,,,,,,,,24.47192602392878,0.9179577640629452,22.464194495239465,,
40_sessions,component_exit,breadth,2020-03-16,2021-12-01,,,,,,,bearish-divergence,,2021-11-30,,,,,,,,,,,,,148.45342719711235,0.9321474660719126,138.38048599147942,,
40_sessions,component_exit,breadth,2022-06-14,2022-11-14,,,,,,,climax-top,,2022-11-11,,,,,,,,,,,,,1.3079894169589767,0.9551484776475204,1.2493241003874345,,
40_sessions,component_exit,breadth,2023-01-27,2023-05-02,,,,,,,bearish-divergence,,2023-05-01,,,,,,,,,,,,,10.099654458073593,0.9557019044314707,9.652258999680726,,
40_sessions,component_exit,breadth,2023-10-30,2024-12-19,,,,,,,bearish-divergence,,2024-12-18,,,,,,,,,,,,,59.968959676351474,0.9565646741912985,57.36418837440027,,
40_sessions,component_exit,ma200,2003-01-10,2003-01-21,,,,,,,NDX-below-MA200,,2003-01-17,,,,,,,,,,,,,-3.6454205878775015,0.22795710404228942,-0.8309995202286955,,
40_sessions,component_exit,ma200,2003-03-14,2004-03-24,,,,,,,NDX-below-MA200,,2004-03-23,,,,,,,,,,,,,32.68495532303346,0.22668281355645803,7.409117633592355,,
40_sessions,component_exit,ma200,2004-03-26,2004-05-03,,,,,,,NDX-below-MA200,,2004-04-30,,,,,,,,,,,,,-0.9501274726991804,0.2672078874978208,-0.2538815548335914,,
40_sessions,component_exit,ma200,2004-05-05,2004-05-10,,,,,,,NDX-below-MA200,,2004-05-07,,,,,,,,,,,,,-2.2205519260654727,0.26585640065603977,-0.5903479425336031,,
40_sessions,component_exit,ma200,2004-05-12,2004-05-18,,,,,,,NDX-below-MA200,,2004-05-14,,,,,,,,,,,,,-1.374868135177576,0.2615265398174521,-0.35956450609826446,,
40_sessions,component_exit,ma200,2004-05-26,2004-07-09,,,,,,,NDX-below-MA200,,2004-07-08,,,,,,,,,,,,,-0.20295828509936387,0.25542278706983845,-0.051840170838994386,,
40_sessions,component_exit,ma200,2004-10-04,2004-10-11,,,,,,,NDX-below-MA200,,2004-10-08,,,,,,,,,,,,,-2.0439358826211063,0.25208367416434774,-0.5152428670474775,,
40_sessions,component_exit,ma200,2004-10-19,2004-10-25,,,,,,,NDX-below-MA200,,2004-10-22,,,,,,,,,,,,,-2.0214444351468797,0.24821013048649387,-0.5017429870190039,,
40_sessions,component_exit,ma200,2004-10-27,2005-03-23,,,,,,,NDX-below-MA200,,2005-03-22,,,,,,,,,,,,,1.342066897287686,0.24441905608916925,0.32802672424357626,,
40_sessions,component_exit,ma200,2005-03-31,2005-04-04,,,,,,,NDX-below-MA200,,2005-04-01,,,,,,,,,,,,,-1.4985715574630465,0.24688945992371464,-0.36998152247909144,,
40_sessions,component_exit,ma200,2005-04-06,2005-04-12,,,,,,,NDX-below-MA200,,2005-04-11,,,,,,,,,,,,,-0.8379836344460267,0.24500163272241685,-0.20530735863394145,,
40_sessions,component_exit,ma200,2005-05-18,2005-06-27,,,,,,,NDX-below-MA200,,2005-06-24,,,,,,,,,,,,,0.1274578123471093,0.24265774735776158,0.03092862562729783,,
40_sessions,component_exit,ma200,2005-07-11,2005-10-13,,,,,,,NDX-below-MA200,,2005-10-12,,,,,,,,,,,,,-1.2683005834433936,0.23768345186514686,-0.30145406067540553,,
40_sessions,component_exit,ma200,2005-10-17,2006-05-15,,,,,,,NDX-below-MA200,,2006-05-12,,,,,,,,,,,,,5.316509401473257,0.2340920098563207,1.2445523712108995,,
40_sessions,component_exit,ma200,2006-09-18,2006-09-20,,,,,,,NDX-below-MA200,,2006-09-19,,,,,,,,,,,,,0.12269289182063048,0.23342720934029304,0.028639859343580237,,
40_sessions,component_exit,ma200,2006-09-22,2008-01-07,,,,,,,NDX-below-MA200,,2008-01-04,,,,,,,,,,,,,20.522595103827367,0.2333804584299768,4.789572653504028,,
40_sessions,component_exit,ma200,2008-05-02,2008-05-08,,,,,,,NDX-below-MA200,,2008-05-07,,,,,,,,,,,,,-1.9268577918750807,0.20286476129504624,-0.3908915459982381,,
40_sessions,component_exit,ma200,2008-05-12,2008-05-22,,,,,,,NDX-below-MA200,,2008-05-21,,,,,,,,,,,,,-0.4985975131947873,0.20199879874984414,-0.1007160987250066,,
40_sessions,component_exit,ma200,2008-05-27,2008-06-12,,,,,,,NDX-below-MA200,,2008-06-11,,,,,,,,,,,,,-1.3321961812112315,0.19937347040933903,-0.26560457591415193,,
40_sessions,component_exit,ma200,2008-06-16,2008-06-19,,,,,,,NDX-below-MA200,,2008-06-18,,,,,,,,,,,,,-0.47464744885405974,0.19667311661203865,-0.09335039305808114,,
40_sessions,component_exit,ma200,2008-08-11,2008-08-20,,,,,,,NDX-below-MA200,,2008-08-19,,,,,,,,,,,,,-0.14827273223189108,0.19916280696148722,-0.02953041354715241,,
40_sessions,component_exit,ma200,2008-08-25,2008-08-27,,,,,,,NDX-below-MA200,,2008-08-26,,,,,,,,,,,,,-1.7809726607201148,0.19849369055613408,-0.35351183620591325,,
40_sessions,component_exit,ma200,2008-08-29,2008-09-03,,,,,,,NDX-below-MA200,,2008-09-02,,,,,,,,,,,,,-2.6901279816624935,0.1969915075009418,-0.5299323664781604,,
40_sessions,component_exit,ma200,2009-05-01,2009-05-14,,,,,,,NDX-below-MA200,,2009-05-13,,,,,,,,,,,,,-3.5757279176648726,0.15080237831967236,-0.5392282742079124,,
40_sessions,component_exit,ma200,2009-05-19,2010-05-21,,,,,,,NDX-below-MA200,,2010-05-20,,,,,,,,,,,,,27.57698618261193,0.14668301199862332,4.045075395109936,,
40_sessions,component_exit,ma200,2010-05-25,2010-05-27,,,,,,,NDX-below-MA200,,2010-05-26,,,,,,,,,,,,,3.7166215928623236,0.14109876939154248,0.5244107330469083,,
40_sessions,component_exit,ma200,2010-06-01,2010-06-08,,,,,,,NDX-below-MA200,,2010-06-07,,,,,,,,,,,,,-2.699774217523443,0.14308025564510685,-0.3862843852273225,,
40_sessions,component_exit,ma200,2010-06-11,2010-06-29,,,,,,,NDX-below-MA200,,2010-06-28,,,,,,,,,,,,,-0.6192594100502546,0.14121974875682866,-0.08745165830259889,,
40_sessions,component_exit,ma200,2010-07-14,2010-07-19,,,,,,,NDX-below-MA200,,2010-07-16,,,,,,,,,,,,,-2.298759497778047,0.13948930289494893,-0.3206523598682027,,
40_sessions,component_exit,ma200,2010-07-23,2010-08-12,,,,,,,NDX-below-MA200,,2010-08-11,,,,,,,,,,,,,-2.470462919903038,0.1355749136886275,-0.33493279713680907,,
40_sessions,component_exit,ma200,2010-09-07,2011-06-16,,,,,,,NDX-below-MA200,,2011-06-15,,,,,,,,,,,,,18.454960343353456,0.13222612708933043,2.440227931788807,,
40_sessions,component_exit,ma200,2011-06-22,2011-06-27,,,,,,,NDX-below-MA200,,2011-06-24,,,,,,,,,,,,,-1.274904930191889,0.13037019077432066,-0.16620959896823856,,
40_sessions,component_exit,ma200,2011-06-29,2011-08-05,,,,,,,NDX-below-MA200,,2011-08-04,,,,,,,,,,,,,-2.8840613265408543,0.1272521617852327,-0.3670030385235096,,
40_sessions,component_exit,ma200,2011-09-19,2011-09-22,,,,,,,NDX-below-MA200,,2011-09-21,,,,,,,,,,,,,-3.6899959138990246,0.12307797777603,-0.4541572350845056,,
40_sessions,component_exit,ma200,2011-10-12,2011-11-18,,,,,,,NDX-below-MA200,,2011-11-17,,,,,,,,,,,,,-1.9979007486779832,0.11374296609345472,-0.22724715711496762,,
40_sessions,component_exit,ma200,2011-12-01,2011-12-09,,,,,,,NDX-below-MA200,,2011-12-08,,,,,,,,,,,,,-0.4444398778297609,0.11219655671399785,-0.04986462395888905,,
40_sessions,component_exit,ma200,2011-12-13,2011-12-15,,,,,,,NDX-below-MA200,,2011-12-14,,,,,,,,,,,,,-2.5262247375372637,0.1118860535131869,-0.2826493161704308,,
40_sessions,component_exit,ma200,2011-12-27,2011-12-29,,,,,,,NDX-below-MA200,,2011-12-28,,,,,,,,,,,,,-0.6537987871035433,0.10973228148995964,-0.07174283254424021,,
40_sessions,component_exit,ma200,2012-01-04,2012-11-01,,,,,,,NDX-below-MA200,,2012-10-31,,,,,,,,,,,,,14.713135901635432,0.10726540642266268,1.5782105022407942,,
40_sessions,component_exit,ma200,2012-11-06,2012-11-08,,,,,,,NDX-below-MA200,,2012-11-07,,,,,,,,,,,,,-2.2222498244465094,0.1049097803028546,-0.2331357408607405,,
40_sessions,component_exit,ma200,2012-11-30,2012-12-05,,,,,,,NDX-below-MA200,,2012-12-04,,,,,,,,,,,,,-0.8770967344434388,0.10257299152967661,-0.08996643591277387,,
40_sessions,component_exit,ma200,2012-12-12,2012-12-14,,,,,,,NDX-below-MA200,,2012-12-13,,,,,,,,,,,,,-2.3052599494857606,0.10169534990109351,-0.23443421717593158,,
40_sessions,component_exit,ma200,2012-12-19,2012-12-24,,,,,,,NDX-below-MA200,,2012-12-21,,,,,,,,,,,,,-2.0163852290994932,0.09881088605777039,-0.19924081112112127,,
40_sessions,component_exit,ma200,2013-01-03,2014-10-17,,,,,,,NDX-below-MA200,,2014-10-16,,,,,,,,,,,,,38.96628002422744,0.09569958709970927,3.729056909130215,,
40_sessions,component_exit,ma200,2014-10-21,2015-08-24,,,,,,,NDX-below-MA200,,2015-08-21,,,,,,,,,,,,,-1.9010467977238044,0.09463749347486619,-0.1799103039150018,,
40_sessions,component_exit,ma200,2015-10-16,2016-01-07,,,,,,,NDX-below-MA200,,2016-01-06,,,,,,,,,,,,,-1.7283702790052868,0.08761994332465212,-0.1514397058904564,,
40_sessions,component_exit,ma200,2016-03-22,2016-03-24,,,,,,,NDX-below-MA200,,2016-03-23,,,,,,,,,,,,,-0.6560287172522106,0.08472982330714732,-0.05558519729719431,,
40_sessions,component_exit,ma200,2016-03-30,2016-04-28,,,,,,,NDX-below-MA200,,2016-04-27,,,,,,,,,,,,,-1.8088907984898595,0.08351693774099686,-0.1510730201977397,,
40_sessions,component_exit,ma200,2016-05-25,2016-06-16,,,,,,,NDX-below-MA200,,2016-06-15,,,,,,,,,,,,,-1.7280230445536948,0.08252736602780095,-0.14260919030235775,,
40_sessions,component_exit,ma200,2016-06-22,2016-06-27,,,,,,,NDX-below-MA200,,2016-06-24,,,,,,,,,,,,,-3.8800454278431262,0.08173925124542614,-0.3171520080701362,,
40_sessions,component_exit,ma200,2016-07-01,2016-07-06,,,,,,,NDX-below-MA200,,2016-07-05,,,,,,,,,,,,,-0.6597606234304276,0.07874702661265752,-0.051954187371259404,,
40_sessions,component_exit,ma200,2016-07-08,2018-10-12,,,,,,,NDX-below-MA200,,2018-10-11,,,,,,,,,,,,,59.22749398182094,0.07759016079874882,4.595470781756415,,
40_sessions,component_exit,ma200,2018-10-16,2018-10-25,,,,,,,NDX-below-MA200,,2018-10-24,,,,,,,,,,,,,-3.6221210983720886,0.08276441030786985,-0.29978271677045976,,
40_sessions,component_exit,ma200,2018-11-02,2018-11-06,,,,,,,NDX-below-MA200,,2018-11-05,,,,,,,,,,,,,-1.583925441465539,0.08000122247089686,-0.12671597161999812,,
40_sessions,component_exit,ma200,2018-11-08,2018-11-12,,,,,,,NDX-below-MA200,,2018-11-09,,,,,,,,,,,,,-2.7074049558009405,0.07748144222767865,-0.20977364066982146,,
40_sessions,component_exit,ma200,2019-02-19,2019-02-22,,,,,,,NDX-below-MA200,,2019-02-21,,,,,,,,,,,,,0.18858446401210927,0.0770043371188998,0.014521821642175489,,
40_sessions,component_exit,ma200,2019-02-26,2019-03-08,,,,,,,NDX-below-MA200,,2019-03-07,,,,,,,,,,,,,-2.345605738385359,0.0765351738711919,-0.1795213430205889,,
40_sessions,component_exit,ma200,2019-03-12,2019-06-03,,,,,,,NDX-below-MA200,,2019-05-31,,,,,,,,,,,,,-1.0390760429495938,0.07440432529358046,-0.07731175190438795,,
40_sessions,component_exit,ma200,2019-06-05,2020-03-10,,,,,,,NDX-below-MA200,,2020-03-09,,,,,,,,,,,,,13.459562901163746,0.07366217534450516,0.9914606824859205,,
40_sessions,component_exit,ma200,2020-04-09,2022-01-21,,,,,,,NDX-below-MA200,,2022-01-20,,,,,,,,,,,,,77.58494168590973,0.06044797044205206,4.689852261778204,,
40_sessions,component_exit,ma200,2022-02-03,2022-02-07,,,,,,,NDX-below-MA200,,2022-02-04,,,,,,,,,,,,,0.042537013503873844,0.04945554860293327,0.0021036913387644618,,
40_sessions,component_exit,ma200,2022-02-10,2022-02-14,,,,,,,NDX-below-MA200,,2022-02-11,,,,,,,,,,,,,-3.74454130275228,0.049475544703572176,-0.18526322061869283,,
40_sessions,component_exit,ma200,2022-03-30,2022-04-01,,,,,,,NDX-below-MA200,,2022-03-31,,,,,,,,,,,,,-2.02172225085796,0.04771130399576698,-0.09645900490569041,,
40_sessions,component_exit,ma200,2022-04-05,2022-04-07,,,,,,,NDX-below-MA200,,2022-04-06,,,,,,,,,,,,,-4.341439283587112,0.046791848898534584,-0.20314397095977038,,
40_sessions,component_exit,ma200,2023-01-27,2023-01-31,,,,,,,NDX-below-MA200,,2023-01-30,,,,,,,,,,,,,-0.813570521727558,0.04429809556852932,-0.036039624723225624,,
40_sessions,component_exit,ma200,2023-02-02,2023-03-13,,,,,,,NDX-below-MA200,,2023-03-10,,,,,,,,,,,,,-7.240739648957062,0.04275952789895117,-0.30961060902862136,,
40_sessions,component_exit,ma200,2023-03-15,2025-03-07,,,,,,,NDX-below-MA200,,2025-03-06,,,,,,,,,,,,,65.46459873202184,0.04029773825073644,2.6380752643925085,,
40_sessions,component_exit,ma200,2025-05-13,2026-03-23,,,,,,,NDX-below-MA200,,2026-03-20,,,,,,,,,,,,,15.964951202912637,0.02941094210330122,0.46954425551089274,,
40_sessions,21_session_cluster,,2002-07-24,2002-08-15,,,9.489637584327166,,,breadth,climax-top,,,,,,,,,,,,,,,,,,1.0,1.0
40_sessions,21_session_cluster,,2002-10-10,2002-11-12,,,20.197408828139107,,,breadth,climax-top,,,,,,,,,,,,,,,,,,2.0,1.0
40_sessions,21_session_cluster,,2003-01-10,2003-01-21,,,-0.8309995202286955,,,ma200,NDX-below-MA200,,,,,,,,,,,,,,,,,,3.0,1.0
40_sessions,21_session_cluster,,2003-01-10,2003-03-18,,,1.0311191577650383,,,breadth,climax-top,,,,,,,,,,,,,,,,,,4.0,1.0
40_sessions,21_session_cluster,,2003-03-14,2004-03-24,,,7.409117633592355,,,ma200,NDX-below-MA200,,,,,,,,,,,,,,,,,,5.0,1.0
40_sessions,21_session_cluster,,2004-03-25,2004-07-09,,,2.6466210514894275,,,breadth+ma200,NDX-below-MA200+bearish-divergence,,,,,,,,,,,,,,,,,,6.0,5.0
40_sessions,21_session_cluster,,2004-10-04,2004-10-25,,,-1.0169858540664813,,,ma200,NDX-below-MA200,,,,,,,,,,,,,,,,,,7.0,2.0
40_sessions,21_session_cluster,,2004-10-27,2005-04-12,,,-0.24726215686945663,,,ma200,NDX-below-MA200,,,,,,,,,,,,,,,,,,8.0,3.0
40_sessions,21_session_cluster,,2005-05-18,2005-06-27,,,0.03092862562729783,,,ma200,NDX-below-MA200,,,,,,,,,,,,,,,,,,9.0,1.0
40_sessions,21_session_cluster,,2005-07-11,2005-10-13,,,-0.30145406067540553,,,ma200,NDX-below-MA200,,,,,,,,,,,,,,,,,,10.0,1.0
40_sessions,21_session_cluster,,2005-10-17,2006-05-15,,,1.2445523712108995,,,ma200,NDX-below-MA200,,,,,,,,,,,,,,,,,,11.0,1.0
40_sessions,21_session_cluster,,2006-09-18,2006-09-20,,,0.028639859343580237,,,ma200,NDX-below-MA200,,,,,,,,,,,,,,,,,,12.0,1.0
40_sessions,21_session_cluster,,2005-03-31,2007-07-27,,,25.135118584697885,,,breadth,bearish-divergence,,,,,,,,,,,,,,,,,,13.0,1.0
40_sessions,21_session_cluster,,2006-09-22,2008-01-07,,,4.789572653504028,,,ma200,NDX-below-MA200,,,,,,,,,,,,,,,,,,14.0,1.0
40_sessions,21_session_cluster,,2008-05-02,2008-06-19,,,-0.8505626136954778,,,ma200,NDX-below-MA200,,,,,,,,,,,,,,,,,,15.0,4.0
40_sessions,21_session_cluster,,2008-01-23,2008-09-30,,,-6.3352990878380275,,,breadth+ma200,NDX-below-MA200+trailing-stop,,,,,,,,,,,,,,,,,,16.0,4.0
40_sessions,21_session_cluster,,2008-10-17,2008-11-05,,,4.539076595325219,,,breadth,climax-top,,,,,,,,,,,,,,,,,,17.0,1.0
40_sessions,21_session_cluster,,2008-11-24,2009-01-14,,,5.888233690232353,,,breadth,climax-top,,,,,,,,,,,,,,,,,,18.0,1.0
40_sessions,21_session_cluster,,2009-02-02,2009-02-18,,,1.9515749826674438,,,breadth,climax-top,,,,,,,,,,,,,,,,,,19.0,1.0
40_sessions,21_session_cluster,,2009-05-01,2009-05-14,,,-0.5392282742079124,,,ma200,NDX-below-MA200,,,,,,,,,,,,,,,,,,20.0,1.0
40_sessions,21_session_cluster,,2009-05-19,2010-08-12,,,3.4401649276219106,,,ma200,NDX-below-MA200,,,,,,,,,,,,,,,,,,21.0,6.0
40_sessions,21_session_cluster,,2010-09-07,2011-06-27,,,2.2740183328205688,,,ma200,NDX-below-MA200,,,,,,,,,,,,,,,,,,22.0,2.0
40_sessions,21_session_cluster,,2011-06-29,2011-08-05,,,-0.3670030385235096,,,ma200,NDX-below-MA200,,,,,,,,,,,,,,,,,,23.0,1.0
40_sessions,21_session_cluster,,2009-03-09,2011-09-22,,,110.35696266325094,,,breadth+ma200,NDX-below-MA200+bearish-divergence,,,,,,,,,,,,,,,,,,24.0,2.0
40_sessions,21_session_cluster,,2011-10-12,2011-12-29,,,-0.6315039297885277,,,ma200,NDX-below-MA200,,,,,,,,,,,,,,,,,,25.0,4.0
40_sessions,21_session_cluster,,2012-01-04,2012-12-24,,,0.821433297170227,,,ma200,NDX-below-MA200,,,,,,,,,,,,,,,,,,26.0,5.0
40_sessions,21_session_cluster,,2011-10-06,2014-08-08,,,72.97179715221318,,,breadth,bearish-divergence,,,,,,,,,,,,,,,,,,27.0,1.0
40_sessions,21_session_cluster,,2013-01-03,2014-10-17,,,3.729056909130215,,,ma200,NDX-below-MA200,,,,,,,,,,,,,,,,,,28.0,1.0
40_sessions,21_session_cluster,,2014-10-21,2015-08-24,,,-0.1799103039150018,,,ma200,NDX-below-MA200,,,,,,,,,,,,,,,,,,29.0,1.0
40_sessions,21_session_cluster,,2015-10-16,2016-01-07,,,-0.1514397058904564,,,ma200,NDX-below-MA200,,,,,,,,,,,,,,,,,,30.0,1.0
40_sessions,21_session_cluster,,2016-03-22,2016-03-24,,,-0.05558519729719431,,,ma200,NDX-below-MA200,,,,,,,,,,,,,,,,,,31.0,1.0
40_sessions,21_session_cluster,,2016-03-30,2016-04-28,,,-0.1510730201977397,,,ma200,NDX-below-MA200,,,,,,,,,,,,,,,,,,32.0,1.0
40_sessions,21_session_cluster,,2016-05-25,2016-07-06,,,-0.5117153857437534,,,ma200,NDX-below-MA200,,,,,,,,,,,,,,,,,,33.0,3.0
40_sessions,21_session_cluster,,2015-08-25,2018-03-23,,,58.34756225146478,,,breadth,bearish-divergence,,,,,,,,,,,,,,,,,,34.0,1.0
40_sessions,21_session_cluster,,2016-07-08,2018-11-12,,,3.9591984526961355,,,ma200,NDX-below-MA200,,,,,,,,,,,,,,,,,,35.0,4.0
40_sessions,21_session_cluster,,2019-02-19,2019-03-08,,,-0.1649995213784134,,,ma200,NDX-below-MA200,,,,,,,,,,,,,,,,,,36.0,2.0
40_sessions,21_session_cluster,,2019-03-12,2019-06-03,,,-0.07731175190438795,,,ma200,NDX-below-MA200,,,,,,,,,,,,,,,,,,37.0,1.0
40_sessions,21_session_cluster,,2018-10-15,2020-03-10,,,23.455655177725387,,,breadth+ma200,NDX-below-MA200+bearish-divergence,,,,,,,,,,,,,,,,,,38.0,2.0
40_sessions,21_session_cluster,,2020-03-16,2021-12-01,,,138.38048599147942,,,breadth,bearish-divergence,,,,,,,,,,,,,,,,,,39.0,1.0
40_sessions,21_session_cluster,,2020-04-09,2022-02-14,,,4.5066927324982755,,,ma200,NDX-below-MA200,,,,,,,,,,,,,,,,,,40.0,3.0
40_sessions,21_session_cluster,,2022-03-30,2022-04-07,,,-0.2996029758654608,,,ma200,NDX-below-MA200,,,,,,,,,,,,,,,,,,41.0,2.0
40_sessions,21_session_cluster,,2022-06-14,2022-11-14,,,1.2493241003874345,,,breadth,climax-top,,,,,,,,,,,,,,,,,,42.0,1.0
40_sessions,21_session_cluster,,2023-01-27,2023-01-31,,,-0.036039624723225624,,,ma200,NDX-below-MA200,,,,,,,,,,,,,,,,,,43.0,1.0
40_sessions,21_session_cluster,,2023-02-02,2023-03-13,,,-0.30961060902862136,,,ma200,NDX-below-MA200,,,,,,,,,,,,,,,,,,44.0,1.0
40_sessions,21_session_cluster,,2023-01-27,2023-05-02,,,9.652258999680726,,,breadth,bearish-divergence,,,,,,,,,,,,,,,,,,45.0,1.0
40_sessions,21_session_cluster,,2023-10-30,2024-12-19,,,57.36418837440027,,,breadth,bearish-divergence,,,,,,,,,,,,,,,,,,46.0,1.0
40_sessions,21_session_cluster,,2023-03-15,2025-03-07,,,2.6380752643925085,,,ma200,NDX-below-MA200,,,,,,,,,,,,,,,,,,47.0,1.0
40_sessions,21_session_cluster,,2025-05-13,2026-03-23,,,0.46954425551089274,,,ma200,NDX-below-MA200,,,,,,,,,,,,,,,,,,48.0,1.0
