variant,record_type,component,entry_date,exit_date,entry_price,exit_price,return_pct,max_drawdown_pct,accumulated,buy_trigger,sell_reason,entry_signal_date,signal_date,tqqq_boosted,rotation_signal_date,rotation_date,max_boost_sessions,component_return_pct,allocation_at_entry,portfolio_contribution_pct,cluster,component_events
80_sessions,component_exit,ma200,2011-09-19,2011-09-22,,,,,,,NDX-below-MA200,,2011-09-21,,,,,-3.6899959138990246,0.12307797789923296,-0.45415723553912407,,
80_sessions,component_exit,ma200,2011-10-12,2011-11-18,,,,,,,NDX-below-MA200,,2011-11-17,,,,,-1.9979007486779832,0.11374296476863069,-0.2272471544681007,,
80_sessions,component_exit,ma200,2011-12-01,2011-12-09,,,,,,,NDX-below-MA200,,2011-12-08,,,,,-0.4444398778297609,0.11219655673883411,-0.04986462396992727,,
80_sessions,component_exit,ma200,2011-12-13,2011-12-15,,,,,,,NDX-below-MA200,,2011-12-14,,,,,-2.5262247375372637,0.11188605483477271,-0.2826493195090536,,
80_sessions,component_exit,ma200,2011-12-27,2011-12-29,,,,,,,NDX-below-MA200,,2011-12-28,,,,,-0.6537987871035433,0.10973227897864736,-0.07174283090234729,,
80_sessions,component_exit,ma200,2012-01-04,2012-11-01,,,,,,,NDX-below-MA200,,2012-10-31,,,,,14.713135901635432,0.10726540887003805,1.5782105382493605,,
80_sessions,component_exit,ma200,2012-11-06,2012-11-08,,,,,,,NDX-below-MA200,,2012-11-07,,,,,-2.2222498244465094,0.10490978002740559,-0.233135740248624,,
80_sessions,component_exit,ma200,2012-11-30,2012-12-05,,,,,,,NDX-below-MA200,,2012-12-04,,,,,-0.8770967344434388,0.10257299125965993,-0.08996643567594312,,
80_sessions,component_exit,ma200,2012-12-12,2012-12-14,,,,,,,NDX-below-MA200,,2012-12-13,,,,,-2.3052599494857606,0.10169534963312535,-0.2344342165581953,,
80_sessions,component_exit,ma200,2012-12-19,2012-12-24,,,,,,,NDX-below-MA200,,2012-12-21,,,,,-2.0163852290994932,0.09881088579656677,-0.19924081059443416,,
80_sessions,component_exit,ma200,2013-01-03,2014-10-17,,,,,,,NDX-below-MA200,,2014-10-16,,,,,38.96628002422744,0.09569958684585687,3.7290568992385316,,
80_sessions,component_exit,ma200,2014-10-21,2015-08-24,,,,,,,NDX-below-MA200,,2015-08-21,,,,,-1.9010467977238044,0.09463749322353261,-0.1799103034372049,,
80_sessions,component_exit,ma200,2015-10-16,2016-01-07,,,,,,,NDX-below-MA200,,2016-01-06,,,,,-1.7283702790052868,0.08761993980236303,-0.15143969980263663,,
80_sessions,component_exit,ma200,2016-03-22,2016-03-24,,,,,,,NDX-below-MA200,,2016-03-23,,,,,-0.6560287172522106,0.08472982248011639,-0.055585196754638265,,
80_sessions,component_exit,ma200,2016-03-30,2016-04-28,,,,,,,NDX-below-MA200,,2016-04-27,,,,,-1.8088907984898595,0.08351693692472438,-0.15107301872119192,,
80_sessions,component_exit,ma200,2016-05-25,2016-06-16,,,,,,,NDX-below-MA200,,2016-06-15,,,,,-1.7280230445536948,0.08252736522032937,-0.14260918890702826,,
80_sessions,component_exit,ma200,2016-06-22,2016-06-27,,,,,,,NDX-below-MA200,,2016-06-24,,,,,-3.8800454278431262,0.08173925044497872,-0.3171520049643639,,
80_sessions,component_exit,ma200,2016-07-01,2016-07-06,,,,,,,NDX-below-MA200,,2016-07-05,,,,,-0.6597606234304276,0.07874702583899917,-0.05195418686083009,,
80_sessions,component_exit,ma200,2016-07-08,2018-10-12,,,,,,,NDX-below-MA200,,2018-10-11,,,,,59.22749398182094,0.07759016003549898,4.595470736551039,,
80_sessions,component_exit,ma200,2018-10-16,2018-10-25,,,,,,,NDX-below-MA200,,2018-10-24,,,,,-3.6221210983720886,0.08276440949827382,-0.2997827138380049,,
80_sessions,component_exit,ma200,2018-11-02,2018-11-06,,,,,,,NDX-below-MA200,,2018-11-05,,,,,-1.583925441465539,0.08000122168597265,-0.12671597037673668,,
80_sessions,component_exit,ma200,2018-11-08,2018-11-12,,,,,,,NDX-below-MA200,,2018-11-09,,,,,-2.7074049558009405,0.07748144146539492,-0.20977363860601067,,
80_sessions,component_exit,ma200,2019-02-19,2019-02-22,,,,,,,NDX-below-MA200,,2019-02-21,,,,,0.18858446401210927,0.07700433636091814,0.014521821499231922,,
80_sessions,component_exit,ma200,2019-02-26,2019-03-08,,,,,,,NDX-below-MA200,,2019-03-07,,,,,-2.345605738385359,0.07653517311744544,-0.1795213412525969,,
80_sessions,component_exit,ma200,2019-03-12,2019-06-03,,,,,,,NDX-below-MA200,,2019-05-31,,,,,-1.0390760429495938,0.07440432455912858,-0.0773117511412366,,
80_sessions,component_exit,ma200,2019-06-05,2020-03-10,,,,,,,NDX-below-MA200,,2020-03-09,,,,,13.459562901163746,0.0736621746167961,0.9914606726912746,,
80_sessions,component_exit,ma200,2020-04-09,2022-01-21,,,,,,,NDX-below-MA200,,2022-01-20,,,,,77.58494168590973,0.060447970872798046,4.689852295197606,,
80_sessions,component_exit,ma200,2022-02-03,2022-02-07,,,,,,,NDX-below-MA200,,2022-02-04,,,,,0.042537013503873844,0.04945554854954261,0.0021036913364933826,,
80_sessions,component_exit,ma200,2022-02-10,2022-02-14,,,,,,,NDX-below-MA200,,2022-02-11,,,,,-3.74454130275228,0.04947554465016105,-0.18526322041869267,,
80_sessions,component_exit,ma200,2022-03-30,2022-04-01,,,,,,,NDX-below-MA200,,2022-03-31,,,,,-2.02172225085796,0.04771130394416483,-0.0964590048013652,,
80_sessions,component_exit,ma200,2022-04-05,2022-04-07,,,,,,,NDX-below-MA200,,2022-04-06,,,,,-4.341439283587112,0.046791848847878015,-0.20314397073984797,,
80_sessions,component_exit,ma200,2023-01-27,2023-01-31,,,,,,,NDX-below-MA200,,2023-01-30,,,,,-0.813570521727558,0.044298097587886366,-0.036039626366114984,,
80_sessions,component_exit,ma200,2023-02-02,2023-03-13,,,,,,,NDX-below-MA200,,2023-03-10,,,,,-7.240739648957062,0.042759529851315155,-0.3096106231651807,,
80_sessions,component_exit,ma200,2023-03-15,2025-03-07,,,,,,,NDX-below-MA200,,2025-03-06,,,,,65.46459873202184,0.04029774009542913,2.6380753851545755,,
80_sessions,component_exit,ma200,2025-05-13,2026-03-23,,,,,,,NDX-below-MA200,,2026-03-20,,,,,15.964951202912637,0.029410943003448396,0.4695442698816985,,
80_sessions,21_session_cluster,,2002-07-24,2002-08-15,,,9.489637579745752,,,breadth,climax-top,,,,,,,,,,1.0,1.0
80_sessions,21_session_cluster,,2002-10-10,2002-11-12,,,20.19740881840012,,,breadth,climax-top,,,,,,,,,,2.0,1.0
80_sessions,21_session_cluster,,2003-01-10,2003-01-21,,,-0.8309995203307988,,,ma200,NDX-below-MA200,,,,,,,,,,3.0,1.0
80_sessions,21_session_cluster,,2003-01-10,2003-03-18,,,1.0311191577252135,,,breadth,climax-top,,,,,,,,,,4.0,1.0
80_sessions,21_session_cluster,,2003-03-14,2004-03-24,,,7.40911763450429,,,ma200,NDX-below-MA200,,,,,,,,,,5.0,1.0
80_sessions,21_session_cluster,,2004-03-25,2004-07-09,,,2.646621051171501,,,breadth+ma200,NDX-below-MA200+bearish-divergence,,,,,,,,,,6.0,5.0
80_sessions,21_session_cluster,,2004-10-04,2004-10-25,,,-1.0169858541878876,,,ma200,NDX-below-MA200,,,,,,,,,,7.0,2.0
80_sessions,21_session_cluster,,2004-10-27,2005-04-12,,,-0.24726215689903855,,,ma200,NDX-below-MA200,,,,,,,,,,8.0,3.0
80_sessions,21_session_cluster,,2005-05-18,2005-06-27,,,0.03092862563102739,,,ma200,NDX-below-MA200,,,,,,,,,,9.0,1.0
80_sessions,21_session_cluster,,2005-07-11,2005-10-13,,,-0.3014540607119954,,,ma200,NDX-below-MA200,,,,,,,,,,10.0,1.0
80_sessions,21_session_cluster,,2005-10-17,2006-05-15,,,1.2445523713626727,,,ma200,NDX-below-MA200,,,,,,,,,,11.0,1.0
80_sessions,21_session_cluster,,2006-09-18,2006-09-20,,,0.028639859347075892,,,ma200,NDX-below-MA200,,,,,,,,,,12.0,1.0
80_sessions,21_session_cluster,,2005-03-31,2007-07-27,,,25.135118583707328,,,breadth,bearish-divergence,,,,,,,,,,13.0,1.0
80_sessions,21_session_cluster,,2006-09-22,2008-01-07,,,4.789572654088659,,,ma200,NDX-below-MA200,,,,,,,,,,14.0,1.0
80_sessions,21_session_cluster,,2008-05-02,2008-06-19,,,-0.8505626140152492,,,ma200,NDX-below-MA200,,,,,,,,,,15.0,4.0
80_sessions,21_session_cluster,,2008-01-23,2008-09-30,,,-6.335299112292676,,,breadth+ma200,NDX-below-MA200+trailing-stop,,,,,,,,,,16.0,4.0
80_sessions,21_session_cluster,,2008-10-17,2008-11-05,,,4.539076591009693,,,breadth,climax-top,,,,,,,,,,17.0,1.0
80_sessions,21_session_cluster,,2008-11-24,2009-01-14,,,5.888233679403093,,,breadth,climax-top,,,,,,,,,,18.0,1.0
80_sessions,21_session_cluster,,2009-02-02,2009-02-18,,,1.9515749792452963,,,breadth,climax-top,,,,,,,,,,19.0,1.0
80_sessions,21_session_cluster,,2009-05-01,2009-05-14,,,-0.5392282746182113,,,ma200,NDX-below-MA200,,,,,,,,,,20.0,1.0
80_sessions,21_session_cluster,,2009-05-19,2010-08-12,,,3.440164930323046,,,ma200,NDX-below-MA200,,,,,,,,,,21.0,6.0
80_sessions,21_session_cluster,,2010-09-07,2011-06-27,,,2.2740183350727974,,,ma200,NDX-below-MA200,,,,,,,,,,22.0,2.0
80_sessions,21_session_cluster,,2011-06-29,2011-08-05,,,-0.36700303888913666,,,ma200,NDX-below-MA200,,,,,,,,,,23.0,1.0
80_sessions,21_session_cluster,,2009-03-09,2011-09-22,,,110.3569625638184,,,breadth+ma200,NDX-below-MA200+bearish-divergence,,,,,,,,,,24.0,2.0
80_sessions,21_session_cluster,,2011-10-12,2011-12-29,,,-0.6315039288494289,,,ma200,NDX-below-MA200,,,,,,,,,,25.0,4.0
80_sessions,21_session_cluster,,2012-01-04,2012-12-24,,,0.821433335172164,,,ma200,NDX-below-MA200,,,,,,,,,,26.0,5.0
80_sessions,21_session_cluster,,2011-10-06,2014-08-08,,,72.97179779797005,,,breadth,bearish-divergence,,,,,,,,,,27.0,1.0
80_sessions,21_session_cluster,,2013-01-03,2014-10-17,,,3.7290568992385316,,,ma200,NDX-below-MA200,,,,,,,,,,28.0,1.0
80_sessions,21_session_cluster,,2014-10-21,2015-08-24,,,-0.1799103034372049,,,ma200,NDX-below-MA200,,,,,,,,,,29.0,1.0
80_sessions,21_session_cluster,,2015-10-16,2016-01-07,,,-0.15143969980263663,,,ma200,NDX-below-MA200,,,,,,,,,,30.0,1.0
80_sessions,21_session_cluster,,2016-03-22,2016-03-24,,,-0.055585196754638265,,,ma200,NDX-below-MA200,,,,,,,,,,31.0,1.0
80_sessions,21_session_cluster,,2016-03-30,2016-04-28,,,-0.15107301872119192,,,ma200,NDX-below-MA200,,,,,,,,,,32.0,1.0
80_sessions,21_session_cluster,,2016-05-25,2016-07-06,,,-0.5117153807322222,,,ma200,NDX-below-MA200,,,,,,,,,,33.0,3.0
80_sessions,21_session_cluster,,2015-08-25,2018-03-23,,,58.34756341968501,,,breadth,bearish-divergence,,,,,,,,,,34.0,1.0
80_sessions,21_session_cluster,,2016-07-08,2018-11-12,,,3.959198413730287,,,ma200,NDX-below-MA200,,,,,,,,,,35.0,4.0
80_sessions,21_session_cluster,,2019-02-19,2019-03-08,,,-0.16499951975336496,,,ma200,NDX-below-MA200,,,,,,,,,,36.0,2.0
80_sessions,21_session_cluster,,2019-03-12,2019-06-03,,,-0.0773117511412366,,,ma200,NDX-below-MA200,,,,,,,,,,37.0,1.0
80_sessions,21_session_cluster,,2018-10-15,2020-03-10,,,23.455655187605032,,,breadth+ma200,NDX-below-MA200+bearish-divergence,,,,,,,,,,38.0,2.0
80_sessions,21_session_cluster,,2020-03-16,2021-12-01,,,138.38048388476219,,,breadth,bearish-divergence,,,,,,,,,,39.0,1.0
80_sessions,21_session_cluster,,2020-04-09,2022-02-14,,,4.506692766115407,,,ma200,NDX-below-MA200,,,,,,,,,,40.0,3.0
80_sessions,21_session_cluster,,2022-03-30,2022-04-07,,,-0.2996029755412132,,,ma200,NDX-below-MA200,,,,,,,,,,41.0,2.0
80_sessions,21_session_cluster,,2022-06-14,2022-11-14,,,1.2493193750373834,,,breadth,climax-top,,,,,,,,,,42.0,1.0
80_sessions,21_session_cluster,,2023-01-27,2023-01-31,,,-0.036039626366114984,,,ma200,NDX-below-MA200,,,,,,,,,,43.0,1.0
80_sessions,21_session_cluster,,2023-02-02,2023-03-13,,,-0.3096106231651807,,,ma200,NDX-below-MA200,,,,,,,,,,44.0,1.0
80_sessions,21_session_cluster,,2023-01-27,2023-05-02,,,9.652258979258798,,,breadth,bearish-divergence,,,,,,,,,,45.0,1.0
80_sessions,21_session_cluster,,2023-10-30,2024-12-19,,,57.36418795589189,,,breadth,bearish-divergence,,,,,,,,,,46.0,1.0
80_sessions,21_session_cluster,,2023-03-15,2025-03-07,,,2.6380753851545755,,,ma200,NDX-below-MA200,,,,,,,,,,47.0,1.0
80_sessions,21_session_cluster,,2025-05-13,2026-03-23,,,0.4695442698816985,,,ma200,NDX-below-MA200,,,,,,,,,,48.0,1.0
