Date,baseline,0.50,0.60,0.70,baseline_return,challenger_0.60_return,baseline_position,challenger_0.60_position
2013-01-29,53077.414275004965,25257.86360402923,20965.027777894877,9098.845942528187,0.0004193361362003767,0.0004193361362003767,True,True
2013-01-30,52983.199049817704,25213.02955663436,20927.81374175292,9098.845942528187,-0.0017750530328985992,-0.0017750530328985992,True,True
2013-01-31,52844.294467303414,25146.929256779084,20872.947873272584,9098.845942528187,-0.0026216722471529286,-0.0026216722471528175,True,True
2013-02-01,53471.686613673635,25445.48534651537,21120.761259737395,9098.845942528187,0.011872467078889892,0.011872467078889892,True,True
2013-02-04,52537.65969949682,25001.01146392308,20751.83032237936,9098.845942528187,-0.01746769128352066,-0.01746769128352066,True,True
2013-02-05,53298.15261574144,25362.906002545755,21052.217131566274,9098.845942528187,0.014475195899369409,0.014475195899369409,True,True
2013-02-06,53131.00281171312,25283.364694641914,20986.194693729212,9098.845942528187,-0.003136127535852906,-0.003136127535853017,True,True
2013-02-07,53133.90471803306,25284.74562012636,20987.340916608333,9098.845942528187,5.461794745764692e-05,5.4617947457868965e-05,True,True
2013-02-08,53696.10070241537,25552.27691731218,21209.40249572234,9098.845942528187,0.010580739122519445,0.010580739122519223,True,True
2013-02-11,53678.3023436531,25543.80724100761,21202.37232873043,9098.845942528187,-0.0003314646413695721,-0.0003314646413696831,True,True
2013-02-12,53445.76291721554,25433.149078854356,21110.521668683963,9098.845942528187,-0.004332093532854686,-0.004332093532854575,True,True
2013-02-13,53661.47128699747,25535.797873197847,21195.724236031565,9098.845942528187,0.0040360237745327154,0.0040360237745329375,True,True
2013-02-14,53616.20154840646,25514.255435640556,21177.843159117354,9098.845942528187,-0.0008436171708541274,-0.0008436171708543494,True,True
2013-02-15,53485.422303588006,25452.02172714172,21126.186714698546,9098.845942528187,-0.0024391740004257034,-0.0024391740004254814,True,True
2013-02-19,53837.326809985614,25619.481957555017,21265.185342505974,9098.845942528187,0.006579447094951618,0.006579447094951618,True,True
2013-02-20,53007.96198374782,25224.813454101586,20937.594843654704,9098.845942528187,-0.015405014984584464,-0.015405014984584464,True,True
2013-02-21,52456.98670380259,24962.621735455607,20719.96532633994,9098.845942528187,-0.010394198518972608,-0.010394198518972497,True,True
2013-02-22,52955.534209567646,25199.864733682683,20916.886416972022,9098.845942528187,0.009503929544792511,0.009503929544792511,True,True
2013-02-25,52253.079419721726,24865.58870474884,20639.42406536741,9098.845942528187,-0.013264992985737911,-0.013264992985738022,True,True
2013-02-26,52486.199227423276,24976.523051998982,20731.503969989706,9098.845942528187,0.004461360178010132,0.004461360178010354,True,True
2013-02-27,53032.53145725662,25236.505289869867,20947.29953069789,9098.845942528187,0.010409064437416848,0.010409064437416626,True,True
2013-02-28,52980.68406434043,25211.832754547842,20926.820348591024,9098.845942528187,-0.0009776526123023155,-0.0009776526123023155,True,True
2013-03-01,53158.087270699194,25296.253332496708,20996.89277393429,9098.845942528187,0.003348450656909696,0.003348450656909474,True,True
2013-03-04,53385.983647024856,25404.70201387486,21086.909477374178,9098.845942528187,0.0042871440269312,0.0042871440269312,True,True
2013-03-05,54154.40844054397,25770.371082154998,21390.429295764014,9098.845942528187,0.01439375545835686,0.014393755458357083,True,True
2013-03-06,54024.98341867482,25708.781805548904,21339.307755355454,9098.845942528187,-0.002389925873001575,-0.002389925873001686,True,True
2013-03-07,54159.05149065587,25772.580562930107,21392.263252370598,9098.845942528187,0.0024815939496374284,0.0024815939496376505,True,True
2013-03-08,54248.430205309916,25815.11306785091,21427.566917047363,9098.845942528187,0.0016503005904648926,0.0016503005904646706,True,True
2013-03-11,54398.362031839955,25886.46088454706,21486.78843246834,9098.845942528187,0.0027638002788763494,0.0027638002788763494,True,True
2013-03-12,54184.58826627131,25784.73270719319,21402.35001370682,9098.845942528187,-0.003929783132872955,-0.003929783132872844,True,True
2013-03-13,54143.38119652822,25765.12356531412,21386.07364882337,9098.845942528187,-0.0007604942855815588,-0.0007604942855818919,True,True
2013-03-14,54310.14407971389,25844.480749820035,21451.943256943225,9098.845942528187,0.0030800234396215487,0.0030800234396217707,True,True
2013-03-15,54157.50380728524,25771.844069338407,21391.65193350174,9098.845942528187,-0.0028105296904500365,-0.0028105296904498145,True,True
2013-03-18,54019.95344772027,25706.388201375874,21337.320969031654,9098.845942528187,-0.00253982089083038,-0.002539820890830713,True,True
2013-03-19,53922.64285579173,25660.081166797594,21298.884295151973,9098.845942528187,-0.001801382372954352,-0.001801382372954241,True,True
2013-03-20,54283.25308114914,25831.684173664205,21441.32159159675,9098.845942528187,0.006687547313320774,0.006687547313320774,True,True
2013-03-21,53682.36501250101,25545.74053668583,21203.977040761194,9098.845942528187,-0.011069492606676445,-0.011069492606676556,True,True
2013-03-22,54184.58826627131,25784.73270719319,21402.35001370682,9098.845942528187,0.009355460655530834,0.009355460655531056,True,True
2013-03-25,53964.81722764147,25680.15061717148,21315.542734328457,9098.845942528187,-0.004055969523102276,-0.004055969523102276,True,True
2013-03-26,54294.66724600756,25837.115813903012,21445.830068254603,9098.845942528187,0.00611231604796636,0.006112316047966138,True,True
2013-03-27,54361.991472630085,25869.153285142056,21472.42243905009,9098.845942528187,0.0012399786210584018,0.0012399786210584018,True,True
2013-03-28,54530.495499607714,25949.339024938636,21538.979780897407,9098.845942528187,0.0030996661897948474,0.0030996661897948474,True,True
2013-04-01,54112.23406869424,25750.30163178112,21373.770856587533,9098.845942528187,-0.007670229787596239,-0.00767022978759635,True,True
2013-04-02,54567.83336092423,25967.106932838455,21553.727848608698,9098.845942528187,0.008419524716935856,0.008419524716936078,True,True
2013-04-03,54072.96160316443,25731.61310689167,21358.25864029017,9098.845942528187,-0.009068928108004637,-0.009068928108004637,True,True
2013-04-04,54070.640078108496,25730.508366504124,21357.341661986877,9098.845942528187,-4.293319594683709e-05,-4.293319594705913e-05,True,True
2013-04-05,53622.392281889,25517.20141000737,21180.288434592803,9098.845942528187,-0.008290040502053841,-0.008290040502053841,True,True
2013-04-08,53900.58836776022,25649.586133115838,21290.173001270698,9098.845942528187,0.00518805808604661,0.005188058086046832,True,True
2013-04-09,54259.26398890435,25820.268522992825,21431.846149129397,9098.845942528187,0.006654391575411145,0.006654391575410923,True,True
2013-04-10,55314.397126833166,26322.373029135804,21848.61278797586,9098.845942528187,0.0194461380483264,0.0194461380483264,True,True
2013-04-11,55311.68868093457,26321.08416535033,21847.542979955353,9098.845942528187,-4.896457413050559e-05,-4.896457413061661e-05,True,True
2013-04-12,55261.58243181033,26297.24018531897,21827.751531575956,9098.845942528187,-0.0009058889778844614,-0.0009058889778844614,True,True
2013-04-15,54119.9724855474,25753.984099739628,21376.82745093184,9098.845942528187,-0.020658292723912064,-0.020658292723912064,True,True
2013-04-16,54911.99945046867,26130.884695293233,21689.66988207182,9098.845942528187,0.014634652024865247,0.014634652024865469,True,True
2013-04-17,53820.30229290865,25611.380528046284,21258.460834948495,9098.845942528187,-0.019880848785059135,-0.019880848785059246,True,True
2013-04-18,53045.88022632832,25242.857547098294,20952.572155941816,9098.845942528187,-0.014389032271979074,-0.014389032271979185,True,True
2013-04-19,53790.89630886663,25597.38714980394,21246.845776440125,9098.845942528187,0.01404474917485743,0.014044749174857651,True,True
2013-04-22,54363.73261642205,25869.981840432727,21473.11017277756,9098.845942528187,0.010649317019486126,0.010649317019485904,True,True
2013-04-23,54853.18748238463,26102.897938808546,21666.43976505507,9098.845942528187,0.009003334436508581,0.009003334436508581,True,True
2013-04-24,54829.004929718496,26091.390226438198,21656.887907729106,9098.845942528187,-0.0004408595703558893,-0.0004408595703558893,True,True
2013-04-25,55110.296382330984,26225.247936730077,21767.995112144723,9098.845942528187,0.005130340281992218,0.00513034028199244,True,True
2013-04-26,54953.3999806331,26150.585898871264,21706.02266181387,9098.845942528187,-0.002846952602276187,-0.002846952602276076,True,True
2013-04-29,55464.13549294188,26393.62878413299,21907.757888538228,9098.845942528187,0.00929397475840954,0.009293974758409318,True,True
2013-04-30,55860.53589624517,26582.26320530772,22064.331933825433,9098.845942528187,0.007146968032229362,0.007146968032229362,True,True
2013-05-01,55587.95016259249,26452.548271469164,21956.663398047163,9098.845942528187,-0.004879755077161874,-0.004879755077161874,True,True
2013-05-02,56319.0370947951,26800.4494318495,22245.43514872571,9098.845942528187,0.013151895870673558,0.01315189587067378,True,True
2013-05-03,56966.16220414089,27108.395814879983,22501.04285076851,9098.845942528187,0.011490343988952878,0.011490343988952656,True,True
2013-05-06,57174.519077912315,27207.54626466289,22583.34165348902,9098.845942528187,0.0036575550416186875,0.0036575550416189095,True,True
2013-05-07,57126.5408934227,27184.714963320126,22564.390768554305,9098.845942528187,-0.0008391532672838986,-0.0008391532672838986,True,True
2013-05-08,57423.69610058417,27326.121732926946,22681.763991375752,9098.845942528187,0.0052017013898295605,0.0052017013898295605,True,True
2013-05-09,57285.95228059786,27260.573803265448,22627.356612047057,9098.845942528187,-0.002398727865671302,-0.002398727865671413,True,True
2013-05-10,57670.93851904275,27443.776584201376,22779.42218067641,9098.845942528187,0.006720430107526987,0.006720430107527209,True,True
2013-05-13,57691.63878412496,27453.627185990394,22787.598570547438,9098.845942528187,0.000358937544867155,0.000358937544867155,True,True
2013-05-14,57961.70953230037,27582.145317742426,22894.273713163806,9098.845942528187,0.00468128057838646,0.00468128057838646,True,True
2013-05-15,58088.81302911357,27642.629853960974,22944.47827526907,9098.845942528187,0.0021928873016137107,0.0021928873016137107,True,True
2013-05-16,58025.35801091763,27612.433616701182,22919.41420164574,9098.845942528187,-0.0010923793220586342,-0.0010923793220587452,True,True
2013-05-17,58598.38777889438,27885.120369028922,23145.755012841786,9098.845942528187,0.00987550594464115,0.00987550594464115,True,True
2013-05-20,58443.81290225243,27811.563071557663,23084.699540814225,9098.845942528187,-0.002637869103586876,-0.002637869103586654,True,True
2013-05-21,58549.82921314078,27862.012882589264,23126.57488333125,9098.845942528187,0.0018139868982480767,0.0018139868982478546,True,True
2013-05-22,58021.29534206972,27610.500321022966,22917.80948961498,9098.845942528187,-0.009027077929587457,-0.009027077929587346,True,True
2013-05-23,57872.71773848898,27539.79693621955,22859.122878204256,9098.845942528187,-0.0025607426153585466,-0.0025607426153585466,True,True
2013-05-24,57864.39894037184,27535.838283164154,22855.837039284124,9098.845942528187,-0.0001437430008857099,-0.00014374300088582093,True,True
2013-05-28,58269.11814179228,27728.43135739428,23015.69692349146,9098.845942528187,0.006994269513409979,0.006994269513410201,True,True
2013-05-29,57937.91390047689,27570.82172877001,22884.874685555056,9098.845942528187,-0.005684044170866542,-0.005684044170866653,True,True
2013-05-30,58266.99007715766,27727.41867870569,23014.856360046775,9098.845942528187,0.005679807133650794,0.005679807133650794,True,True
2013-05-31,57685.254590221106,27450.589149924625,22785.076880213383,9098.845942528187,-0.009983963238296867,-0.009983963238296978,True,True
2013-06-03,57859.94935068126,27533.72086408801,22854.079497536146,9098.845942528187,0.003028412749516818,0.00302841274951704,True,True
2013-06-04,57529.13203020853,27376.295358861662,22723.41008931696,9098.845942528187,-0.005717552887364086,-0.005717552887364086,True,True
2013-06-05,56822.03419025071,27039.809849152716,22444.113781105763,9098.845942528187,-0.012291126512851247,-0.012291126512851247,True,True
2013-06-06,57076.628104719806,27160.96304498773,22544.67573503352,9098.845942528187,0.004480549105592813,0.004480549105592813,True,True
2013-06-07,57861.497034051885,27534.45735767971,22854.690816405007,9098.845942528187,0.013751143951462153,0.013751143951462375,True,True
2013-06-10,57854.14553804139,27530.959013119125,22851.787051777916,9098.845942528187,-0.0001270533323077805,-0.0001270533323078915,True,True
2013-06-11,57261.18934666774,27248.78990579822,22617.575510145278,9098.845942528187,-0.010249156492748712,-0.010249156492748601,True,True
2013-06-12,56609.227726788726,26938.54198029366,22360.057436637282,9098.845942528187,-0.011385750581112575,-0.011385750581112686,True,True
2013-06-13,57320.388235594444,27276.96078568083,22640.958456879238,9098.845942528187,0.012562625164893149,0.012562625164893149,True,True
2013-06-14,56952.03959338387,27101.675310855706,22495.46456609015,9098.845942528187,-0.006426136555401696,-0.006426136555401807,True,True
2013-06-17,57482.121147825565,27353.92436601371,22704.84127867529,9098.845942528187,0.009307507829856121,0.009307507829856121,True,True
2013-06-18,57962.483373985684,27582.51356453828,22894.579372598237,9098.845942528187,0.008356724083385503,0.00835672408338528,True,True
2013-06-19,57254.61169234255,27245.65980803348,22614.977404952613,9098.845942528187,-0.012212583734133697,-0.012212583734133586,True,True
2013-06-20,55916.44595800928,26608.869036307962,22086.415827963065,9098.845942528187,-0.023372191248521634,-0.023372191248521634,True,True
2013-06-21,55676.74849598255,26494.804591293087,21991.737818148107,9098.845942528187,-0.004286707746174234,-0.004286707746174345,True,True
2013-06-24,55101.39720294985,26221.013098577787,21764.48002864877,9098.845942528187,-0.010333780412378424,-0.010333780412378313,True,True
2013-06-25,55455.42977398207,26389.486007679665,21904.31921990088,9098.845942528187,0.006425110596165906,0.006425110596165906,True,True
2013-06-26,55984.54402631712,26641.27475434286,22113.313858192978,9098.845942528187,0.009541252398395317,0.009541252398395317,True,True
2013-06-27,56235.849113623604,26760.862901295506,22212.5767595244,9098.845942528187,0.004488829759662805,0.004488829759662805,True,True
2013-06-28,56289.24418991042,26786.27193020923,22233.667260500122,9098.845942528187,0.0009494846637583265,0.0009494846637583265,True,True
2013-07-01,56632.63643776955,26949.681445868155,22369.303634528813,9098.845942528187,0.006100494913390264,0.006100494913390264,True,True
2013-07-02,56676.745413832585,26970.671513231675,22386.726222291374,9098.845942528187,0.0007788614275709982,0.0007788614275712202,True,True
2013-07-03,56904.641790158246,27079.12019460982,22476.742925731258,9098.845942528187,0.004020985585210468,0.004020985585210246,True,True
2013-07-05,57326.578969076974,27279.906760047634,22643.40373235468,9098.845942528187,0.007414811263985577,0.007414811263985577,True,True
2013-07-08,57382.87595168374,27306.6967144458,22665.640456209527,9098.845942528187,0.0009820398080466752,0.0009820398080466752,True,True
2013-07-09,57734.780458081346,27474.156944859096,22804.63908401696,9098.845942528187,0.006132570049188768,0.006132570049188768,True,True
2013-07-10,58050.89478653307,27624.585760964266,22929.500962981958,9098.845942528187,0.005475284151833515,0.005475284151833515,True,True
2013-07-11,59188.44206394808,28165.90855086539,23378.82033159531,9098.845942528187,0.019595688948431222,0.019595688948431444,True,True
2013-07-12,59567.81795017442,28346.441542531393,23528.669869325033,9098.845942528187,0.006409627842822063,0.006409627842821841,True,True
2013-07-15,59582.90786303808,28353.622355050484,23534.63022829643,9098.845942528187,0.0002533232437065269,0.0002533232437065269,True,True
2013-07-16,59536.86428276177,28331.711670697347,23516.4434919478,9098.845942528187,-0.0007727649073816512,-0.0007727649073816512,True,True
2013-07-17,59687.956871819784,28403.61185758728,23576.123496520424,9098.845942528187,0.002537798906244282,0.002537798906244282,True,True
2013-07-18,59543.63539750829,28334.933830161048,23519.11801199907,9098.845942528187,-0.0024179328942591782,-0.0024179328942591782,True,True
2013-07-19,58907.344071756925,28032.142902272473,23267.7895420383,9098.845942528187,-0.010686134991650054,-0.010686134991650165,True,True
2013-07-22,59106.60830572588,28126.96645220413,23346.496846404247,9098.845942528187,0.0033826721796559323,0.0033826721796561543,True,True
2013-07-23,58645.592121698675,27907.58342357584,23164.400238342067,9098.845942528187,-0.007799740117765186,-0.007799740117765297,True,True
2013-07-24,58834.40949291586,27997.43564176351,23238.981140343196,9098.845942528187,0.003219634492313661,0.003219634492313883,True,True
2013-07-25,59231.196817061806,28186.254186336162,23395.708015347613,9098.845942528187,0.006744137105578085,0.006744137105578085,True,True
2013-07-26,59512.87519051696,28320.296020025962,23506.968049480445,9098.845942528187,0.004755574572047561,0.004755574572047339,True,True
2013-07-29,59372.036003789384,28253.275103181062,23451.338032414027,9098.845942528187,-0.002366533061572196,-0.002366533061572307,True,True
2013-07-30,59688.924173926425,28404.07216608209,23576.505570813464,9098.845942528187,0.005337330357288339,0.005337330357288561,True,True
2013-07-31,59782.945938692355,28448.814151778,23613.64319209681,9098.845942528187,0.001575196170263693,0.001575196170263693,True,True
2013-08-01,60481.53152011169,28781.248946732583,23889.577246529265,9098.845942528187,0.011685365624767519,0.011685365624767519,True,True
2013-08-02,60814.67036564037,28939.77919234648,24021.163633051743,9098.845942528187,0.00550810862681117,0.00550810862681117,True,True
2013-08-05,60808.28617173651,28936.74115628071,24018.64194271769,9098.845942528187,-0.00010497785921514957,-0.00010497785921503855,True,True
2013-08-06,60402.21274736676,28743.503650157843,23858.2471545001,9098.845942528187,-0.006677929110235237,-0.006677929110235237,True,True
2013-08-07,60334.30813948026,28711.18999382191,23831.425539128795,9098.845942528187,-0.0011242072897313937,-0.0011242072897315047,True,True
2013-08-08,60555.433401059396,28816.41651573636,23918.76772251741,9098.845942528187,0.0036650003687443977,0.0036650003687443977,True,True
2013-08-09,60331.98661442431,28710.085253434358,23830.508560825503,9098.845942528187,-0.0036899543787456413,-0.0036899543787457523,True,True
2013-08-12,60474.37348452251,28777.84266387096,23886.749896760775,9098.845942528187,0.00236005605133105,0.00236005605133105,True,True
2013-08-13,60767.07910199341,28917.132014401635,24002.365577834244,9098.845942528187,0.004840159568512359,0.004840159568512359,True,True
2013-08-14,60542.47155283034,28810.248381905858,23913.647926990692,9098.845942528187,-0.0036962044660082682,-0.0036962044660081572,True,True
2013-08-15,59512.87519051696,28320.296020025962,23506.968049480445,9098.845942528187,-0.01700618319513003,-0.017006183195130142,True,True
2013-08-16,59467.992372768604,28298.937705866596,23489.239802283453,9098.845942528187,-0.0007541698767649097,-0.0007541698767647986,True,True
2013-08-19,59387.70629791705,28260.73210079705,23457.527635961258,9098.845942528187,-0.0013500720580625902,-0.0013500720580625902,True,True
2013-08-20,59627.790680786435,28374.98066920985,23552.358475493424,9098.845942528187,0.0040426613155424285,0.0040426613155424285,True,True
2013-08-21,59420.78802996431,28276.47465131968,23470.594576783173,9098.845942528187,-0.0034715800880549263,-0.0034715800880548153,True,True
2013-08-22,60007.940408698094,28555.881907671705,23702.513672657584,9098.845942528187,0.009881262066697927,0.009881262066697927,True,True
2013-08-23,60442.25905458188,28762.560421843136,23874.0650302319,9098.845942528187,0.00723768626161414,0.00723768626161414,True,True
2013-08-26,60411.30538716923,28747.830550009094,23861.838652854665,9098.845942528187,-0.0005121196311458354,-0.0005121196311459464,True,True
2013-08-27,59190.76358900403,28167.01329125294,23379.737309898603,9098.845942528187,-0.020203864000999272,-0.020203864000999272,True,True
2013-08-28,59434.330259457354,28282.91897024708,23475.943616885714,9098.845942528187,0.004114943881186273,0.004114943881186273,True,True
2013-08-29,59844.27289225368,28477.997710349202,23637.866702275456,9098.845942528187,0.006897404766012194,0.006897404766012194,True,True
2013-08-30,59466.057768555314,28298.01708887697,23488.475653697376,9098.845942528187,-0.006319988620787753,-0.006319988620787753,True,True
2013-09-03,59813.319224841034,28463.267838515156,23625.640324898224,9098.845942528187,0.005839658274259252,0.00583965827425903,True,True
2013-09-04,60447.482485957764,28765.046087715134,23876.128231414303,9098.845942528187,0.010602375346081105,0.010602375346081105,True,True
2013-09-05,60551.95111347547,28814.75940515503,23917.39225506247,9098.845942528187,0.0017282543990475574,0.0017282543990475574,True,True
2013-09-06,60618.50149841268,28846.428629598227,23943.678966423526,9098.845942528187,0.001099062601839007,0.001099062601839007,True,True
2013-09-09,61325.59933837048,29182.91413930717,24222.97527463471,9098.845942528187,0.011664719887150454,0.011664719887150454,True,True
2013-09-10,61618.49841626272,29322.295551536816,24338.66737056679,9098.845942528187,0.004776130703201931,0.004776130703201709,True,True
2013-09-11,61517.70553675027,29274.33140637721,24298.855229232176,9098.845942528187,-0.0016357568279503631,-0.001635756827950141,True,True
2013-09-12,61434.71101600009,29234.83693752218,24266.073254889467,9098.845942528187,-0.001349115998817596,-0.001349115998817596,True,True
2013-09-13,61487.13879018027,29259.78565794109,24286.781681572156,9098.845942528187,0.0008533901000449262,0.0008533901000449262,True,True
2013-09-16,61301.61024612568,29171.49848863579,24213.49983216736,9098.845942528187,-0.003017355299092528,-0.003017355299092639,True,True
2013-09-17,61729.93161894827,29375.323090139373,24382.682329124833,9098.845942528187,0.00698711454891443,0.00698711454891443,True,True
2013-09-18,62513.059404488406,29747.98884754069,24692.009676768856,9098.845942528187,0.012686354334138672,0.012686354334138894,True,True
2013-09-19,62634.93946992573,29805.98771788724,24740.151037691714,9098.845942528187,0.001949673661765683,0.001949673661765683,True,True
2013-09-20,62385.76244725387,29687.41224962318,24641.72869980498,9098.845942528187,-0.003978243210269405,-0.003978243210269405,True,True
2013-09-23,62281.4872801575,29637.79099388225,24600.541091015424,9098.845942528187,-0.0016714577654561857,-0.0016714577654561857,True,True
2013-09-24,62268.331971507105,29631.53079835278,24595.344880630095,9098.845942528187,-0.000211223418464912,-0.00021122341846480097,True,True
2013-09-25,62072.74348554341,29538.456420701415,24518.089458577702,9098.845942528187,-0.003141058701446986,-0.003141058701446986,True,True
2013-09-26,62565.874099511246,29773.12169135753,24712.87093316876,9098.845942528187,0.007944398560097099,0.007944398560097099,True,True
2013-09-27,62493.519901934174,29738.690615945452,24684.29177604948,9098.845942528187,-0.0011564482814064858,-0.0011564482814064858,True,True
2013-09-30,62259.432792125976,29627.295960200492,24591.829797134145,9098.845942528187,-0.003745782125499253,-0.003745782125499253,True,True
2013-10-01,62933.64236045784,29948.130981085767,24858.135579382026,9098.845942528187,0.010829034864209941,0.010829034864209941,True,True
2013-10-02,62937.70502930575,29950.064276763987,24859.74029141279,9098.845942528187,6.455480241607248e-05,6.455480241629452e-05,True,True
2013-10-03,62174.89058800515,29587.064997753754,24558.436503922574,9098.845942528187,-0.012120150249288586,-0.012120150249288475,True,True
2013-10-04,62730.89583890495,29851.65032057278,24778.052807561144,9098.845942528187,0.008942601195458533,0.008942601195458533,True,True
2013-10-07,62210.87422637237,29604.18847376083,24572.649667623606,9098.845942528187,-0.00828972080787771,-0.008289720807877932,True,True
2013-10-08,61014.90190171596,29035.063050772947,24100.253011710724,9098.845942528187,-0.0192244899228472,-0.019224489922847088,True,True
2013-10-09,60795.51778392879,28930.665084149165,24013.598562049578,9098.845942528187,-0.0035955825699851562,-0.0035955825699853783,True,True
2013-10-10,62117.04592202776,29559.53854976389,24535.588461198866,9098.845942528187,0.0217372626514305,0.021737262651430722,True,True
2013-10-11,62561.81143066333,29771.188395679314,24711.266221138,9098.845942528187,0.007160120093184341,0.007160120093184563,True,True
2013-10-14,62991.100105592566,29975.473305677708,24880.830792388515,9098.845942528187,0.006861832563863857,0.006861832563863857,True,True
2013-10-15,62771.32906696273,29870.891215655996,24794.02351301015,9098.845942528187,-0.003488922058218269,-0.003488922058218491,True,True
2013-10-16,63487.32608630168,30211.61156351723,25076.8349047173,9098.845942528187,0.011406433956100193,0.011406433956100415,True,True
2013-10-17,63866.70197252801,30392.144555183233,25226.684442447026,9098.845942528187,0.005975616073523593,0.005975616073523593,True,True
2013-10-18,64884.30378871899,30876.389091727433,25628.62659872359,9098.845942528187,0.01593321378374446,0.015933213783744238,True,True
2013-10-21,65025.52989628922,30943.594131970254,25684.40944550722,9098.845942528187,0.0021765835390650246,0.0021765835390652466,True,True
2013-10-22,65136.76963855345,30996.529608873854,25728.347989206653,9098.845942528187,0.0017107087391929898,0.0017107087391927678,True,True
2013-10-23,64732.82427881833,30804.304781439583,25568.793764433754,9098.845942528187,-0.006201495130578771,-0.00620149513057866,True,True
2013-10-24,65048.74514684872,30954.641535845793,25693.579228540148,9098.845942528187,0.0048803813451681055,0.0048803813451681055,True,True
2013-10-25,65463.71775059959,31152.113880120945,25857.489100253693,9098.845942528187,0.006379409822803828,0.00637940982280405,True,True
2013-10-28,65441.46980214675,31141.526784740225,25848.701391513805,9098.845942528187,-0.0003398515882889752,-0.00033985158828908624,True,True
2013-10-29,65616.93840429223,31225.026745699462,25918.009668270995,9098.845942528187,0.0026813059467640787,0.0026813059467638567,True,True
2013-10-30,65493.70411590561,31166.383443460178,25869.33340333789,9098.845942528187,-0.0018780865335003005,-0.0018780865335001895,True,True
2013-10-31,65345.70689358887,31095.956243753655,25810.87603650299,9098.845942528187,-0.0022597167821631903,-0.0022597167821633013,True,True
2013-11-01,65384.97935911867,31114.6447686431,25826.388252800352,9098.845942528187,0.0006009953430261561,0.0006009953430261561,True,True
2013-11-04,65481.51610936188,31160.58355642552,25864.5192672456,9098.845942528187,0.0014764361966530526,0.0014764361966530526,True,True
2013-11-05,65560.25450084281,31198.052667903376,25895.620114698944,9098.845942528187,0.0012024521751974326,0.0012024521751978767,True,True
2013-11-06,65493.70411590561,31166.383443460178,25869.33340333789,9098.845942528187,-0.0010151026020857046,-0.0010151026020858156,True,True
2013-11-07,64256.13780066345,30577.464755195295,25380.507552824347,9098.845942528187,-0.018895958503919896,-0.018895958503919896,True,True
2013-11-08,65135.028494761485,30995.701053583187,25727.66025547919,9098.845942528187,0.013677925941091296,0.013677925941091518,True,True
2013-11-11,65060.15931170713,30960.073176084596,25698.087705198,9098.845942528187,-0.0011494457711087591,-0.0011494457711090922,True,True
2013-11-12,65103.68790650617,30980.787058351216,25715.281048384735,9098.845942528187,0.0006690514634384304,0.0006690514634386524,True,True
2013-11-13,65884.1072461477,31352.16395196706,26023.53858800825,9098.845942528187,0.011987329208788644,0.011987329208788866,True,True
2013-11-14,66069.44232978096,31440.359059573395,26096.744022554438,9098.845942528187,0.002813046899775573,0.002813046899775573,True,True
2013-11-15,66213.3768832498,31508.852963601705,26153.59667735858,9098.845942528187,0.0021785344085456515,0.0021785344085456515,True,True
2013-11-18,65561.22180294945,31198.512976398186,25896.002188991977,9098.845942528187,-0.00984929497630449,-0.00984929497630449,True,True
2013-11-19,65353.44531044202,31099.638711712163,25813.932630847296,9098.845942528187,-0.003169197992251127,-0.003169197992251016,True,True
2013-11-20,65141.41268866534,30998.739089648963,25730.181945813245,9098.845942528187,-0.003244398528179815,-0.003244398528179704,True,True
2013-11-21,65829.5514073329,31326.202552859555,26001.989597880874,9098.845942528187,0.010563767199161411,0.01056376719916119,True,True
2013-11-22,66202.54309965536,31503.697508459783,26149.317445276545,9098.845942528187,0.005666022088081757,0.005666022088081979,True,True
2013-11-25,66308.36595012237,31554.05525779242,26191.11637293496,9098.845942528187,0.0015984710784857636,0.0015984710784857636,True,True
2013-11-26,66661.81813989062,31722.251981797417,26330.726319611258,9098.845942528187,0.005330431306874717,0.005330431306874939,True,True
2013-11-27,67140.05230141612,31949.828501633398,26519.623850089523,9098.845942528187,0.007174034175334354,0.007174034175334354,True,True
2013-11-29,67475.51267200075,32109.463487634854,26652.1272149153,9098.845942528187,0.004996427007215143,0.004996427007215365,True,True
2013-12-02,67346.47457097426,32048.058334426678,26601.158504223953,9098.845942528187,-0.0019123693309860412,-0.0019123693309862633,True,True
2013-12-03,67311.45823471369,32031.395166914415,26587.327414815954,9098.845942528187,-0.0005199431222441264,-0.0005199431222442374,True,True
2013-12-04,67382.45820934146,32065.181810433754,26615.37166792499,9098.845942528187,0.001054797748998304,0.001054797748998526,True,True
2013-12-05,67280.3111068797,32016.573233381412,26575.024622580113,9098.845942528187,-0.0015159301868212793,-0.0015159301868212793,True,True
2013-12-06,67793.56160466577,32260.812920729655,26777.753242466377,9098.845942528187,0.0076285393058115325,0.0076285393058115325,True,True
2013-12-09,68023.9729664687,32370.458404194316,26868.763339068162,9098.845942528187,0.0033987204145811134,0.0033987204145811134,True,True
2013-12-10,67985.86126346687,32352.32224949865,26853.70961192244,9098.845942528187,-0.0005602687014565344,-0.0005602687014565344,True,True
2013-12-11,67111.22669863809,31936.111308487943,26508.238036156974,9098.845942528187,-0.012864947925559034,-0.012864947925559034,True,True
2013-12-12,66942.91613208177,31856.017630390328,26441.757109168262,9098.845942528187,-0.002507934586147842,-0.00250793458614762,True,True
