basket_size,horizon_years,qqq_pct,stock_pct,n_windows_rolling,total_return_mean,total_return_median,total_return_std,total_return_p25,total_return_p75,final_value_mean,final_value_median,final_value_std,final_value_p25,final_value_p75,cagr_mean,cagr_median,cagr_std,cagr_p25,cagr_p75,max_drawdown_mean,max_drawdown_median,max_drawdown_std,max_drawdown_p25,max_drawdown_p75,sharpe_ratio_mean,sharpe_ratio_median,sharpe_ratio_std,sharpe_ratio_p25,sharpe_ratio_p75,pct_windows_positive,n_windows_nonoverlap,cagr_nonoverlap_mean,cagr_nonoverlap_std,cagr_nonoverlap_tstat,cagr_nonoverlap_pvalue,sharpe_nonoverlap_mean,sharpe_nonoverlap_std,sharpe_nonoverlap_tstat,sharpe_nonoverlap_pvalue
1,3,92,8,5535,0.519964,0.526225,0.360847,0.304669,0.716708,15199.635407,15262.251051,3608.470305,13046.689262,17167.078371,0.142287,0.151441,0.093966,0.092742,0.19758,-0.279976,-0.242059,0.140343,-0.351843,-0.168145,0.773168,0.86418,0.39179,0.514159,1.04948,0.9294,8,0.119342,0.145805,2.31507,0.057644,0.683732,0.484558,3.991033,0.008484
1,3,93,7,5535,0.514114,0.522595,0.359232,0.29981,0.714098,15141.142425,15225.94623,3592.320132,12998.100643,17140.982576,0.140809,0.150591,0.093929,0.09138,0.196985,-0.279825,-0.240494,0.140438,-0.352308,-0.167555,0.768409,0.85995,0.393253,0.508225,1.045388,0.9254,8,0.117909,0.145011,2.29981,0.058849,0.678968,0.484764,3.961544,0.008715
1,3,94,6,5535,0.508265,0.519711,0.357704,0.293582,0.712366,15082.649443,15197.111262,3577.039309,12935.822296,17123.663692,0.139323,0.149795,0.093911,0.089607,0.196587,-0.279698,-0.238925,0.140524,-0.352775,-0.166965,0.763534,0.856904,0.394744,0.502075,1.041075,0.922,8,0.116468,0.144232,2.283952,0.06013,0.674095,0.485015,3.931069,0.008963
1,3,95,5,5535,0.502416,0.515346,0.356264,0.28785,0.70891,15024.156461,15153.45533,3562.639022,12878.504075,17089.097931,0.137831,0.148684,0.093914,0.087977,0.195764,-0.279584,-0.237393,0.140604,-0.353245,-0.166367,0.758541,0.853309,0.396265,0.496552,1.037881,0.9196,8,0.115017,0.143471,2.267479,0.061493,0.669111,0.485313,3.899612,0.009229
1,3,96,4,5535,0.496566,0.5115,0.354913,0.281126,0.705544,14965.663479,15115.00089,3549.129989,12811.263741,17055.443683,0.136331,0.147667,0.093937,0.086208,0.194856,-0.279467,-0.235796,0.140689,-0.353716,-0.165779,0.753431,0.849463,0.397814,0.488593,1.031956,0.9142,8,0.113559,0.142728,2.250376,0.062945,0.664017,0.485657,3.867178,0.009514
1,3,97,3,5535,0.490717,0.507051,0.353652,0.273673,0.702665,14907.170497,15070.513019,3536.522425,12736.734657,17026.653459,0.134823,0.146663,0.09398,0.084106,0.194254,-0.279349,-0.234188,0.140781,-0.354191,-0.165192,0.748203,0.84387,0.399393,0.481257,1.027812,0.9095,8,0.112091,0.142004,2.232625,0.06449,0.658813,0.486049,3.833776,0.00982
1,3,98,2,5535,0.484868,0.503648,0.352483,0.267775,0.697545,14848.677515,15036.482014,3524.826001,12677.749364,16975.450231,0.133309,0.14581,0.094045,0.082332,0.19302,-0.279239,-0.232704,0.140879,-0.354658,-0.164605,0.742857,0.838105,0.401001,0.472697,1.022888,0.905,8,0.110614,0.141298,2.214212,0.066137,0.6535,0.48649,3.799417,0.010149
1,3,99,1,5535,0.479018,0.501037,0.351405,0.262595,0.692982,14790.184533,15010.369641,3514.049817,12625.949579,16929.822612,0.131786,0.145033,0.094131,0.080824,0.192003,-0.279155,-0.231303,0.140961,-0.355144,-0.164019,0.737393,0.834744,0.40264,0.464396,1.018529,0.8995,8,0.109128,0.140612,2.195121,0.067892,0.648077,0.486978,3.764112,0.010501
1,3,100,0,5535,0.473169,0.496874,0.35042,0.256703,0.688693,14731.691551,14968.738934,3504.202361,12567.025209,16886.932401,0.130256,0.144037,0.094239,0.079133,0.190985,-0.279082,-0.229868,0.141038,-0.355631,-0.163433,0.731811,0.829001,0.404308,0.456246,1.014584,0.8947,8,0.107633,0.139947,2.175336,0.069764,0.642547,0.487515,3.727878,0.010879
1,5,0,100,5032,2.397886,2.419416,1.227001,1.373758,3.300011,33978.856545,34194.158011,12270.007073,23737.582929,43000.112619,0.262219,0.278942,0.100295,0.188662,0.338723,-0.441889,-0.411375,0.119574,-0.548538,-0.365095,0.917794,0.949929,0.264403,0.739224,1.104387,0.9875,4,0.197703,0.195717,2.020293,0.153094,0.73884,0.486209,3.039184,0.080424
1,5,1,99,5032,2.383372,2.405805,1.218317,1.369402,3.277725,33833.715534,34058.047846,12183.17228,23694.0222,42777.252317,0.261229,0.277872,0.099902,0.188261,0.337392,-0.440641,-0.4073,0.11954,-0.548002,-0.363915,0.917543,0.949079,0.264549,0.739592,1.103836,0.9875,4,0.196989,0.194947,2.020949,0.153015,0.738336,0.486628,3.034499,0.080608
1,5,2,98,5032,2.368857,2.389891,1.209654,1.363285,3.252661,33688.574522,33898.913993,12096.535525,23632.854217,42526.607886,0.260235,0.276696,0.099509,0.187718,0.335812,-0.439387,-0.403224,0.119512,-0.547459,-0.362731,0.917284,0.948537,0.264702,0.74122,1.103669,0.9875,4,0.196272,0.194175,2.021593,0.152937,0.737834,0.487033,3.029915,0.080789
1,5,3,97,5032,2.354343,2.377143,1.20101,1.356781,3.228897,33543.433511,33771.430292,12010.101093,23567.810428,42288.966306,0.259236,0.275744,0.099116,0.187112,0.334405,-0.438125,-0.399211,0.119488,-0.546909,-0.361543,0.917016,0.947972,0.264863,0.743008,1.103653,0.9873,4,0.195551,0.193402,2.022226,0.152861,0.737334,0.487424,3.025428,0.080967
1,5,4,96,5032,2.339829,2.362108,1.192387,1.350387,3.203821,33398.2925,33621.079613,11923.873385,23503.872708,42038.206555,0.258234,0.274507,0.098723,0.186447,0.332812,-0.436858,-0.395154,0.11947,-0.546351,-0.360352,0.916739,0.946896,0.265032,0.744673,1.103762,0.9873,4,0.194827,0.192627,2.022846,0.152786,0.736835,0.487802,3.021039,0.081141
1,5,5,95,5032,2.325315,2.347786,1.183786,1.346285,3.176712,33253.151488,33477.863851,11837.856918,23462.847665,41767.115924,0.257228,0.273548,0.098329,0.186008,0.33133,-0.435585,-0.391095,0.119455,-0.545786,-0.359152,0.916454,0.945389,0.265209,0.745895,1.103479,0.9871,4,0.194099,0.19185,2.023454,0.152712,0.736337,0.488166,3.016745,0.081313
1,5,6,94,5032,2.310801,2.33467,1.175206,1.340197,3.155993,33108.010477,33346.699707,11752.05633,23401.966725,41559.930427,0.256217,0.272342,0.097935,0.185431,0.329665,-0.434312,-0.390201,0.119435,-0.545213,-0.357953,0.916158,0.944428,0.265395,0.747498,1.102698,0.9871,4,0.193368,0.191071,2.024049,0.152641,0.735839,0.488517,3.012544,0.081482
1,5,7,93,5032,2.296287,2.319034,1.166648,1.334517,3.129073,32962.869466,33190.342112,11666.476384,23345.169185,41290.734253,0.255202,0.271302,0.097541,0.184927,0.327967,-0.433043,-0.390749,0.119405,-0.544632,-0.356757,0.915853,0.94367,0.26559,0.74827,1.1025,0.9869,4,0.192634,0.19029,2.02463,0.152571,0.735342,0.488854,3.008434,0.081648
1,5,8,92,5032,2.281773,2.30787,1.158112,1.329575,3.106743,32817.728455,33078.703845,11581.121972,23295.752789,41067.428235,0.254184,0.270319,0.097147,0.184302,0.326542,-0.431775,-0.391297,0.119371,-0.544044,-0.355552,0.915537,0.942429,0.265794,0.74922,1.101855,0.9867,4,0.191896,0.189508,2.025196,0.152503,0.734846,0.489177,3.004413,0.081811
1,5,9,91,5032,2.267259,2.294526,1.1496,1.322115,3.085062,32672.587443,32945.258538,11495.998117,23221.153966,40850.619658,0.253161,0.269291,0.096752,0.183597,0.325254,-0.430504,-0.391824,0.11935,-0.543376,-0.354344,0.915211,0.941356,0.266007,0.750192,1.101357,0.9867,4,0.191154,0.188724,2.025747,0.152436,0.734349,0.489488,3.00048,0.081971
1,5,10,90,5032,2.252745,2.278645,1.141111,1.316335,3.061381,32527.446432,32786.451982,11411.109979,23163.349312,40613.808505,0.252133,0.268377,0.096358,0.183008,0.323561,-0.429231,-0.392284,0.119338,-0.542717,-0.353132,0.914874,0.940634,0.26623,0.75135,1.101147,0.9865,4,0.190408,0.187939,2.026283,0.152372,0.733852,0.489784,2.996632,0.082128
1,5,11,89,5032,2.238231,2.266805,1.132646,1.309906,3.036023,32382.305421,32668.045378,11326.462857,23099.061558,40360.228727,0.251102,0.267228,0.095963,0.182304,0.321965,-0.427961,-0.392802,0.119333,-0.542091,-0.351905,0.914526,0.940318,0.266463,0.752995,1.101301,0.9865,4,0.189659,0.187151,2.026801,0.15231,0.733354,0.490068,2.992868,0.082282
1,5,12,88,5032,2.223716,2.252682,1.124206,1.304318,3.010497,32237.164409,32526.821839,11242.062197,23043.178414,40104.967101,0.250066,0.266093,0.095568,0.181734,0.320236,-0.426697,-0.393339,0.119335,-0.541455,-0.350686,0.914165,0.938965,0.266706,0.753781,1.101436,0.9863,4,0.188906,0.186362,2.027302,0.15225,0.732856,0.490338,2.989186,0.082434
1,5,13,87,5032,2.209202,2.238557,1.115791,1.297619,2.985841,32092.023398,32385.566821,11157.91359,22976.185907,39858.407084,0.249025,0.264982,0.095173,0.181026,0.318655,-0.42544,-0.393843,0.119334,-0.540811,-0.349462,0.913793,0.937798,0.26696,0.755869,1.100503,0.9863,4,0.18815,0.185572,2.027784,0.152192,0.732356,0.490595,2.985583,0.082582
1,5,14,86,5032,2.194688,2.222493,1.107402,1.291569,2.964715,31946.882387,32224.934186,11074.022783,22915.692741,39647.15039,0.247981,0.263811,0.094779,0.18042,0.317177,-0.424188,-0.394311,0.119322,-0.540158,-0.348249,0.913408,0.936621,0.267224,0.756886,1.100081,0.9863,4,0.187389,0.18478,2.028247,0.152136,0.731855,0.490839,2.982058,0.082728
1,5,15,85,5032,2.180174,2.210481,1.09904,1.280666,2.942933,31801.741375,32104.811556,10990.395679,22806.660069,39429.327564,0.246931,0.262823,0.094384,0.179369,0.315791,-0.422933,-0.392132,0.119311,-0.539495,-0.347078,0.91301,0.935012,0.267499,0.757611,1.099641,0.9863,4,0.186625,0.183986,2.02869,0.152083,0.731352,0.491069,2.978609,0.082872
1,5,16,84,5032,2.16566,2.195874,1.090704,1.275163,2.919929,31656.600364,31958.739396,10907.038344,22751.634596,39199.294512,0.245877,0.261629,0.093989,0.178746,0.314289,-0.421676,-0.38806,0.119304,-0.53862,-0.345843,0.912598,0.933881,0.267786,0.758815,1.098754,0.9863,4,0.185857,0.18319,2.029112,0.152033,0.730846,0.491287,2.975233,0.083013
1,5,17,83,5032,2.151146,2.183312,1.082396,1.269826,2.89588,31511.459353,31833.115516,10823.95701,22698.257432,38958.803391,0.244819,0.260701,0.093595,0.178195,0.312597,-0.420412,-0.383986,0.119302,-0.537925,-0.344594,0.912172,0.933504,0.268084,0.760525,1.097688,0.9861,4,0.185085,0.182393,2.029512,0.151985,0.730339,0.491491,2.971929,0.083151
1,5,18,82,5032,2.136632,2.169169,1.074116,1.26256,2.872463,31366.318341,31691.694953,10741.158082,22625.604165,38724.631598,0.243756,0.259586,0.093201,0.177495,0.311114,-0.41914,-0.379912,0.119309,-0.53722,-0.343353,0.911732,0.932381,0.268394,0.761871,1.09684,0.9859,4,0.184308,0.181595,2.029888,0.15194,0.729828,0.491683,2.968694,0.083287
1,5,19,81,5032,2.122118,2.155661,1.065865,1.256821,2.850847,31221.17733,31556.609216,10658.648142,22568.213336,38508.46677,0.242688,0.258567,0.092807,0.176831,0.309447,-0.417863,-0.376515,0.119324,-0.536504,-0.342111,0.911277,0.932042,0.268716,0.763192,1.096966,0.9857,4,0.183528,0.180794,2.030241,0.151898,0.729314,0.491862,2.965526,0.083421
1,5,20,80,5032,2.107604,2.142891,1.057643,1.250884,2.826644,31076.036319,31428.907588,10576.433952,22508.837705,38266.435535,0.241615,0.257461,0.092413,0.176135,0.307911,-0.416579,-0.375195,0.119346,-0.535778,-0.340866,0.910806,0.931712,0.26905,0.764368,1.097167,0.9857,4,0.182744,0.179993,2.030568,0.151858,0.728796,0.492027,2.962422,0.083552
1,5,21,79,5032,2.09309,2.128005,1.049452,1.246289,2.80253,30930.895307,31280.048956,10494.522463,22462.89342,38025.302957,0.240538,0.256176,0.09202,0.175686,0.306147,-0.415292,-0.373699,0.119376,-0.535042,-0.339616,0.910319,0.93152,0.269397,0.76658,1.09599,0.9857,4,0.181955,0.17919,2.030868,0.151823,0.728275,0.49218,2.959382,0.083681
1,5,22,78,5032,2.078575,2.113659,1.041292,1.242706,2.778558,30785.754296,31136.593467,10412.920819,22427.055175,37785.57951,0.239456,0.255136,0.091628,0.175333,0.30474,-0.414006,-0.371486,0.119414,-0.534294,-0.338362,0.909815,0.931374,0.269757,0.766748,1.095035,0.9855,4,0.181163,0.178385,2.031141,0.15179,0.727749,0.492321,2.956401,0.083808
1,5,23,77,5032,2.064061,2.100554,1.033164,1.235695,2.757683,30640.613285,31005.536569,10331.636362,22356.947413,37576.826372,0.238369,0.254018,0.091235,0.174606,0.303065,-0.412727,-0.369944,0.119453,-0.533535,-0.337101,0.909294,0.930548,0.270131,0.767797,1.094956,0.9851,4,0.180366,0.177579,2.031384,0.151761,0.727218,0.492448,2.953478,0.083932
1,5,24,76,5032,2.049547,2.088699,1.025068,1.230129,2.729127,30495.472273,30886.993296,10250.676637,22301.286074,37291.265849,0.237277,0.25305,0.090844,0.174015,0.301224,-0.411446,-0.368647,0.119501,-0.53338,-0.335844,0.908756,0.929588,0.270517,0.767909,1.093965,0.9851,4,0.179564,0.176772,2.031597,0.151736,0.726681,0.492563,2.95061,0.084055
1,5,25,75,5032,2.035033,2.074561,1.017005,1.226685,2.70752,30350.331262,30745.61333,10170.049399,22266.845044,37075.199644,0.23618,0.25201,0.090452,0.173649,0.299668,-0.410161,-0.366229,0.119559,-0.532628,-0.334581,0.908198,0.928845,0.270918,0.767461,1.092948,0.9851,4,0.178759,0.175963,2.031778,0.151714,0.726139,0.492666,2.947794,0.084176
1,5,26,74,5032,2.020519,2.059677,1.008976,1.222307,2.68681,30205.190251,30596.771297,10089.762619,22223.066967,36868.101621,0.235077,0.25075,0.090062,0.17317,0.298216,-0.40887,-0.363343,0.119627,-0.531861,-0.33331,0.907622,0.927801,0.271333,0.768908,1.092098,0.9849,4,0.177948,0.175153,2.031925,0.151696,0.72559,0.492756,2.945029,0.084295
1,5,27,73,5032,2.006005,2.045713,1.000982,1.215695,2.665796,30060.049239,30457.127463,10009.82449,22156.954629,36657.958219,0.23397,0.249543,0.089672,0.172588,0.296734,-0.40757,-0.362605,0.119705,-0.530859,-0.332038,0.907026,0.926698,0.271762,0.768364,1.091032,0.9849,4,0.177134,0.174341,2.032038,0.151683,0.725034,0.492833,2.94231,0.084412
1,5,28,72,5032,1.991491,2.030029,0.993024,1.210349,2.643631,29914.908228,30300.287955,9930.24343,22103.491708,36436.312711,0.232858,0.24819,0.089284,0.171887,0.295059,-0.40626,-0.362204,0.119792,-0.530291,-0.330764,0.906409,0.926303,0.272205,0.767716,1.090971,0.9845,4,0.176315,0.173529,2.032113,0.151674,0.724471,0.492899,2.939636,0.084528
1,5,29,71,5032,1.976977,2.015202,0.985103,1.203968,2.620318,29769.767217,30152.023105,9851.028095,22039.682057,36203.18406,0.23174,0.246976,0.088896,0.171212,0.293527,-0.404943,-0.358683,0.119887,-0.529487,-0.329484,0.905772,0.92662,0.272664,0.767766,1.089855,0.9845,4,0.175491,0.172715,2.032151,0.151669,0.723901,0.492952,2.937004,0.084642
1,5,30,70,5032,1.962463,2.00038,0.977219,1.198167,2.597037,29624.626205,30003.804613,9772.187377,21981.673698,35970.369952,0.230617,0.245783,0.088509,0.170593,0.291784,-0.403625,-0.355529,0.119986,-0.528893,-0.3282,0.905112,0.92575,0.273137,0.768339,1.089547,0.9845,4,0.174663,0.1719,2.032148,0.15167,0.723321,0.492993,2.93441,0.084755
1,5,31,69,5032,1.947949,1.983905,0.969373,1.193187,2.573988,29479.485194,29839.050559,9693.730417,21931.866083,35739.884207,0.229489,0.24452,0.088123,0.17009,0.289987,-0.402309,-0.352187,0.120083,-0.528724,-0.326909,0.90443,0.92427,0.273626,0.767791,1.088922,0.9843,4,0.17383,0.171084,2.032102,0.151675,0.722733,0.493021,2.931851,0.084867
1,5,32,68,5032,1.933434,1.968521,0.961567,1.188237,2.546813,29334.344183,29685.211325,9615.66661,21882.370913,35468.134605,0.228355,0.243212,0.087738,0.169512,0.288352,-0.401001,-0.348848,0.120177,-0.528838,-0.32636,0.903724,0.923733,0.274131,0.767483,1.088631,0.9841,4,0.172992,0.170267,2.032013,0.151686,0.722134,0.493038,2.929324,0.084977
1,5,33,67,5032,1.91892,1.954407,0.953801,1.181579,2.525997,29189.203171,29544.073706,9538.005607,21815.786852,35259.969687,0.227215,0.242065,0.087355,0.1688,0.28662,-0.399708,-0.345318,0.120265,-0.528798,-0.326293,0.902994,0.922905,0.274651,0.767447,1.088324,0.9835,4,0.172149,0.169448,2.031878,0.151702,0.721526,0.493043,2.926827,0.085087
1,5,34,66,5032,1.904406,1.939486,0.946076,1.174033,2.506628,29044.06216,29394.860509,9460.757329,21740.326783,35066.277893,0.22607,0.240624,0.086973,0.168066,0.285219,-0.39842,-0.342169,0.120353,-0.529809,-0.326082,0.902239,0.921837,0.275188,0.767384,1.088115,0.9831,4,0.171302,0.168629,2.031694,0.151724,0.720906,0.493036,2.924354,0.085195
1,5,35,65,5032,1.889892,1.922296,0.938393,1.169202,2.482044,28898.921149,29222.956649,9383.931968,21692.024331,34820.435911,0.22492,0.239153,0.086592,0.167528,0.283573,-0.397142,-0.338554,0.120442,-0.530179,-0.325363,0.901458,0.920901,0.275741,0.767055,1.08696,0.9825,4,0.170449,0.167809,2.031459,0.151752,0.720275,0.493018,2.921903,0.085303
1,5,36,64,5032,1.875378,1.905312,0.930754,1.165617,2.461472,28753.780137,29053.115551,9307.539997,21656.169229,34614.721794,0.223764,0.237802,0.086213,0.167124,0.281921,-0.395881,-0.335306,0.120542,-0.530055,-0.323974,0.90065,0.919646,0.27631,0.766935,1.085747,0.9825,4,0.169591,0.166989,2.031171,0.151786,0.719632,0.492988,2.919471,0.085411
1,5,37,63,5032,1.860864,1.887816,0.923159,1.161331,2.438524,28608.639126,28878.162186,9231.592175,21613.307211,34385.243183,0.222602,0.23618,0.085836,0.166713,0.28018,-0.39462,-0.332068,0.120659,-0.529739,-0.322615,0.899814,0.918896,0.276897,0.766724,1.084759,0.9823,4,0.168729,0.166167,2.030828,0.151827,0.718975,0.492946,2.917053,0.085518
1,5,38,62,5032,1.84635,1.869613,0.91561,1.155662,2.416662,28463.498115,28696.125754,9156.099553,21556.624193,34166.619766,0.221434,0.234814,0.08546,0.16613,0.278522,-0.393361,-0.329912,0.120792,-0.52916,-0.321298,0.89895,0.917941,0.277501,0.766233,1.084584,0.9819,4,0.167861,0.165345,2.030426,0.151875,0.718304,0.492893,2.914645,0.085625
1,5,39,61,5032,1.831836,1.855774,0.908107,1.150801,2.392995,28318.357103,28557.739847,9081.073486,21508.006807,33929.950115,0.22026,0.233481,0.085086,0.165549,0.276835,-0.392106,-0.330042,0.120941,-0.528218,-0.319958,0.898056,0.917474,0.278122,0.764943,1.083366,0.9813,4,0.166988,0.164523,2.029963,0.151931,0.717619,0.492829,2.912243,0.085732
1,5,40,60,5032,1.817322,1.84242,0.900653,1.146778,2.372465,28173.216092,28424.204859,9006.525631,21467.779017,33724.648349,0.21908,0.232469,0.084714,0.165136,0.275245,-0.390855,-0.330345,0.121105,-0.527332,-0.318485,0.897131,0.916008,0.27876,0.765826,1.082443,0.9813,4,0.166109,0.1637,2.029436,0.151994,0.716918,0.492753,2.909844,0.085839
1,5,41,59,5032,1.802808,1.828511,0.893247,1.142217,2.351501,28028.075081,28285.108612,8932.467962,21422.171842,33515.006218,0.217894,0.231273,0.084345,0.164578,0.273752,-0.389601,-0.329961,0.121286,-0.526389,-0.316942,0.896175,0.915056,0.279416,0.765436,1.081773,0.9811,4,0.165225,0.162876,2.028842,0.152065,0.7162,0.492667,2.907442,0.085946
1,5,42,58,5032,1.788293,1.814415,0.885891,1.139567,2.327827,27882.934069,28144.150198,8858.912773,21395.67118,33278.267533,0.216702,0.229956,0.083977,0.164262,0.271773,-0.388342,-0.32969,0.121486,-0.525445,-0.315312,0.895186,0.914121,0.280091,0.764742,1.080989,0.9809,4,0.164335,0.162052,2.028178,0.152145,0.715465,0.49257,2.905033,0.086054
1,5,43,57,5032,1.773779,1.795528,0.878587,1.13667,2.306863,27737.793058,27955.282924,8785.872683,21366.700808,33068.632906,0.215504,0.228302,0.083613,0.163968,0.27023,-0.387077,-0.329913,0.121705,-0.5245,-0.313865,0.894162,0.91332,0.280783,0.765364,1.079852,0.9809,4,0.16344,0.161228,2.02744,0.152233,0.714712,0.492461,2.902612,0.086163
1,5,44,56,5032,1.759265,1.776774,0.871336,1.133994,2.288123,27592.652047,27767.740796,8713.360647,21339.936471,32881.233174,0.214299,0.226755,0.08325,0.163669,0.268896,-0.385806,-0.330212,0.121942,-0.523554,-0.312491,0.893104,0.912098,0.281494,0.764387,1.078642,0.9809,4,0.16254,0.160404,2.026624,0.152331,0.71394,0.492343,2.900174,0.086273
1,5,45,55,5032,1.744751,1.761246,0.864139,1.130513,2.268567,27447.511035,27612.46386,8641.389957,21305.131842,32685.670211,0.213088,0.225274,0.08289,0.163302,0.2672,-0.384543,-0.330556,0.122186,-0.522606,-0.311169,0.892009,0.911644,0.282224,0.763345,1.07718,0.9809,4,0.161633,0.15958,2.025728,0.152439,0.713148,0.492214,2.897714,0.086384
1,5,46,54,5032,1.730237,1.742082,0.856997,1.127188,2.245628,27302.370024,27420.816967,8569.974253,21271.877565,32456.282071,0.21187,0.2235,0.082534,0.162922,0.265487,-0.383285,-0.330852,0.122437,-0.521658,-0.309775,0.890877,0.911302,0.282972,0.76205,1.075973,0.9809,4,0.160721,0.158756,2.024747,0.152557,0.712334,0.492075,2.895227,0.086497
1,5,47,53,5032,1.715723,1.723031,0.849913,1.122459,2.225465,27157.229013,27230.307598,8499.127523,21224.588809,32254.650502,0.210646,0.222021,0.08218,0.162413,0.263984,-0.382037,-0.331023,0.122685,-0.520771,-0.308509,0.889706,0.910974,0.283739,0.761607,1.074318,0.9807,4,0.159803,0.157933,2.023678,0.152685,0.711498,0.491925,2.892707,0.086611
1,5,48,52,5032,1.701209,1.706059,0.842886,1.120712,2.201431,27012.088001,27060.590779,8428.864116,21207.124105,32014.312348,0.209415,0.220402,0.081829,0.16217,0.262124,-0.380782,-0.331058,0.122944,-0.519933,-0.306639,0.888495,0.910428,0.284526,0.760818,1.072803,0.9807,4,0.158878,0.15711,2.022515,0.152826,0.710638,0.491766,2.890148,0.086728
1,5,49,51,5032,1.686695,1.686164,0.83592,1.116196,2.180123,26866.94699,26861.635489,8359.198741,21161.964639,31801.226202,0.208178,0.218601,0.081482,0.161741,0.260371,-0.379517,-0.331392,0.123218,-0.520582,-0.304313,0.887243,0.909663,0.285331,0.757933,1.071331,0.9803,4,0.157948,0.156287,2.021254,0.152978,0.709754,0.491597,2.887544,0.086847
1,5,50,50,5032,1.672181,1.670269,0.829015,1.111768,2.15945,26721.805979,26702.692149,8290.146474,21117.677325,31594.504604,0.206933,0.217181,0.081138,0.161256,0.258748,-0.378247,-0.331702,0.123512,-0.521031,-0.302474,0.885948,0.908806,0.286156,0.756441,1.069779,0.9799,4,0.157011,0.155465,2.019891,0.153143,0.708844,0.491418,2.884889,0.086968
1,5,51,49,5032,1.657666,1.65249,0.822172,1.106969,2.135573,26576.664967,26524.899043,8221.722763,21069.68613,31355.730276,0.205682,0.215483,0.080798,0.160756,0.257031,-0.376972,-0.331896,0.12383,-0.520422,-0.300496,0.884608,0.908202,0.287001,0.755344,1.067949,0.9799,4,0.156068,0.154644,2.01842,0.153321,0.707906,0.491231,2.882175,0.087093
1,5,52,48,5032,1.643152,1.63475,0.815394,1.102789,2.114662,26431.523956,26347.495444,8153.943432,21027.891549,31146.624211,0.204423,0.21383,0.080462,0.160241,0.255169,-0.375701,-0.33218,0.124192,-0.519477,-0.298975,0.883223,0.907371,0.287865,0.753232,1.066151,0.9793,4,0.155119,0.153824,2.016837,0.153513,0.706941,0.491034,2.879397,0.08722
1,5,53,47,5032,1.628638,1.619513,0.808682,1.098359,2.094431,26286.382945,26195.126488,8086.824684,20983.587254,30944.310234,0.203157,0.212497,0.08013,0.159801,0.253522,-0.374448,-0.332418,0.124617,-0.518532,-0.297498,0.88179,0.907184,0.288749,0.749533,1.064168,0.9793,4,0.154163,0.153005,2.015136,0.15372,0.705945,0.490828,2.876548,0.087352
1,5,54,46,5032,1.614124,1.597769,0.802038,1.095316,2.073148,26141.241933,25977.685594,8020.383103,20953.160022,30731.476282,0.201884,0.210407,0.079803,0.159443,0.251796,-0.373202,-0.332402,0.125092,-0.517586,-0.29608,0.880308,0.907991,0.289653,0.747348,1.062858,0.9787,4,0.1532,0.152187,2.013311,0.153943,0.704919,0.490614,2.873618,0.087488
1,5,55,45,5032,1.59961,1.575434,0.795464,1.089416,2.053095,25996.100922,25754.343257,7954.635656,20894.155539,30530.946373,0.200604,0.208352,0.07948,0.158857,0.250148,-0.371951,-0.329988,0.125598,-0.51664,-0.294679,0.878776,0.906851,0.290578,0.744419,1.06209,0.9787,4,0.152231,0.151371,2.011356,0.154182,0.703859,0.490391,2.870602,0.087628
1,5,56,44,5032,1.585096,1.556621,0.78896,1.083317,2.033442,25850.959911,25566.207616,7889.599698,20833.174252,30334.421219,0.199316,0.206548,0.079162,0.158104,0.248589,-0.370695,-0.327817,0.126132,-0.515693,-0.293193,0.877192,0.906632,0.291522,0.740783,1.060014,0.9785,4,0.151254,0.150557,2.009265,0.154438,0.702766,0.490161,2.86749,0.087773
1,5,57,43,5032,1.570582,1.540121,0.782529,1.07817,2.014414,25705.818899,25401.206406,7825.292969,20781.702605,30144.143821,0.198021,0.204953,0.078849,0.157519,0.247025,-0.36944,-0.325524,0.126699,-0.514746,-0.291596,0.875554,0.905755,0.292487,0.737429,1.058113,0.9785,4,0.150271,0.149745,2.007031,0.154712,0.701636,0.489923,2.864274,0.087923
1,5,58,42,5032,1.556068,1.524934,0.776173,1.072036,1.9946,25560.677888,25249.340023,7761.733592,20720.36253,29945.999877,0.196718,0.20354,0.078542,0.156866,0.24537,-0.368201,-0.323511,0.127274,-0.513798,-0.29091,0.87386,0.904801,0.293472,0.734094,1.05634,0.9783,4,0.149281,0.148935,2.004648,0.155006,0.70047,0.489677,2.860945,0.088079
1,5,59,41,5032,1.541554,1.509062,0.769894,1.068162,1.975428,25415.536877,25090.620489,7698.940079,20681.620979,29754.279326,0.195407,0.202009,0.07824,0.156401,0.243742,-0.366963,-0.321111,0.127862,-0.51285,-0.288826,0.872109,0.903597,0.294477,0.729595,1.054545,0.9781,4,0.148283,0.148127,2.002107,0.155319,0.699264,0.489425,2.857494,0.088242
1,5,60,40,5032,1.52704,1.491456,0.763693,1.060003,1.956791,25270.395865,24914.560257,7636.93132,20600.032136,29567.911263,0.194088,0.200332,0.077944,0.155544,0.242219,-0.365723,-0.319854,0.128465,-0.512407,-0.28663,0.870298,0.902914,0.295503,0.725097,1.052729,0.9781,4,0.147278,0.147322,1.999401,0.155655,0.698018,0.489166,2.853912,0.088411
