Date,price,breadth,canonical_divergence,ndx_rsi14,next_session_open,rsi_le_45,rsi_le_50,rsi_le_55
2007-07-13,2032.16,76.07,False,72.71449956283678,2030.34,False,False,False
2007-07-16,2028.02,74.85,False,71.03380723654061,2031.33,False,False,False
2007-07-17,2041.78,74.03,False,73.24710930038675,2030.54,False,False,False
2007-07-18,2037.98,73.21,False,71.61957240571742,2052.31,False,False,False
2007-07-19,2052.99,73.21,False,74.07042674490569,2047.14,False,False,False
2007-07-20,2035.88,70.35,False,66.97076250151335,2043.82,False,False,False
2007-07-23,2036.33,71.57,False,67.06018797902411,2021.52,False,False,False
2007-07-24,2000.55,65.44,False,54.43935081396013,2017.56,False,False,False
2007-07-25,2011.14,64.01,False,57.01776509293668,1996.93,False,False,False
2007-07-26,1986.6,57.06,True,49.961689972722446,1988.85,False,True,True
2007-07-27,1956.19,51.53,True,42.88003614678663,1961.78,True,True,True
2007-07-30,1973.93,56.24,True,47.550507791481735,1992.53,False,True,True
2007-07-31,1932.06,51.74,False,39.36856514232865,1929.09,False,False,False
2007-08-01,1945.08,53.37,False,42.67196420046182,1950.95,False,False,False
2007-08-02,1966.6,55.62,True,47.74009459467416,1963.49,False,True,True
2007-08-03,1918.56,46.42,False,39.372206124098255,1931.38,False,False,False
2007-08-06,1954.37,53.58,True,46.850730498250336,1943.39,False,True,True
2007-08-07,1961.64,55.21,True,48.24645287842375,1974.33,False,True,True
2007-08-08,1987.34,56.65,True,52.95018970556494,1959.97,False,False,True
2007-08-09,1936.76,49.08,True,44.39768033104941,1918.99,True,True,True
2007-08-10,1925.14,49.69,False,42.69167184384177,1941.41,False,False,False
2007-08-13,1934.41,50.92,False,44.52310610447436,1938.79,False,False,False
2007-08-14,1901.32,42.94,False,39.65187194482109,1897.05,False,False,False
2007-08-15,1864.92,38.04,False,35.102226847162044,1850.17,False,False,False
2007-08-16,1846.09,37.01,False,32.99324666451166,1883.15,False,False,False
2007-08-17,1888.78,45.6,False,41.56502980780997,1891.13,False,False,False
2007-08-20,1893.05,46.01,False,42.35929997326993,1887.83,False,False,False
2007-08-21,1910.99,45.6,False,45.698819166782805,1927.31,False,False,False
2007-08-22,1936.77,52.15,False,50.166869201759134,1942.12,False,False,False
2007-08-23,1931.88,49.9,False,49.33759649445603,1928.8,False,False,False
2007-08-24,1961.38,53.78,False,54.250768995005814,1954.88,False,False,False
2007-08-27,1947.49,49.08,False,51.70804481769621,1934.93,False,False,False
2007-08-28,1899.24,41.51,False,43.99423572074197,1914.25,False,False,False
2007-08-29,1954.85,49.28,False,52.74419779997311,1942.79,False,False,False
2007-08-30,1963.75,47.44,False,53.98330994757893,1987.94,False,False,False
2007-08-31,1988.73,50.1,True,57.36265644718878,1989.28,False,False,False
2007-09-04,2020.51,53.99,True,61.260443706145935,2013.66,False,False,False
2007-09-05,1994.38,48.88,True,56.67296435361264,2001.76,False,False,False
2007-09-06,1998.67,50.1,True,57.23912944567258,1972.12,False,False,False
2007-09-07,1958.35,44.58,False,50.55294316812706,1975.67,False,False,False
2007-09-10,1960.2,43.56,False,50.83671042026127,1973.16,False,False,False
2007-09-11,1988.98,48.06,False,55.148907477954495,1986.21,False,False,False
2007-09-12,1988.96,48.67,False,55.14528763307448,2004.73,False,False,False
2007-09-13,1998.63,49.69,False,56.62762617592375,1984.24,False,False,False
2007-09-14,2000.82,49.9,True,56.9744176456601,1993.5,False,False,False
2007-09-17,1983.08,47.85,False,53.25952164962465,1993.85,False,False,False
2007-09-18,2035.37,58.08,False,61.27467056196048,2047.46,False,False,False
2007-09-19,2041.36,61.55,False,62.076929926511085,2035.87,False,False,False
2007-09-20,2032.61,57.87,False,60.11768890639379,2042.64,False,False,False
2007-09-21,2049.48,60.12,False,62.57049613824967,2054.77,False,False,False
2007-09-24,2057.25,57.06,False,63.67849064758147,2049.78,False,False,False
2007-09-25,2076.83,56.65,False,66.37937317896423,2088.12,False,False,False
2007-09-26,2088.38,59.51,False,67.89592064870018,2098.74,False,False,False
2007-09-27,2096.39,60.33,False,68.94221969956223,2096.37,False,False,False
2007-09-28,2091.11,58.49,False,67.38326410187318,2092.6,False,False,False
2007-10-01,2116.97,63.47,False,70.85889593941177,2116.15,False,False,False
2007-10-02,2115.89,63.27,False,70.52091583813387,2108.04,False,False,False
2007-10-03,2103.01,62.04,False,66.45020841790311,2107.11,False,False,False
2007-10-04,2105.56,62.45,False,66.85809406761834,2123.49,False,False,False
2007-10-05,2149.67,65.71,False,72.97803335626244,2151.11,False,False,False
2007-10-08,2163.26,64.9,False,74.53804710609623,2168.53,False,False,False
2007-10-09,2171.21,67.14,False,75.43160086666394,2172.67,False,False,False
2007-10-10,2176.98,65.71,False,76.08751509712397,2188.72,False,False,False
2007-10-11,2140.92,64.08,False,64.49832191018145,2151.94,False,False,False
2007-10-12,2177.99,65.1,False,69.62097735873002,2182.06,False,False,False
2007-10-15,2158.92,62.45,False,64.46750536975594,2147.88,False,False,False
2007-10-16,2151.14,59.59,False,62.43694893631856,2182.7,False,False,False
2007-10-17,2179.14,60.2,False,66.52367134744163,2168.24,False,False,False
2007-10-18,2187.52,58.57,False,67.65778028399487,2188.75,False,False,False
2007-10-19,2131.08,51.02,False,54.31208770557003,2121.01,False,False,False
2007-10-22,2157.45,53.27,False,58.43720173840071,2181.79,False,False,False
2007-10-23,2205.18,54.29,False,64.65733789834199,2187.03,False,False,False
2007-10-24,2188.59,53.47,False,61.227442567621075,2190.51,False,False,False
2007-10-25,2161.52,53.67,False,56.00672962712227,2200.69,False,False,False
2007-10-26,2194.59,57.14,False,60.444099156007766,2202.96,False,False,False
2007-10-29,2203.42,59.39,False,61.55902238764906,2197.14,False,False,False
2007-10-30,2207.61,56.94,False,62.10484977278876,2214.14,False,False,False
2007-10-31,2238.98,61.84,False,65.99759283989818,2223.52,False,False,False
2007-11-01,2197.07,51.63,False,57.4994568824039,2211.39,False,False,False
2007-11-02,2213.86,53.27,False,59.73625829972799,2193.06,False,False,False
2007-11-05,2200.48,52.45,False,57.1547394573513,2212.2,False,False,False
2007-11-06,2223.97,55.31,False,60.39099496808931,2205.29,False,False,False
2007-11-07,2169.43,46.33,False,50.79708560647717,2165.57,False,False,False
2007-11-08,2106.16,48.16,False,42.38501108166575,2061.52,False,False,False
2007-11-09,2034.3,45.1,False,35.24586114438675,2028.91,False,False,False
2007-11-12,1982.16,44.69,False,31.146535281698675,2009.74,False,False,False
2007-11-13,2066.08,49.39,False,42.69835800050231,2090.67,False,False,False
2007-11-14,2038.05,47.14,False,40.26822781862188,2035.46,False,False,False
2007-11-15,2024.03,45.31,False,39.070449701720754,2038.27,False,False,False
2007-11-16,2048.62,47.14,False,42.31158854733399,2040.17,False,False,False
2007-11-19,2021.14,43.67,False,39.76580032087954,2030.94,False,False,False
2007-11-20,2029.94,46.94,False,40.99024006473932,2008.88,False,False,False
2007-11-21,2006.38,41.22,False,38.72081394597963,2019.4,False,False,False
2007-11-23,2028.9,44.9,False,42.02492538638442,2033.24,False,False,False
2007-11-26,1989.36,38.37,False,38.136810982870124,2007.35,False,False,False
2007-11-27,2033.76,43.27,False,44.36176847225591,2055.77,False,False,False
2007-11-28,2095.39,51.43,False,51.63648135136689,2084.57,False,False,False
2007-11-29,2102.42,50.2,False,52.40100021776397,2122.64,False,False,False
2007-11-30,2089.1,51.84,False,50.763594631548536,2080.1,False,False,False
2007-12-03,2067.45,50.0,False,48.13102331271733,2053.17,False,False,False
2007-12-04,2059.06,48.98,False,47.111393622535715,2083.19,False,False,False
2007-12-05,2099.31,52.04,False,52.328880180218846,2099.7,False,False,False
2007-12-06,2127.65,56.12,False,55.64663603532289,2127.54,False,False,False
2007-12-07,2130.0,56.12,False,55.920589970589944,2131.67,False,False,False
2007-12-10,2134.88,57.96,False,56.52116261251102,2137.82,False,False,False
2007-12-11,2083.72,51.02,False,48.98593206306284,2125.14,False,False,False
2007-12-12,2101.36,53.06,False,51.39220088444447,2083.08,False,False,False
2007-12-13,2094.68,53.47,False,50.42227359792809,2078.4,False,False,False
2007-12-14,2072.11,48.37,False,47.18216472865584,2064.45,False,False,False
2007-12-17,2020.8,44.9,False,40.76836223154325,2041.66,False,False,False
2007-12-18,2029.49,46.33,False,42.20139950883763,2027.9,False,False,False
2007-12-19,2031.0,45.71,False,42.46189556404533,2056.12,False,False,False
2007-12-20,2069.68,47.96,False,48.824567763045614,2100.71,False,False,False
2007-12-21,2111.77,50.41,False,54.69544515016148,2113.12,False,False,False
2007-12-24,2128.62,52.86,False,56.830570903301926,2121.41,False,False,False
2007-12-26,2136.94,52.86,False,57.88596947813046,2129.01,False,False,False
2007-12-27,2106.09,48.98,False,52.737520310009174,2118.63,False,False,False
2007-12-28,2107.05,48.98,False,52.87797228043624,2097.91,False,False,False
2007-12-31,2084.93,47.96,False,49.246480201785324,2085.53,False,False,False
2008-01-02,2049.71,43.67,False,44.05817276824139,2050.64,False,False,False
2008-01-03,2051.76,43.27,False,44.42518263806031,2025.36,False,False,False
2008-01-04,1963.52,40.82,False,34.06539511283623,1971.28,False,False,False
2008-01-07,1957.44,42.04,False,33.485956938278704,1965.42,False,False,False
2008-01-08,1910.33,36.73,False,29.32388661912789,1915.23,False,False,False
2008-01-09,1949.2,39.39,False,36.353148790121935,1930.91,False,False,False
2008-01-10,1953.64,40.0,False,37.122431435482646,1940.98,False,False,False
2008-01-11,1912.81,36.94,False,33.153941588820956,1940.33,False,False,False
2008-01-14,1949.15,38.78,False,39.36677559412381,1925.95,False,False,False
2008-01-15,1894.09,33.88,False,34.18285597533021,1876.45,False,False,False
2008-01-16,1872.29,31.43,False,32.365596271567526,1882.36,False,False,False
2008-01-17,1842.1,25.92,False,29.9879525959131,1862.22,False,False,False
2008-01-18,1844.09,23.67,False,30.351157502960646,1740.53,False,False,False
2008-01-22,1795.61,21.02,False,26.715105831410668,1725.46,False,False,False
2008-01-23,1789.53,23.27,False,26.28973602002074,1800.84,False,False,False
2008-01-24,1826.92,23.88,False,33.32102943286091,1860.92,False,False,False
2008-01-25,1789.17,21.84,False,30.18980800739149,1788.14,False,False,False
2008-01-28,1805.08,25.1,False,33.04551062174821,1812.43,False,False,False
2008-01-29,1807.67,26.33,False,33.522254033483975,1800.36,False,False,False
2008-01-30,1808.51,25.1,False,33.68717153838699,1782.33,False,False,False
2008-01-31,1841.42,27.96,False,39.97048313805073,1846.07,False,False,False
2008-02-01,1855.27,33.27,False,42.4422168357212,1854.62,False,False,False
2008-02-04,1828.8,31.02,False,39.126364526497454,1798.65,False,False,False
2008-02-05,1773.49,24.29,False,33.27623247912132,1786.96,False,False,False
2008-02-06,1740.95,22.65,False,30.39670483628231,1723.21,False,False,False
2008-02-07,1753.3,24.49,False,32.7743984520673,1754.37,False,False,False
2008-02-08,1773.74,24.29,False,36.63264761166885,1780.36,False,False,False
2008-02-11,1793.09,27.55,False,40.13540747935369,1802.65,False,False,False
2008-02-12,1780.54,27.55,False,38.64341133451234,1803.29,False,False,False
2008-02-13,1823.0,30.0,False,45.96248830381041,1823.1,False,False,False
2008-02-14,1787.59,26.73,False,41.514852400966575,1776.1,False,False,False
2008-02-15,1780.38,26.73,False,40.6522623670494,1802.17,False,False,False
2008-02-19,1764.81,27.96,False,38.77843635926891,1756.64,False,False,False
2008-02-20,1787.45,29.39,False,42.89992152511335,1802.02,False,False,False
2008-02-21,1766.3,25.71,False,40.17870035634815,1772.88,False,False,False
2008-02-22,1773.44,27.96,False,41.52714816596557,1773.05,False,False,False
2008-02-25,1785.46,33.27,False,43.822918351897144,1773.5,False,False,False
2008-02-26,1791.31,34.9,False,44.95563960022834,1778.62,False,False,False
2008-02-27,1799.94,33.47,False,46.664169365110126,1794.11,False,False,False
2008-02-28,1794.46,31.02,False,45.69427167486407,1776.01,False,False,False
2008-02-29,1745.27,23.88,False,38.04938613649579,1743.92,False,False,False
2008-03-03,1733.27,25.51,False,36.447378324299976,1724.33,False,False,False
2008-03-04,1743.7,25.51,False,38.857013896307194,1746.4,False,False,False
2008-03-05,1753.57,27.35,False,41.13167701790989,1749.42,False,False,False
2008-03-06,1712.5,24.29,False,35.254401835115345,1701.34,False,False,False
2008-03-07,1707.5,21.43,False,34.60609267198983,1705.55,False,False,False
2008-03-10,1673.03,18.57,False,30.448931779106232,1704.05,False,False,False
2008-03-11,1740.95,24.69,False,44.57680792837266,1746.19,False,False,False
2008-03-12,1735.18,24.49,False,43.76351298862016,1715.84,False,False,False
2008-03-13,1750.4,24.69,False,46.5345107320922,1757.47,False,False,False
2008-03-14,1713.83,21.63,False,41.27226329204677,1680.54,False,False,False
2008-03-17,1687.19,18.37,False,37.909202590073825,1717.04,False,False,False
2008-03-18,1761.05,26.53,False,50.05954870930276,1765.1,False,False,False
2008-03-19,1715.59,21.18,False,44.31194241848017,1719.7,False,False,False
2008-03-20,1751.99,26.27,False,49.32865425495875,1760.14,False,False,False
2008-03-24,1814.4,30.35,False,56.55522302852922,1816.33,False,False,False
2008-03-25,1824.54,32.38,False,57.612944702742176,1815.83,False,False,False
2008-03-26,1817.28,29.94,False,56.551346605130284,1807.14,False,False,False
2008-03-27,1777.89,28.11,False,51.054562717522835,1788.56,False,False,False
2008-03-28,1767.57,25.46,False,49.691773744999864,1772.96,False,False,False
2008-03-31,1781.93,27.24,False,51.62667761198443,1806.15,False,False,False
2008-04-01,1855.48,35.77,False,60.09280036631315,1855.91,False,False,False
2008-04-02,1848.8,35.37,False,59.08143483732014,1842.69,False,False,False
2008-04-03,1855.19,37.6,False,59.77878352016155,1859.93,False,False,False
2008-04-04,1865.87,38.41,False,60.975849595589565,1878.3,False,False,False
2008-04-07,1860.83,36.59,False,60.067307500727054,1853.37,False,False,False
2008-04-08,1846.14,34.96,False,57.38350703775371,1848.36,False,False,False
2008-04-09,1826.19,33.54,False,53.86373672047982,1827.0,False,False,False
2008-04-10,1852.97,33.74,False,57.621466269541116,1832.05,False,False,False
2008-04-11,1798.72,29.67,False,48.9276354563024,1796.77,False,False,False
2008-04-14,1790.93,28.86,False,47.812090667291194,1799.48,False,False,False
2008-04-15,1794.73,29.88,False,48.429769443836385,1817.59,False,False,False
2008-04-16,1846.89,37.8,False,56.10883775048937,1846.8,False,False,False
2008-04-17,1840.88,38.01,False,55.09092375645549,1889.2,False,False,False
2008-04-18,1900.28,42.68,False,62.359254547426445,1892.97,False,False,False
2008-04-21,1913.12,41.26,False,63.72591397981195,1901.27,False,False,False
2008-04-22,1881.65,37.8,False,58.152903107465995,1897.63,False,False,False
2008-04-23,1906.66,40.65,False,61.066933400452335,1908.13,False,False,False
2008-04-24,1924.58,42.28,False,63.05223241794554,1922.88,False,False,False
2008-04-25,1918.58,43.9,False,61.91383745341308,1920.53,False,False,False
2008-04-28,1923.26,44.11,False,62.48282390602957,1917.83,False,False,False
2008-04-29,1933.6,44.31,False,63.77064255583865,1939.12,False,False,False
2008-04-30,1917.7,41.87,False,60.34063024117004,1921.87,False,False,False
2008-05-01,1980.44,49.8,False,67.71891044537266,1996.31,False,False,False
2008-05-02,1981.87,50.2,False,67.8656526455232,1980.84,False,False,False
2008-05-05,1975.82,48.58,False,66.48857668054549,1968.61,False,False,False
2008-05-06,1990.61,49.8,False,68.18798050403778,1987.44,False,False,False
2008-05-07,1951.42,45.03,False,59.567961414828986,1960.71,False,False,False
2008-05-08,1966.86,45.03,False,61.62618294074653,1950.63,False,False,False
2008-05-09,1960.29,44.83,False,60.22136568241713,1969.5,False,False,False
2008-05-12,1997.02,49.49,False,65.02191403161854,1997.62,False,False,False
2008-05-13,2000.61,49.9,False,65.46066007843694,2008.54,False,False,False
2008-05-14,1997.3,53.75,False,64.65539260488897,1995.41,False,False,False
2008-05-15,2031.34,55.98,False,68.89337296913664,2033.95,False,False,False
2008-05-16,2031.27,55.58,False,68.87508392149346,2031.82,False,False,False
2008-05-19,2016.6,55.58,False,64.98174873321909,2008.5,False,False,False
2008-05-20,2000.67,51.12,False,60.95252224008509,2005.29,False,False,False
2008-05-21,1956.8,46.65,False,51.48479355458244,1962.56,False,False,False
2008-05-22,1964.92,47.87,False,52.941803380237744,1959.67,False,False,False
2008-05-23,1958.96,43.2,False,51.71416894882104,1965.0,False,False,False
2008-05-27,1995.44,46.86,False,58.11609622303951,2002.77,False,False,False
2008-05-28,2000.07,48.07,False,58.86159902053072,2001.8,False,False,False
2008-05-29,2019.02,50.91,False,61.854282710187654,2028.25,False,False,False
2008-05-30,2032.57,51.93,False,63.87777991310372,2026.58,False,False,False
2008-06-02,2006.84,47.46,False,57.62656110403726,2015.03,False,False,False
2008-06-03,1996.79,46.45,False,55.34816578890343,1991.89,False,False,False
2008-06-04,2021.45,49.09,False,59.57194243559847,2027.17,False,False,False
2008-06-05,2055.11,53.55,False,64.50717807990225,2036.15,False,False,False
2008-06-06,1990.39,44.02,False,51.491431970059864,1995.37,False,False,False
2008-06-09,1979.71,43.41,False,49.70899795731727,1960.41,False,False,False
2008-06-10,1972.54,42.31,False,48.495299708763774,1968.87,False,False,False
2008-06-11,1924.33,37.65,False,41.20952148432465,1941.68,False,False,False
2008-06-12,1924.26,40.61,False,41.199842774929046,1938.34,False,False,False
2008-06-13,1966.01,43.23,False,48.90746550294889,1954.04,False,False,False
2008-06-16,1984.76,44.65,False,51.953489288528665,1990.02,False,False,False
2008-06-17,1972.82,42.42,False,49.91280618367154,1962.78,False,False,False
2008-06-18,1951.1,37.98,False,46.346505020652806,1947.64,False,False,False
2008-06-19,1982.69,42.22,False,51.746678698868905,1962.33,False,False,False
2008-06-20,1928.39,36.36,False,43.619729174133795,1936.71,False,False,False
2008-06-23,1913.31,35.56,False,41.66278010111529,1906.84,False,False,False
2008-06-24,1903.74,34.34,False,40.42334418160461,1911.07,False,False,False
2008-06-25,1933.86,36.36,False,45.8803968808168,1898.78,False,False,False
2008-06-26,1855.39,30.1,False,36.50022259581726,1854.39,False,False,False
2008-06-27,1855.72,29.7,False,36.55896462902449,1852.83,False,False,False
2008-06-30,1837.09,29.49,False,34.61230130947729,1821.93,False,False,False
2008-07-01,1862.71,30.3,False,39.39176889724931,1868.8,False,False,False
2008-07-02,1816.15,26.67,False,34.46184194870885,1828.75,False,False,False
2008-07-03,1816.35,26.26,False,34.49976293110974,1834.28,False,False,False
2008-07-07,1826.93,26.46,False,36.58994367704526,1829.55,False,False,False
2008-07-08,1871.28,30.1,False,44.57437853831629,1866.81,False,False,False
2008-07-09,1819.18,28.48,False,38.44940217144587,1826.63,False,False,False
2008-07-10,1839.57,29.49,False,41.818900391703245,1820.23,False,False,False
2008-07-11,1810.88,27.07,False,38.61562668490021,1834.86,False,False,False
2008-07-14,1798.03,26.26,False,37.239731827110205,1786.9,False,False,False
2008-07-15,1798.35,25.25,False,37.29964518942281,1799.6,False,False,False
2008-07-16,1843.87,29.7,False,45.29925977953762,1851.0,False,False,False
2008-07-17,1853.47,29.09,False,46.83968380603073,1827.34,False,False,False
2008-07-18,1823.23,30.51,False,42.75525080895248,1831.86,False,False,False
2008-07-21,1819.76,31.72,False,42.29943980181537,1787.5,False,False,False
2008-07-22,1821.62,33.33,False,42.65236205045277,1823.37,False,False,False
2008-07-23,1845.56,33.13,False,47.134328928351486,1854.97,False,False,False
2008-07-24,1816.98,27.27,False,42.83073400221025,1829.93,False,False,False
2008-07-25,1846.55,28.69,False,48.10975691761065,1841.32,False,False,False
2008-07-28,1802.99,25.45,False,41.96259690593587,1813.3,False,False,False
2008-07-29,1845.55,29.9,False,48.84063996288887,1850.29,False,False,False
2008-07-30,1852.8,33.94,False,49.9292248584557,1835.35,False,False,False
2008-07-31,1849.15,32.73,False,49.35978222763281,1847.47,False,False,False
2008-08-01,1826.56,31.31,False,45.87273494056224,1825.68,False,False,False
2008-08-04,1804.84,28.08,False,42.745884003342205,1825.87,False,False,False
2008-08-05,1869.76,34.55,False,53.047680565951346,1866.86,False,False,False
2008-08-06,1895.21,36.16,False,56.36250141944334,1882.97,False,False,False
2008-08-07,1880.09,33.54,False,53.92662667127918,1880.41,False,False,False
2008-08-08,1926.23,39.19,False,59.656543069556925,1921.76,False,False,False
2008-08-11,1941.23,42.42,False,61.339838300456215,1938.99,False,False,False
2008-08-12,1941.07,41.21,False,61.31045266318562,1938.06,False,False,False
2008-08-13,1942.02,40.4,False,61.42860603697982,1930.81,False,False,False
2008-08-14,1964.38,41.41,False,64.19982300599271,1967.49,False,False,False
2008-08-15,1957.56,43.03,False,62.719671308024814,1962.17,False,False,False
2008-08-18,1932.7,40.0,False,57.514322482593485,1924.61,False,False,False
2008-08-19,1908.68,37.58,False,52.94232835559265,1921.75,False,False,False
2008-08-20,1913.02,38.18,False,53.65912391381852,1900.11,False,False,False
2008-08-21,1906.74,38.59,False,52.41496804249852,1915.77,False,False,False
2008-08-22,1931.47,42.63,False,56.675054353842285,1918.45,False,False,False
2008-08-25,1889.72,37.17,False,48.74156019442351,1889.87,False,False,False
2008-08-26,1886.32,39.39,False,48.15043442618914,1887.08,False,False,False
2008-08-27,1900.3,40.81,False,50.79296834308743,1906.09,False,False,False
2008-08-28,1915.12,45.45,False,53.49859128874889,1895.78,False,False,False
2008-08-29,1872.54,40.61,False,45.7201911567206,1904.21,False,False,False
2008-09-02,1850.14,41.01,False,42.240771445761425,1847.54,False,False,False
2008-09-03,1833.09,38.79,False,39.76043305049517,1819.51,False,False,False
2008-09-04,1774.78,30.71,False,32.690651264902996,1758.52,False,False,False
2008-09-05,1768.23,30.3,False,32.00228615552314,1794.08,False,False,False
2008-09-08,1762.95,39.19,False,31.427790911382104,1765.03,False,False,False
2008-09-09,1721.55,32.53,False,27.290897313472854,1739.7,False,False,False
2008-09-10,1738.07,33.94,False,31.183562637004925,1714.76,False,False,False
2008-09-11,1773.65,36.16,False,38.78501554036059,1756.14,False,False,False
2008-09-12,1767.13,37.17,False,37.957589128790254,1721.78,False,False,False
2008-09-15,1705.46,27.88,False,31.18157255452718,1686.73,False,False,False
2008-09-16,1724.08,32.73,False,34.95700563876731,1701.8,False,False,False
2008-09-17,1632.45,21.62,False,27.082918888924738,1668.33,False,False,False
2008-09-18,1697.42,33.33,False,37.7840055545109,1760.3,False,False,False
2008-09-19,1745.06,41.01,False,44.24535501165912,1742.52,False,False,False
2008-09-22,1665.94,28.28,False,37.31434919165973,1678.94,False,False,False
2008-09-23,1648.4,24.04,False,35.96914955054092,1657.6,False,False,False
2008-09-24,1661.33,23.64,False,37.750703340477585,1675.45,False,False,False
2008-09-25,1687.55,28.89,False,41.31640672741434,1642.65,False,False,False
2008-09-26,1672.04,28.69,False,39.86184565115204,1638.38,False,False,False
2008-09-29,1496.15,16.16,False,27.876285111505467,1540.51,False,False,False
2008-09-30,1594.63,23.43,False,38.94535720000436,1581.06,False,False,False
2008-10-01,1563.8,21.01,False,37.02938251708662,1547.13,False,False,False
2008-10-02,1491.11,16.36,False,32.91744908996907,1516.05,False,False,False
2008-10-03,1470.84,13.54,False,31.855158964362232,1431.01,False,False,False
2008-10-06,1411.28,8.89,False,28.90358106620606,1416.28,False,False,False
2008-10-07,1329.98,5.05,False,25.438688802192942,1298.63,False,False,False
2008-10-08,1330.61,4.44,False,25.51320523479781,1349.55,False,False,False
2008-10-09,1275.1,1.62,False,23.303310896989075,1234.9,False,False,False
2008-10-10,1269.8,2.63,False,23.097597478705225,1338.6,False,False,False
2008-10-13,1429.54,5.25,False,40.22486407208128,1470.85,False,False,False
2008-10-14,1364.59,3.64,False,36.650654278143826,1351.38,False,False,False
2008-10-15,1244.23,2.22,False,31.13041316721501,1256.21,False,False,False
2008-10-16,1312.97,4.04,False,36.96942821034552,1291.58,False,False,False
2008-10-17,1311.72,3.03,False,36.908148099839636,1329.68,False,False,False
2008-10-20,1352.76,4.44,False,40.40113394310737,1329.68,False,False,False
2008-10-21,1283.43,4.24,False,36.704229744869515,1272.87,False,False,False
2008-10-22,1237.09,2.83,False,34.43604992036593,1240.18,False,False,False
2008-10-23,1239.16,2.83,False,34.63037834910345,1149.12,False,False,False
2008-10-24,1202.27,2.83,False,32.766472744677415,1182.62,False,False,False
2008-10-27,1169.78,2.63,False,31.175001136377304,1210.03,False,False,False
2008-10-28,1297.57,4.24,False,42.91847559026851,1292.29,False,False,False
2008-10-29,1302.12,4.04,False,43.28950899520341,1333.27,False,False,False
2008-10-30,1333.94,5.45,False,45.93616652142491,1318.39,False,False,False
2008-10-31,1334.78,6.87,False,46.00780216071726,1333.19,False,False,False
2008-11-03,1334.75,6.67,False,46.005457617129196,1363.3,False,False,False
2008-11-04,1378.4,8.69,False,49.998105069631684,1359.82,False,False,False
2008-11-05,1299.98,5.05,False,43.74032396095796,1278.05,False,False,False
2008-11-06,1241.97,3.64,False,39.77450971223445,1258.43,False,False,False
2008-11-07,1271.62,4.24,False,42.63728078074793,1297.97,False,False,False
2008-11-10,1251.0,4.44,False,41.17155674265637,1236.45,False,False,False
2008-11-11,1225.59,3.64,False,39.37522538549097,1204.16,False,False,False
2008-11-12,1165.38,2.83,False,35.43051377618919,1167.83,False,False,False
2008-11-13,1240.93,5.05,False,43.12944120419692,1209.6,False,False,False
2008-11-14,1179.63,3.23,False,39.0599062684845,1157.54,False,False,False
2008-11-17,1151.96,3.23,False,37.34690028530358,1158.08,False,False,False
2008-11-18,1155.75,3.43,False,37.749602986625206,1154.16,False,False,False
2008-11-19,1087.6,2.63,False,33.57111566709264,1076.5,False,False,False
2008-11-20,1036.51,2.02,False,30.81717691369296,1059.69,False,False,False
2008-11-21,1085.57,2.83,False,36.22721371932968,1106.02,False,False,False
2008-11-24,1154.34,3.43,False,42.960593376378824,1164.36,False,False,False
2008-11-25,1142.58,3.43,False,42.14119048608526,1126.95,False,False,False
2008-11-26,1193.09,3.64,False,46.831845931821064,1181.43,False,False,False
2008-11-28,1185.75,4.24,False,46.245122612813745,1156.53,False,False,False
2008-12-01,1091.16,2.22,False,39.39542080191368,1109.99,False,False,False
2008-12-02,1130.0,2.83,False,43.1208596065421,1103.94,False,False,False
2008-12-03,1166.2,3.84,False,46.42635977288123,1144.3,False,False,False
2008-12-04,1127.75,2.83,False,43.53254534840225,1113.45,False,False,False
2008-12-05,1177.87,4.85,False,48.0758786905952,1202.78,False,False,False
2008-12-08,1225.06,5.05,False,51.992479127349085,1204.72,False,False,False
2008-12-09,1212.45,3.64,False,50.8878810769414,1223.48,False,False,False
2008-12-10,1222.38,4.04,False,51.75707409900733,1210.84,False,False,False
2008-12-11,1180.46,3.03,False,47.90277888325312,1161.59,False,False,False
2008-12-12,1206.65,3.64,False,50.38852247258414,1206.88,False,False,False
2008-12-15,1181.87,3.23,False,48.05233981237149,1194.82,False,False,False
2008-12-16,1243.49,5.45,False,53.78978132400116,1225.68,False,False,False
2008-12-17,1225.86,4.65,False,52.019533633916346,1227.31,False,False,False
2008-12-18,1204.69,4.44,False,49.89602779393243,1219.65,False,False,False
2008-12-19,1217.19,4.65,False,51.16369040705299,1212.31,False,False,False
2008-12-22,1189.15,4.65,False,48.21668103794245,1194.64,False,False,False
2008-12-23,1183.19,3.64,False,47.58922796958915,1186.62,False,False,False
2008-12-24,1184.3,4.65,False,47.72566549994707,1189.57,False,False,False
2008-12-26,1185.44,4.65,False,47.875744426271254,1185.96,False,False,False
2008-12-29,1173.15,4.24,False,46.33142004552008,1182.15,False,False,False
2008-12-30,1201.34,5.25,False,50.29215515686857,1202.26,False,False,False
2008-12-31,1211.65,6.06,False,51.69621346400874,1212.74,False,False,False
2009-01-02,1263.7,7.47,False,58.12670406383364,1254.7,False,False,False
2009-01-05,1262.52,6.06,False,57.93839321760149,1274.36,False,False,False
2009-01-06,1274.49,4.85,False,59.3761247996391,1249.98,False,False,False
2009-01-07,1238.6,4.24,False,53.4741195954313,1231.75,False,False,False
