Date,spx_daily_change_pct,ndx_return_60_pct,breadth,breadth_fall_60_points,spx_drawdown_252_pct,vix,buy_probability,nearest_label,nearest_distance,effective_neighbors,future_ndx_return_126,future_ndx_min_return_126,successful_buy_outcome,buy_signal_0.50,buy_signal_0.60,buy_signal_0.70
2007-01-09,-0.049546998867500136,6.169883165413181,77.48,-8.5,-1.051082615093546,11.91,0.055322364031922366,0.0,0.2548092037281104,14.539287347426,0.10494923787194455,-0.046050689730066874,1.0,False,False,False
2007-01-10,0.19120458891013214,5.67982124361377,78.14,-5.859999999999999,-0.8618877443767103,11.47,0.05981232924117201,0.0,0.28349332226880847,14.567144601646572,0.11281006524791448,-0.05682900641466837,1.0,False,False,False
2007-01-11,0.6361323155216203,6.2325947626519,80.21,-6.719999999999999,-0.23123817532058055,10.87,0.13954333536478508,0.0,0.33671440185779605,14.667491730735474,0.10752863978723193,-0.06644648638043227,1.0,False,False,False
2007-01-12,0.4846186262115637,6.783938504639364,82.06,-6.540000000000006,0.0,10.15,0.13815542402030195,0.0,0.5042296636766108,14.868610236380073,0.09931104016131753,-0.07148161599297487,0.0,False,False,False
2007-01-16,0.08387502621094445,7.7696082732319205,81.44,-7.429999999999993,0.0,10.74,0.06540823103111969,0.0,0.4228059227125878,14.821882841307117,0.10819348255574135,-0.07028722780660424,1.0,False,False,False
2007-01-17,-0.090788462881497,7.463178009701599,81.44,-7.519999999999996,-0.090788462881497,10.59,0.061590830374255987,0.0,0.3939974422676996,14.757946978065007,0.11506390615425022,-0.06277904228311304,1.0,False,False,False
2007-01-18,-0.2935831119809773,5.116709740560377,80.82,-5.639999999999986,-0.38410503526782325,10.85,0.059538376935362666,0.0,0.3586073419825274,14.591534038742468,0.14456870790776488,-0.04501360331831761,1.0,False,False,False
2007-01-19,0.2874369040942071,5.102422817300156,81.65,-7.010000000000005,-0.09777219079545318,10.4,0.1294252354734503,0.0,0.4448344495610625,14.785902812689821,0.13305246520221958,-0.04667716675664091,1.0,False,False,False
2007-01-22,-0.5242922055225474,3.0760227819204733,80.82,-6.319999999999993,-0.6215517843424889,10.77,0.060624883909233686,0.0,0.346732286104875,14.644905554096855,0.1446358107272543,-0.03714404559813822,1.0,False,False,False
2007-01-23,0.35137034434293835,3.472821901183276,82.27,-7.789999999999992,-0.2723653886444688,10.34,0.1267598685100278,0.0,0.3878819229676219,14.677951402716364,0.12808728995150553,-0.03409270328183156,1.0,False,False,False
2007-01-24,0.8473389355742267,4.393777942505039,83.92,-8.439999999999998,0.0,9.89,0.1291309132729175,0.0,0.43781647147102115,14.704433927525546,0.11566988233858311,-0.04975508007744245,1.0,False,False,False
2007-01-25,-1.124921880424956,1.9311151501946622,80.82,-3.6799999999999926,-1.124921880424956,11.22,0.14075977369671383,0.0,0.4842165347502276,14.724328525637544,0.1174799606243846,-0.03645619462804106,1.0,False,False,False
2007-01-26,-0.11939040662968248,3.223083237754798,80.62,-5.030000000000001,-1.2429692382473378,11.13,0.05682111926566998,0.0,0.33702323344147017,14.555113927031828,0.10334072206523515,-0.03385844092116619,1.0,False,False,False
2007-01-29,-0.11250175783997785,2.7364278272948184,80.62,-4.800000000000011,-1.3540726338448716,11.45,0.057837136507421935,0.0,0.3452233082149755,14.582971526339454,0.11202312008472859,-0.03500687292967075,1.0,False,False,False
2007-01-30,0.5772208925806099,2.6100407494199285,82.27,-6.259999999999991,-0.7846677314075401,10.96,0.12930679971795986,0.0,0.31197475070298136,14.602500626775695,0.08679461794617938,-0.036461614616146165,0.0,False,False,False
2007-01-31,0.6578947368421018,4.955933592949369,84.54,-11.650000000000006,-0.13193528227205542,10.42,0.13603884457419882,0.0,0.4360439941312201,14.73486255059713,0.08525453612158818,-0.04426763675318579,0.0,False,False,False
2007-02-01,0.5353914615491728,4.752743879263455,85.98,-13.960000000000008,0.0,10.31,0.1365716650694732,0.0,0.5005301253931715,14.75267236768201,0.0977699628792319,-0.04382483463116471,0.0,False,False,False
2007-02-02,0.17290269036587258,5.525299592718236,86.39,-13.969999999999999,0.0,10.08,0.06843598196147005,0.0,0.507170280301297,14.76690398800251,0.066975135279429,-0.04737699721377209,0.0,False,False,False
2007-02-05,-0.09665838166252883,3.644372091949255,85.77,-10.97999999999999,-0.09665838166252883,10.55,0.05724206202846354,0.0,0.3005180507198566,14.501371274103692,0.08854900606553429,-0.04592316989623424,0.0,False,False,False
2007-02-06,0.06910850034553828,2.9588924681171136,86.6,-11.530000000000001,-0.027616680475017752,10.65,0.05520353633734499,0.0,0.3092133371965633,14.516845921683398,0.09401804736037844,-0.04468339040522895,0.0,False,False,False
2007-02-07,0.13812154696133394,3.4976425203600447,87.22,-11.189999999999998,0.0,10.32,0.05793803482611891,0.0,0.3746715599139709,14.673998001794484,0.09740191612137261,-0.05412076534415633,0.0,False,False,False
2007-02-08,-0.11724137931035106,4.045651499304648,86.6,-11.629999999999995,-0.11724137931035106,10.44,0.05963720518157777,0.0,0.32587440707006093,14.550722208776502,0.06971400797552119,-0.05390656931081328,0.0,False,False,False
2007-02-09,-0.7042739763861161,1.9656103842705441,85.36,-9.400000000000006,-0.8206896551724241,11.1,0.06377775699671165,0.0,0.42933289389063817,14.695060187996042,0.07818966917385883,-0.04065459555426121,0.0,False,False,False
2007-02-12,-0.32682010986717636,0.5893665158370975,84.74,-8.179999999999993,-1.1448275862068868,11.61,0.051688192948369814,0.0,0.23445982603600699,14.245960701492967,0.08771268879117411,-0.03681919906433806,0.0,False,False,False
2007-02-13,0.7604297474536059,-0.19079805061463784,86.6,-8.22999999999999,-0.39310344827586663,10.34,0.11214190109823727,0.0,0.1869957535711854,13.768731841724781,0.06586987476314876,-0.03973495083584655,0.0,False,False,False
2007-02-14,0.7616146230007725,1.1796055345575374,88.04,-8.430000000000007,0.0,10.23,0.11495354966543919,0.0,0.2841481119713823,14.265734387347612,0.02751545471575456,-0.05622100519013984,0.0,False,False,False
2007-02-15,0.10307153164295091,1.189808931336267,88.25,-8.909999999999997,0.0,10.22,0.051767782619873644,0.0,0.2308247631060081,14.066905038077106,0.012438233858539594,-0.06058428987446596,0.0,False,False,False
2007-02-16,-0.0892366831411251,1.1562362898254408,88.45,-9.430000000000007,-0.0892366831411251,10.02,0.0,0.0,0.25802646073406804,14.145253757118256,0.03694228351514428,-0.059594068592196514,0.0,False,False,False
2007-02-20,0.28856063208519966,1.6576025191123334,89.07,-9.83999999999999,0.0,10.24,0.11543556600190565,0.0,0.36005275433792894,14.528454473521009,0.032360624089959655,-0.0658610140098489,0.0,False,False,False
2007-02-21,-0.14386517777627006,1.6723055150148047,89.48,-9.760000000000005,-0.14386517777627006,10.2,0.0,0.0,0.30668029508600764,14.369000282425207,0.03907282247584454,-0.06861396421133903,0.0,False,False,False
2007-02-22,-0.08232711306255247,1.4606321712753223,89.69,-9.530000000000001,-0.22607385079125297,10.18,0.0,0.0,0.2777604408309594,14.256019196526953,0.04897797805387971,-0.07225104801932469,0.0,False,False,False
2007-02-23,-0.3570447679208999,1.3351473123550672,89.69,-9.399999999999991,-0.5823114338562752,10.58,0.056292144474911106,0.0,0.34371770931922374,14.493880587286002,0.05006604086380362,-0.0689379650717209,0.0,False,False,False
2007-02-26,-0.12403528114663942,3.121954517032166,89.9,-13.710000000000008,-0.7056244433787717,11.15,0.05628600319603978,0.0,0.2512839473150263,14.175999522797602,0.07144691055889085,-0.06426889691301707,0.0,False,False,False
2007-02-27,-3.477300952118123,-1.3677162789130115,78.97,-2.200000000000003,-4.158388710008909,18.31,0.33222820768648403,0.0,1.6054137847619416,14.902716583748653,0.1090552907476694,-0.024516084943536076,1.0,False,False,False
2007-02-28,0.5575411007862741,-1.7358612649698402,81.44,-2.269999999999996,-3.624032335411387,15.42,0.1806483613894207,0.0,0.43112500838071494,14.725180366924693,0.07810291488093535,-0.027650214287741615,0.0,False,False,False
2007-03-01,-0.2558999147000196,-2.110258199581294,80.41,-0.1599999999999966,-3.870658354456391,15.82,0.060738366816434956,0.0,0.4463090090163812,14.778946081206893,0.11485927742450586,-0.023103025464085047,1.0,False,False,False
2007-03-02,-1.1402508551881407,-2.765446843030328,75.88,3.9000000000000057,-4.966773994656437,18.61,0.1926357884969153,0.0,0.48787024089609926,14.664130190216412,0.13772645898391112,-0.0075838774528831365,1.0,False,False,False
2007-03-05,-0.9443483275663356,-4.8329657264449155,70.72,11.14,-5.864218675070232,19.63,0.5307975093739182,0.0,0.635543964097885,14.756149590962115,0.16100388805212096,0.005569371956986258,1.0,True,False,False
2007-03-06,1.5501055236154748,-3.4213369532094084,75.88,6.890000000000001,-4.405014729053914,15.96,0.3448655466495094,0.0,0.49313078462267423,14.471845764125893,0.1591474958407435,-0.011829499168148683,1.0,False,False,False
2007-03-07,-0.24365773254981793,-3.5033599573127128,75.05,7.480000000000004,-4.637939302596427,15.24,0.25719474854774266,0.0,0.537110067428587,14.865596409137153,0.1487702321294857,-0.007845170209089258,1.0,False,False,False
2007-03-08,0.7112068965517304,-1.745749552732545,78.76,3.1999999999999886,-3.9597177502226466,14.29,0.2474005584907603,0.0,0.5301343198542738,14.855731892056083,0.1444317836958824,-0.013713690213750351,1.0,False,False,False
2007-03-09,0.06419858763107023,-2.321675502880405,78.56,3.3100000000000023,-3.898061245461404,14.09,0.2587954376808481,0.0,0.5663748696634578,14.920748612731481,0.122430849295597,-0.012758347948691462,1.0,False,False,False
2007-03-12,0.27088679783289216,-1.9712681527453757,78.97,3.260000000000005,-3.6377337809138988,13.99,0.25079974928879434,0.0,0.5166772530550165,14.871783082779316,0.11602008631192984,-0.019323396454151043,1.0,False,False,False
2007-03-13,-2.0332717190388094,-3.338440041078128,70.31,10.969999999999999,-5.597040487771466,18.13,0.5052674869413024,1.0,0.5539764057384613,14.3420946623929,0.15471877757651753,0.011466025730342277,1.0,True,False,False
2007-03-14,0.6676342525399059,-2.2591172116807945,72.78,7.939999999999998,-4.966773994656437,17.27,0.4758973415732171,1.0,0.6530527151959651,14.91839941290283,0.14101482947537503,-0.0005277801680865224,1.0,False,False,False
2007-03-15,0.3676470588235281,-3.246072717795745,75.05,6.490000000000009,-4.6173871343426764,16.43,0.32573520392018507,1.0,0.6134150525399491,14.897031986541569,0.145432037916865,-0.0015130066996394964,1.0,False,False,False
2007-03-16,-0.38066508654743814,-3.667558720750208,73.61,7.579999999999998,-4.980475440158938,16.79,0.322732884132005,0.0,0.5620029926830046,14.860634791535823,0.1484247200427038,0.009183632471028602,1.0,False,False,False
2007-03-19,1.0886806056236376,-1.8291559416858783,77.11,2.1500000000000057,-3.946016304720157,14.59,0.2694396476737091,1.0,0.6029928455588995,14.883395754411133,0.1278842927262076,0.005130159307940252,1.0,False,False,False
2007-03-20,0.6276299835960453,-1.0010531504884734,78.35,0.8000000000000114,-3.3431527026101193,13.27,0.24891822639470879,0.0,0.4215960308098095,14.793378496433077,0.15171594284905932,0.001861649455368486,1.0,False,False,False
2007-03-21,1.7081295626904858,1.5990595752339631,81.65,-2.3800000000000097,-1.692128519558822,12.19,0.1258551911130314,0.0,0.5362761963935109,14.789725875555895,0.13010213967392814,-0.019824507985717,1.0,False,False,False
2007-03-22,-0.034843205574908165,1.8949430441379533,81.86,-2.8900000000000006,-1.726382133315063,12.93,0.12293361800449937,0.0,0.4369834996941711,14.863231792152703,0.1293846367551048,-0.01623003194888184,1.0,False,False,False
2007-03-23,0.11153712094806867,2.5980636048061,82.68,-4.470000000000013,-1.6167705692950674,12.95,0.06156745361691167,0.0,0.3928914278388373,14.825318241045094,0.14238255557289703,-0.013098927560143636,1.0,False,False,False
2007-03-26,0.0974862474758087,2.817142368338521,82.47,-2.9099999999999966,-1.5208604507775614,13.16,0.061518787041639975,0.0,0.4602981407544338,14.889279189799046,0.1410466180426524,-0.017976094733631043,1.0,False,False,False
2007-03-27,-0.619130434782611,1.5039043671069008,81.86,-1.1799999999999926,-2.1305747756388382,13.48,0.12998414935292807,0.0,0.5086990240791448,14.89603050473763,0.1602855977608062,-0.010832825864698692,1.0,False,False,False
2007-03-28,-0.7979840403191885,0.6594881007879749,79.59,1.0600000000000023,-2.9115571692813536,14.98,0.1321280297575563,0.0,0.5411410488636559,14.934880354930842,0.17951585392027303,0.0006664633388684393,1.0,False,False,False
2007-03-29,0.3739768557719403,0.8435312197620837,80.0,0.35999999999999943,-2.548468863465103,15.14,0.18625293839582086,0.0,0.4910814682289354,14.865101108425282,0.183251303817759,0.000361230894272202,1.0,False,False,False
2007-03-30,-0.11247803163444425,0.7383324712823436,79.59,-2.3200000000000074,-2.658080427485099,14.64,0.12597797800182794,0.0,0.42033796398378537,14.797718124936342,0.1798449524927217,0.0005472928750367423,1.0,False,False,False
2007-04-02,0.2533605461327193,-1.092079357022946,80.0,-3.1400000000000006,-2.4114544084400946,14.53,0.06670173945122891,0.0,0.39778811550403587,14.799793527324992,0.19378231913969746,0.012958670974945408,1.0,False,False,False
2007-04-03,0.9336609336609403,0.6167030751134339,81.86,-6.859999999999999,-1.50030828252381,13.46,0.12044056211991429,0.0,0.26816043251426513,14.413341163760753,0.17790915821879283,0.000990920275453444,1.0,False,False,False
2007-04-04,0.11128112393936629,0.8169477489172516,81.86,-5.829999999999998,-1.3906967185038033,13.24,0.11600289977445985,0.0,0.3473959960921276,14.753519159549956,0.16721058532307675,-0.0020258194856084266,1.0,False,False,False
2007-04-05,0.3056829234403091,0.9640070615884122,82.27,-4.789999999999992,-1.0892649174487956,13.23,0.1168742958304487,0.0,0.32718066583556354,14.748670156331539,0.16140633446225472,-0.008191114984500425,1.0,False,False,False
2007-04-09,0.05540933647318891,-0.43828978883903025,82.47,-4.329999999999998,-1.0344591354388033,13.14,0.11172414618688975,0.0,0.28441952295874257,14.611640582665672,0.18885183526067495,-0.005585696193431078,1.0,False,False,False
2007-04-10,0.2630485947667349,-0.9771862703421452,81.86,-1.6500000000000057,-0.774131670891276,12.68,0.11218466001014371,0.0,0.2460966301947519,14.310504111455549,0.19061273686933466,-0.010369139152306417,1.0,False,False,False
2007-04-11,-0.6558961612814107,-2.532510122993692,80.41,1.6500000000000057,-1.4249503322600554,13.49,0.117183074095391,0.0,0.34337902790568076,14.483575656022614,0.20750907907835536,0.008564643594035859,1.0,False,False,False
2007-04-12,0.6185280422544848,-1.5712859034758275,82.27,-0.8299999999999983,-0.8152360073987897,12.71,0.05685847282977354,0.0,0.3013815326280562,14.380963016707826,0.2004367269739562,0.0018527811016326723,1.0,False,False,False
2007-04-13,0.34535156789612387,-0.5925544953164774,83.09,-1.6500000000000057,-0.47269986983627943,12.2,0.10980925393480798,0.0,0.24602903200809775,14.07748513182442,0.17836915540633513,0.008553265266808108,1.0,False,False,False
2007-04-16,1.0806718061673992,2.245662548503624,86.6,-5.780000000000001,0.0,11.98,0.06063259095478551,0.0,0.3642686147093934,14.662603700756781,0.1875886060764682,-0.0008560710157254903,1.0,False,False,False
2007-04-17,0.20429009193054792,2.120424530139542,86.6,-4.949999999999989,0.0,12.14,0.0,0.0,0.32669956920794546,14.656114353800612,0.1765808677264824,-0.0013733643611948398,1.0,False,False,False
2007-04-18,0.06795786612301402,2.999966273566357,87.22,-6.400000000000006,0.0,12.42,0.0,0.0,0.3379674414666754,14.741540777938354,0.17395314316275456,4.365882808787802e-05,1.0,False,False,False
2007-04-19,-0.12224108658743793,3.330889816172311,86.21,-3.9399999999999977,-0.12224108658743793,12.54,0.0,0.0,0.40419817897919397,14.801303480015893,0.18918181470910844,0.007323448678559608,1.0,False,False,False
2007-04-20,0.9247297205412286,2.399826919556425,86.83,-2.9099999999999966,0.0,12.07,0.05615960993436854,0.0,0.4251228454317254,14.76660326383474,0.1850760337831614,0.00010834881818522213,1.0,False,False,False
2007-04-23,-0.22906420534931637,4.074251160174391,87.24,-6.420000000000002,-0.22906420534931637,13.04,0.0,0.0,0.4307096529226957,14.850633675053263,0.15182306586386174,-0.002210595725821385,1.0,False,False,False
2007-04-24,-0.03376325207643527,4.84497763639542,86.63,-6.009999999999991,-0.2627501179006897,13.12,0.0,0.0,0.46539189272339176,14.879424872638417,0.16062446540102315,-0.0068751445770817154,1.0,False,False,False
2007-04-25,1.013239664955412,5.98564571737612,87.04,-6.420000000000002,0.0,13.21,0.11847947351472166,0.0,0.4975160110664697,14.833600959898865,0.17213885921130267,-0.01873142936114347,1.0,False,False,False
2007-04-26,-0.08024608800321076,6.289375393753938,86.83,-4.560000000000002,-0.08024608800321076,12.79,0.0,0.0,0.542958194814742,14.899730538333777,0.15824764364379207,-0.023010526204374604,1.0,False,False,False
2007-04-27,-0.0066925445054266675,5.511415627022553,85.19,-0.6499999999999915,-0.08693326200348572,12.45,0.0,0.0,0.49395849989801727,14.841700575822891,0.14302031664780612,-0.023780313686503907,1.0,False,False,False
2007-04-30,-0.7830801151194611,4.2591197074995035,83.33,2.6500000000000057,-0.8693326200347684,14.22,0.05955540016576277,0.0,0.5013785438205246,14.848457343497785,0.174991299692143,-0.011596841118993506,1.0,False,False,False
2007-05-01,0.2630868861305924,4.187683871577685,83.54,2.8499999999999943,-0.6085328340243557,13.51,0.0608200655455094,0.0,0.4794144498767367,14.831732194664268,0.1761421563655967,-0.0145935530017135,1.0,False,False,False
2007-05-02,0.6458992128103525,5.254568645252555,84.98,0.789999999999992,0.0,13.08,0.06020922883345176,0.0,0.540995003915232,14.882219623359065,0.16821450683430972,-0.02309324612510788,1.0,False,False,False
2007-05-03,0.43452102413263916,5.720946315237652,84.77,1.8299999999999983,0.0,13.09,0.060756852705809515,0.0,0.4938332256214136,14.840412049264696,0.18112088793230785,-0.02613892933257378,1.0,False,False,False
2007-05-04,0.21299254526090383,4.679864159695191,85.19,2.030000000000001,0.0,12.91,0.05869096192793376,0.0,0.4944205070062366,14.825973108257406,0.1589755763042675,-0.02616975259798493,1.0,False,False,False
2007-05-07,0.2590329436769512,4.717929457509928,85.8,0.7999999999999972,0.0,13.15,0.05697729337557229,0.0,0.4469814279878525,14.786450230134827,0.16767231376189384,-0.02630329753792282,1.0,False,False,False
2007-05-08,-0.11924478304073949,6.401460630737099,84.77,0.5900000000000034,-0.11924478304073949,13.21,0.06050572076503918,0.0,0.5299682423149165,14.86602781501861,0.15825100140538906,-0.0282867414452872,1.0,False,False,False
2007-05-09,0.32499834184518406,7.154103080262253,86.21,-1.4699999999999989,0.0,12.88,0.11671352935183169,0.0,0.4551944605594928,14.830106738159875,0.16704011754519432,-0.031254427623120806,1.0,False,False,False
2007-05-10,-1.3949490942747556,5.122714175197052,82.51,4.089999999999989,-1.3949490942747556,13.6,0.1289009621225918,0.0,0.7384143664726575,14.952729623420655,0.15690593003412956,-0.015523677474402753,1.0,False,False,False
2007-05-11,0.9587663426081194,4.617681737539803,84.57,3.470000000000013,-0.4495570540790639,12.95,0.05958905938902816,0.0,0.49640278836985297,14.828981435864707,0.10921165584398485,-0.027754517350523256,1.0,False,False,False
2007-05-14,-0.1726656926550607,3.5466516033146656,82.92,5.329999999999998,-0.621446515932822,13.96,0.05867477037124848,0.0,0.5350820049878021,14.880264355661552,0.07744375238337353,-0.02223952374899374,0.0,False,False,False
2007-05-15,-0.1330494944119187,2.7614754953362297,81.48,6.969999999999999,-0.7536691788972538,14.01,0.06273251027787712,0.0,0.5079717467493353,14.880858768327853,0.05896494799096064,-0.013730172722367429,0.0,False,False,False
2007-05-16,0.8593125499600118,3.1553517186468927,83.13,5.939999999999998,0.0,13.5,0.1135113286513053,0.0,0.5020229648489642,14.78778446529215,0.0922566968179872,-0.02404351940451588,0.0,False,False,False
2007-05-17,-0.08585958655306092,2.4767145335022445,81.69,7.790000000000006,-0.08585958655306092,13.51,0.06165870244905083,0.0,0.5272203625064049,14.864470885488865,0.08137720992423114,-0.020475624509200596,0.0,False,False,False
2007-05-18,0.6610259122157514,2.740015381782346,82.51,7.179999999999993,0.0,12.76,0.062189631534154056,0.0,0.5291310577302369,14.82116942826619,0.0670029995835375,-0.026801199833415112,0.0,False,False,False
2007-05-21,0.15103756238508126,3.8803763513917566,82.92,6.769999999999996,0.0,13.3,0.061259526510306014,0.0,0.5656467500758395,14.8735711931445,0.07192490424663545,-0.034047384834341554,0.0,False,False,False
2007-05-22,-0.06556947085436526,4.6902911083311905,83.33,6.570000000000007,-0.06556947085436526,13.06,0.05914422635303514,0.0,0.558673388307236,14.889117039881468,0.054627044796368374,-0.03671371546348723,0.0,False,False,False
2007-05-23,-0.11810248671346724,8.452212142438164,82.72,-3.75,-0.18359451839223828,13.24,0.0,0.0,0.5086677363633783,14.922504304048422,0.06591542787530003,-0.03062365772076403,0.0,False,False,False
2007-05-24,-0.9722130986007937,6.4116027587772795,78.81,2.6299999999999955,-1.1540226870369152,14.08,0.19415110041571432,0.0,0.508760830862833,14.880932675921251,0.07029766350154709,-0.015208577829937009,0.0,False,False,False
2007-05-25,0.5439469320066337,7.744731814422989,79.63,0.7800000000000011,-0.616353026031069,13.34,0.07048434406094034,0.0,0.5605246892255672,14.926265153905156,0.07391822151647487,-0.022845044329760533,0.0,False,False,False
2007-05-29,0.15834267994985218,10.067032438601874,81.07,-5.189999999999998,-0.45898629598059015,13.53,0.12387869341224272,0.0,0.547920313150438,14.941839531697946,0.047147316282325935,-0.028266282062754278,0.0,False,False,False
2007-05-30,0.7970489427574057,11.975901082349626,83.54,-12.820000000000007,0.0,12.83,0.0,0.0,0.2788286022614714,14.399829806071292,0.06031031031031042,-0.03753232399065731,0.0,False,False,False
2007-05-31,0.026140373807326256,10.618438414319332,84.16,-8.280000000000001,0.0,13.05,0.0620577693976604,0.0,0.46373323352929935,14.879420663138449,0.08671344628900668,-0.04257879150913557,0.0,False,False,False
2007-06-01,0.37240297922382926,11.06848683831576,84.36,-9.310000000000002,0.0,12.78,0.06574372206967757,0.0,0.42661535973208814,14.72984276847779,0.09031977015547699,-0.04261354796552341,0.0,False,False,False
2007-06-04,0.1887652151272512,10.724735603488256,84.77,-6.009999999999991,0.0,13.29,0.12278799334431258,0.0,0.5381424657096057,14.917098128935063,0.08034730805231338,-0.045321735712845146,0.0,False,False,False
2007-06-05,-0.5327442827442908,10.752891548310917,82.51,-3.950000000000003,-0.5327442827442908,13.63,0.06635818006640408,0.0,0.6101211743983245,14.947585322021245,0.06991487049447564,-0.04463994617952238,0.0,False,False,False
2007-06-06,-0.8883082952318655,9.020052151535495,80.25,-1.2800000000000011,-1.4163201663201619,14.87,0.13411444084731858,0.0,0.6108165280111512,14.930386314723156,0.07531138209259214,-0.035908817923074876,0.0,False,False,False
2007-06-07,-1.7595887702649304,9.270934931029684,73.05,-2.739999999999995,-3.1509875259875253,17.06,0.18953466461133262,0.0,0.7364461204992551,14.826137487173487,0.11536683721449181,-0.019169363022468855,1.0,False,False,False
2007-06-08,1.1404038371235048,9.357198175716363,75.93,-3.1500000000000057,-2.046517671517667,14.84,0.20997768011645784,0.0,0.5203618111303814,14.789554980527658,0.11613840714278223,-0.03156442458006781,1.0,False,False,False
2007-06-11,0.09285666909861767,9.002962971453465,75.72,-0.6700000000000017,-1.9555613305613395,14.71,0.19189062283972938,0.0,0.5511330828999672,14.918714231587915,0.11989736902984283,-0.02937496056699407,1.0,False,False,False
2007-06-12,-1.0668610430057623,8.520115024996699,71.6,2.010000000000005,-3.0015592515592493,16.67,0.20289569099930277,0.0,0.6130170331788292,14.856943081634759,0.12916585125907742,-0.023578942914416645,1.0,False,False,False
2007-06-13,1.520428667113194,8.85208419831307,75.72,1.3900000000000006,-1.52676715176715,14.73,0.13306726687802603,0.0,0.6064929364596185,14.887730244334273,0.08874688458463731,-0.03541515358932423,0.0,False,False,False
2007-06-14,0.4816256515141504,8.90026877917669,77.3,1.0499999999999972,-1.0524948024948078,13.64,0.13401348582911216,0.0,0.5919077826049357,14.904978546819507,0.09187650035852735,-0.04076298751909546,0.0,False,False,False
2007-06-15,0.6500328299409164,7.532316549948792,77.91,3.740000000000009,-0.40930353430352895,13.94,0.13170026281133249,0.0,0.587748553966033,14.91005142564577,0.07839230646464945,-0.04958788309368267,0.0,False,False,False
2007-06-18,-0.12394807228129912,8.035560494513128,78.32,3.5400000000000063,-0.5327442827442908,13.42,0.05911703148106478,0.0,0.4823976579136582,14.781366864811421,0.0656973724136869,-0.05054593518723283,0.0,False,False,False
2007-06-19,0.17635532331810033,8.233372723016208,77.1,5.5800000000000125,-0.35732848232847836,12.85,0.1268556872012883,0.0,0.5053706872009259,14.70511555631082,0.04071069911162617,-0.04926483841895202,0.0,False,False,False
2007-06-20,-1.3627176110060701,6.609722954047514,74.44,8.030000000000001,-1.715176715176725,14.67,0.18853431752596736,0.0,0.6469981704483133,14.839765418247557,0.055860196033546305,-0.03955528270867581,0.0,False,False,False
2007-06-21,0.621364357482812,8.457872654237875,74.44,7.420000000000002,-1.1044698544698583,14.21,0.19870805268753797,0.0,0.6030282149714448,14.80211590594045,0.04619537222096315,-0.04905425174623457,0.0,False,False,False
2007-06-22,-1.28761003810276,8.551063517345003,70.76,8.829999999999998,-2.377858627858631,15.75,0.19174737036504064,0.0,0.6484101421368273,14.791037665538951,0.07687024568925138,-0.039465331904221856,0.0,False,False,False
2007-06-25,-0.3261014241980442,7.968527758336541,70.14,9.86,-2.6962058212058215,16.65,0.1965733851249374,0.0,0.7230999426765273,14.884335947082612,0.10396256992001662,-0.034926028543049936,1.0,False,False,False
2007-06-26,-0.32049142017760435,7.689182784535875,69.73,9.86,-3.008056133056125,18.89,0.2752937460838685,1.0,0.8774190540623903,14.964739741413252,0.11525484114343176,-0.03277202615474906,1.0,False,False,False
2007-06-27,0.8975818876012953,9.007347758172468,72.8,7.200000000000003,-2.1374740124740166,15.53,0.26997799723871313,0.0,0.6359572623649075,14.81282431583842,0.1054700837014888,-0.04499084353305127,1.0,False,False,False
2007-06-28,-0.039832702648867624,7.535447667718831,73.42,8.439999999999998,-2.1764553014553045,15.54,0.2558126380113527,0.0,0.6016155094796657,14.816671178368845,0.09029492615198254,-0.04430363364342782,0.0,False,False,False
2007-06-29,-0.1593943016537258,7.346231975756767,71.57,10.290000000000006,-2.3323804573804674,16.23,0.19925111170953533,0.0,0.6539834570234201,14.859331479755825,0.08942143632697386,-0.04550436895713772,0.0,False,False,False
2007-07-02,1.0709771835295756,7.787350932739079,74.23,8.039999999999992,-1.2863825363825354,15.4,0.2626003361340889,0.0,0.6550994259473892,14.838784838756439,0.06694061777168248,-0.055283196528360556,0.0,False,False,False
2007-07-03,0.3619849940766029,8.683268904263386,74.23,8.239999999999995,-0.929054054054046,14.92,0.19626755805180562,0.0,0.6248262044443753,14.854572646094928,0.04300325666598814,-0.060609607164665236,0.0,False,False,False
2007-07-05,0.03278903534658095,9.033369474883447,74.85,7.010000000000005,-0.8965696465696449,15.48,0.1966707360732033,0.0,0.666729192557996,14.893580175127415,0.0356879650288231,-0.06813019292701883,0.0,False,False,False
2007-07-06,0.3277828766225177,10.579003275698096,75.66,4.75,-0.5717255717255676,14.72,0.26355732925239345,0.0,0.6454157640130593,14.938112718990864,-0.012467874727783879,-0.07152808163716928,0.0,False,False,False
2007-07-09,0.09147935180344735,9.689052600234916,74.23,8.039999999999992,-0.48076923076924016,15.16,0.252824596404227,0.0,0.6707204811202699,14.861816989061033,-0.015966217574904462,-0.07194349487231055,0.0,False,False,False
2007-07-10,-1.4166340253296772,8.533450752676352,68.71,14.38000000000001,-1.8905925155925263,17.57,0.27407627467689005,1.0,0.8648152576729754,14.92196220219175,-0.03121877995222866,-0.06379666208561341,0.0,False,False,False
2007-07-11,0.5761207867028606,8.185565661192173,71.98,14.61999999999999,-1.3253638253638345,16.64,0.14490656454291762,1.0,0.8231504055226481,14.935063705067979,-0.01757993629289134,-0.06954860691101161,0.0,False,False,False
