Date,spx_daily_change_pct,ndx_return_60_pct,breadth,breadth_fall_60_points,spx_drawdown_252_pct,vix,vix_slope_20,breadth_slope_20,spx_drawdown_252_slope_20,trajectory_buy_probability,nearest_label,nearest_distance,effective_neighbors,static_buy_probability,future_ndx_return_126,future_ndx_min_return_126,successful_buy_outcome,raw_ma200_recross,trajectory_filter_pass_0.50,filtered_ma200_recross_0.50,trajectory_filter_pass_0.60,filtered_ma200_recross_0.60,trajectory_filter_pass_0.70,filtered_ma200_recross_0.70
2005-02-07,-0.10806317539484578,0.790344482090366,85.53,-12.349999999999994,-0.9723939019365413,11.73,-0.07231578947368413,0.1930977443609027,0.039871000120821384,0.22237016377157837,0.0,0.7046878857632749,14.26480231330252,0.22330136518961916,0.039841731794251434,-0.07991890389457512,0.0,False,False,False,False,False,False,False
2005-02-08,0.04992926687192867,-0.5844197963287279,86.0,-10.489999999999995,-0.9229501442109656,11.6,-0.0856165413533834,0.2836390977443609,0.07226967294627189,0.21971585405085853,0.0,0.6830550702737463,14.253090453682775,0.21242369314930948,0.044660042148118695,-0.08210401320554073,0.0,False,False,False,False,False,False,False
2005-02-09,-0.8566913415952726,-3.311067049107752,83.13,-5.739999999999995,-1.7717346518335342,12.0,-0.09138345864661658,0.29881954887217876,0.08167513964143992,0.17090126032426173,0.0,0.7141791958864309,14.277639124083064,0.2106200122004746,0.05236227527027304,-0.06633882174925843,0.0,False,False,False,False,False,False,False
2005-02-10,0.4194630872483174,-3.4677378023780348,83.52,-4.929999999999993,-1.3597033374536438,11.51,-0.11230827067669165,0.3139473684210531,0.10196690737969781,0.1709175348191515,0.0,0.6722493677697025,14.258460255917585,0.15837626998680646,0.06226316173689139,-0.06635121413829037,0.0,False,False,False,False,False,False,False
2005-02-11,0.6934001670843681,-1.1636842683060644,85.28,-7.799999999999997,-0.6757313555830313,11.43,-0.12837593984962412,0.3339624060150376,0.1176055094472893,0.22611138841531891,0.0,0.7084802437742285,14.272856122777657,0.21342309066408696,0.040012806188786776,-0.08079659721269383,0.0,False,False,False,False,False,False,False
2005-02-14,0.06637351696672233,-2.0946840470492334,85.07,-5.449999999999989,-0.6098063452822489,11.52,-0.1475112781954887,0.36749624060150377,0.13984900446418871,0.1019162846398753,0.0,0.7334565741659256,14.32035245913617,0.15409327031087727,0.0406316432736753,-0.08539796256687981,0.0,False,False,False,False,False,False,False
2005-02-15,0.3316474587513385,-2.1197993433745954,84.85,-5.459999999999994,-0.28018129377833656,11.27,-0.16821804511278204,0.4190375939849629,0.17908801670430677,0.15211944965562918,0.0,0.8485931036707188,14.44531476141697,0.20935213756303195,0.017262327926064858,-0.09077102048730046,0.0,False,False,False,False,False,False,False
2005-02-16,0.01652755970580344,-0.6249557054590071,85.3,-7.509999999999991,-0.26370004120312984,11.1,-0.17833834586466163,0.4442481203007516,0.20198208748075341,0.20737296477405634,0.0,0.9482581283344919,14.562176904794962,0.21055165531606068,0.0258556414961002,-0.08788843433328375,0.0,False,False,False,False,False,False,False
2005-02-17,-0.7849293563579329,-3.1238044226796213,83.55,-5.1499999999999915,-1.0465595385249271,11.77,-0.1654962406015036,0.41405263157894656,0.19853713393496067,0.2272306147932428,0.0,0.909540331823633,14.533638539193019,0.21660063108836283,0.03716867747434649,-0.07400825385541931,0.0,False,False,False,False,False,False,False
2005-02-18,0.06662225183211579,-3.0206066811723886,82.34,-2.730000000000004,-0.9806345282241558,11.18,-0.14961654135338356,0.35296240601503714,0.18312778237311417,0.15413839210170205,0.0,0.8145893275724643,14.490267910869171,0.17009554490887707,0.03848488847828957,-0.07163125247459423,0.0,False,False,False,False,False,False,False
2005-02-22,-1.4480692410119733,-5.590976588417429,78.85,1.690000000000012,-2.414503502266163,13.14,-0.09637593984962417,0.20490225563909756,0.13772379031633442,0.12401278953362316,0.0,0.8858270971111523,14.600508129259628,0.2271698185862446,0.054562369902347196,-0.05837745219434165,0.0,False,False,False,False,False,False,False
2005-02-23,0.5573382874514365,-5.143005588432836,79.17,1.6499999999999915,-1.870622167284719,12.39,-0.060894736842105356,0.06503759398496173,0.10354687708145495,0.11124364319990532,0.0,0.6720572877760762,14.350960295946914,0.29994163241142807,0.04956949815976319,-0.060276937258281094,0.0,False,False,False,False,False,False,False
2005-02-24,0.7893852872018936,-3.9691478322492535,80.29,0.37999999999999545,-1.096003296250514,11.57,-0.04440601503759396,-0.02663157894736779,0.0850767214699292,0.11029997610952136,0.0,0.7086917739400022,14.299955635301112,0.1703470670844775,0.02899104572019695,-0.07304425746684162,0.0,False,False,False,False,False,False,False
2005-02-25,0.9331778036993921,-2.8380528157811002,82.18,-2.3200000000000074,-0.1730531520395484,11.49,-0.029406015037593995,-0.08871428571428606,0.07707773760730609,0.11437391693552085,0.0,0.7400616638401782,14.309974171909763,0.17071205083043156,0.025528849302508316,-0.07862335450913627,0.0,False,False,False,False,False,False,False
2005-02-28,-0.6438831104507381,-5.981395638241615,81.41,0.3100000000000023,-0.8158220024721996,12.08,-0.0033458646616539986,-0.17606015037594008,0.05129015369077792,0.11785874412710959,0.0,0.7637079160932223,14.506001862484107,0.17484668984254567,0.031647496393164776,-0.06894018609945607,0.0,False,False,False,False,False,False,False
2005-03-01,0.5649717514124353,-5.324985277252581,82.54,-0.7200000000000131,-0.2554594149155265,12.04,0.017255639097744375,-0.20516541353383416,0.04239895164363288,0.18744818948750386,0.0,0.7944755247986094,14.529912392771186,0.16565921805378162,0.02898674087412023,-0.07883450646587009,0.0,False,False,False,False,False,False,False
2005-03-02,-0.02478519497688403,-5.520317145688802,82.45,0.14999999999999147,-0.28018129377833656,12.5,0.033127819548872374,-0.22002255639097837,0.0400878587073366,0.11623759374990861,0.0,0.7483715679458056,14.493982857310916,0.10721207595172086,0.026519720969264693,-0.0776447603063044,0.0,False,False,False,False,False,False,False
2005-03-03,0.033055119411629086,-6.649831130100814,82.38,-0.4299999999999926,-0.24721878862793423,12.93,0.04859398496240597,-0.2221203007518799,0.04062690719381867,0.11464723153807843,0.0,0.8210783329082623,14.579385323333046,0.22936511897357714,0.046180608377593524,-0.06947595393844808,0.0,False,False,False,False,False,False,False
2005-03-04,0.9582817017761203,-4.325722159652178,83.32,-3.549999999999997,0.0,11.94,0.05006015037593986,-0.21732330827067564,0.03826005062099001,0.19206660853607893,0.0,0.8493244659670227,14.543495885694169,0.22868631071082202,0.03726867379552545,-0.07479382867063888,0.0,False,False,False,False,False,False,False
2005-03-07,0.26184436625480423,-3.540148947194288,83.23,-2.450000000000003,0.0,12.26,0.04671428571428582,-0.17884962406014962,0.05001378601014279,0.18548836455760526,0.0,0.7547832513336719,14.476956227254867,0.17592236294567076,0.01806885840020689,-0.08953533523168533,0.0,False,False,False,False,False,False,False
2005-03-08,-0.4815147310862522,-5.040408997446866,81.88,-0.6799999999999926,-0.4815147310862522,12.4,0.05200000000000004,-0.15548872180451245,0.051896091032717785,0.1152197483324145,0.0,0.7693925202469376,14.456574791736317,0.25655239110287525,0.04488928139207782,-0.0796781473849476,0.0,False,False,False,False,False,False,False
2005-03-09,-1.016893554206999,-5.182037927683226,78.86,2.969999999999999,-1.4935117930302777,12.7,0.05851127819548891,-0.1623609022556388,0.039363821915142434,0.24845388138577906,0.0,0.8029932105156864,14.589902969382797,0.261966745200773,0.051170186204812174,-0.07564488363841848,0.0,False,False,False,False,False,False,False
2005-03-10,0.18227009113505055,-5.969799402896692,78.21,3.970000000000013,-1.3139639272014891,12.49,0.06668421052631579,-0.2130977443609023,0.01685264910456833,0.1896144627364927,0.0,0.7814444651100397,14.571512759463012,0.156405628825415,0.048085123132027396,-0.07710019811333146,0.0,False,False,False,False,False,False,False
2005-03-11,-0.7525636784651124,-7.485283816499322,76.03,7.010000000000005,-2.056639190402354,12.8,0.07081203007518803,-0.28142105263157824,-0.010450789757210904,0.2540133711758924,1.0,0.8974946975379602,14.649446405683271,0.2787722493974407,0.0678714699396934,-0.06561329401450555,0.0,False,False,False,False,False,False,False
2005-03-14,0.558286809432551,-6.685020601984448,75.61,8.290000000000006,-1.5098343262874403,12.39,0.06587969924812025,-0.31669172932330864,-0.018095149112701676,0.14678319583731564,0.0,0.6842928118331957,14.401102231906773,0.18439140041753202,0.06409520226521215,-0.07144130051680098,0.0,False,False,False,False,False,False,False
2005-03-15,-0.7457739476300906,-6.566228337542446,73.97,9.049999999999997,-2.2443483228597128,13.15,0.07178195488721809,-0.36416541353383436,-0.033937354165296155,0.208696741498146,0.0,0.8245961009630628,14.548943061505627,0.2757982565652657,0.0701170392660746,-0.06338628283823555,0.0,False,False,False,False,False,False,False
2005-03-16,-0.8098179996660626,-6.9133977615071895,70.93,12.019999999999996,-3.035991185832043,13.49,0.07614285714285712,-0.44184962406014977,-0.05342617903724193,0.22578572638879513,1.0,0.699426403462509,14.313176863096698,0.27155834200622236,0.06957200433311139,-0.053410306614723235,0.0,False,False,False,False,False,False,False
2005-03-17,0.17675279858599957,-6.5541436082338205,71.23,10.950000000000003,-2.864604586631836,13.29,0.07162406015037599,-0.4872105263157898,-0.06606231859114957,0.32518815364193987,0.0,0.6491387313173391,14.014517778010315,0.10892060411885682,0.06783944932543706,-0.05430113670738035,0.0,False,False,False,False,False,False,False
2005-03-18,-0.04200974626112908,-7.7588456806233825,69.81,13.909999999999997,-2.9054109197747424,13.14,0.07224812030075195,-0.5593308270676699,-0.08773121053800122,0.2807849304453988,1.0,0.6500798904695129,13.880415542992248,0.10313726296003661,0.07749932632713552,-0.05224333063864195,0.0,False,False,False,False,False,False,False
2005-03-21,-0.4959233420190001,-8.002131918664812,68.42,16.289999999999992,-3.386925650861017,13.61,0.06821052631578943,-0.6497518796992483,-0.1124426979072765,0.29444982095093086,1.0,0.6025447431572508,13.794086683755479,0.19461222391660687,0.06844285762403568,-0.0522752534608778,0.0,False,False,False,False,False,False,False
2005-03-22,-1.0221321169116337,-9.213208821579288,65.01,20.08,-4.374438912919276,14.27,0.1008947368421053,-0.8230601503759404,-0.1702830711327287,0.2795743899005722,0.0,0.7723268071750777,13.828051709533424,0.32380578520444464,0.07720344825232583,-0.039751824120019985,0.0,False,False,False,False,False,False,False
2005-03-23,0.06827686267816269,-8.448671614030934,61.38,23.160000000000004,-4.309148779890637,14.06,0.11703759398496232,-1.022360902255639,-0.21565585685181948,0.21379098077056413,0.0,0.6765877796760872,13.360076072640135,0.21731061334412166,0.06119842094892536,-0.044110153080984205,0.0,False,False,False,False,False,False,False
2005-03-24,-0.09381663113006145,-9.49704160227559,61.68,24.110000000000007,-4.39892271280502,13.42,0.10857894736842101,-1.17293984962406,-0.24641334573515325,0.2946043060345448,0.0,0.8731182704803321,13.448097505210814,0.33869160115729785,0.06627481393798385,-0.04292011918853844,0.0,False,False,False,False,False,False,False
2005-03-28,0.24756701382959712,-9.368903658574112,61.33,24.75,-4.162245980576184,13.75,0.10078947368421055,-1.270691729323309,-0.2542500453148125,0.2127354644396922,0.0,0.856100031038671,13.380549950241829,0.13400697811181134,0.06725017145262813,-0.04472027758350261,0.0,False,False,False,False,False,False,False
2005-03-29,-0.7578983224048264,-9.81795339212692,58.15,28.470000000000006,-4.888598710519865,14.49,0.10948872180451129,-1.394676691729323,-0.2766134081057065,0.2838661543200723,0.0,0.8865014203030752,13.199571296403686,0.13479048227871374,0.07410847207615712,-0.039260007921657514,0.0,False,False,False,False,False,False,False
2005-03-30,1.3729191693839127,-7.980902092380571,61.02,26.57999999999999,-3.582796049946946,13.64,0.10178947368421054,-1.4248421052631566,-0.2653501405915848,0.11522741925358501,0.0,0.8975872615339701,13.471172429560648,0.046095642436670387,0.05168460991861856,-0.05690669955890448,0.0,True,False,False,False,False,False,False
2005-03-31,-0.06771626883360637,-7.544698816970275,62.01,24.35,-3.648086182975596,14.02,0.10437593984962386,-1.4099248120300754,-0.25040642098242594,0.2909023302297711,0.0,0.8911169845824257,13.265050428222237,0.21429523004567744,0.05819781049961881,-0.05104787086939222,0.0,False,False,False,False,False,False,False
2005-04-01,-0.6522107403015287,-6.519789035709966,61.16,22.340000000000003,-4.2765037133763,14.09,0.11246616541353384,-1.3775187969924807,-0.2388551154266959,0.30063248111003826,0.0,0.9117022183840077,13.516699473262854,0.3493777436083951,0.08206349746486552,-0.04253581515636162,0.0,False,False,False,False,False,False,False
2005-04-04,0.2728280330803745,-5.56607151992633,61.53,19.400000000000006,-4.015343181261732,14.11,0.1034661654135338,-1.2930751879699247,-0.21361041549437934,0.17394883781762635,0.0,0.871831708645507,13.514851091440361,0.09518987307674807,0.08460642505011107,-0.0473143182187552,0.0,False,False,False,False,False,False,False
2005-04-05,0.4506419522149585,-4.736375776876056,61.98,19.770000000000003,-3.582796049946946,13.68,0.09011278195488721,-1.1708571428571433,-0.17614836078198423,0.17205045825719967,0.0,0.768530670193616,13.394146871969806,0.22434656384810223,0.08211625947767476,-0.05182813816343734,0.0,True,False,False,False,False,False,False
2005-04-06,0.22854240731333686,-5.3770106274883105,62.6,18.020000000000003,-3.362441850975273,13.15,0.06926315789473678,-1.0291428571428571,-0.13775358988346553,0.17012744581588346,0.0,0.6343461265337504,13.284920693558945,0.09714728620262944,0.07757974430494285,-0.04985580851911642,0.0,False,False,False,False,False,False,False
2005-04-07,0.5911662866312062,-4.166986171817088,63.7,18.560000000000002,-2.7911531869746264,12.33,0.040308270676691675,-0.8904060150375945,-0.10284423210151393,0.16790001911215738,0.0,0.640924540285785,13.341822005784424,0.22952269060930228,0.047882590634189315,-0.0619186376032701,0.0,True,False,False,False,False,False,False
2005-04-08,-0.8311644698178022,-4.364619544225579,60.79,19.65,-3.5991185832041084,12.62,0.012736842105263243,-0.7807067669172931,-0.07469093037825923,0.2418113925652046,1.0,0.5917772608292922,13.449082480987373,0.397012715083506,0.04532848680667745,-0.05300888529886916,0.0,False,False,False,False,False,False,False
2005-04-11,0.0,-5.571025303682509,60.72,19.620000000000005,-3.5991185832041084,11.98,-0.019278195488721644,-0.6802330827067667,-0.05482775738824734,0.10990401977541714,0.0,0.6953052468277376,13.75880799461816,0.23025537536530663,0.05232829461296551,-0.048493456426904724,0.0,False,False,False,False,False,False,False
2005-04-12,0.5587538096850642,-3.6254675830647565,61.48,17.880000000000003,-3.060474985717787,11.3,-0.06624812030075178,-0.5525112781954893,-0.0163163969664634,0.21028485877190586,0.0,0.7611389791633635,14.12411162556911,0.22963914761176277,0.03883397351527029,-0.05527277122673191,0.0,True,False,False,False,False,False,False
2005-04-13,-1.1786496043104888,-6.3691860278904056,58.62,22.35,-4.203052313719091,13.31,-0.0708646616541353,-0.47029323308270676,-0.0033933687560943762,0.30406659993180535,1.0,0.8855300734863044,14.169806254578488,0.38925537893702133,0.05311011986207648,-0.03751163045262995,0.0,False,False,False,False,False,False,False
2005-04-14,-1.005281990117568,-8.411874241336136,54.49,28.21,-5.166081775891618,14.53,-0.05292481203007503,-0.4719924812030078,-0.013782108908114979,0.3092427870165033,1.0,0.8289188439263829,13.772694856487892,0.13428602922852245,0.055553628055761806,-0.023786889454803006,0.0,False,False,False,False,False,False,False
2005-04-15,-1.6695352839931177,-8.867466761556642,49.91,30.92,-6.749367501836289,17.74,0.0061503759398496075,-0.5096616541353381,-0.04087996863128234,0.32632264911844855,1.0,0.753083205289272,13.744751270582505,0.29853074733980994,0.08889030874846471,-0.0012352778310225077,0.0,False,False,False,False,False,False,False
2005-04-18,0.2975669525643321,-6.90497570251426,50.54,28.79,-6.471884436464537,16.56,0.039308270676691626,-0.528691729323309,-0.058816346342065444,0.15207762530065927,0.0,0.6283800384748873,13.14666716208892,0.12379286292621955,0.09525667030738028,-0.0022198896438248017,0.0,False,False,False,False,False,False,False
2005-04-19,0.5933682373472804,-5.509297438216598,54.4,24.470000000000006,-5.916918305721053,14.96,0.05188721804511273,-0.48554887218045245,-0.07106438257563488,0.10680709906294981,0.0,0.638636146895498,13.418498625502957,0.09017982409282702,0.09085022522522523,-0.009818412162162171,0.0,False,False,False,False,False,False,False
2005-04-20,-1.3272033310201214,-4.984939148757994,50.25,26.599999999999994,-7.165592099893903,16.92,0.10085714285714295,-0.5344511278195494,-0.1129384303000221,0.3616136078478466,1.0,0.6322013334115973,13.40419282430485,0.49374445749293105,0.09352809467960355,0.0017343711127697503,0.0,False,False,False,False,False,False,False
2005-04-21,1.978021978021971,-2.8982201439717747,54.77,22.499999999999993,-5.329307108463233,14.41,0.1066691729323308,-0.553902255639098,-0.1233517156148353,0.15374885687738782,0.0,0.9485495400186198,14.320485284313065,0.12588301126528872,0.08445663513821633,-0.02630978948022966,0.0,False,False,False,False,False,False,False
2005-04-22,-0.6810344827586245,-5.818384238673035,52.96,26.529999999999994,-5.9740471721211215,15.38,0.11570676691729316,-0.5845338345864663,-0.14285898374435285,0.29218442193257377,1.0,0.633425087032218,13.279883103378165,0.38539881402600074,0.0945532328086629,-0.008387219341265628,0.0,False,False,False,False,False,False,False
2005-04-25,0.8679802100512113,-4.659215283075191,55.39,24.340000000000003,-5.157920509263036,14.62,0.11615037593984966,-0.5728646616541345,-0.1446016903026362,0.11676036970552821,0.0,0.5951544052562778,13.398094148696357,0.09113852764758253,0.08892305765631625,-0.01949475061051542,0.0,False,False,False,False,False,False,False
2005-04-26,-0.8949315893640675,-5.270564069731765,52.55,26.510000000000005,-6.006692238635425,14.91,0.13111278195488726,-0.6430451127819555,-0.16844117966506927,0.28649605430558156,0.0,0.675382054064624,13.360419069107072,0.18760113039380819,0.11983695078250944,-0.007842695521778631,1.0,False,False,False,False,False,False,False
2005-04-27,0.4080923851697449,-6.308772530155371,53.0,28.950000000000003,-5.623112707092126,14.87,0.1314511278195489,-0.6530601503759405,-0.16450168103683674,0.11386320509706936,0.0,0.7375361980977668,13.378791744417313,0.08064005307504768,0.11382536382536368,-0.010163229757824355,1.0,False,False,False,False,False,False,False
2005-04-28,-1.141473538567972,-7.506267802528132,50.32,32.669999999999995,-6.700399902064791,16.86,0.16436842105263152,-0.6736691729323308,-0.1739147509678463,0.26056193875071726,0.0,0.8424839531368041,13.742494453183664,0.16165893321243374,0.11768337247834015,0.008160137374138676,1.0,False,False,False,False,False,False,False
2005-04-29,1.1896431070678615,-6.839551504819353,51.81,32.0,-5.590467640577823,15.31,0.17197744360902245,-0.668834586466165,-0.17280408235147543,0.24904144756669688,0.0,0.8223067253944343,13.555335644225602,0.1366332359638258,0.08628298341063778,0.0020551946452327385,0.0,False,False,False,False,False,False,False
2005-05-02,0.4668049792531104,-5.604545695645258,53.27,29.990000000000002,-5.149759242634455,15.12,0.1753533834586466,-0.6232406015037593,-0.15929810652477902,0.11850131574569414,0.0,0.8279718957737692,13.701431216997545,0.07872215247571065,0.09369885721108928,0.0027393219124680623,0.0,False,False,False,False,False,False,False
2005-05-03,-0.08604371020478618,-6.965180613754418,52.99,32.49,-5.2313719089202575,14.53,0.16199248120300735,-0.5621203007518796,-0.138422445569567,0.25992622111634955,0.0,0.7711277936612624,13.51346103692949,0.15574228185684436,0.10617045271467718,0.015795630459299215,1.0,False,False,False,False,False,False,False
2005-05-04,1.248708232862561,-5.025996533795485,56.27,29.259999999999998,-4.047988247776047,13.85,0.12927067669172934,-0.43083458646616507,-0.09468296547293269,0.05855522803910114,0.0,0.9220251731581186,14.081437878222989,0.04447747101090347,0.08560804296928803,-0.0014047651838589026,0.0,False,False,False,False,False,False,False
2005-05-05,-0.2636727056221977,-5.384650516412314,56.98,29.020000000000003,-4.300987513262067,13.98,0.08440601503759403,-0.26251879699248093,-0.04450651643390674,0.25475817593444827,0.0,0.6582264683854212,13.526280130139028,0.20517768209870543,0.1014577701770838,0.00013791581618560755,1.0,False,False,False,False,False,False,False
2005-05-06,-0.11086474501108556,-3.372024342816937,56.47,26.659999999999997,-4.4070839794336125,14.05,0.042639097744360865,-0.13733082706766908,-0.006332652000522712,0.18416438948822944,0.0,0.4587806065397492,13.091901769669304,0.2101862115577141,0.11241071428571425,-0.0038736263736264265,1.0,False,False,False,False,False,False,False
2005-05-09,0.6403141808247304,-2.8835369617010387,58.18,25.339999999999996,-3.7949889822900484,13.75,-0.015669172932330916,0.017676691729323558,0.04180041223600937,0.05270469747532637,0.0,0.5626457774876066,13.437534514818987,0.09182204642126314,0.11251349615274209,-0.008897210567316849,1.0,False,False,False,False,False,False,False
2005-05-10,-1.0688836104512989,-5.236816486007934,55.74,29.54,-4.823308577491215,14.91,-0.07080451127819533,0.1536466165413533,0.08404263740228758,0.22758374211112437,0.0,0.4353826781859219,12.630470459240508,0.288648778470454,0.12335558068341657,0.0030544140765051964,1.0,False,False,False,False,False,False,False
2005-05-11,0.42016806722688926,-5.113736095851673,55.54,29.529999999999994,-4.423406512690775,14.45,-0.10620300751879706,0.250233082706767,0.11660793213753397,0.26148570343063177,1.0,0.6458108713333421,13.609529350910359,0.07877875106508922,0.11568634168065506,-0.0032612791613853,1.0,False,False,False,False,False,False,False
2005-05-12,-0.9990607121509565,-5.978801783752341,52.67,32.17999999999999,-5.378274708234709,16.12,-0.10019548872180448,0.24524060150375895,0.1206578839983337,0.29890911192142455,0.0,0.5833217344469915,12.804895675651283,0.15140959462529083,0.12058097732318762,0.01088816942651527,1.0,False,False,False,False,False,False,False
2005-05-13,-0.4657581507676478,-4.653756134879828,50.88,34.419999999999995,-5.818983106178077,16.32,-0.043037593984962416,0.1450977443609021,0.09373184041471526,0.23078596116636402,0.0,0.5201234615818933,12.44718784817345,0.29030897929042104,0.12260051814528472,0.006833805919911784,1.0,False,False,False,False,False,False,False
2005-05-16,1.013864818024257,-2.541318642260526,53.62,29.93,-4.864114910634121,15.68,-0.011518796992481197,0.09258646616541318,0.0834290083324694,0.05531694154541309,0.0,0.6572367230855092,13.581775845635239,0.08728214337278031,0.11662209255207046,0.006388956425426251,1.0,False,False,False,False,False,False,False
2005-05-17,0.6948614566354872,-1.666886630592579,55.06,27.28,-4.203052313719091,14.57,-0.019796992481202823,0.11696240601503806,0.088914852216643,0.05515301871320686,0.0,0.5606319727451535,13.337963015939685,0.08885348159783028,0.10855355872602579,0.0002617203752666164,1.0,True,False,False,False,False,False,False
2005-05-18,1.005281990117557,1.0166859651823623,59.33,19.519999999999996,-3.2400228515465646,13.63,-0.00996992481203024,0.13581954887218087,0.08586511573964696,0.05975640327740529,0.0,0.6719926723819316,14.307709589123153,0.1844785080147917,0.08948093767806742,-0.012410055258868624,0.0,False,False,False,False,False,False,False
2005-05-19,0.46390013495276605,1.6258207589390228,60.93,18.240000000000002,-2.7911531869746264,13.32,-0.0392556390977443,0.23524812030075187,0.11231866493950511,0.06537965679353658,0.0,0.6829337438625801,14.426074705958914,0.22857498175365887,0.08545907468631486,-0.020309840084657305,0.0,False,False,False,False,False,False,False
2005-05-20,-0.1511208126941499,0.6819484618273419,60.38,19.910000000000004,-2.9380559862890676,13.14,-0.05415789473684193,0.2889774436090222,0.12267672363803449,0.1497881011928298,0.0,0.7112791217158062,14.224687451070706,0.23911349313428062,0.0970707956493857,-0.024560553904951377,0.0,False,False,False,False,False,False,False
2005-05-23,0.3867821407550709,0.5448948850612201,61.44,20.74000000000001,-2.56263772137435,12.95,-0.08040601503759393,0.3850601503759396,0.14671871059350786,0.06857660148163272,0.0,0.6572315654691864,14.170231572978523,0.10058484368156079,0.09420799624809462,-0.029109834421125358,0.0,False,False,False,False,False,False,False
2005-05-24,0.01675182176059664,1.9490145729374797,61.49,19.919999999999995,-2.5463151881171986,12.69,-0.10327819548872179,0.42791729323308264,0.15368953682664147,0.0,0.0,0.6456815142853431,14.141602788974529,0.10220778693116586,0.0946204729725344,-0.032418677416632624,0.0,False,False,False,False,False,False,False
2005-05-25,-0.3433548279038523,0.3575053200196354,59.32,23.220000000000006,-2.8809271198889985,12.58,-0.12501503759398508,0.4334360902255638,0.15673313701293956,0.18614598840603877,1.0,0.6435080835577912,13.936028886156366,0.36293922067591994,0.10532325097376538,-0.027519883082905428,1.0,False,False,False,False,False,False,False
2005-05-26,0.6386554621848672,1.5420119584600878,60.96,21.490000000000002,-2.2606708561168753,12.24,-0.11674436090225551,0.41056390977443613,0.14750415580287532,0.07129593660473095,0.0,0.6386697563923067,14.081314691863072,0.17518111489761506,0.09553848140495869,-0.03762267561983468,0.0,False,False,False,False,False,False,False
2005-05-27,0.10020040080160886,2.5074575531288446,62.2,20.179999999999993,-2.1627356565738998,12.15,-0.1272857142857143,0.4129323308270674,0.15052321082638023,0.0,0.0,0.5975295235469852,14.019174597756214,0.10332347194666633,0.09759323783714025,-0.03824364434120531,0.0,False,False,False,False,False,False,False
2005-05-31,-0.6089422756089369,1.4501045653632305,62.06,21.25999999999999,-2.75850812046029,13.29,-0.11978947368421046,0.42072932330827123,0.14683530011677354,0.14426741287335088,0.0,0.6731426403447999,14.182535381244486,0.3195122185049952,0.09189501046913384,-0.03377349072687563,0.0,False,False,False,False,False,False,False
2005-06-01,0.906420478388581,0.9254465441366877,64.32,18.91000000000001,-1.8770913245735765,12.36,-0.1321428571428571,0.44317293233082644,0.15085457052408205,0.07542924254808057,0.0,0.8356073852288703,14.498341292745469,0.17565795422076114,0.07524206476434747,-0.04422571336966974,0.0,False,False,False,False,False,False,False
2005-06-02,0.1663478333194801,2.636967258692313,64.82,17.060000000000002,-1.7138659920019617,11.84,-0.15939849624060146,0.5075112781954887,0.17084660561875595,0.0,0.0,0.7596353685968632,14.333093437481244,0.11128057847206817,0.06603100142769724,-0.049988527432184404,0.0,False,False,False,False,False,False,False
2005-06-03,-0.6891970439259265,1.4783374288755535,63.77,15.089999999999996,-2.391251122174154,12.15,-0.17715037593984975,0.5552030075187966,0.17365702675852282,0.2501647072049997,1.0,0.8490107352073555,14.534682040967747,0.2740279928936227,0.10346524396560652,-0.03493085051279399,1.0,False,False,False,False,False,False,False
2005-06-06,0.12541806020067714,1.3703932090423532,64.46,13.75,-2.2688321227454455,12.28,-0.18918796992481188,0.5944887218045112,0.1736692993399191,0.0,0.0,0.8294755712882413,14.29140214737933,0.11293178513253321,0.10602030713079258,-0.03542423006982598,1.0,False,False,False,False,False,False,False
2005-06-07,-0.01670146137787709,1.6923036051114337,65.25,10.780000000000001,-2.285154656002608,12.39,-0.20172932330827065,0.6600451127819548,0.1798976343985729,0.09921297086842404,0.0,0.8015379122800055,14.22010935471184,0.20137044999386924,0.10688254349757043,-0.02651000574742668,1.0,False,False,False,False,False,False,False
2005-06-08,-0.21715526601518986,0.8309737375337578,64.01,11.599999999999994,-2.4973475883456997,12.7,-0.1894812030075188,0.6587293233082707,0.16458758910661153,0.09956139177941654,1.0,0.8210592832214149,14.279534441269627,0.14826898606078798,0.113682184750733,-0.02431791998324262,1.0,False,False,False,False,False,False,False
2005-06-09,0.5189587344103241,2.4899138516437436,64.88,9.090000000000003,-1.9913490573736925,12.08,-0.19003007518797016,0.654248120300752,0.15932265168757226,0.1058358809618224,1.0,0.7308356333925916,14.275107693997313,0.1479316913065326,0.1023605679913735,-0.03178387226689883,1.0,False,False,False,False,False,False,False
2005-06-10,-0.23315846448498379,2.3408220800279933,64.49,6.440000000000012,-2.219864522973969,11.96,-0.16236090225563915,0.5848345864661648,0.13205911211555402,0.07292540396443771,0.0,0.7429728650805545,14.499558297466235,0.22470784820778006,0.10819713087270388,-0.020045758767143096,1.0,False,False,False,False,False,False,False
2005-06-13,0.22535681495701176,2.7896721631050836,63.99,7.240000000000002,-1.999510324002285,11.65,-0.12970676691729321,0.46224060150375945,0.09623544701957315,0.0,0.0,0.6094844751212658,14.439804391100298,0.06301944243277405,0.10691700509439994,-0.02524311209642094,1.0,False,False,False,False,False,False,False
