price_rise_pct,breadth_drawdown_points,breadth_cap,full_cagr,full_sharpe,full_max_drawdown,full_calmar,early_cagr,early_sharpe,early_max_drawdown,early_calmar,late_cagr,late_sharpe,late_max_drawdown,late_calmar,real_breadth_cagr,real_breadth_sharpe,real_breadth_max_drawdown,real_breadth_calmar,min_half_calmar,completed_trades,exposure,raw_signal_days
3.0,30.0,60.0,0.18681921711621863,0.9940924902376745,-0.32184865778990224,0.5804567227313755,0.17407607540824555,0.9537436684116913,-0.32184865778990224,0.540863139227008,0.1998591420875766,1.034477737476463,-0.22986796654908903,0.8694519079277453,0.2067010050705147,1.0425685525132837,-0.32184865778990224,0.6422304398903098,0.540863139227008,14,0.8157343221022086,35
1.0,30.0,50.0,0.19236214754771908,1.024678133381108,-0.32184931872442846,0.5976776595647295,0.17379763334923615,0.929074610298393,-0.32184931872442846,0.539996896802643,0.21106980623340754,1.1220375759303336,-0.22978224806084524,0.9185644583715504,0.2129197895627395,1.089449515879015,-0.32184931872442846,0.6615511581835728,0.539996896802643,15,0.8171852329517976,34
1.0,35.0,50.0,0.18780467874520235,0.9894039415145329,-0.32184931872442846,0.5835174033908803,0.17379763334923615,0.929074610298393,-0.32184931872442846,0.539996896802643,0.2020703966210513,1.049668567715179,-0.22986796654908914,0.8790715803278246,0.20710706641694832,1.0458248804214216,-0.32184931872442846,0.6434907715131007,0.539996896802643,13,0.8497501209092375,21
3.0,35.0,50.0,0.18754663892100387,0.988671582006388,-0.32184931872442846,0.5827156622990516,0.17327339696922794,0.9275065614273201,-0.32184931872442846,0.5383680712948374,0.20207038129930832,1.0496685020336791,-0.22986796654908903,0.8790715136732875,0.2067781247067071,1.044948859658312,-0.32184931872442846,0.6424687351404749,0.5383680712948374,13,0.8497501209092375,13
3.0,30.0,50.0,0.18703686301537759,0.986407758598965,-0.32184931872442846,0.581131766121652,0.17327339696922794,0.9275065614273201,-0.32184931872442846,0.5383680712948374,0.20106556465535297,1.0452644810588867,-0.22986796654908903,0.8747002362872287,0.2061283305658943,1.042195003289539,-0.32184931872442846,0.6404497961432195,0.5383680712948374,13,0.8495889085926165,18
6.0,25.0,70.0,0.17572158202260102,0.9996007348773663,-0.32184667299128267,0.5459791781888654,0.17241344847074003,0.9428165892053193,-0.32184667299128267,0.5357005771360263,0.17968639593709979,1.0662456610086593,-0.22986796654908892,0.7816939377619947,0.1918766917097552,1.0465728092661073,-0.32184667299128267,0.5961742277042343,0.5357005771360263,16,0.6959535708528132,32
1.0,35.0,60.0,0.18697113149433475,0.9965179699827792,-0.3218507315324258,0.5809249853312755,0.1721046237263153,0.9424896411588174,-0.3218507315324258,0.5347342940837035,0.20207034681780045,1.049668354217771,-0.22986796654908892,0.8790713636675764,0.20710639243059936,1.0458221694539114,-0.3218507315324258,0.643485852725905,0.5347342940837035,14,0.8167015960019346,29
1.0,35.0,70.0,0.18697113149433475,0.9965179699827792,-0.3218507315324258,0.5809249853312755,0.1721046237263153,0.9424896411588174,-0.3218507315324258,0.5347342940837035,0.20207034681780045,1.049668354217771,-0.22986796654908892,0.8790713636675764,0.20710639243059936,1.0458221694539114,-0.3218507315324258,0.643485852725905,0.5347342940837035,14,0.8167015960019346,29
3.0,35.0,60.0,0.1868710722359297,0.9959211576136476,-0.3218504620602376,0.5806145843001924,0.1719014787877371,0.941257769496224,-0.3218504620602376,0.5341035637710657,0.20207034077885688,1.0496683283299155,-0.22986796654908892,0.8790713373962188,0.20677758010875302,1.0449466743321913,-0.3218504620602376,0.6424647607622589,0.5341035637710657,14,0.8175076575850395,20
3.0,35.0,70.0,0.1868710722359297,0.9959211576136476,-0.3218504620602376,0.5806145843001924,0.1719014787877371,0.941257769496224,-0.3218504620602376,0.5341035637710657,0.20207034077885688,1.0496683283299155,-0.22986796654908892,0.8790713373962188,0.20677758010875302,1.0449466743321913,-0.3218504620602376,0.6424647607622589,0.5341035637710657,14,0.8175076575850395,20
5.0,25.0,60.0,0.17409328369882449,0.9893900268248399,-0.3218475649818189,0.5409184428928614,0.17130621948228586,0.9374058055483235,-0.3218475649818189,0.5322588645092372,0.1775598377161327,1.05033264030426,-0.22986796654908903,0.7724427217143988,0.1904920950211686,1.0375369864956643,-0.3218475649818189,0.5918705491275954,0.5322588645092372,16,0.6969208447525391,38
6.0,25.0,60.0,0.17476958853024294,0.9944844711852122,-0.3218477074276094,0.5430195228889504,0.1711306526596168,0.9361602017448373,-0.3218477074276094,0.531713132361236,0.1790487143604047,1.062839901030318,-0.22986796654908892,0.7789198166599188,0.19146127652864076,1.0445769056218968,-0.3218477074276094,0.5948815918525833,0.531713132361236,16,0.697726906335644,28
