Date,frozen_baseline,prior_70_30,boost_5%,boost_10%,boost_15%,primary_breadth_bucket,primary_ma200_bucket,primary_3x_drag
2014-08-22,74753.84794535021,59915.597963525026,76870.00156377106,96529.76062204005,118871.95817532919,88912.4244671371,7617.336154902954,94089.83766876337
2014-08-25,74753.84794535021,59943.28369828827,76897.6872985343,96557.4463568033,118899.64391009243,88912.4244671371,7645.021889666194,94117.52340352662
2014-08-26,74753.84794535021,59951.15900233837,76905.56260258441,96565.3216608534,118907.51921414254,88912.4244671371,7652.897193716294,94125.39870757672
2014-08-27,74753.84794535021,59953.99711907242,76908.40071931845,96568.15977758744,118910.35733087658,88912.4244671371,7655.73531045034,94128.23682431076
2014-08-28,74753.84794535021,59941.00944580602,76895.41304605205,96555.17210432104,118897.36965761018,88912.4244671371,7642.747637183945,94115.24915104437
2014-08-29,74753.84794535021,59971.627274678605,76926.03087492465,96585.78993319364,118927.98748648277,88912.4244671371,7673.365466056531,94145.86697991696
2014-09-02,74753.84794535021,59996.53127913298,76950.93487937901,96610.693937648,118952.89149093714,88912.4244671371,7698.269470510904,94170.77098437132
2014-09-03,74753.84794535021,59949.82452360912,76904.22812385515,96563.98718212414,118906.18473541328,88912.4244671371,7651.562714987041,94124.06422884746
2014-09-04,74753.84794535021,59940.74630915518,76895.14990940121,96554.9089676702,118897.10652095934,88912.4244671371,7642.484500533107,94114.98601439352
2014-09-05,74753.84794535021,59985.4607443227,76939.86434456873,96599.62340283772,118941.82095612686,88912.4244671371,7687.198935700621,94159.70044956105
2014-09-08,74753.84794535021,59995.89223298094,76950.29583322698,96610.05489149597,118952.2524447851,88912.4244671371,7697.6304243588675,94170.13193821929
2014-09-09,74753.84794535021,59932.758232254724,76887.16183250076,96546.92089076975,118889.11844405888,88912.4244671371,7634.496423632648,94106.99793749307
2014-09-10,74753.84794535021,59994.95245922795,76949.35605947398,96609.11511774297,118951.31267103211,88912.4244671371,7696.690650605872,94169.1921644663
2014-09-11,74753.84794535021,59990.59190901405,76944.99550926009,96604.75456752907,118946.95212081821,88912.4244671371,7692.330100391975,94164.8316142524
2014-09-12,74753.84794535021,59946.57290642375,76900.97650666979,96560.73556493878,118902.93311822791,88912.4244671371,7648.3110978016775,94120.8126116621
2014-09-15,74753.84794535021,59872.631507538084,76827.03510778412,96486.7941660531,118828.99171934224,88912.4244671371,7574.369698916012,94046.87121277643
2014-09-16,74753.84794535021,59942.88899331201,76897.29259355804,96557.05165182703,118899.24920511617,88912.4244671371,7644.627184689936,94117.12869855035
2014-09-17,74753.84794535021,59954.73014259975,76909.13374284579,96568.89280111478,118911.09035440392,88912.4244671371,7656.468333977677,94128.9698478381
2014-09-18,74753.84794535021,60010.19558950153,76964.59918974756,96624.35824801655,118966.55580130569,88912.4244671371,7711.933780879455,94184.43529473987
2014-09-19,74753.84794535021,60004.57574245862,76958.97934270465,96618.73840097364,118960.93595426278,88912.4244671371,7706.3139338365445,94178.81544769696
2014-09-22,74753.84794535021,59931.53652637583,76885.94012662186,96545.69918489085,118887.89673817999,88912.4244671371,7633.274717753753,94105.77623161417
2014-09-23,74753.84794535021,59913.38009746796,76867.783697714,96527.54275598298,118869.74030927212,88912.4244671371,7615.118288845886,94087.61980270631
2014-09-24,74753.84794535021,59993.711957873995,76948.11555812003,96607.87461638902,118950.07216967815,88912.4244671371,7695.450149251918,94167.95166311234
2014-09-25,74753.84794535021,59831.149894080874,76785.55349432692,96445.3125525959,118787.51010588504,88912.4244671371,7532.8880854588015,94005.38959931923
2014-09-26,74753.84794535021,59917.42112460584,76871.82472485187,96531.58378312086,118873.78133641,88912.4244671371,7619.159315983765,94091.66082984419
2014-09-29,74753.84794535021,59905.12888391666,76859.5324841627,96519.29154243169,118861.48909572083,88912.4244671371,7606.867075294586,94079.36858915501
2014-09-30,74753.84794535021,59909.39545675526,76863.79905700129,96523.55811527028,118865.75566855942,88912.4244671371,7611.133648133185,94083.6351619936
2014-10-01,74753.84794535021,59787.76993764262,76742.17353788865,96401.93259615764,118744.13014944678,88912.4244671371,7489.50812902054,93962.00964288096
2014-10-02,74753.84794535021,59789.89382632438,76744.29742657043,96404.05648483941,118746.25403812855,88912.4244671371,7491.63201770231,93964.13353156274
2014-10-03,74753.84794535021,59867.78227497263,76822.18587521867,96481.94493348766,118824.1424867768,88912.4244671371,7569.520466350556,94042.02198021098
2014-10-06,74753.84794535021,59847.032070506495,76801.43567075253,96461.19472902152,118803.39228231065,88912.4244671371,7548.770261884421,94021.27177574484
2014-10-07,74753.84794535021,59738.619770360965,76693.023370607,96352.78242887599,118694.97998216512,88912.4244671371,7440.3579617388905,93912.85947559931
2014-10-08,74753.84794535021,59893.738826030356,76848.14242627639,96507.90148454538,118850.09903783452,88912.4244671371,7595.477017408284,94067.9785312687
2014-10-09,74753.84794535021,59758.78731510024,76713.19091534628,96372.94997361526,118715.1475269044,88912.4244671371,7460.525506478169,93933.02702033859
2014-10-10,74753.84794535021,59573.72706766042,76528.13066790646,96187.88972617545,118530.08727946458,88912.4244671371,7275.465259038344,93747.96677289877
2014-10-13,74753.84794535021,59455.559915958795,76409.96351620484,96069.72257447382,118411.92012776296,88912.4244671371,7157.298107336722,93629.79962119715
2014-10-14,74753.84794535021,59460.183602823534,76414.58720306956,96074.34626133856,118416.54381462769,88912.4244671371,7161.921794201458,93634.42330806187
2014-10-15,74753.84794535021,59414.17227987689,76368.57588012292,96028.33493839191,118370.53249168105,88912.4244671371,7115.9104712548115,93588.41198511524
2014-10-16,74753.84794535021,59375.28444197794,76329.68804222398,95989.44710049297,118331.6446537821,88912.4244671371,7077.0226333558685,93549.52414721629
2014-10-17,74753.84794535021,59469.088818180106,76423.49241842613,96083.25147669512,118425.44902998426,88912.4244671371,7170.827009558028,93643.32852341844
2014-10-20,74753.84794535021,59469.088818180106,76423.49241842613,96083.25147669512,118425.44902998426,88912.4244671371,7170.827009558028,93643.32852341844
2014-10-21,74753.84794535021,59561.029566317,76515.43316656303,96175.19222483202,118517.38977812116,88912.4244671371,7262.767757694925,93735.26927155534
2014-10-22,74753.84794535021,59521.16233164155,76475.56593188758,96135.32499015657,118477.52254344571,88912.4244671371,7222.900523019472,93695.4020368799
2014-10-23,74753.84794535021,59635.789775194644,76590.19337544068,96249.95243370967,118592.1499869988,88912.4244671371,7337.527966572565,93810.02948043299
2014-10-24,74753.84794535021,59690.195749121005,76644.59934936704,96304.35840763603,118646.55596092516,88912.4244671371,7391.933940498929,93864.43545435935
2014-10-27,74753.84794535021,59697.49255032995,76651.89615057598,96311.65520884498,118653.8527621341,88912.4244671371,7399.230741707877,93871.73225556829
2014-10-28,74753.84794535021,59808.33443536111,76762.73803560715,96422.49709387613,118764.69464716528,88912.4244671371,7510.072626739035,93982.57414059946
2014-10-29,74753.84794535021,59778.94606557971,76733.34966582575,96393.10872409474,118735.30627738388,88912.4244671371,7480.684256957635,93953.18577081806
2014-10-30,74753.84794535021,59797.398377408856,76751.80197765489,96411.56103592388,118753.75858921302,88912.4244671371,7499.136568786778,93971.6380826472
2014-10-31,74753.84794535021,59902.68079485224,76857.08439509828,96516.84345336727,118859.0410066564,88912.4244671371,7604.4189862301655,94076.9205000906
2014-11-03,74753.84794535021,59922.92530346954,76877.32890371558,96537.08796198457,118879.2855152737,88912.4244671371,7624.663494847471,94097.16500870789
2014-11-04,74753.84794535021,59899.05982583126,76853.46342607729,96513.22248434628,118855.42003763541,88912.4244671371,7600.798017209183,94073.2995310696
2014-11-05,74753.84794535021,59893.64666002212,76848.05026026815,96507.80931853714,118850.00687182628,88912.4244671371,7595.38485140004,94067.88636526046
2014-11-06,74753.84794535021,59913.41568785889,76867.81928810492,96527.5783463739,118869.77589966304,88912.4244671371,7615.153879236813,94087.65539309723
2014-11-07,74753.84794535021,59906.8686832654,76861.27228351143,96521.03134178041,118863.22889506955,88912.4244671371,7608.606874643321,94081.10838850374
2014-11-10,74753.84794535021,59935.12321426245,76889.52681450848,96549.28587277747,118891.48342606661,88912.4244671371,7636.861405640374,94109.3629195008
2014-11-11,74753.84794535021,59955.62375099235,76910.02735123839,96569.78640950737,118911.98396279651,88912.4244671371,7657.361942370274,94129.8634562307
2014-11-12,74753.84794535021,59970.69283419078,76925.09643443681,96584.8554927058,118927.05304599494,88912.4244671371,7672.431025568702,94144.93253942912
2014-11-13,74753.84794535021,60003.75703616015,76958.16063640617,96617.91969467516,118960.1172479643,88912.4244671371,7705.495227538069,94177.99674139849
2014-11-14,74753.84794535021,60024.80620455989,76979.20980480593,96638.96886307492,118981.16641636405,88912.4244671371,7726.544395937815,94199.04590979824
2014-11-17,74753.84794535021,60004.32395555232,76958.72755579835,96618.48661406734,118960.68416735648,88912.4244671371,7706.062146930244,94178.56366079066
2014-11-18,74753.84794535021,60056.261086964376,77010.66468721042,96670.4237454794,119012.62129876854,88912.4244671371,7757.999278342301,94230.50079220273
2014-11-19,74753.84794535021,60020.54516525743,76974.94876550346,96634.70782377245,118976.90537706159,88912.4244671371,7722.283356635347,94194.78487049577
2014-11-20,74753.84794535021,60056.0782097411,77010.48180998713,96670.24086825612,119012.43842154526,88912.4244671371,7757.81640111902,94230.31791497945
2014-11-21,74753.84794535021,60072.957777450014,77027.36137769606,96687.12043596504,119029.31798925418,88912.4244671371,7774.695968827939,94247.19748268837
2014-11-24,74753.84794535021,60133.30726113304,77087.71086137908,96747.46991964807,119089.6674729372,88912.4244671371,7835.045452510965,94307.54696637139
2014-11-25,74753.84794535021,60140.45776056336,77094.8613608094,96754.62041907839,119096.81797236753,88912.4244671371,7842.195951941287,94314.69746580171
2014-11-26,74753.84794535021,60194.882022212056,77149.28562245809,96809.04468072708,119151.24223401622,88912.4244671371,7896.62021358998,94369.1217274504
2014-11-28,74753.84794535021,60231.07342469954,77185.47702494558,96845.23608321456,119187.4336365037,88912.4244671371,7932.811616077467,94405.31312993789
2014-12-01,74753.84794535021,60139.68967622558,77094.09327647161,96753.8523347406,119096.04988802974,88912.4244671371,7841.427867603505,94313.92938146392
2014-12-02,74753.84794535021,60172.881892251244,77127.28549249728,96787.04455076627,119129.2421040554,88912.4244671371,7874.620083629168,94347.12159748959
2014-12-03,74753.84794535021,60185.628434713995,77140.03203496002,96799.79109322901,119141.98864651815,88912.4244671371,7887.366626091917,94359.86813995233
2014-12-04,74753.84794535021,60183.79966248117,77138.20326272721,96797.9623209962,119140.15987428534,88912.4244671371,7885.537853859098,94358.03936771952
2014-12-05,74753.84794535021,60183.14130447736,77137.54490472339,96797.30396299239,119139.50151628151,88912.4244671371,7884.879495855283,94357.3810097157
2014-12-08,74753.84794535021,60122.37120318078,77076.77480342682,96736.5338616958,119078.73141498494,88912.4244671371,7824.109394558709,94296.61090841913
2014-12-09,74753.84794535021,60152.23505374272,77106.63865398875,96766.39771225773,119108.59526554687,88912.4244671371,7853.973245120642,94326.47475898106
2014-12-10,74753.84794535021,60024.586751891955,76978.99035213799,96638.74941040698,118980.94696369611,88912.4244671371,7726.324943269878,94198.8264571303
2014-12-11,74753.84794535021,60064.10651984317,77018.51012008921,96678.2691783582,119020.46673164734,88912.4244671371,7765.844711221095,94238.34622508152
2014-12-12,74753.84794535021,59977.788470454114,76932.19207070016,96591.95112896914,118934.14868225828,88912.4244671371,7679.52666183204,94152.02817569247
2014-12-15,74753.84794535021,59901.217777065984,76855.62137731203,96515.38043558101,118857.57798887015,88912.4244671371,7602.95596844391,94075.45748230434
2014-12-16,74753.84794535021,59777.20873195853,76731.61233220456,96391.37139047355,118733.56894376269,88912.4244671371,7478.946923336455,93951.44843719687
2014-12-17,74753.84794535021,59915.28103553636,76869.6846357824,96529.44369405138,118871.64124734052,88912.4244671371,7617.019226914289,94089.52074077471
2014-12-18,74753.84794535021,60103.04108067989,77057.44468092592,96717.20373919491,119059.40129248405,88912.4244671371,7804.779272057812,94277.28078591824
2014-12-19,74753.84794535021,60128.66217966168,77083.06577990772,96742.8248381767,119085.02239146584,88912.4244671371,7830.4003710396055,94302.90188490003
2014-12-22,74753.84794535021,60150.4062815099,77104.80988175594,96764.56894002492,119106.76649331406,88912.4244671371,7852.144472887823,94324.64598674825
2014-12-23,74753.84794535021,60124.12682452429,77078.53042477032,96738.28948303932,119080.48703632844,88912.4244671371,7825.8650159022145,94298.36652976263
2014-12-24,74753.84794535021,60131.076159009004,77085.47975925503,96745.23881752402,119087.43637081316,88912.4244671371,7832.814350386927,94305.31586424734
2014-12-26,74753.84794535021,60187.76809822639,77142.17169847242,96801.9307567414,119144.12831003054,88912.4244671371,7889.5062896043155,94362.00780346473
2014-12-29,74753.84794535021,60185.09809076648,77139.50169101251,96799.2607492815,119141.45830257064,88912.4244671371,7886.836282144399,94359.33779600482
2014-12-30,74753.84794535021,60129.70457983439,77084.10818008042,96743.86723834941,119086.06479163855,88912.4244671371,7831.442771212312,94303.94428507274
2014-12-31,74753.84794535021,60045.45304306842,76999.85664331444,96659.61570158345,119001.81325487257,88912.4244671371,7747.191234446342,94219.69274830676
2015-01-02,74753.84794535021,60034.407258782194,76988.81085902822,96648.56991729721,118990.76747058635,88912.4244671371,7736.145450160116,94208.64696402053
2015-01-05,74753.84794535021,59907.709918492495,76862.11351873852,96521.87257700751,118864.07013029665,88912.4244671371,7609.448109870417,94081.94962373083
2015-01-06,74753.84794535021,59816.03356646128,76770.43716670731,96430.1962249763,118772.39377826544,88912.4244671371,7517.771757839202,93990.27327169963
2015-01-07,74753.84794535021,59905.95429714899,76860.35789739502,96520.11695566401,118862.31450895315,88912.4244671371,7607.692488526911,94080.19400238733
2015-01-08,74753.84794535021,60053.261900502555,77007.66550074858,96667.42455901757,119009.62211230671,88912.4244671371,7755.000091880479,94227.5016057409
2015-01-09,74753.84794535021,60003.39128171358,76957.79488195962,96617.55394022861,118959.75149351775,88912.4244671371,7705.129473091506,94177.63098695193
2015-01-12,74753.84794535021,59924.18715631019,76878.59075655622,96538.34981482521,118880.54736811435,88912.4244671371,7625.925347688117,94098.42686154853
2015-01-13,74753.84794535021,59917.29268499246,76871.6962852385,96531.45534350749,118873.65289679663,88912.4244671371,7619.030876370389,94091.53239023082
2015-01-14,74753.84794535021,59880.05888233227,76834.46248257831,96494.2215408473,118836.41909413644,88912.4244671371,7581.797073710195,94054.29858757062
2015-01-15,74753.84794535021,59777.300170570175,76731.70377081621,96391.4628290852,118733.66038237434,88912.4244671371,7479.038361948097,93951.53987580852
2015-01-16,74753.84794535021,59873.29242507084,76827.69602531688,96487.45508358587,118829.652636875,88912.4244671371,7575.030616448765,94047.53213030919
2015-01-20,74753.84794535021,59926.45483387889,76880.85843412492,96540.61749239391,118882.81504568305,88912.4244671371,7628.193025256813,94100.69453911723
2015-01-21,74753.84794535021,59964.63959810015,76919.04319834619,96578.80225661516,118920.99980990432,88912.4244671371,7666.377789478072,94138.8793033385
2015-01-22,74753.84794535021,60107.777600762885,77062.18120100892,96721.94025927791,119064.13781256705,88912.4244671371,7809.515792140812,94282.01730600123
2015-01-23,74753.84794535021,60122.00544873422,77076.40904898025,96736.16810724925,119078.36566053837,88912.4244671371,7823.743640112145,94296.24515397256
2015-01-26,74753.84794535021,60117.5798199308,77071.98342017684,96731.74247844583,119073.94003173496,88912.4244671371,7819.318011308723,94291.81952516915
2015-01-27,74753.84794535021,59916.01254442949,76870.41614467553,96530.17520294452,118872.37275623366,88912.4244671371,7617.750735807415,94090.25224966784
2015-01-28,74753.84794535021,59870.07378594108,76824.4773861871,96484.2364444561,118826.43399774523,88912.4244671371,7571.811977319004,94044.31349117942
2015-01-29,74753.84794535021,59944.99858431967,76899.40218456571,96559.1612428347,118901.35879612384,88912.4244671371,7646.736775697596,94119.23828955802
2015-01-30,74753.84794535021,59884.79540241527,76839.1990026613,96498.9580609303,118841.15561421943,88912.4244671371,7586.533593793197,94059.03510765362
2015-02-02,74753.84794535021,59958.23889528528,76912.64249553131,96572.4015538003,118914.59910708944,88912.4244671371,7659.977086663206,94132.47860052362
2015-02-03,74753.84794535021,60032.41389704842,76986.81749729445,96646.57655556344,118988.77410885258,88912.4244671371,7734.152088426342,94206.65360228677
2015-02-04,74753.84794535021,60017.875157797505,76972.27875804354,96632.03781631253,118974.23536960167,88912.4244671371,7719.613349175433,94192.11486303585
2015-02-05,74753.84794535021,60081.845610501514,77036.24921074756,96696.00826901654,119038.20582230568,88912.4244671371,7783.58380187944,94256.08531573987
2015-02-06,74753.84794535021,60031.554374098996,76985.95797434503,96645.71703261402,118987.91458590316,88912.4244671371,7733.292565476919,94205.79407933734
2015-02-09,74753.84794535021,60008.5301316878,76962.93373193384,96622.69279020283,118964.89034349196,88912.4244671371,7710.268323065728,94182.76983692615
2015-02-10,74753.84794535021,60127.510053155005,77081.91365340103,96741.67271167002,119083.87026495916,88912.4244671371,7829.248244532929,94301.74975839334
2015-02-11,74753.84794535021,60157.008149270376,77111.41174951641,96771.1708077854,119113.36836107454,88912.4244671371,7858.746340648299,94331.24785450872
2015-02-12,74753.84794535021,60249.708613751965,77204.112213998,96863.87127226699,119206.06882555613,88912.4244671371,7951.446805129894,94423.94831899031
2015-02-13,74753.84794535021,60315.65414046742,77270.05774071346,96929.81679898244,119272.01435227158,88912.4244671371,8017.392331845344,94489.89384570577
2015-02-17,74753.84794535021,60318.049832092416,77272.45343233844,96932.21249060743,119274.41004389657,88912.4244671371,8019.788023470339,94492.28953733075
2015-02-18,74753.84794535021,60328.236093429216,77282.63969367524,96942.39875194423,119284.59630523337,88912.4244671371,8029.974284807139,94502.47579866755
2015-02-19,74753.84794535021,60366.54887170677,77320.95247195281,96980.7115302218,119322.90908351094,88912.4244671371,8068.2870630846965,94540.78857694512
2015-02-20,74753.84794535021,60423.58827764839,77377.99187789443,97037.75093616341,119379.94848945255,88912.4244671371,8125.32646902632,94597.82798288674
2015-02-23,74753.84794535021,60435.36557082775,77389.76917107379,97049.52822934277,119391.72578263191,88912.4244671371,8137.103762205675,94609.6052760661
2015-02-24,74753.84794535021,60438.18188006629,77392.58548031232,97052.34453858131,119394.54209187045,88912.4244671371,8139.920071444216,94612.42158530463
2015-02-25,74753.84794535021,60419.08949795566,77373.4930982017,97033.25215647068,119375.44970975982,88912.4244671371,8120.827689333586,94593.32920319401
2015-02-26,74753.84794535021,60458.73727996318,77413.14088020922,97072.8999384782,119415.09749176734,88912.4244671371,8160.475471341102,94632.97698520153
2015-02-27,74753.84794535021,60419.235799734284,77373.63939998033,97033.39845824931,119375.59601153845,88912.4244671371,8120.9739911122115,94593.47550497264
2015-03-02,74753.84794535021,60496.73916696115,77451.14276720719,97110.90182547618,119453.09937876531,88912.4244671371,8198.47735833908,94670.9788721995
2015-03-03,74753.84794535021,60452.354864870635,77406.75846511667,97066.51752338566,119408.7150766748,88912.4244671371,8154.093056248563,94626.59457010898
2015-03-04,74753.84794535021,60427.812741506204,77382.21634175224,97041.97540002123,119384.17295331036,88912.4244671371,8129.550932884132,94602.05244674455
2015-03-05,74753.84794535021,60440.06551546609,77394.46911571213,97054.22817398112,119396.42572727025,88912.4244671371,8141.803706844021,94614.30522070444
2015-03-06,74753.84794535021,60343.45147840627,77297.8550786523,96957.61413692129,119299.81169021042,88912.4244671371,8045.189669784193,94517.69118364461
2015-03-09,74753.84794535021,60368.61538432986,77323.01898457589,96982.77804284488,119324.97559613401,88912.4244671371,8070.353575707782,94542.8550895682
2015-03-10,74753.84794535021,60215.16310627402,77169.56670652005,96829.32576478904,119171.52331807818,88912.4244671371,7916.9012976519425,94389.40281151237
2015-03-11,74753.84794535021,60171.82120435621,77126.22480460224,96785.98386287123,119128.18141616037,88912.4244671371,7873.559395734133,94346.06090959455
2015-03-12,74753.84794535021,60228.23882773867,77182.64242798471,96842.4014862537,119184.59903954284,88912.4244671371,7929.977019116598,94402.47853297702
2015-03-13,74753.84794535021,60189.23111601264,77143.63471625868,96803.39377452766,119145.5913278168,88912.4244671371,7890.969307390569,94363.47082125099
2015-03-16,74753.84794535021,60290.8559889904,77245.25958923643,96905.01864750542,119247.21620079456,88912.4244671371,7992.59418036832,94465.09569422874
2015-03-17,74753.84794535021,60300.27416598941,77254.67776623544,96914.43682450443,119256.63437779357,88912.4244671371,8002.012357367337,94474.51387122775
2015-03-18,74753.84794535021,60386.007008263965,77340.41060851,97000.169666779,119342.36722006813,88912.4244671371,8087.74519964189,94560.24671350232
2015-03-19,74753.84794535021,60393.907304309745,77348.31090455578,97008.06996282477,119350.2675161139,88912.4244671371,8095.645495687668,94568.14700954809
2015-03-20,74753.84794535021,60451.91595953476,77406.3195597808,97066.07861804978,119408.27617133892,88912.4244671371,8153.654150912686,94626.1556647731
2015-03-23,74753.84794535021,60428.14192050812,77382.54552075415,97042.30457902314,119384.50213231228,88912.4244671371,8129.88011188604,94602.38162574646
2015-03-24,74753.84794535021,60401.51499679827,77355.9185970443,97015.6776553133,119357.87520860243,88912.4244671371,8103.253188176195,94575.75470203662
2015-03-25,74753.84794535021,60215.54714844291,77169.95074868895,96829.70980695794,119171.90736024707,88912.4244671371,7917.285339820834,94389.78685368126
2015-03-26,74753.84794535021,60189.88947401646,77144.29307426249,96804.05213253148,119146.24968582061,88912.4244671371,7891.627665394385,94364.1291792548
2015-03-27,74753.84794535021,60222.07586531407,77176.47946556011,96836.23852382909,119178.43607711824,88912.4244671371,7923.814056691997,94396.31557055243
2015-03-30,74753.84794535021,60313.44132606571,77267.84492631174,96927.60398458072,119269.80153786986,88912.4244671371,8015.179517443633,94487.68103130405
2015-03-31,74753.84794535021,60223.59374626731,77177.99734651335,96837.75640478234,119179.95395807148,88912.4244671371,7925.331937645237,94397.83345150566
2015-04-01,74753.84794535021,60182.57438508519,77136.97798533122,96796.73704360021,119138.93459688935,88912.4244671371,7884.312576463109,94356.81409032353
2015-04-02,74753.84794535021,60191.261053191076,77145.66465343711,96805.4237117061,119147.62126499524,88912.4244671371,7892.9992445689995,94365.50075842942
2015-04-06,74753.84794535021,60255.21321817275,77209.61681841878,96869.37587668777,119211.57342997691,88912.4244671371,7956.9514095506765,94429.4529234111
2015-04-07,74753.84794535021,60242.5946897663,77196.99829001234,96856.75734828133,119198.95490157047,88912.4244671371,7944.332881144227,94416.83439500465
2015-04-08,74753.84794535021,60300.89594854857,77255.2995487946,96915.05860706359,119257.25616035273,88912.4244671371,8002.634139926496,94475.13565378691
2015-04-09,74753.84794535021,60352.08328334517,77306.4868835912,96966.2459418602,119308.44349514933,88912.4244671371,8053.821474723099,94526.32298858352
2015-04-10,74753.84794535021,60385.129197592214,77339.53279783824,96999.29185610724,119341.48940939637,88912.4244671371,8086.867388970139,94559.36890283055
2015-04-13,74753.84794535021,60361.7026252898,77316.10622553584,96975.86528380483,119318.06283709397,88912.4244671371,8063.440816667727,94535.94233052815
2015-04-14,74753.84794535021,60340.56201827841,77294.96561852445,96954.72467679344,119296.92223008258,88912.4244671371,8042.300209656339,94514.80172351676
2015-04-15,74753.84794535021,60389.71941589659,77344.12301614262,97003.88207441161,119346.07962770075,88912.4244671371,8091.457607274513,94563.95912113493
2015-04-16,74753.84794535021,60379.29541416952,77333.69901441556,96993.45807268455,119335.65562597368,88912.4244671371,8081.033605547445,94553.53511940787
2015-04-17,74753.84794535021,60256.71281140367,77211.1164116497,96870.87546991868,119213.07302320782,88912.4244671371,7958.45100278159,94430.952516642
2015-04-20,74753.84794535021,60376.68026987659,77331.08387012262,96990.8429283916,119333.04048168074,88912.4244671371,8078.418461254513,94550.91997511493
2015-04-21,74753.84794535021,60410.658857962364,77365.0624582084,97024.82151647739,119367.01906976652,88912.4244671371,8112.397049340289,94584.89856320071
2015-04-22,74753.84794535021,60456.067272503264,77410.4708727493,97070.22993101829,119412.42748430742,88912.4244671371,8157.805463881186,94630.30697774161
2015-04-23,74753.84794535021,60485.8031090089,77440.20670925493,97099.96576752391,119442.16332081305,88912.4244671371,8187.541300386822,94660.04281424724
2015-04-24,74753.84794535021,60594.999099030516,77549.40269927654,97209.16175754555,119551.35931083467,88912.4244671371,8296.73729040844,94769.23880426885
2015-04-27,74753.84794535021,60573.511025294894,77527.91462554093,97187.67368380992,119529.87123709905,88912.4244671371,8275.249216672819,94747.75073053324
2015-04-28,74753.84794535021,60555.66220830259,77510.06580854862,97169.82486681761,119512.02242010675,88912.4244671371,8257.400399680508,94729.90191354093
2015-04-29,74753.84794535021,60506.06590534853,77460.46950559456,97120.22856386355,119462.42611715269,88912.4244671371,8207.804096726455,94680.30561058687
2015-04-30,74753.84794535021,60370.919637343206,77325.32323758924,96985.08229585823,119327.27984914737,88912.4244671371,8072.657828721134,94545.15934258155
2015-05-01,74753.84794535021,60489.442365752206,77443.84596599825,97103.60502426724,119445.80257755637,88912.4244671371,8191.180557130132,94663.68207099056
2015-05-04,74753.84794535021,60495.93450717871,77450.33810742474,97110.09716569373,119452.29471898287,88912.4244671371,8197.672698556638,94670.17421241706
2015-05-05,74753.84794535021,60362.031804291706,77316.43540453774,96976.19446280673,119318.39201609587,88912.4244671371,8063.769995669634,94536.27150953005
2015-05-06,74753.84794535021,60307.826995310956,77262.23059555699,96921.98965382598,119264.18720711512,88912.4244671371,8009.565186688879,94482.0667005493
2015-05-07,74753.84794535021,60347.69422998641,77302.09783023244,96961.85688850144,119304.05444179056,88912.4244671371,8049.432421364334,94521.93393522475
2015-05-08,74753.84794535021,60452.11712448037,77406.5207247264,97066.27978299539,119408.47733628453,88912.4244671371,8153.855315858295,94626.35682971872
2015-05-11,74753.84794535021,60415.52339210166,77369.9269923477,97029.68605061668,119371.88360390582,88912.4244671371,8117.26158347959,94589.76309734001
2015-05-12,74753.84794535021,60382.62377963325,77337.02737987929,96996.78643814827,119338.98399143742,88912.4244671371,8084.361971011174,94556.8634848716
2015-05-13,74753.84794535021,60393.431823529216,77347.83542377525,97007.59448204424,119349.79203533338,88912.4244671371,8095.170014907137,94567.67152876756
2015-05-14,74753.84794535021,60518.66614603266,77473.06974627869,97132.82880454768,119475.02635783682,88912.4244671371,8220.404337410579,94692.905851271
2015-05-15,74753.84794535021,60517.294566858036,77471.69816710407,97131.45722537306,119473.6547786622,88912.4244671371,8219.032758235964,94691.53427209638
2015-05-18,74753.84794535021,60551.41945672244,77505.82305696848,97165.58211523747,119507.77966852661,88912.4244671371,8253.157648100367,94725.6591619608
2015-05-19,74753.84794535021,60534.539889013526,77488.94348925956,97148.70254752855,119490.90010081769,88912.4244671371,8236.278080391448,94708.77959425187
2015-05-20,74753.84794535021,60537.42934914138,77491.8329493874,97151.5920076564,119493.78956094553,88912.4244671371,8239.167540519302,94711.66905437972
2015-05-21,74753.84794535021,60581.63077400861,77536.03437425464,97195.79343252364,119537.99098581276,88912.4244671371,8283.368965386537,94755.87047924695
2015-05-22,74753.84794535021,60577.4063101508,77531.80991039684,97191.56896866582,119533.76652195497,88912.4244671371,8279.144501528725,94751.64601538915
2015-05-26,74753.84794535021,60478.28685513201,77432.69045537805,97092.44951364704,119434.64706693617,88912.4244671371,8180.025046509936,94652.52656037036
2015-05-27,74753.84794535021,60611.97010535108,77566.37370559711,97226.1327638661,119568.33031715524,88912.4244671371,8313.708296729003,94786.20981058943
2015-05-28,74753.84794535021,60592.95087412976,77547.3544743758,97207.11353264478,119549.31108593392,88912.4244671371,8294.689065507686,94767.1905793681
2015-05-29,74753.84794535021,60542.82422722819,77497.22782747423,97156.98688574322,119499.18443903235,88912.4244671371,8244.562418606118,94717.06393246654
2015-06-01,74753.84794535021,60567.69552959453,77522.09912984056,97181.85818810956,119524.05574139868,88912.4244671371,8269.433720972454,94741.93523483287
2015-06-02,74753.84794535021,60543.9946414572,77498.39824170322,97158.15729997223,119500.35485326135,88912.4244671371,8245.732832835121,94718.23434669554
2015-06-03,74753.84794535021,60564.05627285122,77518.45987309725,97178.21893136624,119520.41648465538,88912.4244671371,8265.794464229146,94738.29597808956
