qqq_pct,stock_pct,tqqq_pct,years,n_windows,deployed_usd,avg_final_usd,avg_return_pct,median_final_usd,median_return_pct,worst_final_usd,best_final_usd,pct_losing_windows
75,5,20,12,3138,3200000,65568646,1949.0,52723248,1547.6,22609356,188702282,0.0
75,10,15,12,3138,3200000,53686590,1577.7,43697354,1265.5,19700272,149479544,0.0
75,15,10,12,3138,3200000,41804534,1206.4,34662679,983.2,16791189,110256805,0.0
75,20,5,12,3138,3200000,29922478,835.1,25597627,699.9,13882105,71034066,0.0
75,25,0,12,3138,3200000,18040423,463.8,16624445,419.5,10973021,32799923,0.0
80,0,20,12,3138,3200000,65029481,1932.2,52190707,1531.0,22383266,187455095,0.0
80,5,15,12,3138,3200000,53147425,1560.9,43231574,1251.0,19474182,148232356,0.0
80,10,10,12,3138,3200000,41265369,1189.5,34189519,968.4,16565099,109009617,0.0
80,15,5,12,3138,3200000,29383313,818.2,25194534,687.3,13656015,69786879,0.0
80,20,0,12,3138,3200000,17501257,446.9,16175701,405.5,10746931,31246949,0.0
85,0,15,12,3138,3200000,52608260,1544.0,42784054,1237.0,19248092,146985168,0.0
85,5,10,12,3138,3200000,40726204,1172.7,33724949,953.9,16339009,107762430,0.0
85,10,5,12,3138,3200000,28844148,801.4,24686216,671.4,13429925,68539691,0.0
85,15,0,12,3138,3200000,16962092,430.1,15739295,391.9,10520841,29693974,0.0
90,0,10,12,3138,3200000,40187039,1155.8,33299809,940.6,16112919,106515242,0.0
90,5,5,12,3138,3200000,28304983,784.5,24264936,658.3,13203835,67292503,0.0
90,10,0,12,3138,3200000,16422927,413.2,15276938,377.4,10294751,28141000,0.0
95,0,5,12,3138,3200000,27765818,767.7,23767821,642.7,12977745,66045316,0.0
95,5,0,12,3138,3200000,15883762,396.4,14806807,362.7,10068662,26822577,0.0
100,0,0,12,3138,3200000,15344597,379.5,14331561,347.9,9842572,25575389,0.0
0,0,100,13,2886,3400000,424502875,12385.4,326996207,9517.5,79992219,2084190586,0.0
0,5,95,13,2886,3400000,404920037,11809.4,312159805,9081.2,77122780,1983188436,0.0
0,10,90,13,2886,3400000,385337199,11233.4,297423842,8647.8,74253342,1882186286,0.0
0,15,85,13,2886,3400000,365754361,10657.5,282487000,8208.4,71383904,1781184135,0.0
0,20,80,13,2886,3400000,346171523,10081.5,267580859,7770.0,68514466,1680181985,0.0
0,25,75,13,2886,3400000,326588685,9505.5,252769112,7334.4,65645028,1579179835,0.0
0,30,70,13,2886,3400000,307005847,8929.6,237846283,6895.5,62775589,1478177685,0.0
0,35,65,13,2886,3400000,287423009,8353.6,223132332,6462.7,59906151,1377175535,0.0
0,40,60,13,2886,3400000,267840171,7777.7,208478623,6031.7,57036713,1276173385,0.0
0,45,55,13,2886,3400000,248257332,7201.7,193859531,5601.8,54167275,1175171234,0.0
0,50,50,13,2886,3400000,228674494,6625.7,178687613,5155.5,51297836,1074169084,0.0
0,55,45,13,2886,3400000,209091656,6049.8,164562493,4740.1,48428398,973166934,0.0
0,60,40,13,2886,3400000,189508818,5473.8,149801297,4305.9,45558960,872164784,0.0
0,65,35,13,2886,3400000,169925980,4897.8,135613902,3888.6,42689522,771162634,0.0
0,70,30,13,2886,3400000,150343142,4321.9,120888777,3455.6,39820084,670160484,0.0
0,75,25,13,2886,3400000,130760304,3745.9,106538702,3033.5,36950645,569158333,0.0
0,80,20,13,2886,3400000,111177466,3169.9,91593541,2593.9,33747086,468156183,0.0
0,85,15,13,2886,3400000,91594628,2594.0,76775929,2158.1,29661354,367154033,0.0
0,90,10,13,2886,3400000,72011790,2018.0,61444258,1707.2,25341842,266151883,0.0
0,95,5,13,2886,3400000,52428952,1442.0,45720937,1244.7,21022330,165149733,0.0
0,100,0,13,2886,3400000,32846113,866.1,28500172,738.2,16282510,72478343,0.0
5,0,95,13,2886,3400000,404206553,11788.4,311540198,9062.9,76597221,1981431355,0.0
5,5,90,13,2886,3400000,384623715,11212.5,296729583,8627.3,73727783,1880429205,0.0
5,10,85,13,2886,3400000,365040877,10636.5,281961214,8193.0,70858345,1779427055,0.0
5,15,80,13,2886,3400000,345458039,10060.5,267030684,7753.8,67988907,1678424905,0.0
5,20,75,13,2886,3400000,325875201,9484.6,252123350,7315.4,65119468,1577422754,0.0
5,25,70,13,2886,3400000,306292363,8908.6,237295024,6879.3,62250030,1476420604,0.0
5,30,65,13,2886,3400000,286709525,8332.6,222480094,6443.5,59380592,1375418454,0.0
5,35,60,13,2886,3400000,267126686,7756.7,207685382,6008.4,56511154,1274416304,0.0
5,40,55,13,2886,3400000,247543848,7180.7,193034089,5577.5,53641716,1173414154,0.0
5,45,50,13,2886,3400000,227961010,6604.7,178182844,5140.7,50772277,1072412004,0.0
5,50,45,13,2886,3400000,208378172,6028.8,163483914,4708.4,47902839,971409853,0.0
5,55,40,13,2886,3400000,188795334,5452.8,148974757,4281.6,45033401,870407703,0.0
5,60,35,13,2886,3400000,169212496,4876.8,134849712,3866.2,42163963,769405553,0.0
5,65,30,13,2886,3400000,149629658,4300.9,120258853,3437.0,39294524,668403403,0.0
5,70,25,13,2886,3400000,130046820,3724.9,105661838,3007.7,36425086,567401253,0.0
5,75,20,13,2886,3400000,110463982,3148.9,90890825,2573.3,33396171,466399103,0.0
5,80,15,13,2886,3400000,90881144,2573.0,76139328,2139.4,29421869,365396952,0.0
5,85,10,13,2886,3400000,71298306,1997.0,60887004,1690.8,25102357,264394802,0.0
5,90,5,13,2886,3400000,51715467,1421.0,45097678,1226.4,20782845,163392652,0.0
5,95,0,13,2886,3400000,32132629,845.1,28001716,723.6,16093153,70299967,0.0
10,0,90,13,2886,3400000,383910231,11191.5,296084189,8608.4,73202224,1878672124,0.0
10,5,85,13,2886,3400000,364327393,10615.5,281311521,8173.9,70332786,1777669974,0.0
10,10,80,13,2886,3400000,344744555,10039.5,266482517,7737.7,67463348,1676667824,0.0
10,15,75,13,2886,3400000,325161717,9463.6,251573175,7299.2,64593909,1575665674,0.0
10,20,70,13,2886,3400000,305578878,8887.6,236671298,6860.9,61724471,1474663524,0.0
10,25,65,13,2886,3400000,285996040,8311.6,221817905,6424.1,58855033,1373661373,0.0
10,30,60,13,2886,3400000,266413202,7735.7,206970293,5987.4,55985595,1272659223,0.0
10,35,55,13,2886,3400000,246830364,7159.7,192261421,5554.7,53116156,1171657073,0.0
10,40,50,13,2886,3400000,227247526,6583.8,177637526,5124.6,50246718,1070654923,0.0
10,45,45,13,2886,3400000,207664688,6007.8,162594501,4682.2,47377280,969652773,0.0
10,50,40,13,2886,3400000,188081850,5431.8,148382955,4264.2,44507842,868650623,0.0
10,55,35,13,2886,3400000,168499012,4855.9,133780762,3834.7,41638404,767648472,0.0
10,60,30,13,2886,3400000,148916174,4279.9,119554973,3416.3,38768965,666646322,0.0
10,65,25,13,2886,3400000,129333336,3703.9,104880404,2984.7,35899527,565644172,0.0
10,70,20,13,2886,3400000,109750498,3128.0,90079751,2549.4,33030089,464642022,0.0
10,75,15,13,2886,3400000,90167659,2552.0,75400891,2117.7,29182384,363639872,0.0
10,80,10,13,2886,3400000,70584821,1976.0,60141839,1668.9,24862872,262637722,0.0
10,85,5,13,2886,3400000,51001983,1400.1,44491575,1208.6,20543360,161635572,0.0
10,90,0,13,2886,3400000,31419145,824.1,27506233,709.0,15903796,68121592,0.0
15,0,85,13,2886,3400000,363613909,10594.5,280628181,8153.8,69807227,1775912893,0.0
15,5,80,13,2886,3400000,344031071,10018.6,265893460,7720.4,66937788,1674910743,0.0
15,10,75,13,2886,3400000,324448232,9442.6,251003821,7282.5,64068350,1573908593,0.0
15,15,70,13,2886,3400000,304865394,8866.6,236115667,6844.6,61198912,1472906443,0.0
15,20,65,13,2886,3400000,285282556,8290.7,221238593,6407.0,58329474,1371904293,0.0
15,25,60,13,2886,3400000,265699718,7714.7,206352390,5969.2,55460036,1270902143,0.0
15,30,55,13,2886,3400000,246116880,7138.7,191605240,5535.4,52590597,1169899992,0.0
15,35,50,13,2886,3400000,226534042,6562.8,176911819,5103.3,49721159,1068897842,0.0
15,40,45,13,2886,3400000,206951204,5986.8,162062070,4666.5,46851721,967895692,0.0
15,45,40,13,2886,3400000,187368366,5410.8,147350389,4233.8,43982283,866893542,0.0
15,50,35,13,2886,3400000,167785528,4834.9,132890416,3808.5,41112844,765891392,0.0
15,55,30,13,2886,3400000,148202690,4258.9,118671096,3390.3,38243406,664889242,0.0
15,60,25,13,2886,3400000,128619852,3682.9,103911221,2956.2,35373968,563887091,0.0
15,65,20,13,2886,3400000,109037013,3107.0,89527121,2533.2,32504530,462884941,0.0
15,70,15,13,2886,3400000,89454175,2531.0,74643901,2095.4,28942899,361882791,0.0
15,75,10,13,2886,3400000,69871337,1955.0,59456030,1648.7,24623387,260880641,0.0
15,80,5,13,2886,3400000,50288499,1379.1,43948885,1192.6,20303874,159878491,0.0
15,85,0,13,2886,3400000,30705661,803.1,27089265,696.7,15714439,65943216,0.0
20,0,80,13,2886,3400000,343317586,9997.6,265172172,7699.2,66412229,1673153663,0.0
20,5,75,13,2886,3400000,323734748,9421.6,250475398,7266.9,63542791,1572151512,0.0
20,10,70,13,2886,3400000,304151910,8845.6,235525125,6827.2,60673353,1471149362,0.0
20,15,65,13,2886,3400000,284569072,8269.7,220658158,6389.9,57803915,1370147212,0.0
20,20,60,13,2886,3400000,264986234,7693.7,205786046,5952.5,54934476,1269145062,0.0
20,25,55,13,2886,3400000,245403396,7117.7,190951284,5516.2,52065038,1168142912,0.0
20,30,50,13,2886,3400000,225820558,6541.8,176153758,5081.0,49195600,1067140762,0.0
20,35,45,13,2886,3400000,206237720,5965.8,161523600,4650.7,46326162,966138611,0.0
20,40,40,13,2886,3400000,186654882,5389.8,146522384,4209.5,43456724,865136461,0.0
20,45,35,13,2886,3400000,167072044,4813.9,132150141,3786.8,40587285,764134311,0.0
20,50,30,13,2886,3400000,147489205,4237.9,117765691,3363.7,37717847,663132161,0.0
20,55,25,13,2886,3400000,127906367,3662.0,103327560,2939.0,34848409,562130011,0.0
20,60,20,13,2886,3400000,108323529,3086.0,88715402,2509.3,31978971,461127861,0.0
20,65,15,13,2886,3400000,88740691,2510.0,73959031,2075.3,28703414,360125711,0.0
20,70,10,13,2886,3400000,69157853,1934.1,58952849,1633.9,24383901,259123560,0.0
20,75,5,13,2886,3400000,49575015,1358.1,43333965,1174.5,20064389,158121410,0.0
20,80,0,13,2886,3400000,29992177,782.1,26579565,681.8,15525082,63764841,0.0
25,0,75,13,2886,3400000,323021264,9400.6,249716163,7244.6,63017232,1570394432,0.0
25,5,70,13,2886,3400000,303438426,8824.7,235008042,6812.0,60147794,1469392282,0.0
25,10,65,13,2886,3400000,283855588,8248.7,220046429,6372.0,57278356,1368390131,0.0
25,15,60,13,2886,3400000,264272750,7672.7,205200649,5935.3,54408917,1267387981,0.0
25,20,55,13,2886,3400000,244689912,7096.8,190343828,5498.3,51539479,1166385831,0.0
25,25,50,13,2886,3400000,225107074,6520.8,175441483,5060.0,48670041,1065383681,0.0
25,30,45,13,2886,3400000,205524236,5944.8,160721134,4627.1,45800603,964381531,0.0
25,35,40,13,2886,3400000,185941398,5368.9,145968959,4193.2,42931164,863379381,0.0
25,40,35,13,2886,3400000,166358559,4792.9,131266479,3760.8,40061726,762377230,0.0
25,45,30,13,2886,3400000,146775721,4216.9,116814479,3335.7,37192288,661375080,0.0
25,50,25,13,2886,3400000,127192883,3641.0,102496552,2914.6,34322850,560372930,0.0
25,55,20,13,2886,3400000,107610045,3065.0,87917433,2485.8,31453412,459370780,0.0
25,60,15,13,2886,3400000,88027207,2489.0,73171111,2052.1,28391067,358368630,0.0
25,65,10,13,2886,3400000,68444369,1913.1,58280695,1614.1,24144416,257366480,0.0
25,70,5,13,2886,3400000,48861531,1337.1,42826725,1159.6,19824904,156364330,0.0
25,75,0,13,2886,3400000,29278693,761.1,26080432,667.1,15335725,61586465,0.0
30,0,70,13,2886,3400000,302724942,8803.7,234260154,6790.0,59622235,1467635201,0.0
30,5,65,13,2886,3400000,283142104,8227.7,219529345,6356.7,56752796,1366633051,0.0
30,10,60,13,2886,3400000,263559266,7651.7,204587350,5917.3,53883358,1265630901,0.0
30,15,55,13,2886,3400000,243976428,7075.8,189743140,5480.7,51013920,1164628750,0.0
30,20,50,13,2886,3400000,224393590,6499.8,174878313,5043.5,48144482,1063626600,0.0
30,25,45,13,2886,3400000,204810751,5923.8,160078143,4608.2,45275044,962624450,0.0
30,30,40,13,2886,3400000,185227913,5347.9,145401330,4176.5,42405605,861622300,0.0
30,35,35,13,2886,3400000,165645075,4771.9,130453218,3736.9,39536167,760620150,0.0
30,40,30,13,2886,3400000,146062237,4195.9,116011772,3312.1,36666729,659618000,0.0
30,45,25,13,2886,3400000,126479399,3620.0,101696672,2891.1,33797291,558615849,0.0
30,50,20,13,2886,3400000,106896561,3044.0,86992556,2458.6,30927852,457613699,0.0
30,55,15,13,2886,3400000,87313723,2468.1,72399743,2029.4,28051321,356611549,0.0
30,60,10,13,2886,3400000,67730885,1892.1,57645460,1595.5,23904931,255609399,0.0
30,65,5,13,2886,3400000,48148047,1316.1,42135455,1139.3,19585419,154607249,0.0
30,70,0,13,2886,3400000,28565209,740.2,25569450,652.0,15146368,59408089,0.0
35,0,65,13,2886,3400000,282428620,8206.7,218804145,6335.4,56227237,1364875970,0.0
35,5,60,13,2886,3400000,262845782,7630.8,204050649,5901.5,53357799,1263873820,0.0
35,10,55,13,2886,3400000,243262944,7054.8,189131341,5462.7,50488361,1162871670,0.0
35,15,50,13,2886,3400000,223680105,6478.8,174277068,5025.8,47618923,1061869520,0.0
35,20,45,13,2886,3400000,204097267,5902.9,159423052,4588.9,44749484,960867369,0.0
35,25,40,13,2886,3400000,184514429,5326.9,144583793,4152.5,41880046,859865219,0.0
35,30,35,13,2886,3400000,164931591,4750.9,129850306,3719.1,39010608,758863069,0.0
35,35,30,13,2886,3400000,145348753,4175.0,115182570,3287.7,36141170,657860919,0.0
35,40,25,13,2886,3400000,125765915,3599.0,100769590,2863.8,33271732,556858769,0.0
35,45,20,13,2886,3400000,106183077,3023.0,86365153,2440.2,30402293,455856619,0.0
35,50,15,13,2886,3400000,86600239,2447.1,71716912,2009.3,27532855,354854469,0.0
35,55,10,13,2886,3400000,67017401,1871.1,56902732,1573.6,23665446,253852318,0.0
35,60,5,13,2886,3400000,47434563,1295.1,41553946,1122.2,19345934,152850168,0.0
35,65,0,13,2886,3400000,27851725,719.2,25124759,639.0,14957011,57284828,0.0
40,0,60,13,2886,3400000,262132297,7609.8,203348137,5880.8,52832240,1262116739,0.0
40,5,55,13,2886,3400000,242549459,7033.8,188571953,5446.2,49962802,1161114589,0.0
40,10,50,13,2886,3400000,222966621,6457.8,173675332,5008.1,47093364,1060112439,0.0
40,15,45,13,2886,3400000,203383783,5881.9,158811375,4570.9,44223925,959110289,0.0
40,20,40,13,2886,3400000,183800945,5305.9,143947284,4133.7,41354487,858108139,0.0
40,25,35,13,2886,3400000,164218107,4729.9,129234501,3701.0,38485049,757105988,0.0
40,30,30,13,2886,3400000,144635269,4154.0,114384052,3264.2,35615611,656103838,0.0
40,35,25,13,2886,3400000,125052431,3578.0,99923952,2838.9,32746172,555101688,0.0
40,40,20,13,2886,3400000,105469593,3002.0,85552402,2416.2,29876734,454099538,0.0
40,45,15,13,2886,3400000,85886755,2426.1,70952743,1986.8,27007296,353097388,0.0
40,50,10,13,2886,3400000,66303917,1850.1,56242762,1554.2,23425961,252095238,0.0
40,55,5,13,2886,3400000,46721078,1274.1,41002751,1106.0,19106448,151093088,0.0
40,60,0,13,2886,3400000,27138240,698.2,24710827,626.8,14767654,55210947,0.0
45,0,55,13,2886,3400000,241835975,7012.8,187892128,5426.2,49437243,1159357508,0.0
45,5,50,13,2886,3400000,222253137,6436.9,173093257,4991.0,46567804,1058355358,0.0
45,10,45,13,2886,3400000,202670299,5860.9,158219323,4553.5,43698366,957353208,0.0
45,15,40,13,2886,3400000,183087461,5284.9,143401339,4117.7,40828928,856351058,0.0
45,20,35,13,2886,3400000,163504623,4709.0,128500838,3679.4,37959490,755348908,0.0
45,25,30,13,2886,3400000,143921785,4133.0,113782130,3246.5,35090052,654346758,0.0
45,30,25,13,2886,3400000,124338947,3557.0,99076088,2814.0,32220613,553344608,0.0
45,35,20,13,2886,3400000,104756109,2981.1,84699090,2391.1,29351175,452342457,0.0
45,40,15,13,2886,3400000,85173271,2405.1,70078183,1961.1,26481737,351340307,0.0
45,45,10,13,2886,3400000,65590432,1829.1,55463386,1531.3,23186475,250338157,0.0
45,50,5,13,2886,3400000,46007594,1253.2,40345315,1086.6,18866963,149336007,0.0
45,55,0,13,2886,3400000,26424756,677.2,24220304,612.4,14547451,53137065,0.0
50,0,50,13,2886,3400000,221539653,6415.9,172446156,4971.9,46042245,1056598278,0.0
50,5,45,13,2886,3400000,201956815,5839.9,157614560,4535.7,43172807,955596127,0.0
50,10,40,13,2886,3400000,182373977,5263.9,142763314,4098.9,40303369,854593977,0.0
50,15,35,13,2886,3400000,162791139,4688.0,127947656,3663.2,37433931,753591827,0.0
50,20,30,13,2886,3400000,143208301,4112.0,113048412,3225.0,34564492,652589677,0.0
50,25,25,13,2886,3400000,123625463,3536.0,98314886,2791.6,31695054,551587527,0.0
50,30,20,13,2886,3400000,104042624,2960.1,83839611,2365.9,28825616,450585377,0.0
50,35,15,13,2886,3400000,84459786,2384.1,69346646,1939.6,25956178,349583227,0.0
50,40,10,13,2886,3400000,64876948,1808.1,54753469,1510.4,22946990,248581076,0.0
50,45,5,13,2886,3400000,45294110,1232.2,39792255,1070.4,18627478,147578926,0.0
50,50,0,13,2886,3400000,25711272,656.2,23744012,598.4,14307966,51063184,0.0
55,0,45,13,2886,3400000,201243331,5818.9,157028094,4518.5,42647248,953839047,0.0
55,5,40,13,2886,3400000,181660493,5243.0,142143708,4080.7,39777810,852836897,0.0
55,10,35,13,2886,3400000,162077655,4667.0,127270039,3643.2,36908372,751834747,0.0
55,15,30,13,2886,3400000,142494817,4091.0,112455597,3207.5,34038933,650832596,0.0
55,20,25,13,2886,3400000,122911978,3515.1,97653145,2772.2,31169495,549830446,0.0
55,25,20,13,2886,3400000,103329140,2939.1,82919622,2338.8,28300057,448828296,0.0
55,30,15,13,2886,3400000,83746302,2363.1,68559270,1916.4,25430619,347826146,0.0
55,35,10,13,2886,3400000,64163464,1787.2,53991393,1488.0,22561180,246823996,0.0
55,40,5,13,2886,3400000,44580626,1211.2,39125149,1050.7,18387993,145821846,0.0
55,45,0,13,2886,3400000,24997788,635.2,23238420,583.5,14068481,48989302,0.0
60,0,40,13,2886,3400000,180947009,5222.0,141610032,4065.0,39252251,851079816,0.0
60,5,35,13,2886,3400000,161364170,4646.0,126687699,3626.1,36382812,750077666,0.0
60,10,30,13,2886,3400000,141781332,4070.0,111818414,3188.8,33513374,649075516,0.0
60,15,25,13,2886,3400000,122198494,3494.1,97024585,2753.7,30643936,548073366,0.0
60,20,20,13,2886,3400000,102615656,2918.1,82229019,2318.5,27774498,447071215,0.0
60,25,15,13,2886,3400000,83032818,2342.1,67782772,1893.6,24905060,346069065,0.0
60,30,10,13,2886,3400000,63449980,1766.2,53173574,1463.9,22035621,245066915,0.0
60,35,5,13,2886,3400000,43867142,1190.2,38434102,1030.4,18148508,144064765,0.0
60,40,0,13,2886,3400000,24284304,614.2,22737238,568.7,13828996,46915421,0.0
65,0,35,13,2886,3400000,160650686,4625.0,126140085,3610.0,35857253,748320585,0.0
65,5,30,13,2886,3400000,141067848,4049.1,111231690,3171.5,32987815,647318435,0.0
65,10,25,13,2886,3400000,121485010,3473.1,96384158,2734.8,30118377,546316285,0.0
65,15,20,13,2886,3400000,101902172,2897.1,81557145,2298.7,27248939,445314135,0.0
65,20,15,13,2886,3400000,82319334,2321.2,66825834,1865.5,24379500,344311985,0.0
65,25,10,13,2886,3400000,62736496,1745.2,52493085,1443.9,21510062,243309834,0.0
65,30,5,13,2886,3400000,43153658,1169.2,37751190,1010.3,17909022,142307684,0.0
65,35,0,13,2886,3400000,23570820,593.3,22248529,554.4,13589510,44841540,0.0
70,0,30,13,2886,3400000,140354364,4028.1,110661388,3154.7,32462256,645561354,0.0
70,5,25,13,2886,3400000,120771526,3452.1,95761062,2716.5,29592818,544559204,0.0
70,10,20,13,2886,3400000,101188688,2876.1,80904218,2279.5,26723380,443557054,0.0
70,15,15,13,2886,3400000,81605850,2300.2,66098577,1844.1,23853941,342554904,0.0
70,20,10,13,2886,3400000,62023012,1724.2,51696583,1420.5,20984503,241552754,0.0
70,25,5,13,2886,3400000,42440174,1148.2,36984808,987.8,17669537,140550604,0.0
70,30,0,13,2886,3400000,22857336,572.3,21735487,539.3,13350025,42811582,0.0
75,0,25,13,2886,3400000,120058042,3431.1,95182692,2699.5,29067259,542802124,0.0
75,5,20,13,2886,3400000,100475204,2855.2,80285116,2261.3,26197820,441799973,0.0
75,10,15,13,2886,3400000,80892366,2279.2,65481467,1825.9,23328382,340797823,0.0
75,15,10,13,2886,3400000,61309528,1703.2,50757814,1392.9,20458944,239795673,0.0
75,20,5,13,2886,3400000,41726690,1127.3,36201636,964.8,17430052,138793523,0.0
75,25,0,13,2886,3400000,22143851,551.3,21139766,521.8,13110540,40824790,0.0
80,0,20,13,2886,3400000,99761720,2834.2,79703996,2244.2,25672261,440042893,0.0
80,5,15,13,2886,3400000,80178882,2258.2,64805751,1806.1,22802823,339040743,0.0
80,10,10,13,2886,3400000,60596043,1682.2,50056146,1372.2,19933385,238038592,0.0
80,15,5,13,2886,3400000,41013205,1106.3,35519247,944.7,17063947,137036442,0.0
80,20,0,13,2886,3400000,21430367,530.3,20541017,504.1,12871055,38840384,0.0
85,0,15,13,2886,3400000,79465397,2237.2,64200690,1788.3,22277264,337283662,0.0
85,5,10,13,2886,3400000,59882559,1661.3,49384569,1352.5,19407826,236281512,0.0
85,10,5,13,2886,3400000,40299721,1085.3,34694082,920.4,16538387,135279362,0.0
85,15,0,13,2886,3400000,20716883,509.3,19931148,486.2,12631570,36930834,0.0
90,0,10,13,2886,3400000,59169075,1640.3,48738546,1333.5,18882267,234524431,0.0
90,5,5,13,2886,3400000,39586237,1064.3,33997124,899.9,16012828,133522281,0.0
90,10,0,13,2886,3400000,20003399,488.3,19261039,466.5,12392084,35030152,0.0
95,0,5,13,2886,3400000,38872753,1043.3,33282885,878.9,15487269,131765200,0.0
95,5,0,13,2886,3400000,19289915,467.4,18547265,445.5,12152599,33204845,0.0
100,0,0,13,2886,3400000,18576431,446.4,17815580,424.0,11913114,31403462,0.0
0,0,100,14,2634,3600000,665409540,18383.6,623764547,17226.8,87734938,2233142712,0.0
0,5,95,14,2634,3600000,634278627,17518.9,594537192,16414.9,84499983,2124801970,0.0
0,10,90,14,2634,3600000,603147714,16654.1,565248212,15601.3,81265029,2016461228,0.0
0,15,85,14,2634,3600000,572016801,15789.4,536012527,14789.2,78030075,1908120486,0.0
0,20,80,14,2634,3600000,540885888,14924.6,506847595,13979.1,74795120,1799779744,0.0
0,25,75,14,2634,3600000,509754975,14059.9,477682663,13169.0,71560166,1691439002,0.0
0,30,70,14,2634,3600000,478624062,13195.1,448515695,12358.8,68325212,1583098259,0.0
0,35,65,14,2634,3600000,447493149,12330.4,419191630,11544.2,65090258,1474757517,0.0
0,40,60,14,2634,3600000,416362236,11465.6,389867565,10729.7,61855303,1366416775,0.0
0,45,55,14,2634,3600000,385231324,10600.9,360593402,9916.5,58620349,1258076033,0.0
0,50,50,14,2634,3600000,354100411,9736.1,331164090,9099.0,55385395,1149911488,0.0
0,55,45,14,2634,3600000,322969498,8871.4,302062463,8290.6,52150440,1042402228,0.0
0,60,40,14,2634,3600000,291838585,8006.6,272935883,7481.6,48915486,934892969,0.0
0,65,35,14,2634,3600000,260707672,7141.9,243761699,6671.2,45680532,827383709,0.0
0,70,30,14,2634,3600000,229576759,6277.1,214600205,5861.1,42141730,719874449,0.0
0,75,25,14,2634,3600000,198445846,5412.4,185423123,5050.6,38518993,612365189,0.0
0,80,20,14,2634,3600000,167314933,4547.6,156616652,4250.5,34896257,504855929,0.0
0,85,15,14,2634,3600000,136184020,3682.9,127413804,3439.3,31273520,397346669,0.0
0,90,10,14,2634,3600000,105053107,2818.1,98427515,2634.1,27282332,289837409,0.0
0,95,5,14,2634,3600000,73922195,1953.4,68894295,1813.7,22254118,184147059,0.0
0,100,0,14,2634,3600000,42791282,1088.6,39690583,1002.5,16702065,86593550,0.0
5,0,95,14,2634,3600000,633271205,17490.9,593739823,16392.8,84011260,2123351014,0.0
5,5,90,14,2634,3600000,602140292,16626.1,564527500,15581.3,80776306,2015010272,0.0
5,10,85,14,2634,3600000,571009379,15761.4,535238520,14767.7,77541352,1906669529,0.0
5,15,80,14,2634,3600000,539878466,14896.6,506022750,13956.2,74306397,1798328787,0.0
5,20,75,14,2634,3600000,508747553,14031.9,476857818,13146.1,71071443,1689988045,0.0
5,25,70,14,2634,3600000,477616640,13167.1,447692886,12335.9,67836489,1581647303,0.0
5,30,65,14,2634,3600000,446485728,12302.4,418445763,11523.5,64601534,1473306561,0.0
5,35,60,14,2634,3600000,415354815,11437.6,389121698,10708.9,61366580,1364965819,0.0
5,40,55,14,2634,3600000,384223902,10572.9,359800199,9894.4,58131626,1256625076,0.0
5,45,50,14,2634,3600000,353092989,9708.1,330484754,9080.1,54896672,1148284334,0.0
5,50,45,14,2634,3600000,321962076,8843.4,301166635,8265.7,51661717,1040422534,0.0
5,55,40,14,2634,3600000,290831163,7978.6,272171396,7460.3,48426763,932913274,0.0
5,60,35,14,2634,3600000,259700250,7113.9,242850086,6645.8,45191809,825404014,0.0
5,65,30,14,2634,3600000,228569337,6249.1,213818474,5839.4,41783086,717894754,0.0
5,70,25,14,2634,3600000,197438424,5384.4,184527142,5025.8,38160349,610385494,0.0
5,75,20,14,2634,3600000,166307511,4519.7,155780676,4227.2,34537612,502876235,0.0
5,80,15,14,2634,3600000,135176598,3654.9,126607504,3416.9,30914875,395366975,0.0
5,85,10,14,2634,3600000,104045686,2790.2,97493414,2608.2,27087395,287857715,0.0
5,90,5,14,2634,3600000,72914773,1925.4,68072660,1790.9,22059181,181542296,0.0
5,95,0,14,2634,3600000,41783860,1060.7,38886362,980.2,16558004,83664658,0.0
10,0,90,14,2634,3600000,601132870,16598.1,563715098,15558.8,80287583,2013559315,0.0
10,5,85,14,2634,3600000,570001957,15733.4,534517808,14747.7,77052628,1905218573,0.0
10,10,80,14,2634,3600000,538871044,14868.6,505228827,13934.1,73817674,1796877831,0.0
10,15,75,14,2634,3600000,507740131,14003.9,476032973,13123.1,70582720,1688537089,0.0
10,20,70,14,2634,3600000,476609219,13139.1,446868041,12313.0,67347766,1580196347,0.0
10,25,65,14,2634,3600000,445478306,12274.4,417699896,11502.8,64112811,1471855604,0.0
10,30,60,14,2634,3600000,414347393,11409.6,388375832,10688.2,60877857,1363514862,0.0
10,35,55,14,2634,3600000,383216480,10544.9,359051767,9873.7,57642903,1255174120,0.0
10,40,50,14,2634,3600000,352085567,9680.2,329741526,9059.5,54407948,1146833378,0.0
10,45,45,14,2634,3600000,320954654,8815.4,300371632,8243.7,51172994,1038492636,0.0
10,50,40,14,2634,3600000,289823741,7950.7,271210588,7433.6,47938040,930933580,0.0
10,55,35,14,2634,3600000,258692828,7085.9,242083738,6624.5,44703085,823424320,0.0
10,60,30,14,2634,3600000,227561915,6221.2,213036743,5817.7,41424441,715915060,0.0
10,65,25,14,2634,3600000,196431002,5356.4,183708616,5003.0,37801705,608405800,0.0
10,70,20,14,2634,3600000,165300090,4491.7,154905914,4202.9,34178968,500896540,0.0
10,75,15,14,2634,3600000,134169177,3626.9,125750119,3393.1,30556231,393387280,0.0
