Date,rolling_breadth_max_60,breadth,breadth_drawdown_60_points,breadth_below_60,original_price_rise_met,canonical_divergence,drawdown_15,drawdown_20,drawdown_25,price,next_session_open,episode_onset
2008-11-20,45.45,2.02,43.43,True,False,False,True,True,True,1036.51,1059.69,False
2008-11-21,41.01,2.83,38.18,True,False,False,True,True,True,1085.57,1106.02,False
2008-11-24,41.01,3.43,37.58,True,False,False,True,True,True,1154.34,1164.36,False
2008-11-25,41.01,3.43,37.58,True,False,False,True,True,True,1142.58,1126.95,False
2008-11-26,41.01,3.64,37.37,True,False,False,True,True,True,1193.09,1181.43,False
2008-11-28,41.01,4.24,36.769999999999996,True,False,False,True,True,True,1185.75,1156.53,False
2008-12-01,41.01,2.22,38.79,True,False,False,True,True,True,1091.16,1109.99,False
2008-12-02,41.01,2.83,38.18,True,False,False,True,True,True,1130.0,1103.94,False
2008-12-03,41.01,3.84,37.17,True,False,False,True,True,True,1166.2,1144.3,False
2008-12-04,41.01,2.83,38.18,True,False,False,True,True,True,1127.75,1113.45,False
2008-12-05,41.01,4.85,36.16,True,False,False,True,True,True,1177.87,1202.78,False
2008-12-08,41.01,5.05,35.96,True,False,False,True,True,True,1225.06,1204.72,False
2008-12-09,41.01,3.64,37.37,True,False,False,True,True,True,1212.45,1223.48,False
2008-12-10,41.01,4.04,36.97,True,False,False,True,True,True,1222.38,1210.84,False
2008-12-11,41.01,3.03,37.98,True,False,False,True,True,True,1180.46,1161.59,False
2008-12-12,41.01,3.64,37.37,True,False,False,True,True,True,1206.65,1206.88,False
2008-12-15,28.89,3.23,25.66,True,False,False,True,True,True,1181.87,1194.82,False
2008-12-16,28.89,5.45,23.44,True,False,False,True,True,False,1243.49,1225.68,False
2008-12-17,28.89,4.65,24.240000000000002,True,False,False,True,True,False,1225.86,1227.31,False
2008-12-18,28.89,4.44,24.45,True,False,False,True,True,False,1204.69,1219.65,False
2008-12-19,28.69,4.65,24.04,True,False,False,True,True,False,1217.19,1212.31,False
2010-05-20,94.2,50.6,43.6,True,False,False,True,True,True,1800.12,1772.34,True
2010-05-21,94.2,56.6,37.6,True,False,False,True,True,True,1822.77,1818.46,False
2010-05-24,94.2,52.2,42.0,True,False,False,True,True,True,1815.28,1769.32,False
2010-05-25,94.2,50.6,43.6,True,False,False,True,True,True,1815.68,1827.58,False
2010-05-26,94.2,49.6,44.6,True,False,False,True,True,True,1796.47,1837.65,False
2010-05-28,94.2,59.0,35.2,True,False,False,True,True,True,1852.39,1846.6,True
2010-06-01,94.2,48.6,45.6,True,False,False,True,True,True,1835.04,1844.69,False
2010-06-02,94.2,59.6,34.6,True,False,False,True,True,True,1879.59,1883.25,False
2010-06-04,94.2,45.4,48.800000000000004,True,False,False,True,True,True,1832.04,1839.77,True
2010-06-07,94.2,38.6,55.6,True,False,False,True,True,True,1798.16,1799.26,False
2010-06-08,94.2,44.0,50.2,True,False,False,True,True,True,1795.7,1805.87,False
2010-06-09,94.2,42.8,51.400000000000006,True,False,False,True,True,True,1778.92,1800.57,False
2010-06-10,94.2,53.6,40.6,True,False,False,True,True,True,1830.09,1814.25,False
2010-06-11,94.2,55.4,38.800000000000004,True,False,False,True,True,True,1847.15,1862.7,False
2010-06-14,94.2,55.8,38.400000000000006,True,False,False,True,True,True,1845.48,1855.69,False
2010-06-21,94.2,59.8,34.400000000000006,True,False,False,True,True,True,1895.84,1903.31,True
2010-06-22,94.2,55.0,39.2,True,False,False,True,True,True,1880.54,1883.97,False
2010-06-23,94.2,55.0,39.2,True,False,False,True,True,True,1874.42,1868.47,False
2010-06-24,94.2,48.4,45.800000000000004,True,False,False,True,True,True,1844.59,1848.82,False
2010-06-25,94.2,48.8,45.400000000000006,True,False,False,True,True,True,1838.52,1843.27,False
2010-06-28,94.2,48.2,46.0,True,False,False,True,True,True,1836.0,1805.55,False
2010-06-29,94.2,35.0,59.2,True,False,False,True,True,True,1764.06,1761.98,False
2010-06-30,94.2,31.4,62.800000000000004,True,False,False,True,True,True,1739.14,1741.93,False
2010-07-01,94.2,30.6,63.6,True,False,False,True,True,True,1734.41,1736.25,False
2010-07-02,94.2,27.2,67.0,True,False,False,True,True,True,1728.34,1752.98,False
2010-07-06,94.2,28.4,65.80000000000001,True,False,False,True,True,True,1734.68,1739.01,False
2010-07-07,94.2,39.8,54.400000000000006,True,False,False,True,True,True,1789.72,1801.55,False
2010-07-08,94.2,44.2,50.0,True,False,False,True,True,True,1798.31,1797.04,False
2010-07-09,93.2,49.0,44.2,True,False,False,True,True,True,1814.79,1814.49,False
2010-07-12,93.0,46.6,46.4,True,False,False,True,True,True,1821.03,1835.02,False
2010-07-13,93.0,52.2,40.8,True,False,False,True,True,True,1845.03,1847.92,False
2010-07-14,93.0,52.6,40.4,True,False,False,True,True,True,1853.41,1849.24,False
2010-07-15,93.0,52.8,40.2,True,False,False,True,True,True,1856.24,1845.5,False
2010-07-16,93.0,42.2,50.8,True,False,False,True,True,True,1803.48,1807.99,False
2010-07-19,93.0,44.8,48.2,True,False,False,True,True,True,1819.28,1789.93,False
2010-07-20,92.4,48.6,43.800000000000004,True,False,False,True,True,True,1840.67,1859.6,False
2010-07-21,91.2,43.8,47.400000000000006,True,False,False,True,True,True,1817.3,1842.38,False
2010-07-22,91.2,54.0,37.2,True,False,False,True,True,True,1863.1,1851.81,False
2010-07-23,91.2,56.0,35.2,True,False,False,True,True,True,1875.38,1875.77,False
2010-07-27,89.4,58.2,31.200000000000003,True,False,False,True,True,True,1888.81,1887.46,True
2010-07-28,83.6,54.6,28.999999999999993,True,False,False,True,True,True,1872.62,1884.07,False
2010-07-29,83.6,53.8,29.799999999999997,True,False,False,True,True,True,1860.3,1842.33,False
2010-07-30,82.6,53.2,29.39999999999999,True,False,False,True,True,True,1864.0,1886.61,False
2010-08-03,82.6,56.6,25.999999999999993,True,False,False,True,True,True,1891.81,1898.81,True
2010-08-04,82.6,59.6,22.999999999999993,True,False,False,True,True,False,1909.2,1900.07,False
2010-08-05,82.6,59.4,23.199999999999996,True,False,False,True,True,False,1904.95,1883.32,False
2010-08-11,70.4,48.2,22.200000000000003,True,False,False,True,True,False,1845.38,1808.63,True
2010-08-12,67.6,45.0,22.599999999999994,True,False,False,True,True,False,1832.17,1825.29,False
2010-08-13,64.2,43.6,20.6,True,False,False,True,True,False,1818.8,1806.97,False
2010-08-16,64.2,42.8,21.400000000000006,True,False,False,True,True,False,1821.51,1833.15,False
2010-08-19,64.2,42.2,22.0,True,False,False,True,True,False,1823.0,1818.42,True
2010-08-20,64.2,41.4,22.800000000000004,True,False,False,True,True,False,1825.75,1833.33,False
2010-08-23,64.2,39.0,25.200000000000003,True,False,False,True,True,True,1808.31,1783.2,False
2010-08-24,64.2,32.6,31.6,True,False,False,True,True,True,1775.27,1762.68,False
2010-08-25,64.2,33.8,30.400000000000006,True,False,False,True,True,True,1790.88,1797.35,False
2010-08-26,64.2,32.6,31.6,True,False,False,True,True,True,1769.02,1780.11,False
2010-08-27,64.2,39.6,24.6,True,False,False,True,True,False,1791.64,1785.98,False
2010-08-30,64.2,32.8,31.400000000000006,True,False,False,True,True,True,1772.07,1762.54,False
2010-08-31,64.2,34.0,30.200000000000003,True,False,False,True,True,True,1767.43,1791.91,False
2011-07-27,92.59,56.42,36.17,True,False,False,True,True,True,2367.16,2367.44,True
2011-07-28,91.78,54.81,36.97,True,False,False,True,True,True,2371.77,2349.3,False
2011-07-29,91.78,52.2,39.58,True,False,False,True,True,True,2362.81,2391.42,False
2011-08-01,91.78,48.99,42.79,True,False,False,True,True,True,2354.05,2340.73,False
2011-08-02,91.78,39.35,52.43,True,False,False,True,True,True,2292.85,2294.94,False
2011-08-03,91.78,38.55,53.230000000000004,True,False,False,True,True,True,2312.78,2275.3,False
2011-08-04,90.78,22.28,68.5,True,False,False,True,True,True,2207.2,2227.49,False
2011-08-05,90.78,24.09,66.69,True,False,False,True,True,True,2194.38,2127.87,False
2011-08-08,90.18,9.6,80.58000000000001,True,False,False,True,True,True,2060.29,2095.99,False
2011-08-09,89.37,17.6,71.77000000000001,True,False,False,True,True,True,2160.79,2110.14,False
2011-08-10,89.37,12.19,77.18,True,False,False,True,True,True,2073.09,2108.92,False
2011-08-11,89.37,20.39,68.98,True,False,False,True,True,True,2167.07,2176.54,False
2011-08-12,88.77,22.0,66.77,True,False,False,True,True,True,2182.05,2189.49,False
2011-08-15,87.77,28.0,59.769999999999996,True,False,False,True,True,True,2214.12,2190.14,False
2011-08-16,87.77,25.79,61.98,True,False,False,True,True,True,2194.27,2193.3,False
2011-08-17,87.77,26.39,61.379999999999995,True,False,False,True,True,True,2181.62,2116.79,False
2011-08-18,87.77,16.6,71.16999999999999,True,False,False,True,True,True,2073.03,2053.01,False
2011-08-19,87.77,15.0,72.77,True,False,False,True,True,True,2038.22,2084.27,False
2011-08-22,87.77,14.19,73.58,True,False,False,True,True,True,2044.73,2059.03,False
2011-08-23,87.77,22.6,65.16999999999999,True,False,False,True,True,True,2129.27,2121.52,False
2011-08-24,82.12,25.79,56.330000000000005,True,False,False,True,True,True,2145.04,2141.86,False
2011-08-25,82.12,21.2,60.92,True,False,False,True,True,True,2108.21,2101.91,False
2011-08-26,82.12,25.2,56.92,True,False,False,True,True,True,2161.97,2188.67,False
2011-08-29,82.12,32.0,50.120000000000005,True,False,False,True,True,True,2223.96,2212.07,False
2011-08-30,82.12,34.4,47.720000000000006,True,False,False,True,True,True,2237.69,2248.19,False
2011-08-31,82.12,35.2,46.92,True,False,False,True,True,True,2241.01,2245.01,False
2011-09-01,82.12,32.79,49.330000000000005,True,False,False,True,True,True,2219.05,2178.11,False
2011-09-02,82.12,25.2,56.92,True,False,False,True,True,True,2167.83,2116.48,False
2011-09-06,82.12,24.0,58.120000000000005,True,False,False,True,True,True,2167.6,2198.61,False
2011-09-07,82.12,31.2,50.92,True,False,False,True,True,True,2223.75,2212.71,False
2011-09-08,82.12,28.0,54.120000000000005,True,False,False,True,True,True,2214.29,2197.72,False
2011-09-09,82.12,22.2,59.92,True,False,False,True,True,True,2163.66,2145.78,False
2011-09-12,82.12,23.6,58.52,True,False,False,True,True,True,2191.84,2197.66,False
2011-09-13,82.12,24.79,57.330000000000005,True,False,False,True,True,True,2220.58,2233.66,False
2011-09-14,82.12,28.0,54.120000000000005,True,False,False,True,True,True,2252.75,2273.22,False
2011-09-15,82.12,32.59,49.53,True,False,False,True,True,True,2286.56,2284.28,False
2011-09-16,82.12,34.4,47.720000000000006,True,True,True,True,True,True,2306.09,2277.64,False
2011-09-19,82.12,32.59,49.53,True,False,False,True,True,True,2308.76,2318.55,False
2011-09-20,82.12,31.39,50.730000000000004,True,True,True,True,True,True,2295.89,2308.41,False
2011-09-21,82.12,24.79,57.330000000000005,True,False,False,True,True,True,2258.3,2196.63,False
2011-09-22,82.12,19.2,62.92,True,False,False,True,True,True,2184.59,2165.75,False
2011-09-23,82.12,20.79,61.330000000000005,True,False,False,True,True,True,2206.86,2216.66,False
2011-09-26,82.12,24.6,57.52,True,False,False,True,True,True,2234.28,2270.69,False
2011-09-27,82.12,26.85,55.27,True,False,False,True,True,True,2253.55,2266.29,False
2011-09-28,82.12,22.2,59.92,True,False,False,True,True,True,2220.84,2255.55,False
2011-09-29,82.12,23.0,59.120000000000005,True,False,False,True,True,True,2197.68,2167.24,False
2011-09-30,77.71,19.39,58.31999999999999,True,False,False,True,True,True,2139.18,2128.02,False
2011-10-03,73.49,14.39,59.099999999999994,True,False,False,True,True,True,2085.04,2064.01,False
2011-10-04,73.49,17.23,56.25999999999999,True,False,False,True,True,True,2129.21,2121.03,False
2011-10-05,73.49,18.83,54.66,True,False,False,True,True,True,2182.77,2181.58,False
2011-10-06,73.49,23.84,49.64999999999999,True,False,False,True,True,True,2217.99,2217.51,False
