Date,breadth_40,breadth_50,breadth_60,price,ma200,breadth
2006-12-15,False,False,False,1808.56,1642.9466,81.19
2006-12-18,False,False,False,1790.99,1643.5518500000003,79.26
2006-12-19,False,False,False,1785.12,1644.17235,79.15
2006-12-20,False,False,False,1777.92,1644.7602,79.27
2006-12-21,False,False,False,1766.28,1645.3661499999998,78.97
2006-12-22,False,False,False,1748.61,1645.8680500000003,78.21
2006-12-26,False,False,False,1753.55,1646.3668499999999,79.56
2006-12-27,False,False,False,1763.41,1646.77815,80.68
2006-12-28,False,False,False,1758.94,1647.1005499999999,80.65
2006-12-29,False,False,False,1756.9,1647.4898,80.36
2007-01-03,False,False,False,1759.37,1647.85835,77.27
2007-01-04,False,False,False,1792.91,1648.378,76.86
2007-01-05,False,False,False,1785.3,1648.9421500000003,75.0
2007-01-08,False,False,False,1787.14,1649.49625,76.03
2007-01-09,False,False,False,1795.63,1650.1207499999998,77.48
2007-01-10,False,False,False,1816.15,1650.80245,78.14
2007-01-11,False,False,False,1834.86,1651.5736,80.21
2007-01-12,False,False,False,1844.81,1652.4325,82.06
2007-01-16,False,False,False,1842.44,1653.1254999999999,81.44
2007-01-17,False,False,False,1827.68,1653.7205,81.44
2007-01-18,False,False,False,1793.68,1654.1706,80.82
2007-01-19,False,False,False,1796.81,1654.6208,81.65
2007-01-22,False,False,False,1779.02,1654.93315,80.82
2007-01-23,False,False,False,1773.4,1655.1364500000002,82.27
2007-01-24,False,False,False,1802.63,1655.4536,83.92
2007-01-25,False,False,False,1777.75,1655.7272,80.82
2007-01-26,False,False,False,1772.97,1655.99775,80.62
2007-01-29,False,False,False,1775.08,1656.3511500000002,80.62
2007-01-30,False,False,False,1777.76,1656.7162000000003,82.27
2007-01-31,False,False,False,1792.28,1657.11725,84.54
2007-02-01,False,False,False,1791.45,1657.6029,85.98
2007-02-02,False,False,False,1798.13,1657.96035,86.39
2007-02-05,False,False,False,1795.39,1658.2671000000003,85.77
2007-02-06,False,False,False,1793.06,1658.5879,86.6
2007-02-07,False,False,False,1810.95,1659.0975499999997,87.22
2007-02-08,False,False,False,1810.54,1659.61805,86.6
2007-02-09,False,False,False,1785.53,1660.0383499999998,85.36
2007-02-12,False,False,False,1778.42,1660.41945,84.74
2007-02-13,False,False,False,1783.82,1660.75285,86.6
2007-02-14,False,False,False,1814.98,1661.3242,88.04
2007-02-15,False,False,False,1823.41,1662.0081999999998,88.25
2007-02-16,False,False,False,1821.49,1662.6659999999997,88.45
2007-02-20,False,False,False,1833.71,1663.40305,89.07
2007-02-21,False,False,False,1839.13,1664.09355,89.48
2007-02-22,False,False,False,1846.34,1664.7560500000002,89.69
2007-02-23,False,False,False,1839.77,1665.37875,89.69
2007-02-26,False,False,False,1830.59,1665.9758499999998,89.9
2007-02-27,False,False,False,1755.99,1666.2817000000002,78.97
2007-02-28,False,False,False,1761.65,1666.80255,81.44
2007-03-01,False,False,False,1753.45,1667.3907499999998,80.41
2007-03-02,False,False,False,1726.03,1667.8470000000002,75.88
2007-03-05,False,False,False,1712.94,1668.2932500000002,70.72
2007-03-06,False,False,False,1743.1,1669.0141999999998,75.88
2007-03-07,False,False,False,1736.1,1669.75915,75.05
2007-03-08,False,False,False,1746.43,1670.487,78.76
2007-03-09,False,False,False,1744.74,1671.28785,78.56
2007-03-12,False,False,False,1756.42,1672.2249,78.97
2007-03-13,False,False,False,1722.48,1672.9364,70.31
2007-03-14,False,False,False,1743.15,1673.65375,72.78
2007-03-15,False,False,False,1744.87,1674.34625,75.05
2007-03-16,False,False,False,1742.23,1675.20095,73.61
2007-03-19,False,False,False,1758.23,1676.0942000000002,77.11
2007-03-20,False,False,False,1767.25,1676.8476,78.35
2007-03-21,False,False,False,1806.35,1677.8148499999998,81.65
2007-03-22,False,False,False,1799.75,1678.9261,81.86
2007-03-23,False,False,False,1794.04,1680.0193500000003,82.68
2007-03-26,False,False,False,1802.95,1681.2079999999999,82.47
2007-03-27,False,False,False,1789.93,1682.3499000000002,81.86
2007-03-28,False,False,False,1770.54,1683.44775,79.59
2007-03-29,False,False,False,1771.72,1684.7047999999998,80.0
2007-03-30,False,False,False,1772.36,1685.9823500000002,79.59
2007-04-02,False,False,False,1773.33,1687.1977,80.0
2007-04-03,False,False,False,1796.31,1688.3138499999998,81.86
2007-04-04,False,False,False,1801.74,1689.5083500000003,81.86
2007-04-05,False,False,False,1812.94,1690.82835,82.27
2007-04-09,False,False,False,1808.19,1692.1277,82.47
2007-04-10,False,False,False,1816.93,1693.3445500000003,81.86
2007-04-11,False,False,False,1798.09,1694.56255,80.41
2007-04-12,False,False,False,1813.49,1695.87475,82.27
2007-04-13,False,False,False,1816.85,1697.17815,83.09
2007-04-16,False,False,False,1833.96,1698.7129499999999,86.6
2007-04-17,False,False,False,1834.91,1700.19625,86.6
2007-04-18,False,False,False,1832.39,1701.4304000000002,87.22
2007-04-19,False,False,False,1832.47,1702.7166,86.21
2007-04-20,False,False,False,1845.89,1704.0148000000002,86.83
2007-04-23,False,False,False,1850.18,1705.49595,87.24
2007-04-24,False,False,False,1858.87,1707.0325500000001,86.63
2007-04-25,False,False,False,1881.33,1708.77065,87.04
2007-04-26,False,False,False,1889.57,1710.6140000000003,86.83
2007-04-27,False,False,False,1891.06,1712.4040000000002,85.19
2007-04-30,False,False,False,1867.75,1714.2354500000001,83.33
2007-05-01,False,False,False,1873.43,1716.2118000000003,83.54
2007-05-02,False,False,False,1889.73,1718.3496,84.98
2007-05-03,False,False,False,1895.64,1720.4853,84.77
2007-05-04,False,False,False,1895.7,1722.6021000000003,85.19
2007-05-07,False,False,False,1895.96,1724.6289,85.8
2007-05-08,False,False,False,1899.83,1726.7936000000002,84.77
2007-05-09,False,False,False,1905.65,1729.0624500000004,86.21
2007-05-10,False,False,False,1875.2,1731.02675,82.51
2007-05-11,False,False,False,1898.79,1733.0731,84.57
2007-05-14,False,False,False,1888.08,1735.0740999999998,82.92
2007-05-15,False,False,False,1871.79,1737.0404,81.48
2007-05-16,False,False,False,1891.57,1738.94675,83.13
2007-05-17,False,False,False,1884.68,1740.823,81.69
2007-05-18,False,False,False,1896.93,1742.8829500000002,82.51
2007-05-21,False,False,False,1911.16,1744.9363499999997,82.92
2007-05-22,False,False,False,1916.45,1746.9656,83.33
2007-05-23,False,False,False,1904.41,1748.96845,82.72
2007-05-24,False,False,False,1874.6,1750.8708,78.81
2007-05-25,False,False,False,1889.25,1752.89305,79.63
2007-05-29,False,False,False,1899.79,1754.9638,81.07
2007-05-30,False,False,False,1918.08,1757.0728,83.54
2007-05-31,False,False,False,1928.19,1759.28005,84.16
2007-06-01,False,False,False,1928.26,1761.4497000000001,84.36
2007-06-04,False,False,False,1933.73,1763.4461999999999,84.77
2007-06-05,False,False,False,1932.35,1765.2576500000002,82.51
2007-06-06,False,False,False,1914.85,1766.9639499999998,80.25
2007-06-07,False,False,False,1882.17,1768.4925,73.05
2007-06-08,False,False,False,1906.26,1770.2182,75.93
2007-06-11,False,False,False,1901.96,1771.9108500000002,75.72
2007-06-12,False,False,False,1890.67,1773.61215,71.6
2007-06-13,False,False,False,1913.87,1775.40555,75.72
2007-06-14,False,False,False,1924.54,1777.2397499999997,77.3
2007-06-15,False,False,False,1942.41,1779.10035,77.91
2007-06-18,False,False,False,1944.37,1780.9539499999998,78.32
2007-06-19,False,False,False,1941.75,1782.75295,77.1
2007-06-20,False,False,False,1922.12,1784.4649,74.44
2007-06-21,False,False,False,1941.32,1786.22415,74.44
2007-06-22,False,False,False,1921.94,1787.8154000000002,70.76
2007-06-25,False,False,False,1912.9,1789.5189,70.14
2007-06-26,False,False,False,1908.64,1791.2378999999999,69.73
2007-06-27,False,False,False,1933.06,1793.02965,72.8
2007-06-28,False,False,False,1931.67,1794.7691,73.42
2007-06-29,False,False,False,1934.1,1796.36085,71.57
2007-07-02,False,False,False,1954.12,1798.0114999999998,74.23
2007-07-03,False,False,False,1965.2,1799.7076000000002,74.23
2007-07-05,False,False,False,1981.06,1801.4507,74.85
2007-07-06,False,False,False,1988.31,1803.2314000000001,75.66
2007-07-09,False,False,False,1989.2,1805.0720500000002,74.23
2007-07-10,False,False,False,1971.89,1806.70475,68.71
2007-07-11,False,False,False,1984.08,1808.4507999999998,71.98
2007-07-12,False,False,False,2021.03,1810.4441,75.66
2007-07-13,False,False,False,2032.16,1812.35305,76.07
2007-07-16,False,False,False,2028.02,1814.19715,74.85
2007-07-17,False,False,False,2041.78,1816.1277,74.03
2007-07-18,False,False,False,2037.98,1818.00965,73.21
2007-07-19,False,False,False,2052.99,1820.0039500000003,73.21
2007-07-20,False,False,False,2035.88,1822.0193,70.35
2007-07-23,False,False,False,2036.33,1823.9995000000001,71.57
2007-07-24,False,False,False,2000.55,1825.59655,65.44
2007-07-25,False,False,False,2011.14,1827.2051,64.01
2007-07-26,False,False,False,1986.6,1828.7137,57.06
2007-07-27,False,False,False,1956.19,1830.0392500000003,51.53
2007-07-30,False,False,False,1973.93,1831.44245,56.24
2007-07-31,False,False,False,1932.06,1832.64635,51.74
2007-08-01,False,False,False,1945.08,1833.77905,53.37
2007-08-02,False,False,False,1966.6,1834.976,55.62
2007-08-03,False,False,False,1918.56,1835.9307499999998,46.42
2007-08-06,False,False,False,1954.37,1837.15455,53.58
2007-08-07,False,False,False,1961.64,1838.4589999999998,55.21
2007-08-08,False,False,False,1987.34,1839.8638500000002,56.65
2007-08-09,False,False,False,1936.76,1840.9997499999997,49.08
2007-08-10,False,False,False,1925.14,1841.9958,49.69
2007-08-13,False,False,False,1934.41,1843.09845,50.92
2007-08-14,False,False,False,1901.32,1843.97125,42.94
2007-08-15,False,False,False,1864.92,1844.5755000000001,38.04
2007-08-16,False,False,False,1846.09,1845.2178999999999,37.01
2007-08-17,False,False,False,1888.78,1846.0228,45.6
2007-08-20,False,False,False,1893.05,1846.82535,46.01
2007-08-21,False,False,False,1910.99,1847.84205,45.6
2007-08-22,False,False,False,1936.77,1848.97505,52.15
2007-08-23,False,False,False,1931.88,1850.1145500000002,49.9
2007-08-24,False,False,False,1961.38,1851.26015,53.78
2007-08-27,False,False,False,1947.49,1852.2899499999999,49.08
2007-08-28,False,False,False,1899.24,1853.0374,41.51
2007-08-29,False,False,False,1954.85,1854.11095,49.28
2007-08-30,False,False,False,1963.75,1855.1741499999998,47.44
2007-08-31,False,False,False,1988.73,1856.2778,50.1
2007-09-04,False,False,False,2020.51,1857.4442000000001,53.99
2007-09-05,False,False,False,1994.38,1858.4470000000001,48.88
2007-09-06,False,False,False,1998.67,1859.4305000000002,50.1
2007-09-07,False,False,False,1958.35,1860.2188999999998,44.58
2007-09-10,False,False,False,1960.2,1861.00085,43.56
2007-09-11,False,False,False,1988.98,1861.9013499999999,48.06
2007-09-12,False,False,False,1988.96,1862.74735,48.67
2007-09-13,False,False,False,1998.63,1863.66285,49.69
2007-09-14,False,False,False,2000.82,1864.7911000000001,49.9
2007-09-17,False,False,False,1983.08,1865.8048,47.85
2007-09-18,False,False,False,2035.37,1867.0178000000003,58.08
2007-09-19,False,False,False,2041.36,1868.2683500000003,61.55
2007-09-20,False,False,False,2032.61,1869.5557999999999,57.87
2007-09-21,False,False,False,2049.48,1870.8035499999999,60.12
2007-09-24,False,False,False,2057.25,1872.06555,57.06
2007-09-25,False,False,False,2076.83,1873.45405,56.65
2007-09-26,False,False,False,2088.38,1875.00865,59.51
2007-09-27,False,False,False,2096.39,1876.5595500000002,60.33
2007-09-28,False,False,False,2091.11,1878.0564000000002,58.49
2007-10-01,False,False,False,2116.97,1879.7314,63.47
2007-10-02,False,False,False,2115.89,1881.39365,63.27
2007-10-03,False,False,False,2103.01,1882.89165,62.04
2007-10-04,False,False,False,2105.56,1884.3766500000002,62.45
2007-10-05,False,False,False,2149.67,1886.1700499999997,65.71
2007-10-08,False,False,False,2163.26,1888.0607499999999,64.9
2007-10-09,False,False,False,2171.21,1890.0272,67.14
2007-10-10,False,False,False,2176.98,1892.0807,65.71
2007-10-11,False,False,False,2140.92,1894.0422499999997,64.08
2007-10-12,False,False,False,2177.99,1896.16445,65.1
2007-10-15,False,False,False,2158.92,1898.142,62.45
2007-10-16,False,False,False,2151.14,1900.103,59.59
2007-10-17,False,False,False,2179.14,1902.2142,60.2
2007-10-18,False,False,False,2187.52,1904.35495,58.57
2007-10-19,False,False,False,2131.08,1906.0458,51.02
2007-10-22,False,False,False,2157.45,1907.90655,53.27
2007-10-23,False,False,False,2205.18,1909.9967500000002,54.29
2007-10-24,False,False,False,2188.59,1911.96155,53.47
2007-10-25,False,False,False,2161.52,1913.6884,53.67
2007-10-26,False,False,False,2194.59,1915.4870500000002,57.14
2007-10-29,False,False,False,2203.42,1917.2801000000002,59.39
2007-10-30,False,False,False,2207.61,1919.1059500000001,56.94
2007-10-31,False,False,False,2238.98,1921.16245,61.84
2007-11-01,False,False,False,2197.07,1923.1794,51.63
2007-11-02,False,False,False,2213.86,1925.2646500000003,53.27
2007-11-05,False,False,False,2200.48,1927.37195,52.45
2007-11-06,False,False,False,2223.97,1929.6247999999998,55.31
2007-11-07,False,False,False,2169.43,1931.4587999999997,46.33
2007-11-08,False,False,False,2106.16,1933.1008499999998,48.16
2007-11-09,False,False,False,2034.3,1934.4075,45.1
2007-11-12,False,False,False,1982.16,1935.4428999999998,44.69
2007-11-13,False,False,False,2066.08,1936.8845,49.39
2007-11-14,False,False,False,2038.05,1938.1133499999999,47.14
2007-11-15,False,False,False,2024.03,1939.27625,45.31
2007-11-16,False,False,False,2048.62,1940.5286999999998,47.14
2007-11-19,False,False,False,2021.14,1941.65745,43.67
2007-11-20,False,False,False,2029.94,1942.84185,46.94
2007-11-21,False,False,False,2006.38,1943.8190000000002,41.22
2007-11-23,False,False,False,2028.9,1944.9107999999999,44.9
2007-11-26,False,False,False,1989.36,1945.92995,38.37
2007-11-27,False,False,False,2033.76,1947.2066499999999,43.27
2007-11-28,False,False,False,2095.39,1948.7644999999998,51.43
2007-11-29,False,False,False,2102.42,1950.2016999999998,50.2
2007-11-30,False,False,False,2089.1,1951.53015,51.84
2007-12-03,False,False,False,2067.45,1952.7599500000003,50.0
2007-12-04,False,False,False,2059.06,1953.8867,48.98
2007-12-05,False,False,False,2099.31,1955.1876000000002,52.04
2007-12-06,False,False,False,2127.65,1956.59415,56.12
2007-12-07,False,False,False,2130.0,1958.0453,56.12
2007-12-10,False,False,False,2134.88,1959.56675,57.96
2007-12-11,False,False,False,2083.72,1961.2054,51.02
2007-12-12,False,False,False,2101.36,1962.90395,53.06
2007-12-13,False,False,False,2094.68,1964.6101,53.47
2007-12-14,False,False,False,2072.11,1966.3404999999998,48.37
2007-12-17,False,False,False,2020.8,1967.8797999999997,44.9
2007-12-18,False,False,False,2029.49,1969.31175,46.33
2007-12-19,False,False,False,2031.0,1970.78625,45.71
2007-12-20,False,False,False,2069.68,1972.4025,47.96
2007-12-21,False,False,False,2111.77,1974.2376499999998,50.41
2007-12-24,False,False,False,2128.62,1976.09865,52.86
2007-12-26,False,False,False,2136.94,1978.1709499999997,52.86
2007-12-27,False,False,False,2106.09,1979.98565,48.98
2007-12-28,False,False,False,2107.05,1981.79655,48.98
2007-12-31,False,False,False,2084.93,1983.5100499999999,47.96
2008-01-02,False,False,False,2049.71,1984.9674499999999,43.67
2008-01-03,False,False,False,2051.76,1986.39,43.27
2008-01-04,False,False,False,1963.52,1987.1758499999999,40.82
2008-01-07,False,False,False,1957.44,1987.9642999999999,42.04
2008-01-08,False,False,False,1910.33,1988.5457499999998,36.73
2008-01-09,False,False,False,1949.2,1989.277,39.39
2008-01-10,False,False,False,1953.64,1990.09555,40.0
2008-01-11,False,False,False,1912.81,1990.8069,36.94
2008-01-14,False,False,False,1949.15,1991.69405,38.78
2008-01-15,False,False,False,1894.09,1992.3027,33.88
2008-01-16,False,False,False,1872.29,1992.7975,31.43
2008-01-17,False,False,False,1842.1,1993.0264500000003,25.92
2008-01-18,False,False,False,1844.09,1993.2381999999998,23.67
2008-01-22,False,False,False,1795.61,1993.15155,21.02
2008-01-23,False,False,False,1789.53,1993.05825,23.27
2008-01-24,False,False,False,1826.92,1993.1081999999997,23.88
2008-01-25,False,False,False,1789.17,1993.0636000000002,21.84
2008-01-28,False,False,False,1805.08,1993.02155,25.1
2008-01-29,False,False,False,1807.67,1992.97565,26.33
2008-01-30,False,False,False,1808.51,1992.8483999999999,25.1
2008-01-31,True,True,True,1841.42,1992.88095,27.96
2008-02-01,False,False,False,1855.27,1992.9953499999997,33.27
2008-02-04,False,False,False,1828.8,1992.977,31.02
2008-02-05,False,False,False,1773.49,1992.615,24.29
2008-02-06,False,False,False,1740.95,1992.06885,22.65
2008-02-07,False,False,False,1753.3,1991.5410000000002,24.49
2008-02-08,False,False,False,1773.74,1991.00305,24.29
2008-02-11,False,False,False,1793.09,1990.5206499999997,27.55
2008-02-12,False,False,False,1780.54,1989.96805,27.55
2008-02-13,False,False,False,1823.0,1989.7442999999998,30.0
2008-02-14,False,False,False,1787.59,1989.3150999999998,26.73
2008-02-15,False,False,False,1780.38,1988.7683499999998,26.73
2008-02-19,False,False,False,1764.81,1988.1141999999998,27.96
2008-02-20,False,False,False,1787.45,1987.5729499999998,29.39
2008-02-21,False,False,False,1766.3,1986.92465,25.71
2008-02-22,False,False,False,1773.44,1986.2927,27.96
2008-02-25,False,False,False,1785.46,1985.69175,33.27
2008-02-26,False,False,False,1791.31,1985.2723,34.9
2008-02-27,False,False,False,1799.94,1984.77805,33.47
2008-02-28,False,False,False,1794.46,1984.3099500000003,31.02
2008-02-29,True,True,True,1745.27,1983.67735,23.88
2008-03-03,False,False,False,1733.27,1982.88585,25.51
2008-03-04,False,False,False,1743.7,1982.18095,25.51
2008-03-05,False,False,False,1753.57,1981.46415,27.35
2008-03-06,False,False,False,1712.5,1980.4708500000002,24.29
2008-03-07,False,False,False,1707.5,1979.4261000000001,21.43
2008-03-10,False,False,False,1673.03,1978.2691999999997,18.57
2008-03-11,False,False,False,1740.95,1977.60095,24.69
2008-03-12,False,False,False,1735.18,1976.8306,24.49
2008-03-13,False,False,False,1750.4,1976.0836500000003,24.69
2008-03-14,False,False,False,1713.83,1975.0623999999998,21.63
2008-03-17,False,False,False,1687.19,1973.8573999999999,18.37
2008-03-18,False,False,False,1761.05,1973.02135,26.53
2008-03-19,False,False,False,1715.59,1971.93065,21.18
2008-03-20,False,False,False,1751.99,1971.0288499999997,26.27
2008-03-24,False,False,False,1814.4,1970.5266000000001,30.35
2008-03-25,False,False,False,1824.54,1970.23845,32.38
2008-03-26,False,False,False,1817.28,1969.79355,29.94
2008-03-27,False,False,False,1777.89,1969.1731999999997,28.11
2008-03-28,False,False,False,1767.57,1968.5576999999998,25.46
2008-03-31,True,True,True,1781.93,1967.898,27.24
2008-04-01,False,False,False,1855.48,1967.5527000000002,35.77
2008-04-02,False,False,False,1848.8,1967.08465,35.37
2008-04-03,False,False,False,1855.19,1966.63875,37.6
2008-04-04,False,False,False,1865.87,1966.25935,38.41
2008-04-07,False,False,False,1860.83,1965.9529,36.59
2008-04-08,False,False,False,1846.14,1965.477,34.96
2008-04-09,False,False,False,1826.19,1964.9982499999999,33.54
2008-04-10,False,False,False,1852.97,1964.6986,33.74
2008-04-11,False,False,False,1798.72,1964.149,29.67
2008-04-14,False,False,False,1790.93,1963.4383500000001,28.86
2008-04-15,False,False,False,1794.73,1962.7536499999999,29.88
2008-04-16,False,False,False,1846.89,1962.3176,37.8
2008-04-17,False,False,False,1840.88,1961.7514,38.01
2008-04-18,False,False,False,1900.28,1961.4268,42.68
2008-04-21,False,False,False,1913.12,1961.0871,41.26
2008-04-22,False,False,False,1881.65,1960.5538000000001,37.8
2008-04-23,False,False,False,1906.66,1960.1410999999998,40.65
2008-04-24,False,False,False,1924.58,1959.90455,42.28
2008-04-25,False,False,False,1918.58,1959.57705,43.9
2008-04-28,False,False,False,1923.26,1959.0881999999997,44.11
2008-04-29,False,False,False,1933.6,1958.5954000000002,44.31
2008-04-30,False,True,True,1917.7,1958.0438000000001,41.87
2008-05-01,False,False,False,1980.44,1957.7371000000003,49.8
2008-05-02,False,False,False,1981.87,1957.4565499999999,50.2
2008-05-05,False,False,False,1975.82,1957.0707,48.58
2008-05-06,False,False,False,1990.61,1956.84435,49.8
2008-05-07,False,False,False,1951.42,1956.4198000000001,45.03
2008-05-08,False,False,False,1966.86,1956.2513499999998,45.03
2008-05-09,False,False,False,1960.29,1955.9971000000003,44.83
2008-05-12,False,False,False,1997.02,1956.0492,49.49
2008-05-13,False,False,False,2000.61,1956.2713,49.9
2008-05-14,False,False,False,1997.3,1956.38815,53.75
2008-05-15,False,False,False,2031.34,1956.8845499999998,55.98
2008-05-16,False,False,False,2031.27,1957.3155,55.58
2008-05-19,False,False,False,2016.6,1957.5655,55.58
2008-05-20,False,False,False,2000.67,1957.9760500000002,51.12
2008-05-21,False,False,False,1956.8,1957.9882,46.65
2008-05-22,False,False,False,1964.92,1958.0046,47.87
2008-05-23,False,False,False,1958.96,1957.8627,43.2
2008-05-27,False,False,False,1995.44,1958.1561000000002,46.86
2008-05-28,False,False,False,2000.07,1958.5307500000001,48.07
2008-05-29,False,False,False,2019.02,1958.9537999999998,50.91
2008-05-30,False,False,False,2032.57,1959.61005,51.93
2008-06-02,False,False,False,2006.84,1960.31965,47.46
2008-06-03,False,False,False,1996.79,1961.07315,46.45
2008-06-04,False,False,False,2021.45,1961.7365,49.09
2008-06-05,False,False,False,2055.11,1962.5467999999998,53.55
2008-06-06,False,False,False,1990.39,1962.9438,44.02
2008-06-09,False,False,False,1979.71,1963.1585,43.41
2008-06-10,False,False,False,1972.54,1963.3618,42.31
2008-06-11,False,False,False,1924.33,1963.17655,37.65
2008-06-12,False,False,False,1924.26,1963.0604,40.61
2008-06-13,False,False,False,1966.01,1963.3942499999998,43.23
2008-06-16,False,False,False,1984.76,1963.5438000000001,44.65
2008-06-17,False,False,False,1972.82,1963.58915,42.42
2008-06-18,False,False,False,1951.1,1963.401,37.98
2008-06-19,False,False,False,1982.69,1963.2118999999998,42.22
2008-06-20,False,False,False,1928.39,1962.88195,36.36
2008-06-23,False,False,False,1913.31,1962.4551499999998,35.56
2008-06-24,False,False,False,1903.74,1962.1821,34.34
2008-06-25,False,False,False,1933.86,1962.0504,36.36
2008-06-26,False,False,False,1855.39,1961.38245,30.1
2008-06-27,False,False,False,1855.72,1960.71625,29.7
2008-06-30,True,True,True,1837.09,1959.9085499999999,29.49
2008-07-01,False,False,False,1862.71,1959.2179999999998,30.3
2008-07-02,False,False,False,1816.15,1958.3833500000003,26.67
2008-07-03,False,False,False,1816.35,1957.2882499999998,26.26
2008-07-07,False,False,False,1826.93,1956.2160999999999,26.46
2008-07-08,False,False,False,1871.28,1955.40945,30.1
2008-07-09,False,False,False,1819.18,1954.2579500000002,28.48
2008-07-10,False,False,False,1839.57,1953.16955,29.49
2008-07-11,False,False,False,1810.88,1951.8398000000002,27.07
2008-07-14,False,False,False,1798.03,1950.38805,26.26
2008-07-15,False,False,False,1798.35,1948.89785,25.25
2008-07-16,False,False,False,1843.87,1947.66165,29.7
2008-07-17,False,False,False,1853.47,1946.3441500000001,29.09
2008-07-18,False,False,False,1823.23,1944.88085,30.51
2008-07-21,False,False,False,1819.76,1943.4646,31.72
2008-07-22,False,False,False,1821.62,1942.0448999999999,33.33
2008-07-23,False,False,False,1845.56,1940.52435,33.13
2008-07-24,False,False,False,1816.98,1938.79295,27.27
2008-07-25,False,False,False,1846.55,1937.16965,28.69
2008-07-28,False,False,False,1802.99,1935.2997,25.45
2008-07-29,False,False,False,1845.55,1933.82285,29.9
2008-07-30,False,False,False,1852.8,1932.1969,33.94
2008-07-31,True,True,True,1849.15,1930.64805,32.73
2008-08-01,False,False,False,1826.56,1929.02515,31.31
2008-08-04,False,False,False,1804.84,1927.1536500000002,28.08
2008-08-05,False,False,False,1869.76,1925.5648500000002,34.55
2008-08-06,False,False,False,1895.21,1924.3854999999999,36.16
2008-08-07,False,False,False,1880.09,1922.9986999999999,33.54
2008-08-08,False,False,False,1926.23,1921.60395,39.19
2008-08-11,False,False,False,1941.23,1920.36715,42.42
2008-08-12,False,False,False,1941.07,1919.2649,41.21
2008-08-13,False,False,False,1942.02,1918.0020499999998,40.4
2008-08-14,False,False,False,1964.38,1916.80685,41.41
2008-08-15,False,False,False,1957.56,1915.5566000000001,43.03
2008-08-18,False,False,False,1932.7,1914.0252000000003,40.0
2008-08-19,False,False,False,1908.68,1912.5832500000001,37.58
2008-08-20,False,False,False,1913.02,1911.0790500000003,38.18
2008-08-21,False,False,False,1906.74,1909.61035,38.59
2008-08-22,False,False,False,1931.47,1908.14785,42.63
2008-08-25,False,False,False,1889.72,1906.7493000000002,37.17
2008-08-26,False,False,False,1886.32,1905.6501,39.39
2008-08-27,False,False,False,1900.3,1904.9801,40.81
2008-08-28,False,False,False,1915.12,1904.6449000000002,45.45
2008-08-29,False,True,True,1872.54,1903.6772,40.61
2008-09-02,False,False,False,1850.14,1902.73765,41.01
2008-09-03,False,False,False,1833.09,1901.7829499999998,38.79
2008-09-04,False,False,False,1774.78,1900.41375,30.71
2008-09-05,False,False,False,1768.23,1899.1491999999998,30.3
2008-09-08,False,False,False,1762.95,1897.81425,39.19
2008-09-09,False,False,False,1721.55,1896.3900999999998,32.53
2008-09-10,False,False,False,1738.07,1894.93595,33.94
2008-09-11,False,False,False,1773.65,1893.8574,36.16
2008-09-12,False,False,False,1767.13,1892.5242500000002,37.17
2008-09-15,False,False,False,1705.46,1890.5746,27.88
2008-09-16,False,False,False,1724.08,1888.6829,32.73
2008-09-17,False,False,False,1632.45,1886.39965,21.62
2008-09-18,False,False,False,1697.42,1884.5494999999999,33.33
2008-09-19,False,False,False,1745.06,1882.9795,41.01
2008-09-22,False,False,False,1665.94,1880.8126499999998,28.28
2008-09-23,False,False,False,1648.4,1878.4164,24.04
2008-09-24,False,False,False,1661.33,1876.07305,23.64
2008-09-25,False,False,False,1687.55,1873.8364000000001,28.89
2008-09-26,False,False,False,1672.04,1871.7779999999998,28.69
2008-09-29,False,False,False,1496.15,1868.75195,16.16
2008-09-30,True,True,True,1594.63,1866.2517,23.43
2008-10-01,False,False,False,1563.8,1863.71015,21.01
2008-10-02,False,False,False,1491.11,1861.0617000000002,16.36
2008-10-03,False,False,False,1470.84,1858.26845,13.54
2008-10-06,False,False,False,1411.28,1855.1698499999998,8.89
2008-10-07,False,False,False,1329.98,1851.4713499999998,5.05
2008-10-08,False,False,False,1330.61,1847.5655500000003,4.44
2008-10-09,False,False,False,1275.1,1843.2979500000001,1.62
2008-10-10,False,False,False,1269.8,1838.96225,2.63
2008-10-13,False,False,False,1429.54,1835.5795,5.25
2008-10-14,False,False,False,1364.59,1831.8672,3.64
2008-10-15,False,False,False,1244.23,1827.6637,2.22
2008-10-16,False,False,False,1312.97,1823.98,4.04
2008-10-17,False,False,False,1311.72,1820.2797999999998,3.03
2008-10-20,False,False,False,1352.76,1817.226,4.44
2008-10-21,False,False,False,1283.43,1813.8559500000001,4.24
2008-10-22,False,False,False,1237.09,1810.48975,2.83
2008-10-23,False,False,False,1239.16,1806.9395499999998,2.83
2008-10-24,False,False,False,1202.27,1803.1826999999998,2.83
2008-10-27,False,False,False,1169.78,1799.46755,2.63
2008-10-28,False,False,False,1297.57,1796.20965,4.24
2008-10-29,False,False,False,1302.12,1793.2498,4.04
2008-10-30,False,False,False,1333.94,1790.5580500000003,5.45
2008-10-31,True,True,True,1334.78,1788.02145,6.87
2008-11-03,False,False,False,1334.75,1785.47475,6.67
2008-11-04,False,False,False,1378.4,1783.3887000000002,8.69
2008-11-05,False,False,False,1299.98,1780.94095,5.05
2008-11-06,False,False,False,1241.97,1778.0162,3.64
