Date,ndx_return_60_pct,rolling_breadth_max_60,breadth,breadth_drawdown_60_points,robust_signal,next_session_open
2006-10-05,12.519148029251536,70.17,70.17,0.0,False,1682.42
2006-10-06,13.984954267467664,70.17,69.14,1.0300000000000011,False,1683.2
2006-10-09,15.655498334666952,70.17,69.85,0.3200000000000074,False,1693.22
2006-10-10,15.30745658835546,70.23,70.23,0.0,False,1686.41
2006-10-11,14.870206609886317,70.23,68.98,1.25,False,1699.05
2006-10-12,15.291828793774332,72.28,72.28,0.0,False,1717.39
2006-10-13,17.746388618096788,73.49,73.49,0.0,False,1728.23
2006-10-16,18.99123894536736,75.52,75.52,0.0,False,1718.1
2006-10-17,15.331840198604919,75.52,74.01,1.509999999999991,False,1718.01
2006-10-18,14.181078468231378,75.52,73.92,1.5999999999999943,False,1699.06
2006-10-19,14.684651988063546,75.52,75.18,0.3399999999999892,False,1706.37
2006-10-20,15.627007906501733,75.52,74.64,0.8799999999999955,False,1706.18
2006-10-23,14.277295901476528,75.52,74.5,1.019999999999996,False,1723.79
2006-10-24,13.544848055226154,75.52,74.48,1.039999999999992,False,1717.27
2006-10-25,16.2848330572279,75.52,75.48,0.03999999999999204,False,1730.73
2006-10-26,16.234138409042444,77.14,77.14,0.0,False,1740.0
2006-10-27,13.703826294187738,77.14,75.59,1.5499999999999972,False,1715.79
2006-10-30,14.892541759761691,77.14,75.82,1.3200000000000074,False,1733.82
2006-10-31,15.956442879802957,77.14,76.01,1.1299999999999955,False,1738.55
2006-11-01,15.00875538793105,77.14,72.89,4.25,False,1702.26
2006-11-02,15.113351821437227,77.14,72.02,5.1200000000000045,False,1714.27
2006-11-03,13.881091774266864,77.14,72.42,4.719999999999999,False,1712.03
2006-11-06,16.51398361515799,77.14,74.79,2.3499999999999943,False,1731.81
2006-11-07,16.542530766296615,77.14,75.07,2.0700000000000074,False,1732.21
2006-11-08,14.03257235585853,77.14,76.03,1.1099999999999994,False,1760.05
2006-11-09,10.83270703030459,77.14,74.97,2.1700000000000017,False,1743.1
2006-11-10,11.281210480493641,77.14,75.96,1.1800000000000068,False,1751.84
2006-11-13,12.150006977658801,77.14,76.56,0.5799999999999983,False,1769.37
2006-11-14,14.483832120528861,78.37,78.37,0.0,False,1787.33
2006-11-15,14.736189020295122,79.61,79.61,0.0,False,1798.85
2006-11-16,16.225385543178895,79.61,79.34,0.269999999999996,False,1791.67
2006-11-17,15.784566515988407,79.61,79.02,0.5900000000000034,False,1795.68
2006-11-20,15.79957629838864,79.61,79.23,0.37999999999999545,False,1807.34
2006-11-21,15.194008749976117,79.72,79.72,0.0,False,1815.62
2006-11-22,15.63943697772694,80.16,80.16,0.0,False,1805.39
2006-11-24,14.765321280697874,80.29,80.29,0.0,False,1810.91
2006-11-27,12.37173441031063,80.29,76.19,4.1000000000000085,False,1769.42
2006-11-28,12.008405317495763,80.29,76.77,3.5200000000000102,False,1787.65
2006-11-29,11.790308600789423,80.29,79.17,1.1200000000000045,False,1791.34
2006-11-30,13.93270576262562,80.29,80.25,0.04000000000000625,False,1790.63
2006-12-01,13.437795557373278,80.29,79.78,0.5100000000000051,False,1782.6
2006-12-04,14.302315981990343,81.86,81.86,0.0,False,1806.5
2006-12-05,13.958378057558484,82.77,82.77,0.0,False,1801.4
2006-12-06,11.349528082933634,82.77,82.53,0.23999999999999488,False,1802.56
2006-12-07,9.45018134348119,82.77,81.96,0.8100000000000023,False,1773.8
2006-12-08,9.85436475233399,82.77,81.87,0.8999999999999915,False,1786.21
2006-12-11,9.758398471000461,82.77,82.23,0.539999999999992,False,1792.18
2006-12-12,9.177965530551347,82.77,81.28,1.4899999999999949,False,1793.86
2006-12-13,10.016223852147043,82.77,80.72,2.049999999999997,False,1786.52
2006-12-14,9.606466709210814,82.77,81.54,1.2299999999999898,False,1818.21
2006-12-15,10.624086318789882,82.77,81.19,1.5799999999999983,False,1812.93
2006-12-18,10.39343676226756,82.77,79.26,3.509999999999991,False,1776.61
2006-12-19,8.164835764101387,82.77,79.15,3.6199999999999903,False,1787.66
2006-12-20,7.155255544840888,82.77,79.27,3.5,False,1780.53
2006-12-21,6.680679120839295,82.77,78.97,3.799999999999997,False,1765.29
2006-12-22,5.237152366107156,82.77,78.21,4.560000000000002,False,1746.86
2006-12-26,6.010410306324165,82.77,79.56,3.2099999999999937,False,1757.09
2006-12-27,7.998481145999858,82.77,80.68,2.089999999999989,False,1757.59
2006-12-28,7.233477007114608,82.77,80.65,2.1199999999999903,False,1759.15
2006-12-29,4.506465850553787,82.77,80.36,2.4099999999999966,False,1769.22
2007-01-03,4.1398578218688975,82.77,77.27,5.5,False,1763.15
2007-01-04,6.411732586296948,82.77,76.86,5.909999999999997,False,1787.79
2007-01-05,5.571587387941435,82.77,75.0,7.769999999999996,False,1786.39
2007-01-08,5.542464669371472,82.77,76.03,6.739999999999995,False,1791.75
2007-01-09,6.169883165413181,82.77,77.48,5.289999999999992,False,1790.51
2007-01-10,5.67982124361377,82.77,78.14,4.6299999999999955,False,1820.75
2007-01-11,6.2325947626519,82.77,80.21,2.5600000000000023,False,1832.15
2007-01-12,6.783938504639364,82.77,82.06,0.7099999999999937,False,1844.73
2007-01-16,7.7696082732319205,82.77,81.44,1.3299999999999983,False,1835.05
2007-01-17,7.463178009701599,82.77,81.44,1.3299999999999983,False,1821.99
2007-01-18,5.116709740560377,82.77,80.82,1.9500000000000028,False,1787.82
2007-01-19,5.102422817300156,82.77,81.65,1.1199999999999903,False,1800.33
2007-01-22,3.0760227819204733,82.77,80.82,1.9500000000000028,False,1776.83
2007-01-23,3.472821901183276,82.77,82.27,0.5,False,1785.42
2007-01-24,4.393777942505039,83.92,83.92,0.0,False,1806.75
2007-01-25,1.9311151501946622,83.92,80.82,3.1000000000000085,False,1783.38
2007-01-26,3.223083237754798,83.92,80.62,3.299999999999997,False,1771.05
2007-01-29,2.7364278272948184,83.92,80.62,3.299999999999997,False,1780.26
2007-01-30,2.6100407494199285,83.92,82.27,1.6500000000000057,False,1774.44
2007-01-31,4.955933592949369,84.54,84.54,0.0,False,1801.6
2007-02-01,4.752743879263455,85.98,85.98,0.0,False,1795.68
2007-02-02,5.525299592718236,86.39,86.39,0.0,False,1796.48
2007-02-05,3.644372091949255,86.39,85.77,0.6200000000000045,False,1799.33
2007-02-06,2.9588924681171136,86.6,86.6,0.0,False,1803.23
2007-02-07,3.4976425203600447,87.22,87.22,0.0,False,1807.41
2007-02-08,4.045651499304648,87.22,86.6,0.6200000000000045,False,1815.22
2007-02-09,1.9656103842705441,87.22,85.36,1.8599999999999994,False,1787.11
2007-02-12,0.5893665158370975,87.22,84.74,2.480000000000004,False,1782.16
2007-02-13,-0.19079805061463784,87.22,86.6,0.6200000000000045,False,1792.74
2007-02-14,1.1796055345575374,88.04,88.04,0.0,False,1815.49
2007-02-15,1.189808931336267,88.25,88.25,0.0,False,1818.56
2007-02-16,1.1562362898254408,88.45,88.45,0.0,False,1817.84
2007-02-20,1.6576025191123334,89.07,89.07,0.0,False,1827.03
2007-02-21,1.6723055150148047,89.48,89.48,0.0,False,1845.47
2007-02-22,1.4606321712753223,89.69,89.69,0.0,False,1845.41
2007-02-23,1.3351473123550672,89.69,89.69,0.0,False,1848.48
2007-02-26,3.121954517032166,89.9,89.9,0.0,False,1801.87
2007-02-27,-1.3677162789130115,89.9,78.97,10.930000000000007,False,1754.88
2007-02-28,-1.7358612649698402,89.9,81.44,8.460000000000008,False,1729.03
2007-03-01,-2.110258199581294,89.9,80.41,9.490000000000009,False,1740.87
2007-03-02,-2.765446843030328,89.9,75.88,14.02000000000001,False,1726.03
2007-03-05,-4.8329657264449155,89.9,70.72,19.180000000000007,False,1730.39
2007-03-06,-3.4213369532094084,89.9,75.88,14.02000000000001,False,1740.79
2007-03-07,-3.5033599573127128,89.9,75.05,14.850000000000009,False,1753.6
2007-03-08,-1.745749552732545,89.9,78.76,11.14,False,1759.54
2007-03-09,-2.321675502880405,89.9,78.56,11.340000000000003,False,1742.98
2007-03-12,-1.9712681527453757,89.9,78.97,10.930000000000007,False,1747.32
2007-03-13,-3.338440041078128,89.9,70.31,19.590000000000003,False,1724.65
2007-03-14,-2.2591172116807945,89.9,72.78,17.120000000000005,False,1743.48
2007-03-15,-3.246072717795745,89.9,75.05,14.850000000000009,False,1743.58
2007-03-16,-3.667558720750208,89.9,73.61,16.290000000000006,False,1752.19
2007-03-19,-1.8291559416858783,89.9,77.11,12.790000000000006,False,1759.49
2007-03-20,-1.0010531504884734,89.9,78.35,11.550000000000011,False,1774.51
2007-03-21,1.5990595752339631,89.9,81.65,8.25,False,1806.76
2007-03-22,1.8949430441379533,89.9,81.86,8.040000000000006,False,1800.18
2007-03-23,2.5980636048061,89.9,82.68,7.219999999999999,False,1796.01
2007-03-26,2.817142368338521,89.9,82.47,7.430000000000007,False,1798.14
2007-03-27,1.5039043671069008,89.9,81.86,8.040000000000006,False,1781.66
2007-03-28,0.6594881007879749,89.9,79.59,10.310000000000002,False,1783.44
2007-03-29,0.8435312197620837,89.9,80.0,9.900000000000006,False,1772.86
2007-03-30,0.7383324712823436,89.9,79.59,10.310000000000002,False,1775.92
2007-04-02,-1.092079357022946,89.9,80.0,9.900000000000006,False,1782.5
2007-04-03,0.6167030751134339,89.9,81.86,8.040000000000006,False,1797.28
2007-04-04,0.8169477489172516,89.9,81.86,8.040000000000006,False,1801.1
2007-04-05,0.9640070615884122,89.9,82.27,7.63000000000001,False,1818.75
2007-04-09,-0.43828978883903025,89.9,82.47,7.430000000000007,False,1807.06
2007-04-10,-0.9771862703421452,89.9,81.86,8.040000000000006,False,1815.38
2007-04-11,-2.532510122993692,89.9,80.41,9.490000000000009,False,1795.15
2007-04-12,-1.5712859034758275,89.9,82.27,7.63000000000001,False,1811.66
2007-04-13,-0.5925544953164774,89.9,83.09,6.810000000000002,False,1823.69
2007-04-16,2.245662548503624,89.9,86.6,3.3000000000000114,False,1835.67
2007-04-17,2.120424530139542,89.9,86.6,3.3000000000000114,False,1828.76
2007-04-18,2.999966273566357,89.9,87.22,2.680000000000007,False,1823.2
2007-04-19,3.330889816172311,89.9,86.21,3.690000000000012,False,1848.69
2007-04-20,2.399826919556425,89.9,86.83,3.0700000000000074,False,1848.49
2007-04-23,4.074251160174391,89.9,87.24,2.660000000000011,False,1856.32
2007-04-24,4.84497763639542,89.9,86.63,3.2700000000000102,False,1865.77
2007-04-25,5.98564571737612,89.9,87.04,2.8599999999999994,False,1889.58
2007-04-26,6.289375393753938,89.9,86.83,3.0700000000000074,False,1886.32
2007-04-27,5.511415627022553,89.9,85.19,4.710000000000008,False,1891.81
2007-04-30,4.2591197074995035,89.9,83.33,6.570000000000007,False,1872.34
2007-05-01,4.187683871577685,89.9,83.54,6.359999999999999,False,1874.56
2007-05-02,5.254568645252555,89.9,84.98,4.920000000000002,False,1892.6
2007-05-03,5.720946315237652,89.9,84.77,5.13000000000001,False,1902.4
2007-05-04,4.679864159695191,89.9,85.19,4.710000000000008,False,1896.1
2007-05-07,4.717929457509928,89.9,85.8,4.1000000000000085,False,1890.08
2007-05-08,6.401460630737099,89.9,84.77,5.13000000000001,False,1891.2
2007-05-09,7.154103080262253,89.9,86.21,3.690000000000012,False,1896.42
2007-05-10,5.122714175197052,89.9,82.51,7.390000000000001,False,1881.54
2007-05-11,4.617681737539803,89.9,84.57,5.3300000000000125,False,1902.1
2007-05-14,3.5466516033146656,89.9,82.92,6.980000000000004,False,1887.59
2007-05-15,2.7614754953362297,89.9,81.48,8.420000000000002,False,1878.52
2007-05-16,3.1553517186468927,89.9,83.13,6.77000000000001,False,1889.17
2007-05-17,2.4767145335022445,89.9,81.69,8.210000000000008,False,1890.88
2007-05-18,2.740015381782346,89.9,82.51,7.390000000000001,False,1899.6
2007-05-21,3.8803763513917566,89.9,82.92,6.980000000000004,False,1913.51
2007-05-22,4.6902911083311905,87.24,83.33,3.9099999999999966,False,1919.45
2007-05-23,8.452212142438164,87.24,82.72,4.519999999999996,False,1904.19
2007-05-24,6.4116027587772795,87.24,78.81,8.429999999999993,False,1883.41
2007-05-25,7.744731814422989,87.24,79.63,7.609999999999999,False,1891.07
2007-05-29,10.067032438601874,87.24,81.07,6.170000000000002,False,1889.28
2007-05-30,11.975901082349626,87.24,83.54,3.6999999999999886,False,1923.56
2007-05-31,10.618438414319332,87.24,84.16,3.0799999999999983,False,1934.74
2007-06-01,11.06848683831576,87.24,84.36,2.8799999999999955,False,1921.95
2007-06-04,10.724735603488256,87.24,84.77,2.469999999999999,False,1928.65
2007-06-05,10.752891548310917,87.24,82.51,4.72999999999999,False,1924.43
2007-06-06,9.020052151535495,87.24,80.25,6.989999999999995,False,1908.66
2007-06-07,9.270934931029684,87.24,73.05,14.189999999999998,False,1884.66
2007-06-08,9.357198175716363,87.24,75.93,11.309999999999988,False,1904.91
2007-06-11,9.002962971453465,87.24,75.72,11.519999999999996,False,1892.13
2007-06-12,8.520115024996699,87.24,71.6,15.64,False,1897.79
2007-06-13,8.85208419831307,87.24,75.72,11.519999999999996,False,1914.28
2007-06-14,8.90026877917669,87.24,77.3,9.939999999999998,False,1943.91
2007-06-15,7.532316549948792,87.24,77.91,9.329999999999998,False,1947.79
2007-06-18,8.035560494513128,87.24,78.32,8.920000000000002,False,1939.07
2007-06-19,8.233372723016208,87.24,77.1,10.14,False,1945.06
2007-06-20,6.609722954047514,87.24,74.44,12.799999999999997,False,1922.32
2007-06-21,8.457872654237875,87.24,74.44,12.799999999999997,False,1936.78
2007-06-22,8.551063517345003,87.24,70.76,16.47999999999999,False,1924.18
2007-06-25,7.968527758336541,87.24,70.14,17.099999999999994,False,1923.7
2007-06-26,7.689182784535875,87.24,69.73,17.50999999999999,False,1901.6
2007-06-27,9.007347758172468,87.24,72.8,14.439999999999998,False,1931.77
2007-06-28,7.535447667718831,87.24,73.42,13.819999999999993,False,1944.5
2007-06-29,7.346231975756767,87.24,71.57,15.670000000000002,False,1943.28
2007-07-02,7.787350932739079,87.24,74.23,13.009999999999991,False,1957.48
2007-07-03,8.683268904263386,87.24,74.23,13.009999999999991,False,1967.74
2007-07-05,9.033369474883447,87.24,74.85,12.39,False,1980.78
2007-07-06,10.579003275698096,87.24,75.66,11.579999999999998,False,1989.76
2007-07-09,9.689052600234916,87.24,74.23,13.009999999999991,False,1979.13
2007-07-10,8.533450752676352,87.24,68.71,18.53,False,1968.98
2007-07-11,8.185565661192173,87.24,71.98,15.259999999999991,False,1992.57
2007-07-12,10.143276781967492,87.24,75.66,11.579999999999998,False,2018.84
2007-07-13,10.90215510890149,87.24,76.07,11.170000000000002,False,2030.34
2007-07-16,10.671388890404753,87.24,74.85,12.39,False,2031.33
2007-07-17,10.612224997155838,87.24,74.03,13.209999999999994,False,2030.54
2007-07-18,10.150363748392044,87.04,73.21,13.830000000000013,False,2052.31
2007-07-19,10.44290348437491,87.04,73.21,13.830000000000013,False,2047.14
2007-07-20,8.214933052680816,86.83,70.35,16.480000000000004,False,2043.82
2007-07-23,7.766846425377194,86.21,71.57,14.64,False,2021.52
2007-07-24,5.789874461941991,86.21,65.44,20.769999999999996,False,2017.56
2007-07-25,7.677151653058489,86.21,64.01,22.19999999999999,False,1996.93
2007-07-26,6.040791489407127,86.21,57.06,29.14999999999999,False,1988.85
2007-07-27,3.5169045313351743,86.21,51.53,34.67999999999999,True,1961.78
2007-07-30,4.1300035871789875,86.21,56.24,29.96999999999999,False,1992.53
2007-07-31,1.9180250039563251,86.21,51.74,34.46999999999999,False,1929.09
2007-08-01,2.5907719572142884,86.21,53.37,32.839999999999996,True,1950.95
2007-08-02,3.514524983814349,86.21,55.62,30.589999999999996,True,1963.49
2007-08-03,0.6774591346784486,84.77,46.42,38.349999999999994,False,1931.38
2007-08-06,4.221949658703061,84.77,53.58,31.189999999999998,True,1943.39
2007-08-07,3.310002685921032,84.77,55.21,29.559999999999995,False,1974.33
2007-08-08,5.257192491843576,84.77,56.65,28.119999999999997,False,1959.97
2007-08-09,3.47100903413311,84.77,49.08,35.69,True,1918.99
2007-08-10,1.7747162410061579,84.77,49.69,35.08,False,1941.41
2007-08-13,2.638644226075515,84.77,50.92,33.849999999999994,True,1938.79
2007-08-14,0.23142656819175045,84.77,42.94,41.83,False,1897.05
2007-08-15,-2.419472990225835,84.77,38.04,46.73,False,1850.17
2007-08-16,-3.671371546348723,84.77,37.01,47.76,False,1883.15
2007-08-17,-0.8207266292447613,84.77,45.6,39.169999999999995,False,1891.13
2007-08-20,0.9842099647924929,84.77,46.01,38.76,False,1887.83
2007-08-21,1.1507211856556898,84.77,45.6,39.169999999999995,False,1927.31
2007-08-22,1.9465309323662083,84.77,52.15,32.62,False,1942.12
2007-08-23,0.7194694694694803,84.77,49.9,34.87,False,1928.8
2007-08-24,1.72130339852401,84.77,53.78,30.989999999999995,False,1954.88
2007-08-27,0.9972721520956629,84.77,49.08,35.69,False,1934.93
2007-08-28,-1.783599571811989,82.51,41.51,41.00000000000001,False,1914.25
2007-08-29,1.1643853339198484,80.25,49.28,30.97,False,1942.79
2007-08-30,2.5537248348434627,78.32,47.44,30.879999999999995,True,1987.94
2007-08-31,5.6615502319131705,78.32,50.1,28.21999999999999,False,1989.28
2007-09-04,5.993411182105279,78.32,53.99,24.32999999999999,False,2013.66
2007-09-05,4.8591978800816005,78.32,48.88,29.43999999999999,False,2001.76
2007-09-06,5.712260732967689,78.32,50.1,28.21999999999999,False,1972.12
2007-09-07,2.3240867979538837,78.32,44.58,33.739999999999995,True,1975.67
2007-09-10,1.852910305839317,78.32,43.56,34.75999999999999,False,1973.16
2007-09-11,2.397537080225076,78.32,48.06,30.25999999999999,True,1986.21
2007-09-12,2.293287800161492,77.1,48.67,28.429999999999993,False,2004.73
2007-09-13,2.9293163383545817,76.07,49.69,26.379999999999995,False,1984.24
2007-09-14,4.094437392046291,76.07,49.9,26.169999999999995,False,1993.5
2007-09-17,2.1511136752312865,76.07,47.85,28.21999999999999,False,1993.85
2007-09-18,5.9018491732311995,76.07,58.08,17.989999999999995,False,2047.46
2007-09-19,6.715458204819891,76.07,61.55,14.519999999999996,False,2035.87
2007-09-20,6.495200771229759,76.07,57.87,18.199999999999996,False,2042.64
2007-09-21,6.022575605516645,76.07,60.12,15.949999999999996,False,2054.77
2007-09-24,6.501110438118318,76.07,57.06,19.00999999999999,False,2049.78
2007-09-25,7.379659790083237,76.07,56.65,19.419999999999995,False,2088.12
2007-09-26,6.870611835506524,76.07,59.51,16.559999999999995,False,2098.74
2007-09-27,6.675656421738241,76.07,60.33,15.739999999999995,False,2096.37
2007-09-28,5.555106861982995,76.07,58.49,17.57999999999999,False,2092.6
2007-10-01,6.470821954323003,76.07,63.47,12.599999999999994,False,2116.15
2007-10-02,6.368892016891214,76.07,63.27,12.79999999999999,False,2108.04
2007-10-03,6.649458134074426,76.07,62.04,14.029999999999994,False,2107.11
2007-10-04,6.122736986411836,76.07,62.45,13.61999999999999,False,2123.49
2007-10-05,6.365071275537737,76.07,65.71,10.36,False,2151.11
2007-10-08,6.451263680025199,74.85,64.9,9.949999999999989,False,2168.53
2007-10-09,7.0605812565951,74.03,67.14,6.890000000000001,False,2172.67
2007-10-10,6.621673245893289,73.21,65.71,7.5,False,2188.72
2007-10-11,5.051079990971452,73.21,64.08,9.129999999999995,False,2151.94
2007-10-12,6.08868041247157,71.57,65.1,6.469999999999999,False,2182.06
2007-10-15,6.043578206967015,71.57,62.45,9.11999999999999,False,2147.88
2007-10-16,5.638084200497961,67.14,59.59,7.549999999999997,False,2182.7
2007-10-17,8.927045062607775,67.14,60.2,6.939999999999998,False,2168.24
2007-10-18,8.770150263034893,67.14,58.57,8.57,False,2188.75
2007-10-19,7.272727272727275,67.14,51.02,16.119999999999997,False,2121.01
2007-10-22,10.288366671949035,67.14,53.27,13.869999999999997,False,2181.79
2007-10-23,11.715207732796994,67.14,54.29,12.850000000000001,False,2187.03
2007-10-24,13.27753796465949,67.14,53.47,13.670000000000002,False,2190.51
2007-10-25,11.127562876591202,67.14,53.67,13.469999999999999,False,2200.69
2007-10-26,11.593104851011905,67.14,57.14,10.0,False,2202.96
2007-10-29,14.847594028854981,67.14,59.39,7.75,False,2197.14
2007-10-30,12.957628289423194,67.14,56.94,10.200000000000003,False,2214.14
2007-10-31,14.138170102567237,67.14,61.84,5.299999999999997,False,2223.52
2007-11-01,10.553302404218723,67.14,51.63,15.509999999999998,False,2211.39
2007-11-02,14.307399987608171,67.14,53.27,13.869999999999997,False,2193.06
2007-11-05,14.302336453452735,67.14,52.45,14.689999999999998,False,2212.2
2007-11-06,14.968905247594865,67.14,55.31,11.829999999999998,False,2205.29
2007-11-07,14.101255969536952,67.14,46.33,20.810000000000002,False,2165.57
2007-11-08,12.935675524955492,67.14,48.16,18.980000000000004,False,2061.52
2007-11-09,10.195060912523225,67.14,45.1,22.04,False,2028.91
2007-11-12,4.943932061965928,67.14,44.69,22.450000000000003,False,2009.74
2007-11-13,9.140276273738145,67.14,49.39,17.75,False,2090.67
2007-11-14,6.648909727418761,67.14,47.14,20.0,False,2035.46
2007-11-15,4.505439468806305,67.14,45.31,21.83,False,2038.27
2007-11-16,6.042818394517235,67.14,47.14,20.0,False,2040.17
2007-11-19,3.046834371717866,67.14,43.67,23.47,False,2030.94
2007-11-20,4.233654601564063,67.14,46.94,20.200000000000003,False,2008.88
2007-11-21,5.641203849961052,67.14,41.22,25.92,False,2019.4
2007-11-23,3.7880144256592585,67.14,44.9,22.240000000000002,False,2033.24
2007-11-26,1.304137492043278,67.14,38.37,28.770000000000003,False,2007.35
2007-11-27,2.264259100028654,67.14,43.27,23.869999999999997,False,2055.77
2007-11-28,3.7059950210590387,67.14,51.43,15.71,False,2084.57
2007-11-29,5.417222394929744,67.14,50.2,16.939999999999998,False,2122.64
2007-11-30,4.52450879835089,67.14,51.84,15.299999999999997,False,2080.1
2007-12-03,5.571016416881558,67.14,50.0,17.14,False,2053.17
2007-12-04,5.043362922150796,67.14,48.98,18.160000000000004,False,2083.19
2007-12-05,5.5470643244275974,67.14,52.04,15.100000000000001,False,2099.7
2007-12-06,6.972990909822219,67.14,56.12,11.020000000000003,False,2127.54
2007-12-07,6.573002506717085,67.14,56.12,11.020000000000003,False,2131.67
2007-12-10,6.700252896312531,67.14,57.96,9.18,False,2137.82
2007-12-11,5.074933941142046,67.14,51.02,16.119999999999997,False,2125.14
2007-12-12,3.24216235868664,67.14,53.06,14.079999999999998,False,2083.08
2007-12-13,2.6119841674177913,67.14,53.47,13.670000000000002,False,2078.4
2007-12-14,1.9433142609748266,67.14,48.37,18.770000000000003,False,2064.45
2007-12-17,-1.3993793547631639,67.14,44.9,22.240000000000002,False,2041.66
2007-12-18,-1.3493741645400403,67.14,46.33,20.810000000000002,False,2027.9
2007-12-19,-2.20672852375976,67.14,45.71,21.43,False,2056.12
2007-12-20,-0.8954309081680711,67.14,47.96,19.18,False,2100.71
2007-12-21,0.7336421181173503,67.14,50.41,16.730000000000004,False,2113.12
2007-12-24,1.7937841624782846,67.14,52.86,14.280000000000001,False,2121.41
2007-12-26,0.9433293811438093,67.14,52.86,14.280000000000001,False,2129.01
2007-12-27,-0.4631620736427533,67.14,48.98,18.160000000000004,False,2118.63
2007-12-28,0.1921056010194988,67.14,48.98,18.160000000000004,False,2097.91
2007-12-31,-0.9797868500541429,67.14,47.96,19.18,False,2085.53
2008-01-02,-4.650016048974958,67.14,43.67,23.47,False,2050.64
2008-01-03,-5.1542579255383085,67.14,43.27,23.869999999999997,False,2025.36
2008-01-04,-9.56563390920271,65.71,40.82,24.889999999999993,False,1971.28
2008-01-07,-10.08461262850371,65.1,42.04,23.059999999999995,False,1965.42
2008-01-08,-10.77060329204268,65.1,36.73,28.369999999999997,False,1915.23
2008-01-09,-10.504639598896215,62.45,39.39,23.060000000000002,False,1930.91
2008-01-10,-9.508457932670034,61.84,40.0,21.840000000000003,False,1940.98
2008-01-11,-11.07924170439859,61.84,36.94,24.900000000000006,False,1940.33
2008-01-14,-10.554163569114417,61.84,38.78,23.060000000000002,False,1925.95
2008-01-15,-13.413820216500882,61.84,33.88,27.96,False,1876.45
2008-01-16,-12.143607935882272,61.84,31.43,30.410000000000004,False,1882.36
2008-01-17,-14.616792973185932,61.84,25.92,35.92,False,1862.22
2008-01-18,-16.37462701457477,61.84,23.67,38.17,False,1740.53
2008-01-22,-17.955852855034525,61.84,21.02,40.82000000000001,False,1725.46
2008-01-23,-17.209648765683404,61.84,23.27,38.57000000000001,False,1800.84
2008-01-24,-16.75347103559207,61.84,23.88,37.96000000000001,False,1860.92
2008-01-25,-18.800319503317564,61.84,21.84,40.0,False,1788.14
2008-01-28,-18.233745996801975,61.84,25.1,36.74,False,1812.43
2008-01-29,-19.26368256974158,57.96,26.33,31.630000000000003,False,1800.36
2008-01-30,-17.685371881642375,57.96,25.1,32.86,False,1782.33
2008-01-31,-16.823105345414803,57.96,27.96,30.0,False,1846.07
2008-02-01,-15.687940812913547,57.96,33.27,24.689999999999998,False,1854.62
2008-02-04,-17.768674937161922,57.96,31.02,26.94,False,1798.65
2008-02-05,-18.250876958463735,57.96,24.29,33.67,False,1786.96
2008-02-06,-17.34008812245983,57.96,22.65,35.31,False,1723.21
2008-02-07,-13.813105245047442,57.96,24.49,33.47,False,1754.37
2008-02-08,-10.514791944141743,57.96,24.29,33.67,False,1780.36
2008-02-11,-13.212944319677844,57.96,27.55,30.41,False,1802.65
2008-02-12,-12.635116900959254,57.96,27.55,30.41,False,1803.29
2008-02-13,-9.932165037079487,57.96,30.0,27.96,False,1823.1
2008-02-14,-12.741748103601447,57.96,26.73,31.23,False,1776.1
2008-02-15,-11.91208921697655,57.96,26.73,31.23,False,1802.17
2008-02-19,-13.060977171739074,57.96,27.96,30.0,False,1756.64
2008-02-20,-10.911691703465943,57.96,29.39,28.57,False,1802.02
2008-02-21,-12.942974025333932,57.96,25.71,32.25,False,1772.88
2008-02-22,-10.853741906944936,57.96,27.96,30.0,False,1773.05
2008-02-25,-12.208913539454013,57.96,33.27,24.689999999999998,False,1773.5
2008-02-26,-14.511856981277948,57.96,34.9,23.060000000000002,False,1778.62
2008-02-27,-14.387229954052948,57.96,33.47,24.490000000000002,False,1794.11
2008-02-28,-14.103681010961655,57.96,31.02,26.94,False,1776.01
2008-02-29,-15.583448209146521,57.96,23.88,34.08,False,1743.92
2008-03-03,-15.82226841374219,57.96,25.51,32.45,False,1724.33
2008-03-04,-16.939375318557047,57.96,25.51,32.45,False,1746.4
2008-03-05,-17.581839118276044,57.96,27.35,30.61,False,1749.42
2008-03-06,-19.600938967136152,57.96,24.29,33.67,False,1701.34
2008-03-07,-20.018923780259314,53.47,21.43,32.04,False,1705.55
2008-03-10,-19.70946192386692,53.47,18.57,34.9,False,1704.05
2008-03-11,-17.151273460996684,53.47,24.69,28.779999999999998,False,1746.19
2008-03-12,-17.162526018293956,52.86,24.49,28.37,False,1715.84
2008-03-13,-15.52572015964403,52.86,24.69,28.169999999999998,False,1757.47
2008-03-14,-15.190518606492475,52.86,21.63,31.23,False,1680.54
2008-03-17,-16.866306313408785,52.86,18.37,34.489999999999995,False,1717.04
2008-03-18,-13.291482028557366,52.86,26.53,26.33,False,1765.1
2008-03-19,-17.108441884735804,52.86,21.18,31.68,False,1719.7
2008-03-20,-17.036893222273253,52.86,26.27,26.59,False,1760.14
2008-03-24,-14.761676579192141,52.86,30.35,22.509999999999998,False,1816.33
2008-03-25,-14.619034694469669,48.98,32.38,16.599999999999994,False,1815.83
2008-03-26,-13.713089184222904,48.98,29.94,19.039999999999996,False,1807.14
2008-03-27,-15.621840962483091,47.96,28.11,19.85,False,1788.56
2008-03-28,-15.221614154911666,43.67,25.46,18.21,False,1772.96
