qqq,stock,tqqq,spy,soxx,sharpe,cagr,mdd,calmar,final
0,60,0,30,10,1.177439314180201,0.25984504280615894,-0.41146661758086545,0.631509414624849,2862688.5617486215
0,60,0,40,0,1.16494775017424,0.2541122025964848,-0.40251586357166946,0.631309783275757,2560151.598548573
0,60,10,0,30,1.1542698634122808,0.35056494388882675,-0.45095269517619313,0.777387401469807,15715700.847324202
0,60,10,10,20,1.155230868808601,0.34949339537010937,-0.4531552484221024,0.7712442845736729,15413163.88412415
0,60,10,20,10,1.1551539525629788,0.348401479756965,-0.45542666876752863,0.7650001715969024,15110626.920924105
0,60,10,30,0,1.1540198528160757,0.34728839031339254,-0.45777023740405315,0.7586521838615226,14808089.957724055
0,60,20,0,20,1.1522393243561326,0.38210615356477295,-0.4982775647103714,0.7668540199815655,27661102.243299633
0,60,20,10,10,1.1528649347525917,0.3814856437916814,-0.5000234038570711,0.7629355763129978,27358565.280099582
0,60,20,20,0,1.152743382600401,0.3808585172422896,-0.5018015531390216,0.7589823404487842,27056028.316899534
0,60,30,0,10,1.1555834689092215,0.4025137351833068,-0.5185266638764627,0.7762642950203316,39606503.63927506
0,60,30,10,0,1.156082823371969,0.4020746740942227,-0.5199020231079052,0.7733662425290706,39303966.67607501
0,60,40,0,0,1.1598102942252617,0.41769104733411644,-0.5297676272504755,0.7884419995648979,51551905.0352505
0,70,0,0,30,1.1724840210223655,0.27488437697195045,-0.44866350036936864,0.6126738117668319,3828139.9913937026
0,70,0,10,20,1.1706380933426888,0.2706058320472029,-0.4400501349993806,0.6149431860703413,3525603.028193654
0,70,0,20,10,1.1649214760295286,0.2659595353145785,-0.4313815378180944,0.6165297120961368,3223066.0649936055
0,70,0,30,0,1.1544712975713265,0.2608745079998922,-0.42265717586918644,0.61722484058956,2920529.101793557
0,70,10,0,20,1.155369409602215,0.35076755279870997,-0.44514259505017184,0.7879891897542968,15773541.387369135
0,70,10,10,10,1.1557865744432567,0.3496998101483446,-0.4472164949919233,0.7819474774843898,15471004.424169086
0,70,10,20,0,1.1551914800674992,0.3486118493454555,-0.44935401746526843,0.7758066820274963,15168467.460969038
0,70,20,0,10,1.1535180899250146,0.382224044113757,-0.494247375809335,0.7733456216896677,27718942.78334457
0,70,20,10,0,1.153756867393117,0.38160478316769586,-0.49593722885126834,0.7694618612351427,27416405.82014452
0,70,30,0,0,1.1566646272615166,0.4025973106578322,-0.5154801612047766,0.7810141707818292,39664344.17931999
0,80,0,0,20,1.1571023566266585,0.2756652810806546,-0.4590440324766771,0.60052034571359,3885980.5314386394
0,80,0,10,10,1.1522909973724365,0.27145038245446873,-0.45058918336622356,0.6024343070700015,3583443.568238591
0,80,0,20,0,1.143565033445238,0.26687931221892525,-0.44208091339349853,0.6036888364401622,3280906.6050385423
0,80,10,0,10,1.1545357685082873,0.3509694503413412,-0.4539811872340293,0.7730924985673798,15831381.927414073
0,80,10,10,0,1.1544363717980854,0.3499054860499242,-0.445505837893249,0.7854116742994683,15528844.964214021
0,80,20,0,0,1.1533808108314842,0.38234169894358394,-0.49030519097867536,0.7798034897007912,27776783.323389504
0,90,0,0,10,1.1396189786305981,0.27643511510755525,-0.46912657492718157,0.5892548618684922,3943821.0714835753
0,90,0,10,0,1.1323665219394872,0.2722819574306672,-0.46082475256299443,0.5908579257435752,3641284.1082835267
0,90,10,0,0,1.1519931325795114,0.35117064159972,-0.46414176496393855,0.7566021162241329,15889222.467459008
0,100,0,0,0,1.1209479243469547,0.2771941949292622,-0.4829457018813192,0.5739655490243517,4001661.6115285116
10,0,0,0,90,1.0960184023873736,0.2649330636478293,-0.3637656191542734,0.728307046344231,3159670.911027827
10,0,0,10,80,1.108919324950575,0.25974513227958385,-0.3535981789391316,0.7345771210102764,2857133.9478277783
10,0,0,20,70,1.1215002871036914,0.2540009816033373,-0.3433488361590644,0.7397752805711139,2554596.9846277297
10,0,0,30,60,1.1336476125137884,0.2475632868046842,-0.3330165971779484,0.7433962418167345,2252060.021427681
10,0,0,40,50,1.1451790147196208,0.24023602479138595,-0.32260045222143235,0.7446859517310546,1949523.058227633
10,0,0,50,40,1.1557434785505056,0.23172514204358552,-0.3120993750479652,0.7424723039191369,1646986.0950275843
10,0,0,60,30,1.1645372258650746,0.22155934514283016,-0.3015123226117408,0.734826833025108,1344449.131827536
10,0,0,70,20,1.1693888930545173,0.2089096113136446,-0.2909630071981899,0.7179937179139254,1041912.1686274875
10,0,0,80,10,1.1631598534058822,0.19209567456398724,-0.2807527425457223,0.6842165558995502,739375.205427439
10,0,0,90,0,1.1136355352341643,0.16675318698757846,-0.27047363123291523,0.6165228981008536,436838.2422273905
10,0,10,0,80,1.0946751508085306,0.3483812366546504,-0.4931095569407859,0.706498650758223,15105072.307003258
10,0,10,10,70,1.098027348569527,0.34726775061147364,-0.49636269217850576,0.699625004222893,14802535.34380321
10,0,10,20,60,1.1003039022626642,0.34613221853718734,-0.4997321271689732,0.6926355135461413,14499998.380603163
10,0,10,30,50,1.1014438713896955,0.3449737300396498,-0.5032242120034841,0.6855268920114308,14197461.417403115
10,0,10,40,40,1.101392746073881,0.34379131671791585,-0.5068457676389895,0.678295723607162,13894924.454203065
10,0,10,50,30,1.1001033318985627,0.3425839471078851,-0.5106041303663896,0.6709384564947805,13592387.491003016
10,0,10,60,20,1.0975364390042905,0.3413505210638894,-0.51450720141532,0.6634513960638323,13289850.527802968
10,0,10,70,10,1.0936613295733493,0.3400898634988332,-0.5185635024012115,0.6558306975405036,12987313.56460292
10,0,10,80,0,1.0884558850839372,0.3388007173928078,-0.5227822374334623,0.6480723581124522,12684776.601402871
10,0,20,0,70,1.1067021318527783,0.38084694035887057,-0.5259350826429129,0.7241329831907204,27050473.702978693
10,0,20,10,60,1.1094766114442336,0.38021292573867416,-0.5280932232199106,0.7199731203146768,26747936.73977865
10,0,20,20,50,1.1114495393634303,0.37957199514349105,-0.5302945066617705,0.7157758384730687,26445399.776578598
10,0,20,30,40,1.112600269896796,0.3789239927052732,-0.5325402397177685,0.7115405831230563,26142862.813378546
10,0,20,40,30,1.1129135989360353,0.3782687571882668,-0.5348317824487347,0.7072667885523893,25840325.850178503
10,0,20,50,20,1.1123799774894354,0.3776061217387776,-0.5371705509737625,0.7029538775985904,25537788.886978455
10,0,20,60,10,1.1109956075442733,0.3769359136201549,-0.5395580203885036,0.6986012613597065,25235251.923778404
10,0,20,70,0,1.1087624157121028,0.3762579539319215,-0.5419957278676885,0.6942083388963045,24932714.960578356
10,0,30,0,60,1.117219218515763,0.40162420766950624,-0.5389495271114406,0.7451981817704812,38995875.098954126
10,0,30,10,50,1.119726447838202,0.4011785285124194,-0.5405415961549117,0.7421788283568971,38693338.13575407
10,0,30,20,40,1.1215648606501474,0.4007294943365298,-0.5421557544899389,0.739140903730768,38390801.17255402
10,0,30,30,30,1.1227256970959254,0.40027705314593853,-0.5437924650475204,0.7360842212312734,38088264.209353976
10,0,30,40,20,1.1232043456214515,0.39982115171789334,-0.5454522037853411,0.7330085916661548,37785727.246153936
10,0,30,50,10,1.123000382129386,0.39936173556374643,-0.5471354601492276,0.7299138232693292,37483190.28295388
10,0,30,60,0,1.1221175363869835,0.398898748888344,-0.5488427375543556,0.7267997216576785,37180653.31975383
10,0,40,0,50,1.125962878365692,0.4170014380707696,-0.5459301830793065,0.7638365692086901,50941276.49492956
10,0,40,10,40,1.1282479134699186,0.4166568273360176,-0.5471881282973677,0.7614507804335746,50638739.53172952
10,0,40,20,30,1.129944340011531,0.4163102361350923,-0.5484594380858882,0.7590538282794553,50336202.568529464
10,0,40,30,20,1.1310487887558243,0.4159616410799132,-0.549744326562627,0.7566456277607928,50033665.60532942
10,0,40,40,10,1.1315611814706088,0.415611018362692,-0.551043012443827,0.7542260930222014,49731128.64212936
10,0,40,50,0,1.1314847073236862,0.41525834374579484,-0.5523557191683298,0.7517951373275187,49428591.678929314
10,0,50,0,40,1.133309708958651,0.42924289602726096,-0.5502834975353595,0.7800395577003091,62886677.89090499
10,0,50,10,30,1.1353812833491082,0.42896148590704475,-0.551322354467112,0.778059301298717,62584140.92770494
10,0,50,20,20,1.1369192071925016,0.42867876793696635,-0.5523701534558558,0.7760715622576182,62281603.96450489
10,0,50,30,10,1.1379231539639163,0.4283947296413637,-0.5534270104550034,0.7740762947026318,61979067.001304835
10,0,50,40,0,1.1383954986978133,0.4281093583639468,-0.5544930434314576,0.7720734523820345,61676530.038104795
10,0,60,0,30,1.1395639749215112,0.43942855691176574,-0.5532578400548984,0.7942563577014332,74832079.28688042
10,0,60,10,20,1.1414243462803728,0.4391904707862724,-0.5541422879718323,0.7925590237729645,74529542.32368037
10,0,60,20,10,1.1427919431279232,0.43895145585292683,-0.555033134377161,0.7908563086877741,74227005.36048032
10,0,60,30,0,1.1436684061031546,0.43871150468041775,-0.5559304489572087,0.7891481848194044,73924468.39728028
10,0,70,0,20,1.1449409673067832,0.4481596841192146,-0.5554188379010585,0.8068859994249045,86777480.68285584
10,0,70,10,10,1.1465918489982037,0.44795318180359867,-0.5561887024234289,0.8053978440262707,86474943.7196558
10,0,70,20,0,1.1477821915583748,0.44774598536317467,-0.556963370230415,0.8039056234127978,86172406.75645575
10,0,80,0,10,1.1495941501057123,0.4558060970174589,-0.5570599811585527,0.8182352214019938,98722882.0788313
10,0,80,10,0,1.151037990652053,0.45562365993507203,-0.557741480423561,0.816908327472903,98420345.11563124
10,0,90,0,0,1.153636100322759,0.46261176509393676,-0.5583487153973639,0.8285355591168624,110668283.47480673
10,10,0,0,80,1.1432148469771464,0.26587037459189,-0.3755189558228643,0.7080078660990511,3217511.451072763
10,10,0,10,70,1.1579772708127187,0.2607764979683853,-0.3655446403199391,0.7133916605647491,2914974.487872714
10,10,0,20,60,1.1723422406987758,0.2551479340309115,-0.3554911414739363,0.7177335923843782,2612437.5246726656
10,10,0,30,50,1.1860255251888927,0.2488557893806529,-0.34535751260501957,0.72057442012349,2309900.5614726176
10,10,0,40,40,1.1985093264241558,0.24171756399842392,-0.33514279188221086,0.7212375436777345,2007363.598272569
10,10,0,50,30,1.208767753498862,0.23346236465591796,-0.3248460020190647,0.7186862796674235,1704826.6350725205
10,10,0,60,20,1.21458205666415,0.22366218968203255,-0.31446614996197797,0.7112440868725474,1402289.6718724724
10,10,0,70,10,1.2106342103117758,0.2115795377298173,-0.30409746864916204,0.6957622458012537,1099752.7086724236
10,10,0,80,0,1.1823236277379159,0.19576763772826733,-0.2938789868895029,0.666150512496067,797215.7454723752
10,10,10,0,70,1.1131898111162717,0.3485916803017224,-0.485636574610812,0.7178035974351457,15162912.847048197
10,10,10,10,60,1.1160784610969834,0.3474823099821833,-0.4886925438804547,0.7110448365407953,14860375.883848146
10,10,10,20,50,1.1178715575641958,0.3463510614662393,-0.4918554165587613,0.7041725064033348,14557838.9206481
10,10,10,30,40,1.1185161866855318,0.3451970349190172,-0.4951309020238799,0.6971833781894885,14255301.95744805
10,10,10,40,30,1.1179663059910094,0.3440192734046379,-0.49852512358298817,0.6900740948261757,13952764.994248003
10,10,10,50,20,1.116183458511038,0.34281675793180844,-0.5020446566769902,0.682841164371505,13650228.031047951
10,10,10,60,10,1.1131372828593684,0.3415884019488815,-0.5056965713962397,0.6754809529472351,13347691.067847908
10,10,10,70,0,1.1088057848849977,0.340333045213173,-0.5094884798857005,0.6679896771945146,13045154.104647856
10,10,20,0,60,1.1204421035161847,0.38096737957615034,-0.5212628552529748,0.7308546460523502,27108314.243023634
10,10,20,10,50,1.1227260200814706,0.3803346698690333,-0.5233493884916031,0.726731851097091,26805777.279823583
10,10,20,20,40,1.1242034355289439,0.3796950733952411,-0.5254771271125984,0.7225720279807357,26503240.31662353
10,10,20,30,30,1.1248594159184242,0.3790484352856218,-0.5276473038898831,0.7183746273149288,26200703.353423484
10,10,20,40,20,1.1246843886673392,0.3783945953495562,-0.5298612012685564,0.7141390885832564,25898166.39022344
10,10,20,50,10,1.123674247484758,0.3777333878274389,-0.5321201538920516,0.7098648398573298,25595629.427023392
10,10,20,60,0,1.1218303458656858,0.37706464112856564,-0.5344255512851719,0.7055512975040414,25293092.46382334
10,10,30,0,50,1.1287845831051426,0.4017090370695606,-0.5355669631993942,0.7500631380804614,39053715.63899906
10,10,30,10,40,1.1308214912393235,0.4012639935207034,-0.5371225612859492,0.7470622581185555,38751178.67579901
10,10,30,20,30,1.1321891690141306,0.40081560475732836,-0.538699560248233,0.7440429403221201,38448641.71259896
10,10,30,30,20,1.1328832138982214,0.4003638190137726,-0.5402984047734538,0.7410049992312017,38146104.74939892
10,10,30,40,10,1.1329032104060375,0.3999085833048115,-0.5419195519549123,0.737948246860973,37843567.78619887
10,10,30,50,0,1.1322527009973589,0.3994498433869087,-0.5435634717276778,0.7348724926590188,37541030.82299882
10,10,40,0,40,1.1362184187997897,0.41706709889171534,-0.5432819156218504,0.7676808060403276,50999117.0349745
10,10,40,10,30,1.138057223695511,0.416722864163547,-0.544517844146497,0.7653061669939176,50696580.071774445
10,10,40,20,20,1.1393091719320054,0.4163766533936879,-0.5457668181961065,0.7629204259246011,50394043.1085744
10,10,40,30,10,1.1399744303100037,0.41602844327317023,-0.5470290454145592,0.7605234982685211,50091506.14537434
10,10,40,40,0,1.1400562847791873,0.4156782100752223,-0.5483047378759595,0.7581152985937892,49788969.182174295
10,10,50,0,30,1.142653535761922,0.429296549534133,-0.5481082988514789,0.7832330771741509,62944518.43094992
10,10,50,10,20,1.1443017949522603,0.42901538804945005,-0.5491324423792298,0.7812603207172613,62641981.46774987
10,10,50,20,10,1.1454194901959966,0.4287329210797832,-0.5501653549510378,0.7792801150082206,62339444.504549816
10,10,50,30,0,1.1460092730021614,0.4284491361836116,-0.5512071496761767,0.7772924143587705,62036907.541349776
10,10,60,0,20,1.1482136494124198,0.43947397026642565,-0.5514125747395067,0.7969966417143062,74889919.82692535
10,10,60,10,10,1.149671856002407,0.4392360608763066,-0.5522865022763856,0.7953047178699577,74587382.8637253
10,10,60,20,0,1.1506413321163969,0.4389972240889437,-0.5531667242204583,0.7936074331072495,74284845.90052526
10,10,70,0,10,1.1530291609763281,0.44819908562736566,-0.5538167129297904,0.8092913687207299,86835321.22290078
10,10,70,10,0,1.1542974129814656,0.4479927154775616,-0.5545786838429299,0.8078073112605316,86532784.25970073
10,10,80,0,0,1.1572083390646606,0.4558409151863718,-0.5556444375066969,0.8203823963969364,98780722.61887622
10,20,0,0,70,1.1745462185838451,0.26679166099137963,-0.38693934923521706,0.6894921943676483,3275351.991117699
10,20,0,10,60,1.1884173636784392,0.2617884181148724,-0.37715136874196425,0.6941202917759534,2972815.027917651
10,20,0,20,50,1.2010961002999707,0.2562707832526545,-0.367286793363647,0.6977402615152659,2670278.064717602
10,20,0,30,40,1.2118911299252915,0.2501176140188044,-0.3574332186440412,0.699760405503581,2367741.101517554
10,20,0,40,30,1.2196378388943807,0.24315870948596374,-0.34770895095472315,0.6993167958958485,2065204.1383175054
10,20,0,50,20,1.2222683303763318,0.2351439487010034,-0.3379165706057634,0.6958639177696273,1762667.175117457
10,20,0,60,10,1.2158896600476583,0.2256834300912416,-0.3280553594496061,0.6879431278607405,1460130.2119174083
10,20,0,70,0,1.1926567863312825,0.21411802892845544,-0.3181245892073458,0.6730634354985321,1157593.2487173597
10,20,10,0,60,1.127568819988072,0.3488013553722995,-0.4784675928557504,0.7289968235684815,15220753.387093132
10,20,10,10,50,1.129953980643133,0.3476960698215228,-0.4813396696469511,0.722350746774202,14918216.423893085
10,20,10,20,40,1.1312347341010618,0.3465690719865031,-0.48431010339892794,0.715593314189097,14615679.460693035
10,20,10,30,30,1.1313663666078735,0.345419472426461,-0.48738403462189506,0.7087213529561591,14313142.497492988
10,20,10,40,20,1.1303112879204362,0.3442463254896799,-0.4905669683942221,0.7017315630045475,14010605.534292938
10,20,10,50,10,1.1280395701133934,0.3430486244566804,-0.49386480726505083,0.6946205103304124,13708068.57109289
10,20,10,60,0,1.1245292817383572,0.341825296146004,-0.4972838877858048,0.6873846198154694,13405531.607892843
10,20,20,0,50,1.1311682598938195,0.38108757255932857,-0.5167004826495578,0.7375405778705144,27166154.783068564
10,20,20,10,40,1.1329771090657637,0.3804561622911655,-0.5187181698338741,0.7334544737713956,26863617.819868512
10,20,20,20,30,1.1339818651438398,0.37981789427871715,-0.5207752252385176,0.7293317267632282,26561080.856668465
10,20,20,30,20,1.134172860132045,0.37917261464317975,-0.5228728124178331,0.7251717925241424,26258543.893468417
10,20,20,40,10,1.133545615676577,0.37852016423002555,-0.5250121412352434,0.7209741156451106,25956006.930268373
10,20,20,50,0,1.132100853414017,0.37786037836415964,-0.5271944701902607,0.7167381293430346,25653469.967068322
10,20,30,0,40,1.137806189655416,0.4017937460485508,-0.5322403281557702,0.7549103756206882,39111556.17904399
10,20,30,10,30,1.1393988244783726,0.4013493362591194,-0.5337604413058732,0.7519278410314504,38809019.21584394
10,20,30,20,20,1.1403272404006815,0.40090159101624434,-0.5353012919050768,0.7489270006980198,38506482.2526439
10,20,30,30,10,1.1405909143433142,0.4004504587831368,-0.5368633072195343,0.745907670347425,38203945.28944384
10,20,30,40,0,1.1401931004221153,0.3999958868106839,-0.5384469263341977,0.7428696631883429,37901408.3262438
10,20,40,0,30,1.1442014712232462,0.4171326883231814,-0.540667414786612,0.7715143855817783,51056957.575019434
10,20,40,10,20,1.145622727347743,0.41678882876455536,-0.5418817849409093,0.7691508375945963,50754420.61181939
10,20,40,20,10,1.1464632127711498,0.4164429975738084,-0.543108890491858,0.7667762484916486,50451883.64861933
10,20,40,30,0,1.1467261836883542,0.4160951715207277,-0.5443489328343227,0.7643905341270686,50149346.685419284
10,20,50,0,20,1.149907136425308,0.42935015577210023,-0.545955669768626,0.7864194467548203,63002358.97099487
10,20,50,10,10,1.1511611411539384,0.4290692424746545,-0.5469653489152051,0.7844541584318392,62699822.00779481
10,20,50,20,0,1.1518912927956642,0.4287870260506508,-0.5479836280244158,0.7824814540472838,62397285.044594765
10,20,60,0,10,1.154907461371807,0.43951934999114806,-0.5495834497816283,0.7997317789787645,74947760.36697029
10,20,60,10,0,1.155992163651372,0.4392816170686382,-0.5504470069501267,0.7980452459948417,74645223.40377024
10,20,70,0,0,1.1592670938099643,0.44823846197008543,-0.5522267000370746,0.8116928463255982,86893161.76294571
10,30,0,0,60,1.191622691154644,0.2676974726450132,-0.398388105360004,0.6719514690407435,3333192.531162635
10,30,0,10,50,1.2025946432718833,0.2627816271730621,-0.3890555625745744,0.6754346999541793,3030655.5679625864
10,30,0,20,40,1.2112923667804296,0.2573705417480512,-0.37965935411435103,0.6778985924064255,2728118.6047625383
10,30,0,30,30,1.2166525260954284,0.2513502121753819,-0.37019882626824613,0.6789600461705773,2425581.6415624893
10,30,0,40,20,1.2170167020610532,0.2445616487522977,-0.3606733163448048,0.6780697037163015,2123044.6783624417
10,30,0,50,10,1.2097060131378927,0.23677341665733032,-0.35108215251746405,0.674410291037373,1820507.7151623927
10,30,0,60,0,1.1902239975017639,0.2276292840230114,-0.34142465366660124,0.6667042979423794,1517970.7519623444
10,30,10,0,50,1.1384246329306202,0.34901026757808506,-0.4715844313686707,0.7400801306462962,15278593.92713807
10,30,10,10,40,1.1402757626785045,0.3479090361915118,-0.47428478241854927,0.7335445898504229,14976056.96393802
10,30,10,20,30,1.1410236373871692,0.34678625653966777,-0.47707570422508977,0.7268998472746582,14673520.000737974
10,30,10,30,20,1.140631687428567,0.3456410494158395,-0.47996183117194446,0.7201427842123865,14370983.037537923
10,30,10,40,10,1.1390705397239236,0.34447248027513244,-0.48294811930940923,0.7132701557420086,14068446.074337875
10,30,10,50,0,1.136318385814713,0.3432795544729257,-0.4860398747553294,0.7062785839242743,13765909.111137826
10,30,20,0,40,1.1393699527499195,0.38120752033448513,-0.5122441354443699,0.7441910877198995,27223995.3231135
10,30,20,10,30,1.140719220526738,0.38057740406576257,-0.514195604121049,0.7401413022896423,26921458.35991345
10,30,20,20,20,1.141272960091116,0.37994045889080175,-0.5161846980334921,0.7360552537459173,26618921.396713402
10,30,20,30,10,1.1410262937019298,0.3792965319126933,-0.5182125159222327,0.7319324027473194,26316384.433513355
10,30,20,40,0,1.1399792894694625,0.3786454650040534,-0.520280199729219,0.727772198905744,26013847.470313307
10,30,30,0,30,1.1446998714915078,0.4018783349551298,-0.5289682462237919,0.7597399991853313,39169396.71908893
10,30,30,10,20,1.1458725655392836,0.4014345570844311,-0.530453826796932,0.756775683019265,38866859.75588888
10,30,30,20,10,1.146390487500037,0.40098745347840636,-0.5319595053033476,0.7537931919267897,38564322.79268883
10,30,30,30,0,1.1462565342362345,0.4005369728277892,-0.5334856923681854,0.7507923428082461,38261785.829488784
10,30,40,0,20,1.1502787122918854,0.41719820652352846,-0.538086038854862,0.7753373557347757,51114798.11506437
10,30,40,10,10,1.1513090722713775,0.4168547213002147,-0.5392792968804537,0.7729848405299011,50812261.15186431
10,30,40,20,0,1.1517682360228034,0.41650926883950445,-0.540484988794446,0.7706213446714406,50509724.188664265
10,30,50,0,10,1.155401657194394,0.42940371482614603,-0.5438252608305428,0.7895986923637024,63060199.51103979
10,30,50,10,0,1.1562885025271041,0.42912304926886113,-0.5448207192725124,0.7876408405353233,62757662.547839746
10,30,60,0,0,1.1599493096154638,0.4395646961367623,-0.5477702543361614,0.8024617851319207,75005600.90701522
10,40,0,0,50,1.1968814400518977,0.2685883313493673,-0.4101948228499643,0.654782353134691,3391033.0712075713
10,40,0,10,40,1.2038573746047276,0.26375681848883636,-0.40104666692612856,0.6576711396467471,3088496.108007523
10,40,0,20,30,1.207556846320002,0.2584481591040544,-0.391837075243237,0.6595806661317588,2785959.1448074747
10,40,0,30,20,1.2067184542368126,0.2525549340234394,-0.3825654268451933,0.6601614163258847,2483422.181607426
10,40,0,40,10,1.1995048120831084,0.24592839516908804,-0.37323109237927193,0.6589172236464673,2180885.2184073776
10,40,0,50,0,1.1831752248013996,0.23835396468351333,-0.36383343395371265,0.6551183658229635,1878348.2552073293
10,40,10,0,40,1.146203142302059,0.3492184225669117,-0.4649703311711522,0.7510552806397597,15336434.467183003
10,40,10,10,30,1.1475033577041447,0.3481212150850148,-0.46751012736571873,0.7446281796002471,15033897.503982956
10,40,10,20,20,1.1477104784087901,0.3470026214924242,-0.4701333895880941,0.738093973279476,14731360.540782908
10,40,10,30,10,1.14679581686255,0.3458617726595383,-0.47284430102578806,0.7314495953725699,14428823.577582859
10,40,10,40,0,1.1447377922947204,0.3446977449744213,-0.47564732915549196,0.7246918543333973,14126286.614382809
10,40,20,0,30,1.1453899554023987,0.3813272239212553,-0.5078901601878073,0.7508064810317419,27281835.863158435
10,40,20,10,20,1.1462977748690244,0.3806983962467787,-0.5097779120290232,0.7467926468832654,26979298.89995839
10,40,20,20,10,1.1464237327069067,0.38006276832133246,-0.511701634593376,0.742742924054463,26676761.93675834
10,40,20,30,0,1.1457672470738736,0.3794201882215358,-0.5136623658925136,0.7386567781002888,26374224.973558288
10,40,30,0,20,1.1497586494214236,0.4019628041364285,-0.5257493864014774,0.7645521127236811,39227237.25913387
10,40,30,10,10,1.1505360491973662,0.4015196563518322,-0.527201354496733,0.7616058891486029,38924700.29593382
10,40,30,20,0,1.1506717069442678,0.40107319250732365,-0.528672803896188,0.7586416202072687,38622163.332733765
10,40,40,0,10,1.1547118886966752,0.41726365365058693,-0.5355371622662596,0.7791497641075575,51172638.6551093
10,40,40,10,0,1.1553775498826484,0.41692054193115435,-0.5367097427123618,0.7768082237974093,50870101.69190926
10,40,50,0,0,1.159376779828436,0.42945722678102216,-0.5417167297583333,0.7927708397940904,63118040.051084734
10,50,0,0,40,1.1930114072486944,0.2694647327747943,-0.42164176382232604,0.6390845402315104,3448873.6112525077
10,50,0,10,30,1.1956763260446472,0.26471464732128736,-0.41267117195543834,0.641466294015498,3146336.6480524587
10,50,0,20,20,1.1943357156465024,0.25950452713473293,-0.4036412607286878,0.6429088212296561,2843799.6848524106
10,50,0,30,10,1.1877065368712079,0.25373303769137223,-0.3945514398032178,0.6430924135466883,2541262.721652362
10,50,0,40,0,1.174025363500559,0.24726080604124445,-0.3854011109807957,0.6415674449199118,2238725.7584523135
10,50,10,0,30,1.1512626762153129,0.34942582592369376,-0.45860981837744036,0.7619239970918217,15394275.00722794
10,50,10,10,20,1.1520093769711675,0.3483326124267936,-0.46099933269498583,0.7556032899016435,15091738.044027891
10,50,10,20,10,1.1516811184608464,0.34721817313762915,-0.46346582040788775,0.7491775182731897,14789201.080827845
10,50,10,30,0,1.15025665728882,0.34608164884976,-0.46601306171647844,0.7426436666282017,14486664.117627796
10,50,20,0,20,1.149488283176232,0.38144668433288365,-0.503635069379463,0.757387059647912,27339676.403203376
10,50,20,10,10,1.1499761541731492,0.3808191398814895,-0.5054614875019691,0.7534088141186147,27037139.440003324
10,50,20,20,0,1.1496999971938742,0.38018482365316153,-0.5073223050032729,0.7493950490718299,26734602.476803277
10,50,30,0,10,1.1532034331595244,0.4020471539380639,-0.5225824606364218,0.7693468193487298,39285077.7991788
10,50,30,10,0,1.1536111823267585,0.4016046344149553,-0.5240017054242261,0.7664185636377282,38982540.835978754
10,50,40,0,0,1.1576991751502477,0.4173290298616603,-0.5330201751134511,0.7829516580171352,51230479.19515424
10,60,0,0,30,1.1825263153388899,0.2703271481865357,-0.4327451262498928,0.6246798214208719,3506714.1512974435
10,60,0,10,20,1.1810976264812785,0.26565573359097705,-0.4239456363863964,0.6266268851246075,3204177.188097395
10,60,0,20,10,1.1752488137820236,0.2605404844893988,-0.4150888375392345,0.6276740324648512,2901640.224897347
10,60,0,30,0,1.1637920388968428,0.2548856974696352,-0.4061741680196736,0.627528084103294,2599103.261697298
10,60,10,0,20,1.1539103823177768,0.349632483171362,-0.4524885833338758,0.7726879661699224,15452115.547272876
10,60,10,10,10,1.1541142093081125,0.3485432340745387,-0.454737277554558,0.7664716557852935,15149578.584072828
10,60,10,20,0,1.1532680882001576,0.34743291769544604,-0.45705700337951327,0.7601522679370437,14847041.62087278
10,60,20,0,10,1.1518745813628766,0.38156590257627854,-0.4994755321516159,0.7639331218740344,27397516.94324831
10,60,20,10,0,1.1519672797222384,0.3809396360105466,-0.5012428879352053,0.7599901069514824,27094979.98004826
10,60,30,0,0,1.1552099248482248,0.40213138470414833,-0.5194662221072563,0.774124221345654,39342918.339223735
10,70,0,0,20,1.1675417669379724,0.27117602602614066,-0.4435201501219692,0.6114176006469301,3564554.6913423794
10,70,0,10,10,1.162527885844218,0.26658066438423855,-0.43488563649225304,0.6129902714986251,3262017.728142331
10,70,0,20,0,1.1529496417787986,0.26155682080941833,-0.42619572512261705,0.6137011832630843,2959480.7649422823
10,70,10,0,10,1.154419774448064,0.3498383997717798,-0.44659337314655073,0.7833488376841172,15509956.087317815
10,70,10,10,0,1.1541027728606048,0.34875308581988107,-0.4487099747958427,0.777234974503429,15207419.124117764
10,70,20,0,0,1.152725730248015,0.3816848796520631,-0.4954083655733936,0.7704449625316578,27455357.483293246
10,80,0,0,10,1.1497140452662993,0.27201179336659065,-0.4539811872340293,0.5991697475921339,3622395.2313873162
10,80,0,10,0,1.1417359154325784,0.26748999623908487,-0.445505837893249,0.6004186106831223,3319858.2681872677
10,80,10,0,0,1.153039342071675,0.3500435811266438,-0.44932834277144335,0.7790373938300571,15567796.62736275
10,90,0,0,0,1.1302732047178998,0.27283485725305856,-0.46414176496393855,0.5878265604351646,3680235.771432252
20,0,0,0,80,1.1081010929182546,0.2604418619863913,-0.3576493217824563,0.7282045459736888,2896085.610976504
20,0,0,10,70,1.120943914659429,0.2547760774416321,-0.3474455395912429,0.7332834888062368,2593548.647776455
20,0,0,20,60,1.1333745894169385,0.2484371462297006,-0.337159466488822,0.7368535394154123,2291011.6845764066
