variant,record_type,component,entry_date,exit_date,signal_date,component_return_pct,allocation_at_entry,portfolio_contribution_pct,sell_reason,cluster,return_pct,max_drawdown_pct,accumulated,buy_trigger,component_events
15%,21_session_cluster,,2005-07-11,2005-10-13,,,,,NDX-below-MA200/TQQQ,10.0,-0.6650085704749449,,,tqqq_ma200,1.0
15%,21_session_cluster,,2005-10-17,2006-05-15,,,,,NDX-below-MA200/TQQQ,11.0,1.3292362945357434,,,tqqq_ma200,1.0
15%,21_session_cluster,,2006-09-18,2006-09-20,,,,,NDX-below-MA200/TQQQ,12.0,0.07055930568761243,,,tqqq_ma200,1.0
15%,21_session_cluster,,2005-03-31,2007-07-27,,,,,bearish-divergence,13.0,28.828819882059975,,,breadth,1.0
15%,21_session_cluster,,2006-09-22,2008-01-07,,,,,NDX-below-MA200/TQQQ,14.0,6.079156211126504,,,tqqq_ma200,1.0
15%,21_session_cluster,,2008-05-02,2008-06-19,,,,,NDX-below-MA200/TQQQ,15.0,-1.6865071945370753,,,tqqq_ma200,4.0
15%,21_session_cluster,,2008-01-23,2008-09-30,,,,,NDX-below-MA200/TQQQ+trailing-stop,16.0,-10.767200242988128,,,breadth+tqqq_ma200,4.0
15%,21_session_cluster,,2008-10-17,2008-11-05,,,,,climax-top,17.0,4.5071311402201175,,,breadth,1.0
15%,21_session_cluster,,2008-11-24,2009-01-14,,,,,climax-top,18.0,6.065732961029493,,,breadth,1.0
15%,21_session_cluster,,2009-02-02,2009-02-18,,,,,climax-top,19.0,1.8571371207429523,,,breadth,1.0
15%,21_session_cluster,,2009-05-01,2009-05-14,,,,,NDX-below-MA200/TQQQ,20.0,-0.9687118118193797,,,tqqq_ma200,1.0
15%,21_session_cluster,,2009-05-19,2010-08-12,,,,,NDX-below-MA200/TQQQ,21.0,5.372983868573413,,,tqqq_ma200,6.0
15%,21_session_cluster,,2010-09-07,2011-06-27,,,,,NDX-below-MA200/TQQQ,22.0,5.274948708971393,,,tqqq_ma200,2.0
15%,21_session_cluster,,2011-06-29,2011-08-05,,,,,NDX-below-MA200/TQQQ,23.0,-1.0912169004562702,,,tqqq_ma200,1.0
15%,21_session_cluster,,2009-03-09,2011-09-22,,,,,NDX-below-MA200/TQQQ+bearish-divergence,24.0,100.60298025475265,,,breadth+tqqq_ma200,2.0
15%,21_session_cluster,,2011-10-12,2011-12-29,,,,,NDX-below-MA200/TQQQ,25.0,-1.5688851565646136,,,tqqq_ma200,4.0
15%,21_session_cluster,,2012-01-04,2012-12-24,,,,,NDX-below-MA200/TQQQ,26.0,1.7048214953526246,,,tqqq_ma200,5.0
15%,21_session_cluster,,2011-10-06,2014-08-08,,,,,bearish-divergence,27.0,69.42524220935633,,,breadth,1.0
15%,21_session_cluster,,2013-01-03,2014-10-17,,,,,NDX-below-MA200/TQQQ,28.0,11.89591267353752,,,tqqq_ma200,1.0
15%,21_session_cluster,,2014-10-21,2015-08-24,,,,,NDX-below-MA200/TQQQ,29.0,-0.42687065708234767,,,tqqq_ma200,1.0
15%,21_session_cluster,,2015-10-16,2016-01-07,,,,,NDX-below-MA200/TQQQ,30.0,-0.8403284687409571,,,tqqq_ma200,1.0
15%,21_session_cluster,,2016-03-22,2016-03-24,,,,,NDX-below-MA200/TQQQ,31.0,-0.18739798828509222,,,tqqq_ma200,1.0
15%,21_session_cluster,,2016-03-30,2016-04-28,,,,,NDX-below-MA200/TQQQ,32.0,-0.6030495194892708,,,tqqq_ma200,1.0
15%,21_session_cluster,,2016-05-25,2016-07-06,,,,,NDX-below-MA200/TQQQ,33.0,-1.8756703965991277,,,tqqq_ma200,3.0
15%,21_session_cluster,,2015-08-25,2018-03-23,,,,,bearish-divergence,34.0,51.83645235130621,,,breadth,1.0
15%,21_session_cluster,,2016-07-08,2018-11-12,,,,,NDX-below-MA200/TQQQ,35.0,17.80979911210879,,,tqqq_ma200,4.0
15%,21_session_cluster,,2019-02-19,2019-03-08,,,,,NDX-below-MA200/TQQQ,36.0,-0.8386528017757431,,,tqqq_ma200,2.0
15%,21_session_cluster,,2019-03-12,2019-06-03,,,,,NDX-below-MA200/TQQQ,37.0,-0.7715178474952763,,,tqqq_ma200,1.0
15%,21_session_cluster,,2018-10-15,2020-03-10,,,,,NDX-below-MA200/TQQQ+bearish-divergence,38.0,24.00685531989499,,,breadth+tqqq_ma200,2.0
15%,21_session_cluster,,2020-03-16,2021-12-01,,,,,bearish-divergence,39.0,101.0406510179312,,,breadth,1.0
15%,21_session_cluster,,2020-04-09,2022-02-14,,,,,NDX-below-MA200/TQQQ,40.0,40.72748717176781,,,tqqq_ma200,3.0
15%,21_session_cluster,,2022-03-30,2022-04-07,,,,,NDX-below-MA200/TQQQ,41.0,-3.9189208338589685,,,tqqq_ma200,2.0
15%,21_session_cluster,,2022-06-14,2022-11-14,,,,,climax-top,42.0,2.345299364381361,,,breadth,1.0
15%,21_session_cluster,,2023-01-27,2023-01-31,,,,,NDX-below-MA200/TQQQ,43.0,-0.37484413239433223,,,tqqq_ma200,1.0
15%,21_session_cluster,,2023-02-02,2023-03-13,,,,,NDX-below-MA200/TQQQ,44.0,-3.8636394685717277,,,tqqq_ma200,1.0
15%,21_session_cluster,,2023-01-27,2023-05-02,,,,,bearish-divergence,45.0,8.187572017684456,,,breadth,1.0
15%,21_session_cluster,,2023-10-30,2024-12-19,,,,,bearish-divergence,46.0,40.01770074693644,,,breadth,1.0
15%,21_session_cluster,,2023-03-15,2025-03-07,,,,,NDX-below-MA200/TQQQ,47.0,30.865302437450715,,,tqqq_ma200,1.0
15%,21_session_cluster,,2025-05-13,2026-03-23,,,,,NDX-below-MA200/TQQQ,48.0,7.607083532953766,,,tqqq_ma200,1.0
20%,component_exit,breadth,2002-07-24,2002-08-15,2002-08-14,11.266436389334928,0.8,9.013149111467943,climax-top,,,,,,
20%,component_exit,breadth,2002-10-10,2002-11-12,2002-11-11,21.249727099487348,0.8165003314265191,17.350409219454505,climax-top,,,,,,
20%,component_exit,breadth,2003-01-10,2003-03-18,2003-03-17,1.3553900874935836,0.8436039400210354,1.1434124180750431,climax-top,,,,,,
20%,component_exit,breadth,2004-03-25,2004-06-14,2004-06-10,5.375851021555637,0.7601645925409912,4.086531601361912,bearish-divergence,,,,,,
20%,component_exit,breadth,2005-03-31,2007-07-27,2007-07-26,33.3965882431005,0.816341362859289,27.263016361223173,bearish-divergence,,,,,,
20%,component_exit,breadth,2008-01-23,2008-09-30,2008-09-29,-10.808117263218783,0.8010767278599646,-8.658131211546099,trailing-stop,,,,,,
20%,component_exit,breadth,2008-10-17,2008-11-05,2008-11-04,5.178220440872035,0.8250029712792674,4.272047249658467,climax-top,,,,,,
20%,component_exit,breadth,2008-11-24,2009-01-14,2009-01-13,6.924540387985798,0.8321527464594366,5.762275301831674,climax-top,,,,,,
20%,component_exit,breadth,2009-02-02,2009-02-18,2009-02-17,2.1030798495609764,0.8412796783998674,1.7692783394878997,climax-top,,,,,,
20%,component_exit,breadth,2009-03-09,2011-09-19,2011-09-16,114.8900692497403,0.8440221431087024,96.96976247007304,bearish-divergence,,,,,,
20%,component_exit,breadth,2011-10-06,2014-08-08,2014-08-07,76.9464260343174,0.8661049465094954,66.64368020454931,bearish-divergence,,,,,,
20%,component_exit,breadth,2015-08-25,2018-03-23,2018-03-22,59.447425295777634,0.8265790928941276,49.13799887587529,bearish-divergence,,,,,,
20%,component_exit,breadth,2018-10-15,2020-02-26,2020-02-25,24.473917241435135,0.7548736254841714,18.47471463784171,bearish-divergence,,,,,,
20%,component_exit,breadth,2020-03-16,2021-12-01,2021-11-30,117.6893390777586,0.8093242338085833,95.24883417654554,bearish-divergence,,,,,,
20%,component_exit,breadth,2022-06-14,2022-11-14,2022-11-11,2.909112997110624,0.7441852762423109,2.164919059374867,climax-top,,,,,,
20%,component_exit,breadth,2023-01-27,2023-05-02,2023-05-01,10.100249324264201,0.7496046685667446,7.571194047156553,bearish-divergence,,,,,,
20%,component_exit,breadth,2023-10-30,2024-12-19,2024-12-18,49.38022794807871,0.7493175451478489,37.001471184895536,bearish-divergence,,,,,,
20%,component_exit,tqqq_ma200,2003-01-10,2003-01-21,2003-01-17,-11.009564847941322,0.1563960599789645,-1.7218525643009301,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2003-03-14,2004-03-24,2004-03-23,93.79474217844033,0.1452865645847288,13.627115867215958,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2004-03-26,2004-05-03,2004-04-30,-4.200907848311464,0.23596231878368323,-0.9912559568841464,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2004-05-05,2004-05-10,2004-05-07,-6.329933521701436,0.2287772350852631,-1.448144689368377,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2004-05-12,2004-05-18,2004-05-14,-3.862029254745314,0.2174710293739378,-0.8398794775017253,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2004-05-26,2004-07-09,2004-07-08,-1.7795917321952626,0.2078631782743357,-0.36991159348483776,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2004-10-04,2004-10-11,2004-10-08,-5.936462175191803,0.20239090971748033,-1.2014859801404811,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2004-10-19,2004-10-25,2004-10-22,-5.994908656235564,0.19269120776230295,-1.1551661893947154,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2004-10-27,2005-03-23,2005-03-22,0.2688335781241946,0.1832564625637733,0.04926549054540169,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2005-03-31,2005-04-04,2005-04-01,-4.2081884333991955,0.18365863714071093,-0.7728701525093996,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2005-04-06,2005-04-12,2005-04-11,-2.3383761256322244,0.1780182070931225,-0.41627352539441076,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2005-05-18,2005-06-27,2005-06-24,-0.1054917652689058,0.17396380656439622,-0.01835174904737662,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2005-07-11,2005-10-13,2005-10-12,-5.259942207877,0.16975291230570386,-0.8928905083468147,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2005-10-17,2006-05-15,2006-05-12,11.184910645841883,0.1613017360078655,1.8041455042671517,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2006-09-18,2006-09-20,2006-09-19,0.5931265875348535,0.16825274437495344,0.09979517611449015,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2006-09-22,2008-01-07,2008-01-04,48.665064807547864,0.16887308491504344,8.218219621641122,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2008-05-02,2008-05-08,2008-05-07,-5.571331354509502,0.1780232701239459,-0.9918266266738544,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2008-05-12,2008-05-22,2008-05-21,-1.6704040928433916,0.1712354401019032,-0.2860323799860585,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2008-05-27,2008-06-12,2008-06-11,-4.649762145713066,0.168953378933778,-0.7855930257565962,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2008-06-16,2008-06-19,2008-06-18,-1.2384753528129289,0.1618850387318573,-0.20049063045857163,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2008-08-11,2008-08-20,2008-08-19,-0.4186736045601269,0.1629705792804426,-0.06823147986459484,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2008-08-25,2008-08-27,2008-08-26,-5.133166776682597,0.16202987712339245,-0.8317263820797616,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2008-08-29,2008-09-03,2008-09-02,-7.77704240609447,0.15611851310239674,-1.2141402967737547,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2009-05-01,2009-05-14,2009-05-13,-10.769915296457134,0.12318252159272644,-1.3266653235576658,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2009-05-19,2010-05-21,2010-05-20,82.48341185831924,0.1115073916441966,9.197510110235173,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2010-05-25,2010-05-27,2010-05-26,10.710290643308529,0.14945013682670066,1.6006544020961915,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2010-06-01,2010-06-08,2010-06-07,-7.854528137057004,0.16010989990704322,-1.2575877138412517,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2010-06-11,2010-06-29,2010-06-28,-1.184999024073785,0.15095880949876808,-0.1788860419313806,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2010-07-14,2010-07-19,2010-07-16,-6.649581955798856,0.14840679454809608,-0.9868431431449677,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2010-07-23,2010-08-12,2010-08-11,-6.7592977781795955,0.13875037797933126,-0.9378551215972729,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2010-09-07,2011-06-16,2011-06-15,59.73255771805059,0.1301587151042796,7.774712962473684,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2011-06-22,2011-06-27,2011-06-24,-3.219441546954638,0.16563836414971222,-0.5332630313131852,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2011-06-29,2011-08-05,2011-08-04,-9.305981107821848,0.15915356171158154,-1.4810800385305365,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2011-09-19,2011-09-22,2011-09-21,-10.265552486702445,0.14540837717478833,-1.4926973278940154,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2011-10-12,2011-11-18,2011-11-17,-7.645843406595764,0.12824468084671556,-0.9805387474828382,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2011-12-01,2011-12-09,2011-12-08,-0.8258029675945799,0.11959928997336836,-0.09876544858221228,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2011-12-13,2011-12-15,2011-12-14,-7.170536909002734,0.11886399104667254,-0.8523186349515359,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2011-12-27,2011-12-29,2011-12-28,-1.9626634784937536,0.11149120802071803,-0.21881972215541312,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2012-01-04,2012-11-01,2012-10-31,45.46351732214582,0.10809567631170641,4.914409652446332,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2012-11-06,2012-11-08,2012-11-07,-6.498224334340009,0.13280947520501915,-0.8630257636081814,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2012-11-30,2012-12-05,2012-12-04,-1.792019872459727,0.12496905539073687,-0.22394703070272085,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2012-12-12,2012-12-14,2012-12-13,-6.363087435812387,0.1229229932807425,-0.7821697541171432,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2012-12-19,2012-12-24,2012-12-21,-5.8192001606090615,0.11512382647804845,-0.6699285895309892,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2013-01-03,2014-10-17,2014-10-16,152.73338986945487,0.10769895996212896,16.449227240430652,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2014-10-21,2015-08-24,2015-08-21,-3.2347520398259944,0.1781851840820038,-0.576384887676032,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2015-10-16,2016-01-07,2016-01-06,-6.867811989946427,0.16600039033371408,-1.1400594710696685,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2016-03-22,2016-03-24,2016-03-23,-1.6290445098541384,0.1561215158772298,-0.2543288983099069,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2016-03-30,2016-04-28,2016-04-27,-5.376292889152068,0.15278031043189064,-0.8213916965774192,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2016-05-25,2016-06-16,2016-06-15,-4.859917519844769,0.14641934235763032,-0.711585927167997,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2016-06-22,2016-06-27,2016-06-24,-11.570152353719198,0.14114551271584255,-1.6330750861661087,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2016-07-01,2016-07-06,2016-07-05,-1.7320884004314197,0.12677907225985696,-0.219592560478755,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2016-07-08,2018-10-12,2018-10-11,244.32111939726323,0.12382998185766908,30.254279782408506,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2018-10-16,2018-10-25,2018-10-24,-11.458319678880823,0.24689828341935702,-2.829039459585913,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2018-11-02,2018-11-06,2018-11-05,-4.8104308809552965,0.22496011554592185,-1.0821550868053742,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2018-11-08,2018-11-12,2018-11-09,-7.653911092917564,0.21331402696117058,-1.6326865972330198,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2019-02-19,2019-02-22,2019-02-21,0.8995788706672059,0.20360117482496579,0.18315531491555906,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2019-02-26,2019-03-08,2019-03-07,-6.420264454240831,0.203674475585849,-1.3076439958399684,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2019-03-12,2019-06-03,2019-05-31,-5.408762753838325,0.19206512029504402,-1.0388346689633114,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2019-06-05,2020-03-10,2020-03-09,29.91210069703085,0.18352680939829197,5.489672403326497,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2020-04-09,2022-01-21,2022-01-20,333.0895395169793,0.17695104400361059,58.94054176421139,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2022-02-03,2022-02-07,2022-02-04,-0.5226000919668516,0.3191377037586004,-0.16678139333433442,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2022-02-10,2022-02-14,2022-02-11,-10.89833711538003,0.3180002550814887,-3.4656739826549057,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2022-03-30,2022-04-01,2022-03-31,-5.365650274761391,0.2935158165438779,-1.5749032216854726,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2022-04-05,2022-04-07,2022-04-06,-12.568768341290681,0.2822113398096471,-3.5470489533527187,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2023-01-27,2023-01-31,2023-01-30,-1.9786634094655975,0.2503953314332553,-0.49544808020799325,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2023-02-02,2023-03-13,2023-03-10,-21.228758426971652,0.24135257865329302,-5.123615587957432,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2023-03-15,2025-03-07,2025-03-06,204.65969524988964,0.20252243826545618,41.44818049667285,NDX-below-MA200/TQQQ,,,,,,
20%,component_exit,tqqq_ma200,2025-05-13,2026-03-23,2026-03-20,35.90734886948257,0.27765077115211817,9.969703103639974,NDX-below-MA200/TQQQ,,,,,,
20%,21_session_cluster,,2002-07-24,2002-08-15,,,,,climax-top,1.0,9.013149111467943,,,breadth,1.0
20%,21_session_cluster,,2002-10-10,2002-11-12,,,,,climax-top,2.0,17.350409219454505,,,breadth,1.0
20%,21_session_cluster,,2003-01-10,2003-01-21,,,,,NDX-below-MA200/TQQQ,3.0,-1.7218525643009301,,,tqqq_ma200,1.0
20%,21_session_cluster,,2003-01-10,2003-03-18,,,,,climax-top,4.0,1.1434124180750431,,,breadth,1.0
20%,21_session_cluster,,2003-03-14,2004-03-24,,,,,NDX-below-MA200/TQQQ,5.0,13.627115867215958,,,tqqq_ma200,1.0
20%,21_session_cluster,,2004-03-25,2004-07-09,,,,,NDX-below-MA200/TQQQ+bearish-divergence,6.0,0.4373398841228258,,,breadth+tqqq_ma200,5.0
20%,21_session_cluster,,2004-10-04,2004-10-25,,,,,NDX-below-MA200/TQQQ,7.0,-2.3566521695351965,,,tqqq_ma200,2.0
20%,21_session_cluster,,2004-10-27,2005-04-12,,,,,NDX-below-MA200/TQQQ,8.0,-1.1398781873584087,,,tqqq_ma200,3.0
20%,21_session_cluster,,2005-05-18,2005-06-27,,,,,NDX-below-MA200/TQQQ,9.0,-0.01835174904737662,,,tqqq_ma200,1.0
20%,21_session_cluster,,2005-07-11,2005-10-13,,,,,NDX-below-MA200/TQQQ,10.0,-0.8928905083468147,,,tqqq_ma200,1.0
20%,21_session_cluster,,2005-10-17,2006-05-15,,,,,NDX-below-MA200/TQQQ,11.0,1.8041455042671517,,,tqqq_ma200,1.0
20%,21_session_cluster,,2006-09-18,2006-09-20,,,,,NDX-below-MA200/TQQQ,12.0,0.09979517611449015,,,tqqq_ma200,1.0
20%,21_session_cluster,,2005-03-31,2007-07-27,,,,,bearish-divergence,13.0,27.263016361223173,,,breadth,1.0
20%,21_session_cluster,,2006-09-22,2008-01-07,,,,,NDX-below-MA200/TQQQ,14.0,8.218219621641122,,,tqqq_ma200,1.0
20%,21_session_cluster,,2008-05-02,2008-06-19,,,,,NDX-below-MA200/TQQQ,15.0,-2.2639426628750807,,,tqqq_ma200,4.0
20%,21_session_cluster,,2008-01-23,2008-09-30,,,,,NDX-below-MA200/TQQQ+trailing-stop,16.0,-10.77222937026421,,,breadth+tqqq_ma200,4.0
20%,21_session_cluster,,2008-10-17,2008-11-05,,,,,climax-top,17.0,4.272047249658467,,,breadth,1.0
20%,21_session_cluster,,2008-11-24,2009-01-14,,,,,climax-top,18.0,5.762275301831674,,,breadth,1.0
20%,21_session_cluster,,2009-02-02,2009-02-18,,,,,climax-top,19.0,1.7692783394878997,,,breadth,1.0
20%,21_session_cluster,,2009-05-01,2009-05-14,,,,,NDX-below-MA200/TQQQ,20.0,-1.3266653235576658,,,tqqq_ma200,1.0
20%,21_session_cluster,,2009-05-19,2010-08-12,,,,,NDX-below-MA200/TQQQ,21.0,7.436992491816492,,,tqqq_ma200,6.0
20%,21_session_cluster,,2010-09-07,2011-06-27,,,,,NDX-below-MA200/TQQQ,22.0,7.241449931160499,,,tqqq_ma200,2.0
20%,21_session_cluster,,2011-06-29,2011-08-05,,,,,NDX-below-MA200/TQQQ,23.0,-1.4810800385305365,,,tqqq_ma200,1.0
20%,21_session_cluster,,2009-03-09,2011-09-22,,,,,NDX-below-MA200/TQQQ+bearish-divergence,24.0,95.47706514217901,,,breadth+tqqq_ma200,2.0
20%,21_session_cluster,,2011-10-12,2011-12-29,,,,,NDX-below-MA200/TQQQ,25.0,-2.1504425531719997,,,tqqq_ma200,4.0
20%,21_session_cluster,,2012-01-04,2012-12-24,,,,,NDX-below-MA200/TQQQ,26.0,2.375338514487297,,,tqqq_ma200,5.0
20%,21_session_cluster,,2011-10-06,2014-08-08,,,,,bearish-divergence,27.0,66.64368020454931,,,breadth,1.0
20%,21_session_cluster,,2013-01-03,2014-10-17,,,,,NDX-below-MA200/TQQQ,28.0,16.449227240430652,,,tqqq_ma200,1.0
20%,21_session_cluster,,2014-10-21,2015-08-24,,,,,NDX-below-MA200/TQQQ,29.0,-0.576384887676032,,,tqqq_ma200,1.0
20%,21_session_cluster,,2015-10-16,2016-01-07,,,,,NDX-below-MA200/TQQQ,30.0,-1.1400594710696685,,,tqqq_ma200,1.0
20%,21_session_cluster,,2016-03-22,2016-03-24,,,,,NDX-below-MA200/TQQQ,31.0,-0.2543288983099069,,,tqqq_ma200,1.0
20%,21_session_cluster,,2016-03-30,2016-04-28,,,,,NDX-below-MA200/TQQQ,32.0,-0.8213916965774192,,,tqqq_ma200,1.0
20%,21_session_cluster,,2016-05-25,2016-07-06,,,,,NDX-below-MA200/TQQQ,33.0,-2.5642535738128607,,,tqqq_ma200,3.0
20%,21_session_cluster,,2015-08-25,2018-03-23,,,,,bearish-divergence,34.0,49.13799887587529,,,breadth,1.0
20%,21_session_cluster,,2016-07-08,2018-11-12,,,,,NDX-below-MA200/TQQQ,35.0,24.7103986387842,,,tqqq_ma200,4.0
20%,21_session_cluster,,2019-02-19,2019-03-08,,,,,NDX-below-MA200/TQQQ,36.0,-1.1244886809244092,,,tqqq_ma200,2.0
20%,21_session_cluster,,2019-03-12,2019-06-03,,,,,NDX-below-MA200/TQQQ,37.0,-1.0388346689633114,,,tqqq_ma200,1.0
20%,21_session_cluster,,2018-10-15,2020-03-10,,,,,NDX-below-MA200/TQQQ+bearish-divergence,38.0,23.96438704116821,,,breadth+tqqq_ma200,2.0
20%,21_session_cluster,,2020-03-16,2021-12-01,,,,,bearish-divergence,39.0,95.24883417654554,,,breadth,1.0
20%,21_session_cluster,,2020-04-09,2022-02-14,,,,,NDX-below-MA200/TQQQ,40.0,55.30808638822215,,,tqqq_ma200,3.0
20%,21_session_cluster,,2022-03-30,2022-04-07,,,,,NDX-below-MA200/TQQQ,41.0,-5.121952175038191,,,tqqq_ma200,2.0
20%,21_session_cluster,,2022-06-14,2022-11-14,,,,,climax-top,42.0,2.164919059374867,,,breadth,1.0
20%,21_session_cluster,,2023-01-27,2023-01-31,,,,,NDX-below-MA200/TQQQ,43.0,-0.49544808020799325,,,tqqq_ma200,1.0
20%,21_session_cluster,,2023-02-02,2023-03-13,,,,,NDX-below-MA200/TQQQ,44.0,-5.123615587957432,,,tqqq_ma200,1.0
20%,21_session_cluster,,2023-01-27,2023-05-02,,,,,bearish-divergence,45.0,7.571194047156553,,,breadth,1.0
20%,21_session_cluster,,2023-10-30,2024-12-19,,,,,bearish-divergence,46.0,37.001471184895536,,,breadth,1.0
20%,21_session_cluster,,2023-03-15,2025-03-07,,,,,NDX-below-MA200/TQQQ,47.0,41.44818049667285,,,tqqq_ma200,1.0
20%,21_session_cluster,,2025-05-13,2026-03-23,,,,,NDX-below-MA200/TQQQ,48.0,9.969703103639974,,,tqqq_ma200,1.0
