horizon_years,n_windows,qqq_pct,stock_pct,total_return_mean,total_return_median,total_return_std,total_return_p25,total_return_p75,final_value_mean,final_value_median,final_value_std,final_value_p25,final_value_p75,cagr_mean,cagr_median,cagr_std,cagr_p25,cagr_p75,max_drawdown_mean,max_drawdown_median,max_drawdown_std,max_drawdown_p25,max_drawdown_p75,sharpe_ratio_mean,sharpe_ratio_median,sharpe_ratio_std,sharpe_ratio_p25,sharpe_ratio_p75
5,2769,81,19,1.525022,1.432529,0.49476,1.132587,1.783974,25250.223972,24325.287694,4947.602529,21325.868119,27839.740909,0.200111,0.194727,0.045028,0.16353,0.227244,-0.262049,-0.284502,0.06926,-0.344582,-0.184477,0.986168,0.963298,0.17762,0.859972,1.112786
5,2769,82,18,1.51281,1.423021,0.48773,1.126739,1.767244,25128.104479,24230.213847,4877.295295,21267.390753,27672.435105,0.199014,0.193737,0.044544,0.162999,0.225706,-0.261257,-0.284217,0.07034,-0.345097,-0.183073,0.984307,0.960697,0.178105,0.858149,1.115198
5,2769,83,17,1.500598,1.410517,0.480764,1.122795,1.74937,25005.984985,24105.169229,4807.64003,21227.94589,27493.697102,0.197912,0.192523,0.044063,0.162494,0.224242,-0.260543,-0.283931,0.071319,-0.345618,-0.181662,0.982352,0.957397,0.178605,0.855617,1.11376
5,2769,84,16,1.488387,1.400173,0.473867,1.117846,1.730992,24883.865492,24001.730658,4738.665483,21178.457944,27309.920473,0.196803,0.191399,0.043587,0.161951,0.22262,-0.259919,-0.283645,0.072175,-0.346146,-0.180243,0.980302,0.954516,0.179121,0.852503,1.11411
5,2769,85,15,1.476175,1.388593,0.46704,1.114359,1.714177,24761.745999,23885.92944,4670.401815,21143.586958,27141.772236,0.195689,0.190284,0.043116,0.161524,0.221028,-0.25934,-0.283359,0.072978,-0.34668,-0.178815,0.978153,0.952088,0.179652,0.850293,1.114698
5,2769,86,14,1.463963,1.372869,0.460288,1.109265,1.6984,24639.626506,23728.693092,4602.880653,21092.649911,26983.997434,0.194569,0.188793,0.04265,0.161021,0.219577,-0.25887,-0.283072,0.073633,-0.347222,-0.17738,0.975904,0.950153,0.180196,0.847636,1.113232
5,2769,87,13,1.451751,1.361148,0.453614,1.101858,1.677481,24517.507012,23611.476181,4536.135156,21018.582002,26774.812395,0.193442,0.187562,0.04219,0.160191,0.217676,-0.258477,-0.282785,0.074187,-0.347771,-0.175936,0.973551,0.946484,0.180756,0.845094,1.112231
5,2769,88,12,1.439539,1.349688,0.44702,1.09635,1.657432,24395.387519,23496.875522,4470.200067,20963.496849,26574.3152,0.19231,0.18638,0.041735,0.159582,0.215942,-0.258102,-0.282498,0.074726,-0.348327,-0.174484,0.971093,0.943529,0.181328,0.842089,1.113288
5,2769,89,11,1.427327,1.339194,0.440511,1.092584,1.642315,24273.268026,23391.93939,4405.111777,20925.835105,26423.149558,0.191171,0.185343,0.041288,0.159136,0.214497,-0.257752,-0.282211,0.075247,-0.348891,-0.173024,0.968527,0.941804,0.181915,0.838814,1.111152
5,2769,90,10,1.415115,1.325459,0.434091,1.088155,1.627475,24151.148533,23254.591258,4340.908377,20881.546221,26274.75222,0.190026,0.183927,0.040847,0.158674,0.213165,-0.25742,-0.281925,0.075764,-0.349462,-0.171556,0.965851,0.939243,0.182515,0.835501,1.108891
5,2769,91,9,1.402903,1.311173,0.427763,1.084907,1.609944,24029.029039,23111.726848,4277.629713,20849.06902,26099.435855,0.188874,0.182433,0.040414,0.158258,0.211562,-0.257114,-0.281638,0.076266,-0.350042,-0.170079,0.963063,0.936005,0.18313,0.832845,1.108008
5,2769,92,8,1.390691,1.298042,0.421532,1.078731,1.594259,23906.909546,22980.423681,4215.317429,20787.313428,25942.594414,0.187716,0.181116,0.039989,0.157605,0.21005,-0.25686,-0.281349,0.076722,-0.350629,-0.169182,0.960159,0.933077,0.183757,0.829087,1.105717
5,2769,93,7,1.378479,1.281077,0.415402,1.073177,1.578387,23784.790053,22810.765834,4154.015014,20731.769033,25783.874596,0.186552,0.179346,0.039573,0.157092,0.208527,-0.25669,-0.281159,0.07711,-0.351224,-0.168473,0.957139,0.929484,0.184399,0.824069,1.103679
5,2769,94,6,1.366267,1.266886,0.409377,1.067166,1.562969,23662.67056,22668.860891,4093.767835,20671.655479,25629.692208,0.18538,0.177924,0.039166,0.156338,0.207065,-0.256551,-0.281041,0.077505,-0.351827,-0.167762,0.954,0.925734,0.185056,0.820208,1.104349
5,2769,95,5,1.354055,1.257129,0.403462,1.060861,1.546382,23540.551066,22571.294585,4034.623165,20608.614316,25463.821197,0.184202,0.176863,0.038769,0.155592,0.205694,-0.256428,-0.280923,0.077913,-0.352439,-0.167047,0.95074,0.923463,0.185727,0.815733,1.104469
5,2769,96,4,1.341843,1.244658,0.397663,1.054963,1.529988,23418.431573,22446.582568,3976.630198,20549.626306,25299.882836,0.183017,0.17558,0.038382,0.154999,0.203957,-0.256305,-0.280804,0.078328,-0.353059,-0.16633,0.947356,0.921109,0.186413,0.811627,1.103964
5,2769,97,3,1.329631,1.233245,0.391984,1.047948,1.513343,23296.31208,22332.447591,3919.84005,20479.479363,25133.426454,0.181825,0.174329,0.038006,0.154238,0.202443,-0.256183,-0.280686,0.078751,-0.353689,-0.16561,0.943847,0.918385,0.187115,0.807365,1.099629
5,2769,98,2,1.317419,1.223675,0.386431,1.041245,1.499101,23174.192587,22236.749538,3864.305753,20412.447214,24991.00944,0.180626,0.17334,0.037642,0.153494,0.200978,-0.256076,-0.280567,0.079179,-0.354327,-0.164887,0.940212,0.915281,0.187834,0.801893,1.097863
5,2769,99,1,1.305207,1.213968,0.381008,1.035349,1.482898,23052.073093,22139.677192,3810.082221,20353.488446,24828.975567,0.17942,0.172313,0.037291,0.152781,0.199445,-0.255979,-0.280448,0.079613,-0.354975,-0.164162,0.936448,0.913195,0.188571,0.797335,1.096486
5,2769,100,0,1.292995,1.203831,0.375723,1.026345,1.470497,22929.9536,22038.306695,3757.226205,20263.450649,24704.974961,0.178207,0.171237,0.036953,0.151783,0.198285,-0.255886,-0.280329,0.080052,-0.355631,-0.163433,0.932554,0.910172,0.189326,0.791958,1.093256
10,1510,0,100,9.988644,10.30063,2.260634,8.300639,11.505382,109886.435081,113006.301917,22606.339095,93006.391158,125053.815106,0.268318,0.274456,0.027271,0.249831,0.287378,-0.407343,-0.36881,0.044249,-0.455231,-0.365095,0.981845,1.00182,0.071644,0.933821,1.0311
10,1510,1,99,9.930667,10.237311,2.24186,8.261531,11.432361,109306.674848,112373.114114,22418.602663,92615.311556,124323.614838,0.267663,0.27374,0.027171,0.249304,0.286745,-0.405467,-0.368111,0.043265,-0.45254,-0.364205,0.982305,1.001854,0.071498,0.934109,1.031108
10,1510,2,98,9.872691,10.174349,2.223105,8.222423,11.375665,108726.914614,111743.491574,22231.050132,92224.231955,123756.654702,0.267005,0.27302,0.027071,0.248774,0.286023,-0.40358,-0.367402,0.042281,-0.449829,-0.363308,0.98276,1.002234,0.07136,0.934762,1.031775
10,1510,3,97,9.814715,10.11342,2.204369,8.183315,11.302947,108147.154381,111134.203727,22043.686194,91833.152353,123029.468441,0.266343,0.272297,0.026971,0.248243,0.28527,-0.401684,-0.366684,0.041297,-0.447098,-0.362403,0.983207,1.002427,0.07123,0.935202,1.032167
10,1510,4,96,9.756739,10.048553,2.185652,8.144207,11.230652,107567.394148,110485.525711,21856.515701,91442.072751,122306.519526,0.265679,0.271607,0.02687,0.24771,0.2845,-0.399777,-0.365956,0.040314,-0.444346,-0.361493,0.983648,1.002441,0.071109,0.935627,1.032152
10,1510,5,95,9.698763,9.990547,2.166954,8.105099,11.171156,106987.633915,109905.468108,21669.543665,91050.99315,121711.560995,0.265011,0.270907,0.026768,0.247166,0.283879,-0.397858,-0.36522,0.039332,-0.441573,-0.360569,0.984082,1.002351,0.070996,0.936236,1.03219
10,1510,6,94,9.640787,9.925579,2.148278,8.062074,11.098247,106407.873682,109255.785671,21482.775268,90620.738407,120982.471855,0.26434,0.270224,0.026665,0.246557,0.283137,-0.395932,-0.364475,0.038347,-0.43878,-0.359644,0.984508,1.002289,0.070892,0.937179,1.032301
10,1510,7,93,9.582811,9.85959,2.129622,8.022274,11.023817,105828.113449,108595.897705,21296.215867,90222.737564,120238.172675,0.263665,0.26944,0.026562,0.246001,0.282338,-0.393994,-0.363721,0.037365,-0.435965,-0.358712,0.984927,1.00222,0.070796,0.938768,1.03228
10,1510,8,92,9.524835,9.799213,2.110987,7.977792,10.954859,105248.353216,107992.128371,21109.871004,89777.91898,119548.593132,0.262988,0.268649,0.026458,0.245386,0.281653,-0.392045,-0.362955,0.036385,-0.433128,-0.357774,0.985338,1.002193,0.070709,0.939474,1.032488
10,1510,9,91,9.466859,9.737215,2.092375,7.932076,10.879238,104668.592983,107372.151891,20923.746409,89320.755196,118792.384991,0.262306,0.267928,0.026353,0.24475,0.280836,-0.390083,-0.362173,0.035407,-0.43027,-0.356829,0.985741,1.002186,0.07063,0.940334,1.032872
10,1510,10,90,9.408883,9.676645,2.073785,7.887502,10.810332,104088.83275,106766.452144,20737.848016,88875.024901,118103.316813,0.261622,0.267235,0.026247,0.244184,0.280115,-0.388109,-0.361389,0.034432,-0.42739,-0.355853,0.986135,1.002075,0.070561,0.941437,1.032934
10,1510,11,89,9.350907,9.612363,2.055218,7.848177,10.743271,103509.072517,106123.625126,20552.18196,88481.767979,117432.706881,0.260934,0.266494,0.026141,0.243632,0.2794,-0.386124,-0.360594,0.03346,-0.424487,-0.354892,0.986521,1.001845,0.0705,0.942963,1.032743
10,1510,12,88,9.292931,9.548357,2.036675,7.808851,10.672007,102929.312284,105483.574121,20366.754597,88088.511057,116720.06805,0.260242,0.265685,0.026034,0.243078,0.278624,-0.384131,-0.359778,0.032487,-0.421562,-0.353924,0.986897,1.002107,0.070449,0.943821,1.032799
10,1510,13,87,9.234955,9.488722,2.018157,7.769525,10.598105,102349.552051,104887.224531,20181.572505,87695.254134,115981.050034,0.259547,0.264944,0.025927,0.242522,0.277812,-0.382126,-0.358931,0.031518,-0.418615,-0.352948,0.987265,1.001969,0.070406,0.944633,1.032473
10,1510,14,86,9.176979,9.429443,1.999664,7.730834,10.523167,101769.791818,104294.430422,19996.642499,87308.339343,115231.670374,0.258848,0.26427,0.025818,0.241964,0.277052,-0.380109,-0.358097,0.030554,-0.415644,-0.35196,0.987622,1.002018,0.070372,0.944761,1.032276
10,1510,15,85,9.119003,9.372957,1.981197,7.69275,10.451981,101190.031585,103729.573395,19811.971639,86927.499543,114519.808844,0.258146,0.26355,0.025709,0.241396,0.276196,-0.378085,-0.357255,0.029597,-0.41265,-0.350897,0.987969,1.002282,0.070348,0.945387,1.03199
10,1510,16,84,9.061027,9.315271,1.962757,7.653489,10.377638,100610.271352,103152.705116,19627.567237,86534.890011,113776.381628,0.25744,0.262806,0.025599,0.240868,0.275392,-0.376057,-0.356403,0.028649,-0.409632,-0.349894,0.988306,1.002137,0.070332,0.94639,1.03204
10,1510,17,83,9.003051,9.251477,1.944344,7.615754,10.305789,100030.511119,102514.770758,19443.436877,86157.538565,113057.888575,0.25673,0.262073,0.025489,0.240326,0.274544,-0.37402,-0.355539,0.027706,-0.40659,-0.348884,0.988632,1.001832,0.070326,0.946973,1.032444
10,1510,18,82,8.945075,9.190166,1.925959,7.57584,10.230916,99450.750886,101901.663226,19259.588418,85758.400553,112309.157459,0.256017,0.261273,0.025377,0.239731,0.273713,-0.371981,-0.35466,0.026758,-0.403524,-0.347867,0.988947,1.001569,0.070329,0.946998,1.032216
10,1510,19,81,8.887099,9.125907,1.907603,7.532121,10.165077,98870.990653,101259.069816,19076.03001,85321.209536,111650.76979,0.2553,0.260462,0.025265,0.239083,0.272855,-0.369938,-0.353753,0.025823,-0.400434,-0.346842,0.98925,1.001579,0.070341,0.947978,1.03209
10,1510,20,80,8.829123,9.067974,1.889277,7.485069,10.090509,98291.23042,100679.738889,18892.770108,84850.693283,110905.090443,0.254579,0.25976,0.025152,0.238431,0.272127,-0.367885,-0.352853,0.024896,-0.397319,-0.345809,0.989542,1.001358,0.070363,0.949364,1.032048
10,1510,21,79,8.771147,9.013707,1.870982,7.439881,10.017384,97711.470187,100137.071895,18709.817483,84398.805574,110173.835453,0.253854,0.25907,0.025038,0.23777,0.271249,-0.365826,-0.351903,0.023988,-0.394289,-0.344695,0.989821,1.001293,0.070393,0.950633,1.031735
10,1510,22,78,8.713171,8.953099,1.852718,7.398914,9.944994,97131.709954,99530.993767,18527.181238,83989.143127,109449.942336,0.253125,0.258322,0.024924,0.237186,0.270367,-0.363764,-0.350976,0.023105,-0.391239,-0.343644,0.990087,1.001141,0.070433,0.951609,1.031215
10,1510,23,77,8.655195,8.895603,1.834487,7.357984,9.867964,96551.949721,98956.026439,18344.870823,83579.841376,108679.641651,0.252392,0.257565,0.024809,0.236568,0.269505,-0.361693,-0.350035,0.022239,-0.388165,-0.342576,0.99034,1.000821,0.070482,0.951376,1.030784
10,1510,24,76,8.597219,8.833869,1.81629,7.314638,9.796095,95972.189488,98338.686792,18162.896049,83146.378702,107960.946,0.251655,0.256779,0.024693,0.235985,0.268615,-0.359609,-0.349075,0.021385,-0.385065,-0.341501,0.990579,1.000783,0.07054,0.950933,1.030712
10,1510,25,75,8.539243,8.775865,1.798127,7.273048,9.721252,95392.429255,97758.653357,17981.267106,82730.482454,107212.520881,0.250914,0.256036,0.024576,0.235391,0.267815,-0.35752,-0.348108,0.020543,-0.38194,-0.340425,0.990804,1.000551,0.070607,0.95125,1.030483
10,1510,26,74,8.481267,8.721259,1.779999,7.230707,9.643875,94812.669022,97212.594982,17799.994581,82307.067259,106438.747009,0.250169,0.255363,0.024458,0.234723,0.266947,-0.355419,-0.347067,0.019724,-0.37879,-0.339319,0.991015,1.000299,0.070684,0.951578,1.030174
10,1510,27,73,8.423291,8.661787,1.761909,7.185667,9.568355,94232.908788,96617.871073,17619.089475,81856.667063,105683.550214,0.24942,0.254597,0.02434,0.234,0.266031,-0.353306,-0.345734,0.018924,-0.375613,-0.338226,0.99121,0.999983,0.070769,0.952142,1.030245
10,1510,28,72,8.365315,8.59947,1.743856,7.136594,9.489121,93653.148555,95994.704935,17438.563222,81365.943333,104891.20846,0.248667,0.25378,0.024221,0.233301,0.265075,-0.351181,-0.343596,0.018145,-0.372411,-0.337083,0.99139,0.999669,0.070864,0.952259,1.030403
10,1510,29,71,8.307339,8.532346,1.725843,7.089271,9.414208,93073.388322,95323.462192,17258.427711,80892.708402,104142.083087,0.247909,0.253026,0.024101,0.232582,0.264186,-0.349041,-0.341897,0.017395,-0.369181,-0.335772,0.991553,0.999449,0.070968,0.952597,1.030708
10,1510,30,70,8.249363,8.47239,1.70787,7.051282,9.340936,92493.628089,94723.89812,17078.695306,80512.824133,103409.362293,0.247147,0.252188,0.02398,0.231896,0.263304,-0.346887,-0.340465,0.016677,-0.365925,-0.334416,0.9917,0.999023,0.07108,0.953262,1.03065
10,1510,31,69,8.191387,8.408461,1.689938,7.015012,9.276413,91913.867856,94084.605949,16899.378869,80150.11821,102764.134306,0.246381,0.251324,0.023859,0.23134,0.262449,-0.344719,-0.337354,0.015996,-0.362641,-0.33241,0.99183,0.99877,0.071202,0.953179,1.03078
10,1510,32,68,8.133411,8.339657,1.672049,6.976336,9.199904,91334.107623,93396.567157,16720.491783,79763.355849,101999.038837,0.24561,0.250367,0.023737,0.230751,0.261473,-0.342564,-0.335858,0.015328,-0.35933,-0.330461,0.991942,0.998361,0.071332,0.953226,1.030506
10,1510,33,67,8.075435,8.280363,1.654205,6.935168,9.134095,90754.34739,92803.632304,16542.047976,79351.68416,101340.950133,0.244835,0.24952,0.023614,0.230108,0.2606,-0.340427,-0.334422,0.014675,-0.355991,-0.328818,0.992035,0.998047,0.071471,0.953009,1.03045
10,1510,34,66,8.017459,8.225828,1.636406,6.891463,9.067896,90174.587157,92258.279739,16364.06195,78914.632916,100678.959818,0.244055,0.248784,0.02349,0.229429,0.259746,-0.338353,-0.333208,0.013991,-0.352624,-0.327317,0.992109,0.997842,0.071619,0.952827,1.030459
10,1510,35,65,7.959483,8.157868,1.618655,6.844652,8.999951,89594.826924,91578.684388,16186.548806,78446.524461,99999.508105,0.24327,0.24791,0.023366,0.228699,0.25895,-0.3364,-0.33195,0.013214,-0.349227,-0.326686,0.992164,0.997664,0.071775,0.952721,1.03077
10,1510,36,64,7.901507,8.094481,1.600952,6.796881,8.931713,89015.066691,90944.810045,16009.524274,77968.809817,99317.1318,0.242481,0.247115,0.02324,0.227964,0.258046,-0.33457,-0.330691,0.012356,-0.345802,-0.326433,0.992198,0.997428,0.07194,0.952583,1.030542
10,1510,37,63,7.843531,8.035553,1.5833,6.74911,8.862248,88435.306458,90355.533784,15833.004744,77491.095173,98622.47788,0.241687,0.246246,0.023114,0.227225,0.257147,-0.332809,-0.329239,0.011496,-0.342347,-0.326435,0.992211,0.997173,0.072113,0.951967,1.030845
10,1510,38,62,7.785555,7.979431,1.565701,6.70955,8.790859,87855.546225,89794.311902,15657.007295,77095.504764,97908.592718,0.240889,0.245483,0.022988,0.2266,0.256324,-0.331087,-0.327866,0.010686,-0.338863,-0.326346,0.992202,0.996966,0.072294,0.95141,1.030861
10,1510,39,61,7.727579,7.924906,1.548155,6.666192,8.711273,87275.785992,89249.060028,15481.549734,76661.924873,97112.732313,0.240085,0.244671,0.02286,0.225975,0.255326,-0.329435,-0.327268,0.009951,-0.335591,-0.325881,0.992171,0.996608,0.072484,0.950829,1.031352
10,1510,40,60,7.669603,7.866304,1.530665,6.620078,8.638985,86696.025759,88663.036121,15306.650625,76200.776621,96389.852806,0.239277,0.243875,0.022732,0.225207,0.254329,-0.327911,-0.327194,0.009314,-0.332718,-0.325817,0.992117,0.996123,0.072682,0.950217,1.031509
10,1510,41,59,7.611627,7.806377,1.513233,6.573506,8.567511,86116.265526,88063.769771,15132.329334,75735.058988,95675.10566,0.238463,0.243056,0.022603,0.224448,0.253441,-0.326609,-0.327463,0.008781,-0.330479,-0.325866,0.992038,0.995718,0.072887,0.949909,1.031649
10,1510,42,58,7.553651,7.746407,1.495861,6.528242,8.503005,85536.505293,87464.072036,14958.606059,75282.423121,95030.051836,0.237645,0.242139,0.022473,0.223777,0.252505,-0.325441,-0.327121,0.008391,-0.329024,-0.324862,0.991935,0.994949,0.0731,0.949609,1.031673
10,1510,43,57,7.495675,7.682564,1.47855,6.484089,8.440785,84956.74506,86825.636262,14785.501882,74840.885963,94407.848125,0.236821,0.241271,0.022343,0.223121,0.251702,-0.324363,-0.326919,0.008188,-0.328651,-0.321226,0.991806,0.994384,0.073321,0.94961,1.031731
10,1510,44,56,7.437698,7.624937,1.461304,6.438321,8.376377,84376.984827,86249.365081,14613.038804,74383.213307,93763.76907,0.235993,0.240403,0.022212,0.222309,0.250836,-0.323419,-0.327044,0.008209,-0.328825,-0.319121,0.991651,0.993994,0.073549,0.949267,1.031771
10,1510,45,55,7.379722,7.565643,1.444124,6.392391,8.306736,83797.224594,85656.43308,14441.239792,73923.912144,93067.358209,0.235159,0.2396,0.02208,0.221562,0.249987,-0.322745,-0.327269,0.00835,-0.329075,-0.317874,0.991468,0.993254,0.073785,0.949147,1.031948
10,1510,46,54,7.321746,7.504939,1.427013,6.34641,8.232136,83217.464361,85049.386636,14270.128832,73464.100879,92321.357806,0.234319,0.238688,0.021948,0.220861,0.248983,-0.322223,-0.327563,0.008607,-0.329226,-0.316615,0.991257,0.993087,0.074027,0.948736,1.032043
10,1510,47,53,7.26377,7.436238,1.409973,6.297619,8.166472,82637.704128,84362.37866,14099.730973,72976.19414,91664.722588,0.233474,0.237723,0.021815,0.220049,0.248036,-0.321759,-0.327816,0.008961,-0.329491,-0.315346,0.991017,0.991938,0.074277,0.948163,1.03208
10,1510,48,52,7.205794,7.374227,1.393007,6.251159,8.092993,82057.943895,83742.272669,13930.072384,72511.590607,90929.92765,0.232624,0.23675,0.021682,0.21922,0.247028,-0.321313,-0.327947,0.009408,-0.329681,-0.314066,0.990747,0.991165,0.074534,0.947676,1.031741
10,1510,49,51,7.147818,7.315971,1.376118,6.205044,8.021569,81478.183662,83159.706219,13761.180409,72050.442355,90215.690911,0.231768,0.235887,0.021547,0.218442,0.246013,-0.320876,-0.327939,0.009944,-0.329988,-0.3128,0.990445,0.990066,0.074797,0.947039,1.031464
10,1510,50,50,7.089842,7.254096,1.359308,6.159521,7.948042,80898.423429,82540.964312,13593.083622,71595.213572,89480.419737,0.230907,0.235009,0.021413,0.217639,0.244991,-0.320466,-0.32825,0.010543,-0.33033,-0.311498,0.990112,0.98917,0.075066,0.94615,1.0314
10,1510,51,49,7.031866,7.189547,1.342581,6.112815,7.875119,80318.663196,81895.46525,13425.811891,71128.145852,88751.189131,0.23004,0.233995,0.021277,0.21686,0.243965,-0.3201,-0.328566,0.011191,-0.330677,-0.31067,0.989745,0.988168,0.075342,0.945702,1.03144
10,1510,52,48,6.97389,7.124824,1.32594,6.068573,7.801766,79738.902962,81248.237534,13259.396442,70685.72596,88017.663765,0.229167,0.233017,0.021142,0.216112,0.242945,-0.319763,-0.328888,0.011866,-0.331028,-0.309896,0.989343,0.987548,0.075624,0.945179,1.030931
10,1510,53,47,6.915914,7.064965,1.309387,6.021903,7.731385,79159.142729,80649.651974,13093.869924,70219.031411,87313.852989,0.228288,0.232106,0.021006,0.215297,0.241971,-0.319424,-0.329215,0.012564,-0.331384,-0.308667,0.988907,0.9864,0.075912,0.944771,1.030739
10,1510,54,46,6.857938,6.994967,1.292927,5.973999,7.669228,78579.382496,79949.670697,12929.266477,69739.992483,86692.275063,0.227403,0.231064,0.020869,0.21448,0.241038,-0.319083,-0.329548,0.013283,-0.331744,-0.307325,0.988433,0.98531,0.076205,0.944398,1.030596
10,1510,55,45,6.799962,6.925214,1.276562,5.925442,7.591441,77999.622263,79252.140041,12765.62181,69254.421225,85914.405002,0.226512,0.230089,0.020732,0.213538,0.240038,-0.31874,-0.329887,0.01402,-0.33211,-0.30597,0.987921,0.984436,0.076504,0.943955,1.030698
10,1510,56,44,6.741986,6.859562,1.260297,5.880712,7.51714,77419.86203,78595.616788,12602.97327,68807.120701,85171.403088,0.225614,0.229015,0.020595,0.212762,0.238916,-0.318408,-0.330232,0.014752,-0.33248,-0.304601,0.98737,0.98307,0.076808,0.943842,1.030231
10,1510,57,43,6.68401,6.795773,1.244136,5.83084,7.451922,76840.101797,77957.728414,12441.359924,68308.399187,84519.216245,0.224711,0.227977,0.020457,0.21186,0.237923,-0.318096,-0.330583,0.01546,-0.332854,-0.303219,0.986779,0.981514,0.077117,0.943087,1.029756
10,1510,58,42,6.626034,6.728877,1.228082,5.778153,7.387173,76260.341564,77288.772986,12280.822643,67781.526205,83871.725262,0.223801,0.226883,0.020319,0.21094,0.236956,-0.317796,-0.330941,0.016164,-0.333234,-0.301864,0.986146,0.980105,0.077431,0.942015,1.030161
10,1510,59,41,6.568058,6.665825,1.21214,5.739644,7.319946,75680.581331,76658.252994,12121.40418,67396.439634,83199.457129,0.222885,0.226015,0.020181,0.21025,0.236011,-0.317502,-0.331306,0.016875,-0.33362,-0.300455,0.985469,0.978867,0.07775,0.940635,1.029552
10,1510,60,40,6.510082,6.606459,1.196315,5.692993,7.24874,75100.821098,76064.589325,11963.149263,66929.925799,82487.401793,0.221962,0.224981,0.020043,0.209438,0.234897,-0.317212,-0.331677,0.017596,-0.33401,-0.299031,0.984748,0.977574,0.078073,0.93942,1.028892
10,1510,61,39,6.452106,6.542857,1.18061,5.649044,7.176651,74521.060865,75428.566802,11806.104683,66490.437725,81766.508511,0.221032,0.223927,0.019905,0.208599,0.233857,-0.316929,-0.332055,0.01832,-0.334406,-0.297594,0.983981,0.976167,0.078401,0.938561,1.0278
10,1510,62,38,6.39413,6.477437,1.165032,5.597848,7.108249,73941.300632,74774.372729,11650.319385,65978.475327,81082.494641,0.220096,0.222877,0.019766,0.207661,0.232803,-0.316689,-0.332441,0.019002,-0.334807,-0.296142,0.983165,0.97473,0.078732,0.937664,1.027485
10,1510,63,37,6.336154,6.416435,1.149584,5.551352,7.043707,73361.540399,74164.346897,11495.844564,65513.519712,80437.071538,0.219153,0.221883,0.019628,0.20681,0.23187,-0.316492,-0.332834,0.019641,-0.335214,-0.294675,0.982301,0.973674,0.079067,0.936698,1.027013
10,1510,64,36,6.278178,6.350546,1.134273,5.504628,6.977027,72781.780166,73505.459863,11342.733762,65046.283311,79770.26721,0.218202,0.220731,0.01949,0.206008,0.230853,-0.316304,-0.333234,0.020285,-0.335626,-0.293194,0.981385,0.972311,0.079406,0.935688,1.02629
10,1510,65,35,6.220202,6.293341,1.119104,5.462677,6.910686,72202.019933,72933.413025,11191.042965,64626.770718,79106.862512,0.217245,0.21984,0.019353,0.205237,0.229776,-0.316132,-0.333643,0.020927,-0.336045,-0.291697,0.980417,0.9707,0.079748,0.93468,1.025928
10,1510,66,34,6.162226,6.228122,1.104083,5.413563,6.843459,71622.2597,72281.224015,11040.830702,64135.631109,78434.589801,0.21628,0.218778,0.019215,0.204267,0.228756,-0.316084,-0.334059,0.021438,-0.336469,-0.291023,0.979394,0.969198,0.080094,0.933133,1.02548
10,1510,67,33,6.10425,6.165974,1.089216,5.361137,6.766713,71042.499467,71659.741391,10892.158143,63611.366671,77667.130151,0.215308,0.217656,0.019079,0.203384,0.227504,-0.316114,-0.334484,0.021871,-0.336899,-0.29072,0.978315,0.967587,0.080442,0.931891,1.02485
10,1510,68,32,6.046274,6.105607,1.074509,5.31498,6.69964,70462.739234,71056.066703,10745.089201,63149.797758,76996.395565,0.214329,0.216611,0.018942,0.202496,0.226408,-0.316173,-0.334918,0.022283,-0.337336,-0.290413,0.977178,0.965669,0.080794,0.93046,1.024212
10,1510,69,31,5.988298,6.042661,1.059969,5.26493,6.629036,69882.979001,70426.612913,10599.690624,62649.29643,76290.357184,0.213341,0.215603,0.018807,0.201472,0.225296,-0.316241,-0.33536,0.022696,-0.337779,-0.290104,0.975981,0.96413,0.081148,0.928924,1.023484
10,1510,70,30,5.930322,5.979597,1.045603,5.215277,6.552813,69303.218768,69795.971198,10456.032098,62152.770722,75528.133476,0.212346,0.214444,0.018672,0.200519,0.224049,-0.316328,-0.335811,0.023105,-0.338228,-0.289792,0.974721,0.962418,0.081504,0.926427,1.022812
10,1510,71,29,5.872346,5.918557,1.031419,5.162441,6.477541,68723.458535,69185.57358,10314.186329,61624.40995,74775.410995,0.211343,0.213383,0.018538,0.199551,0.222941,-0.316424,-0.336272,0.023517,-0.338684,-0.28947,0.973397,0.959991,0.081863,0.92432,1.022298
10,1510,72,28,5.81437,5.858096,1.017423,5.122551,6.406694,68143.698302,68580.964374,10174.229135,61225.51496,74066.94498,0.210333,0.212356,0.018406,0.198688,0.22179,-0.316525,-0.336743,0.023938,-0.339147,-0.289109,0.972007,0.957867,0.082224,0.922378,1.02156
10,1510,73,27,5.756394,5.794189,1.003624,5.084969,6.339734,67563.938069,67941.886485,10036.239528,60849.685162,73397.344774,0.209313,0.21119,0.018275,0.197976,0.22061,-0.316634,-0.337223,0.024367,-0.339617,-0.288771,0.970548,0.955505,0.082587,0.920749,1.020904
10,1510,74,26,5.698418,5.726424,0.99003,5.037109,6.258655,66984.177836,67264.241531,9900.299779,60371.085094,72586.550307,0.208286,0.210001,0.018145,0.197012,0.219252,-0.316748,-0.337714,0.024807,-0.340094,-0.288449,0.969018,0.953461,0.082952,0.918632,1.020626
10,1510,75,25,5.640442,5.660719,0.97665,4.99717,6.184836,66404.417603,66607.190425,9766.495485,59971.704381,71848.362491,0.20725,0.208832,0.018017,0.19621,0.218009,-0.316867,-0.338216,0.025254,-0.340578,-0.288125,0.967415,0.951049,0.083319,0.916361,1.02
